pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
432.687822,278.431320,520.279215,338.485931,597.524164,505.529857,682.162071,580.879744
441.710000,276.920000,528.140000,336.900000,606.370000,505.240000,689.940000,580.260000
450.560000,276.030000,536.130000,336.150000,615.120000,504.630000,698.030000,579.910000
459.220000,275.710000,543.680000,336.050000,624.150000,504.210000,706.740000,579.550000
466.660000,276.200000,549.990000,336.810000,633.290000,503.890000,715.020000,579.470000
473.720000,277.130000,555.770000,337.960000,641.350000,504.510000,721.980000,580.430000
479.900000,278.710000,560.290000,339.670000,648.900000,505.500000,727.880000,581.850000
485.360000,280.610000,563.870000,341.860000,655.340000,507.290000,732.370000,583.990000
489.890000,282.960000,566.000000,344.670000,661.210000,509.540000,736.040000,586.560000
493.880000,285.710000,568.010000,347.550000,665.940000,512.610000,738.180000,590.260000
497.660000,288.210000,569.420000,350.420000,669.130000,516.340000,739.360000,594.310000
499.930000,291.180000,569.350000,353.780000,672.230000,519.540000,740.490000,597.730000
500.370000,294.530000,567.920000,357.270000,674.840000,521.930000,741.020000,600.220000
500.130000,297.590000,566.090000,360.330000,676.350000,524.170000,740.450000,602.710000
499.470000,300.110000,563.950000,363.100000,677.350000,526.130000,739.660000,604.690000
498.770000,302.330000,562.480000,365.210000,677.200000,528.350000,738.050000,607.160000
498.270000,303.810000,561.650000,366.540000,675.930000,530.900000,735.970000,609.870000
497.900000,304.700000,560.970000,367.530000,674.230000,532.840000,733.890000,611.830000
497.020000,305.190000,560.330000,367.910000,672.610000,533.970000,732.110000,612.770000
496.040000,305.200000,559.790000,367.720000,671.190000,534.070000,730.860000,612.560000
494.980000,304.580000,559.250000,366.800000,669.980000,533.340000,729.910000,611.500000
493.950000,303.350000,558.910000,365.450000,669.200000,531.620000,729.800000,609.230000
492.900000,301.850000,558.620000,363.680000,669.240000,528.870000,729.980000,606.390000
492.030000,299.970000,558.360000,361.650000,669.280000,526.050000,730.370000,603.200000
491.190000,298.150000,558.040000,359.660000,670.030000,522.700000,731.200000,599.570000
490.400000,296.430000,557.670000,357.890000,671.230000,519.100000,732.470000,595.640000
490.030000,295.120000,557.380000,356.490000,672.900000,515.870000,734.220000,592.000000
490.180000,294.090000,557.700000,355.430000,674.880000,513.100000,736.080000,588.830000
490.860000,293.480000,558.380000,354.950000,677.440000,510.870000,738.651057,586.383150
492.110000,293.540000,559.710000,355.000000,680.930000,508.890000,741.624162,584.548682
494.450000,293.810000,562.060000,355.390000,685.020000,507.390000,742.980000,585.290000
497.740000,294.280000,565.270000,355.960000,689.770000,506.440000,749.448121,582.591915
502.060000,294.760000,570.090000,356.080000,695.030000,505.840000,754.800000,582.350000
507.660000,294.800000,575.980000,356.190000,701.200000,505.230000,760.900000,582.000000
514.140000,294.880000,583.110000,356.160000,708.160000,504.860000,768.290000,581.820000
521.700000,295.020000,591.100000,356.460000,716.000000,504.340000,777.080000,581.450000
529.960000,295.500000,600.000000,357.040000,724.990000,503.940000,787.060000,581.040000
539.050000,296.240000,609.970000,357.820000,734.840000,503.740000,797.940000,581.040000
549.220000,297.170000,620.730000,358.790000,745.600000,503.500000,809.750000,581.430000
560.020000,298.190000,632.240000,359.880000,756.730000,503.900000,822.090000,582.170000
571.440000,299.270000,644.410000,361.020000,768.590000,504.510000,834.950000,582.990000
583.220000,300.370000,656.830000,362.240000,780.490000,505.110000,848.250000,583.990000
594.960000,301.800000,669.330000,363.870000,792.530000,505.800000,861.850000,584.810000
606.630000,303.320000,681.860000,365.610000,804.900000,506.140000,875.450000,585.650000
617.830000,305.210000,694.200000,367.340000,816.820000,506.810000,889.360000,586.050000
628.720000,306.890000,706.470000,368.910000,828.550000,506.920000,902.970000,586.800000
639.580000,308.230000,718.700000,370.130000,839.700000,507.110000,916.380000,586.870000
649.900000,309.270000,730.790000,370.970000,850.380000,506.980000,929.290000,586.950000
660.150000,310.060000,742.640000,371.830000,860.990000,506.810000,941.900000,586.730000
670.070000,310.690000,754.700000,372.180000,871.546354,506.938306,955.298238,588.027872
679.970000,310.800000,766.670000,372.100000,882.400000,505.420000,968.610000,585.950000
689.770000,310.220000,778.850000,371.180000,893.180000,502.560000,982.080000,582.880000
699.470000,308.850000,791.320000,369.260000,903.890000,498.940000,995.960000,578.850000
709.220000,306.470000,804.170000,366.150000,914.200000,494.880000,1009.580000,574.300000
719.270000,303.260000,816.850000,362.220000,924.260000,490.220000,1022.620000,569.210000
729.330000,299.220000,829.350000,357.560000,934.130000,485.210000,1035.340000,563.810000
739.620000,294.670000,841.790000,352.400000,944.050000,480.080000,1047.760000,558.140000
750.140000,289.760000,854.150000,346.930000,954.140000,474.870000,1060.050000,552.630000
761.090000,284.780000,866.980000,341.390000,964.850000,469.490000,1072.830000,546.710000
772.400000,279.660000,880.210000,335.830000,975.860000,463.950000,1086.440000,540.860000
784.420000,274.820000,894.110000,330.380000,987.750000,458.760000,1100.620000,535.140000
797.310000,270.190000,908.540000,325.630000,1000.140000,454.140000,1115.440000,530.310000
810.860000,266.600000,923.530000,321.980000,1013.560000,450.420000,1130.880000,526.640000
825.420000,264.060000,939.310000,319.750000,1027.750000,447.730000,1147.410000,524.210000
840.610000,263.110000,956.010000,318.760000,1043.030000,446.400000,1164.860000,523.440000
856.530000,263.610000,973.110000,319.770000,1058.870000,446.750000,1182.980000,524.280000
872.660000,265.870000,990.570000,322.500000,1075.340000,448.420000,1201.670000,526.790000
889.130000,269.620000,1008.150000,326.950000,1092.010000,451.350000,1220.620000,530.790000
905.780000,274.170000,1025.540000,332.690000,1108.490000,455.670000,1239.270000,536.210000
921.580000,280.070000,1042.330000,339.520000,1124.190000,461.220000,1257.470000,542.880000
936.260000,287.050000,1058.110000,347.250000,1138.970000,467.590000,1274.280000,550.370000
949.970000,294.360000,1072.710000,355.540000,1152.700000,474.330000,1289.960000,558.290000
962.060000,302.090000,1086.130000,363.880000,1164.960000,481.120000,1304.350000,566.130000
972.860000,309.750000,1098.220000,372.050000,1175.970000,487.800000,1317.310000,573.810000
982.620000,316.890000,1109.270000,380.060000,1185.660000,494.170000,1329.907957,578.943778
991.400000,323.990000,1119.270000,388.070000,1194.720000,500.390000,1341.110000,585.830000
999.530000,331.090000,1128.630000,395.940000,1203.210000,506.240000,1351.520000,592.560000
1007.080000,337.980000,1137.680000,403.380000,1211.400000,511.740000,1361.590000,599.050000
1014.570000,344.440000,1146.890000,410.410000,1219.440000,516.900000,1371.570000,605.280000
1022.080000,350.710000,1156.480000,417.050000,1227.610000,521.980000,1381.860000,611.180000
1030.230000,356.810000,1166.530000,423.670000,1236.030000,526.930000,1392.590000,616.930000
1038.760000,362.790000,1177.420000,429.990000,1245.160000,531.800000,1404.240000,622.770000
1048.677710,368.952487,1189.450000,436.110000,1255.010000,536.570000,1416.790000,628.330000
1059.880000,374.440000,1202.380000,442.140000,1265.940000,541.160000,1430.390000,633.790000
1071.780000,379.490000,1216.490000,447.820000,1277.630000,545.690000,1445.050000,639.110000
1084.810000,384.400000,1231.610000,453.280000,1290.150000,550.000000,1460.730000,644.250000
1098.660000,388.860000,1247.720000,458.300000,1303.840000,553.930000,1477.410000,648.980000
1113.420000,392.900000,1264.800000,462.860000,1318.200000,557.540000,1495.130000,653.320000
1129.080000,396.580000,1282.590000,466.830000,1333.770000,560.350000,1513.600000,657.080000
1145.570000,399.400000,1301.140000,469.810000,1349.800000,562.880000,1532.670000,659.970000
1162.330000,401.350000,1319.680000,471.930000,1366.240000,564.440000,1552.110000,661.920000
1179.370000,402.300000,1338.360000,472.750000,1382.950000,565.370000,1571.100000,663.140000
1196.290000,402.230000,1356.860000,472.350000,1399.510000,565.320000,1589.930000,663.250000
1212.960000,401.150000,1374.650000,471.120000,1415.530000,564.700000,1608.100000,662.620000
1229.130000,399.590000,1391.880000,469.140000,1431.280000,563.270000,1625.360000,661.380000
1244.900000,397.310000,1408.330000,466.580000,1446.530000,561.660000,1642.040000,659.540000
1260.240000,394.510000,1424.120000,463.380000,1461.240000,559.500000,1658.080000,657.190000
1274.930000,391.230000,1439.000000,459.790000,1475.650000,556.700000,1673.530000,654.030000
1289.110000,387.580000,1453.530000,455.630000,1489.800000,553.290000,1688.460000,650.370000
1302.650000,383.700000,1467.360000,451.260000,1503.560000,549.750000,1702.880000,646.420000
1315.630000,379.860000,1480.590000,446.800000,1516.960000,545.990000,1716.780000,642.420000
1328.440000,375.940000,1493.700000,442.050000,1529.780000,542.360000,1730.280000,638.270000
1341.050000,371.920000,1506.460000,437.350000,1542.250000,539.180000,1743.150000,634.680000
1353.430000,368.090000,1518.680000,433.200000,1554.240000,536.100000,1755.510000,631.470000
1365.550000,364.150000,1530.750000,429.410000,1565.890000,533.380000,1767.780000,628.500000
1377.080000,361.980000,1542.220000,427.380000,1578.000000,530.750000,1781.020000,625.430000
1388.300000,361.790000,1552.870000,428.010000,1591.480000,528.020000,1795.570000,622.640000
1399.520000,363.140000,1563.780000,430.110000,1605.840000,525.780000,1810.430000,621.000000
1411.370000,364.630000,1575.840000,431.550000,1619.070000,526.190000,1823.450000,622.840000
1427.600000,362.410000,1589.140000,432.890000,1630.290000,529.260000,1835.960000,626.330000
1441.350000,362.680000,1602.090000,435.000000,1642.330000,530.970000,1849.420000,628.710000
1448.672234,369.668666,1615.470000,435.970000,1653.890000,533.020000,1861.710000,631.880000
1462.087393,368.071181,1630.940000,434.380000,1662.780000,538.170000,1870.630000,639.110000
1476.180000,367.430000,1645.860000,433.910000,1671.110000,544.080000,1879.740000,646.110000
1490.334249,367.453114,1657.880000,435.990000,1680.570000,548.480000,1889.680000,651.440000
1500.180000,369.470000,1667.870000,439.200000,1690.450000,551.480000,1899.900000,655.110000
1509.000000,372.680000,1676.220000,443.130000,1699.850000,554.320000,1909.870000,658.560000
1516.650000,375.930000,1683.390000,447.160000,1708.540000,557.010000,1918.830000,661.860000
1523.700000,379.500000,1690.270000,450.930000,1716.260000,559.990000,1926.270000,665.320000
1528.852688,384.140926,1696.280000,454.420000,1723.190000,563.150000,1932.740000,669.420000
1535.530000,386.610000,1702.030000,457.230000,1729.300000,566.380000,1938.380000,673.480000
1542.110000,388.210000,1707.850000,459.400000,1734.840000,569.780000,1943.100000,677.710000
1548.270000,389.530000,1713.590000,460.410000,1740.520000,572.260000,1947.800000,680.910000
1554.700000,390.000000,1718.970000,461.470000,1745.760000,574.530000,1952.470000,683.560000
1561.030000,390.370000,1724.580000,461.740000,1751.310000,576.320000,1957.340000,685.690000
1567.640000,390.150000,1730.690000,461.430000,1757.270000,577.600000,1962.240000,687.510000
1574.520000,389.460000,1736.910000,460.300000,1763.200000,578.600000,1967.547777,688.848913
1581.240000,388.170000,1743.030000,458.530000,1768.990000,579.000000,1972.940000,689.660000
1587.900000,386.280000,1749.040000,456.110000,1774.980000,578.520000,1978.745955,688.658651
1594.800000,383.460000,1755.420000,452.810000,1780.870000,577.430000,1984.080000,687.930000
1602.170000,379.920000,1762.640000,448.560000,1786.720000,575.950000,1988.827193,686.120239
1609.710000,375.760000,1770.200000,443.760000,1792.810000,573.750000,1996.923520,683.542260
1616.910000,371.550000,1777.790000,438.420000,1799.400000,570.580000,2003.940000,680.400000
1624.050000,366.900000,1785.290000,432.810000,1806.480000,566.790000,2010.266666,674.870874
1631.520000,361.790000,1793.270000,426.730000,1813.890000,562.720000,2017.300000,670.210000
1639.272215,354.473704,1801.400000,420.270000,1821.640000,558.000000,2025.425850,666.199489
1646.970000,348.180000,1809.510000,413.540000,1829.610000,552.850000,2033.170000,660.140000
1655.070000,342.080000,1818.110000,406.220000,1837.980000,547.470000,2044.996036,655.043788
1663.270000,335.960000,1826.870000,398.510000,1846.150000,541.840000,2051.029702,648.307111
1671.600000,329.300000,1835.460000,390.450000,1854.380000,535.870000,2058.990000,641.240000
1679.550000,322.340000,1843.750000,382.170000,1862.690000,529.640000,2068.268750,632.139086
1687.360000,315.160000,1851.870000,373.790000,1870.880000,523.120000,2075.399473,623.327563
1695.200000,307.840000,1860.040000,364.580000,1878.840000,516.300000,2082.790000,615.140000
1704.325579,300.701863,1868.040000,354.890000,1886.540000,509.190000,2090.220000,606.780000
1711.360000,292.610000,1875.690000,344.470000,1893.410000,501.710000,2097.600000,597.630000
1717.670000,283.500000,1882.150000,333.670000,1899.900000,493.300000,2104.380000,587.330000
1722.590000,274.580000,1887.350000,323.030000,1905.860000,484.070000,2110.670000,576.290000
1726.720000,265.800000,1892.530000,312.530000,1911.090000,474.830000,2116.510000,565.170000
1730.550000,257.050000,1897.310000,302.510000,1915.320000,466.220000,2121.620000,554.790000
1734.010000,248.570000,1902.080000,292.760000,1918.790000,457.840000,2126.180000,545.180000
1737.260000,240.440000,1907.210000,283.330000,1920.990000,450.320000,2130.100000,536.410000
1739.630000,233.050000,1912.040000,274.790000,1922.670000,443.290000,2133.910000,527.920000
1741.020000,226.680000,1916.390000,267.210000,1923.900000,436.560000,2137.680000,519.910000
1741.920000,221.020000,1920.160000,260.820000,1924.580000,430.350000,2141.090000,512.720000
1742.370000,216.370000,1923.870000,255.500000,1924.800000,425.150000,2144.690000,506.670000
1743.010000,212.810000,1928.130000,251.170000,1924.810000,421.170000,2147.850000,502.290000
1744.150000,209.890000,1932.420000,248.360000,1924.910000,418.090000,2151.280000,498.940000
1745.070000,208.560000,1937.440000,246.830000,1925.360000,416.270000,2155.550000,497.150000
1747.080000,208.260000,1943.390000,246.460000,1926.260000,415.670000,2160.380000,496.680000
1749.740000,208.940000,1949.940000,247.580000,1928.010000,415.960000,2166.440000,497.220000
1753.280000,210.660000,1957.940000,249.620000,1930.850000,417.020000,2173.960000,498.890000
1758.280000,213.030000,1966.990000,252.550000,1934.830000,418.970000,2182.630000,501.460000
1764.580000,215.850000,1977.670000,255.790000,1939.820000,421.610000,2192.380000,504.890000
1771.610000,219.080000,1988.940000,259.580000,1945.600000,424.520000,2203.170000,508.370000
1779.330000,222.350000,2001.260000,263.300000,1952.140000,427.120000,2214.890000,512.010000
1787.370000,225.880000,2013.930000,267.140000,1959.080000,430.200000,2226.850000,515.780000
1795.820000,229.100000,2026.600000,270.990000,1966.080000,433.270000,2238.960000,519.540000
1804.070000,232.350000,2039.300000,274.620000,1972.840000,436.320000,2250.650000,523.230000
1811.410000,235.880000,2050.930000,278.340000,1978.780000,439.380000,2261.090000,526.920000
1817.900000,239.040000,2060.960000,282.200000,1984.020000,442.230000,2270.680000,530.430000
1823.280000,242.240000,2070.250000,285.950000,1987.790000,445.020000,2278.680000,533.940000
1828.010000,245.350000,2078.330000,289.790000,1990.140000,448.570000,2284.840000,538.040000
1831.840000,248.480000,2085.350000,293.760000,1991.380000,452.340000,2289.340000,542.720000
1834.260000,252.000000,2090.630000,297.870000,1991.410000,456.110000,2292.360000,547.540000
1835.630000,255.610000,2094.720000,302.100000,1990.320000,460.360000,2293.890000,552.640000
1835.310000,259.720000,2096.440000,307.170000,1988.020000,464.870000,2293.380000,558.120000
1833.390000,264.290000,2095.860000,312.850000,1984.820000,468.990000,2291.660000,563.470000
1829.650000,269.100000,2093.020000,318.770000,1980.310000,473.360000,2288.140000,568.630000
1824.450000,274.060000,2087.970000,324.510000,1974.550000,477.600000,2282.730000,573.610000
1818.360000,278.320000,2082.100000,329.360000,1967.640000,481.470000,2275.600000,578.290000
1811.080000,282.210000,2074.210000,333.970000,1959.870000,484.990000,2267.000000,582.520000
1802.710000,285.240000,2064.690000,337.900000,1951.030000,488.010000,2257.190000,585.740000
1793.460000,287.750000,2054.350000,340.410000,1941.770000,490.280000,2246.050000,588.060000
1783.730000,289.090000,2043.330000,341.780000,1931.390000,492.020000,2233.670000,589.600000
1773.620000,289.830000,2031.370000,342.180000,1920.630000,492.880000,2220.590000,590.390000
1763.210000,289.330000,2018.280000,341.960000,1909.790000,493.090000,2207.190000,590.090000
1751.860000,288.630000,2004.630000,340.640000,1898.810000,492.370000,2193.330000,588.590000
1740.310000,287.030000,1990.710000,338.700000,1887.640000,490.880000,2179.260000,586.570000
1728.980000,285.000000,1977.080000,336.150000,1876.730000,489.150000,2165.130000,584.210000
1718.190000,282.670000,1963.920000,333.430000,1866.270000,487.140000,2151.780000,581.690000
1708.650000,280.130000,1951.910000,330.700000,1856.770000,485.150000,2139.540000,579.070000
1699.900000,277.960000,1940.500000,328.150000,1848.650000,483.470000,2128.190000,576.740000
1691.800000,275.900000,1929.580000,325.380000,1841.140000,481.770000,2117.350000,574.360000
1684.430000,273.320000,1919.130000,322.160000,1834.210000,479.750000,2106.690000,571.940000
1677.470000,270.210000,1908.800000,318.260000,1827.550000,477.520000,2096.060000,568.870000
1670.800000,266.480000,1898.120000,313.910000,1821.190000,474.690000,2085.240000,565.240000
1664.150000,262.140000,1887.610000,308.560000,1815.000000,471.440000,2074.400000,560.990000
1657.380000,257.250000,1876.540000,302.750000,1808.710000,467.540000,2063.630000,555.980000
1650.740000,251.720000,1865.230000,296.280000,1802.200000,463.270000,2052.390000,550.470000
1643.630000,245.660000,1853.510000,289.260000,1795.840000,458.200000,2040.670000,544.300000
1636.210000,239.380000,1841.410000,281.950000,1789.140000,452.940000,2028.740000,537.780000
1628.430000,232.990000,1828.580000,274.840000,1782.470000,447.520000,2016.720000,531.070000
1620.410000,226.930000,1815.820000,268.100000,1775.790000,442.030000,2004.780000,524.420000
1612.180000,221.220000,1802.820000,261.610000,1769.190000,436.820000,1992.770000,518.060000
1604.150000,215.730000,1789.720000,255.290000,1762.970000,431.600000,1980.910000,511.940000
1596.090000,210.340000,1776.380000,249.220000,1756.880000,426.340000,1968.970000,505.880000
1587.980000,205.010000,1763.070000,243.370000,1750.330000,421.430000,1957.020000,499.930000
1579.820000,199.790000,1750.090000,237.310000,1743.520000,416.580000,1944.820000,494.080000
1571.580000,194.280000,1737.020000,231.190000,1736.270000,411.870000,1932.290000,488.260000
1562.870000,188.900000,1723.800000,224.980000,1728.600000,407.020000,1919.080000,482.640000
1553.980000,183.310000,1710.150000,218.870000,1720.310000,402.450000,1905.130000,477.290000
1544.480000,177.880000,1695.750000,212.970000,1711.140000,398.080000,1890.450000,472.100000
1534.060000,172.620000,1680.690000,207.440000,1701.260000,393.910000,1875.240000,466.940000
1522.780000,167.870000,1665.070000,202.350000,1690.790000,389.750000,1859.460000,462.080000
1511.000000,163.350000,1649.300000,197.600000,1679.370000,385.930000,1843.210000,457.540000
1498.610000,159.340000,1633.590000,193.180000,1667.210000,382.520000,1826.460000,453.670000
1485.910000,155.690000,1617.860000,189.430000,1654.610000,379.450000,1809.540000,450.360000
1472.960000,152.510000,1602.140000,186.460000,1641.160000,377.170000,1792.400000,447.920000
1459.730000,150.420000,1586.590000,184.490000,1627.260000,375.940000,1775.140000,446.580000
1446.740000,149.050000,1571.810000,183.490000,1613.010000,375.390000,1758.090000,446.360000
1434.200000,148.460000,1557.830000,183.430000,1598.940000,376.260000,1741.360000,447.630000
1422.090000,148.860000,1544.250000,184.950000,1584.950000,378.130000,1725.450000,450.180000
1410.040000,150.870000,1531.220000,187.750000,1571.400000,380.990000,1710.500000,453.580000
1398.170000,154.130000,1518.920000,191.960000,1558.680000,384.810000,1696.670000,458.410000
1387.010000,158.330000,1507.460000,197.650000,1546.520000,389.800000,1683.660000,464.520000
1376.690000,163.720000,1496.680000,204.360000,1534.900000,395.790000,1671.730000,471.450000
1366.410000,170.420000,1486.410000,212.120000,1524.140000,402.400000,1660.760000,479.070000
1356.620000,177.490000,1477.000000,220.510000,1513.850000,409.470000,1650.680000,487.210000
1347.780000,184.830000,1468.490000,229.050000,1504.120000,416.760000,1641.360000,495.850000
1339.310000,192.300000,1460.830000,237.820000,1494.650000,424.430000,1632.550000,504.640000
1331.370000,200.070000,1454.080000,246.240000,1485.520000,432.180000,1624.360000,513.480000
1323.970000,207.550000,1447.940000,254.510000,1476.590000,439.810000,1616.580000,522.130000
1316.930000,214.550000,1442.200000,262.530000,1467.910000,446.980000,1609.280000,530.520000
1310.170000,221.380000,1436.940000,270.200000,1459.230000,454.010000,1602.490000,538.340000
1303.530000,227.960000,1432.110000,277.680000,1450.970000,460.850000,1596.150000,545.760000
1297.270000,234.270000,1427.470000,284.820000,1442.880000,467.320000,1589.930000,552.940000
1291.050000,240.350000,1423.010000,291.620000,1434.790000,473.540000,1583.820000,559.800000
1284.860000,245.900000,1418.670000,298.060000,1426.790000,479.090000,1577.980000,566.130000
1278.500000,251.320000,1414.110000,304.330000,1418.870000,484.420000,1572.130000,571.940000
