cond,distBin,angleBin,dist_v,angle_v,heading,coord,tbf,spd_diff,angleBinSize,distBinSize
F0,1,4,1.7124617462986174,133.93034397952584,214.39335432048503,0.21944358512008386,2.8255453855122346,1.1287247080311527,30,1
F0,1,2,1.3508576136993906,79.60500701738272,181.4273792401858,0.37578568991931965,1.7330523386299042,0.08876990914429045,30,1
F0,1,2,1.3903246530530369,68.71538110043264,241.65702956817873,0.6811888853760935,2.484988287844311,-0.8717135313013477,30,1
F0,1,1,1.662377805137598,50.95200279085225,288.3785420004482,0.6811888853760935,2.090360845728965,-1.0521866046779353,30,1
F0,1,0,1.430124529312261,25.866929406413533,353.62524463763475,0.6393720067174891,5.159727380969383,-0.8254387221376315,30,1
F0,1,0,1.2937360823802153,2.6163532589243914,16.710567445861816,0.28392853811935115,3.9856029386538183,-0.934322877170672,30,1
F0,1,1,1.2057736160858312,42.90367423551578,19.241971932450713,0.2918546829274522,2.6656012539510114,-0.5570886934341565,30,1
F0,1,2,1.5587145211127076,69.77545775622718,18.53071913817034,0.3140478883901352,2.960700605800515,0.0966427599866404,30,1
F0,1,2,1.6830291276352467,87.73613530021487,33.36820665590706,0.3029174487513314,3.8629650820737544,0.1732262928296345,30,1
F0,1,3,1.7204873575247803,101.22605916745232,33.452738281544114,0.26743695649719273,3.4883817521851967,-0.07456447403136278,30,1
F0,1,3,1.5023345758990778,95.1227879168992,239.36807796889693,nan,2.7236799880761535,-0.6172353641686827,30,1
F0,1,2,1.4222554483499181,84.75936971071638,226.07337735132114,0.3852444435586781,3.296669231808527,-0.39522195908778696,30,1
F0,1,2,1.4336000031026106,68.4803048657729,227.3232864930628,0.3852444435586781,3.6346551417780963,-0.215292660346768,30,1
F0,1,2,1.5032829338730287,60.53595787302726,181.98360676964026,0.3655267439211375,2.2786114336199,-0.49743478333650104,30,1
F0,1,2,1.3529551596037526,64.05541167549671,155.2092938621152,0.1979262970020427,2.3242926712058734,-0.09579097450667448,30,1
F0,1,2,1.1921215072763474,79.02027280649037,135.56030275865672,0.6939438803962966,3.4267669222954185,0.20249459934479125,30,1
F0,1,3,1.2948772248004177,100.1067319412063,116.20817155719921,2.0827931139002076,2.659771902799432,0.5049643168171772,30,1
F0,1,4,1.3781973259921971,126.49653641480592,90.17977054014624,0.340337678790586,5.1286153842925755,0.5315648039478313,30,1
F0,1,4,1.435188837514123,147.75524034331215,79.81034829307156,0.18458079107052083,3.2307028684868593,0.8691161550003761,30,1
F0,1,3,1.1353972832015613,108.4007931619663,224.3326839736369,nan,2.0455410399832323,0.3795977291306423,30,1
F0,0,3,0.8602191107016953,100.49168892146474,219.03868898940715,nan,2.1435199733226313,0.5156464711252805,30,1
F0,0,2,0.564736819665916,87.26905154924322,279.33291667900176,0.04913263338883355,1.3126212711556722,-0.061604053700635285,30,1
F0,0,1,0.3025262141740506,58.89436633241104,284.10141731229334,0.08297992378049138,1.0039614271777724,0.8201803574264069,30,1
F0,0,2,0.4705942297311821,78.62957395229245,296.49849646244917,nan,1.744697850138656,0.7665227046965459,30,1
F0,0,2,0.5722897961993408,81.10421817096301,352.15403902991704,nan,2.309609599195666,-0.3724890275882043,30,1
F0,0,2,0.5889241072625195,73.4521764846578,343.91247136342946,nan,2.829417016131305,0.0732402168881324,30,1
F0,0,2,0.7225496375570446,60.33846608375899,348.7496359238437,nan,3.883386448740962,0.49139710975540024,30,1
F0,0,1,0.9428504873585697,57.994616791916485,354.6021466340236,0.1438973461511842,3.5794741924232087,0.5049103229536094,30,1
F0,2,3,2.8877821729916313,116.94876146769752,6.043126888424511,0.21254454984256826,3.3702165073217767,0.5477588622351629,30,1
F0,3,3,3.405716085250202,113.01872884308068,53.68999455517577,0.23795765756635598,2.4715053549639183,0.7245315599296142,30,1
F0,3,3,3.8576786978881286,111.61262810077972,44.67033654838229,0.2453718942008031,3.369262533378569,0.6123976119864747,30,1
F0,4,3,4.01919817655115,115.45552771760111,145.1436225276237,0.21390156114832157,4.444496349981991,0.5654929358646318,30,1
F0,3,4,3.7587447664295235,124.17903748123854,169.8369110096248,0.21585427805708746,3.413219895653628,0.21285689069284192,30,1
F0,3,4,3.187135697310615,132.37282340750676,188.2960191515057,0.20075843788328365,3.7990921385408227,0.21399020787086423,30,1
F0,2,4,2.671065288828605,142.732820003467,210.37314439404457,0.15507883494791724,3.8247376008934695,-0.018655154608303522,30,1
F0,2,5,2.0010110824962077,152.37101304357867,220.93082040431904,0.12470177433921628,3.985766768640522,0.22966342616453586,30,1
F0,1,5,1.4989911516356476,172.59976025951119,223.2675452192602,0.09596236257130764,3.7063037447534666,0.7245853901183444,30,1
F0,1,2,1.024056635253857,65.3873585697362,4.149172254022725,0.19568104072033476,3.1566705003231497,0.04209493686851214,30,1
F0,0,0,0.49871311487629816,28.136249910451056,355.3272202677106,0.13485271983954375,2.70215129226271,0.48947085579478017,30,1
F0,0,1,0.6053137074438356,35.99332738358521,0.9147980569154253,0.13101821616347845,2.981986669489359,0.40118681233414827,30,1
F0,0,2,0.7815196453097905,71.65214215313262,42.03625107702094,0.2363755584568088,1.6031499673236305,0.5595907281203081,30,1
F0,0,3,0.7890831440267306,112.11238681488857,48.11337533102356,nan,1.962690605147638,0.42794939018111466,30,1
F0,0,5,0.6890015893480551,155.82359794068833,128.46767187740608,nan,1.2288072820549534,-0.024479315540841536,30,1
F0,0,5,0.9542150333697558,162.12822823142454,135.4119807220027,0.19910997464686847,2.1342526426644537,0.47670206268678017,30,1
F0,1,4,1.2433355902313667,135.6035106842163,184.06217737373288,nan,3.760688082749668,0.6616895990247559,30,1
F0,1,3,1.7072742681109152,114.92062909963585,180.03598146190623,nan,2.9225386273125675,0.8292904441620358,30,1
F0,3,4,3.0455201833103023,120.36125574116909,350.94771167543837,0.2419864048270639,4.149840186874563,0.526714923585658,30,1
F0,3,3,3.5621257368535675,114.92056375677862,350.8850661538503,0.14915892121187202,3.3319020555365895,0.6289694294752942,30,1
F0,3,3,3.724429418950973,107.89817121624037,240.80584863846897,0.1554229292513488,3.595532162650938,-0.9762852114814032,30,1
F0,3,3,3.465571870121155,107.21513116642791,190.45043857559324,0.2805945687978965,2.6293938303126496,0.001633734229508749,30,1
F0,2,3,2.9440816683252606,116.68670615611967,187.2559975220205,0.271379577709278,0.5532588089112774,0.2159420651003897,30,1
F0,2,4,2.3244823454476773,126.27728030481353,180.50246068993275,0.1722560273167976,3.5967065540810568,0.48345389956352125,30,1
F0,1,4,1.8544231771962432,139.0075620000216,186.22734304074197,nan,2.071389211212218,0.6833333315906746,30,1
F0,1,5,1.456931742957681,151.76381561300968,203.74735603780388,nan,3.0142308310591432,1.145536977067512,30,1
F0,1,5,1.135904798549737,174.64259825310643,216.6492094311189,0.0818271976909604,2.8255453855122346,1.2349233263783495,30,1
F0,0,3,0.7323961846142609,91.87295038673159,181.19802484911324,0.3620849149296933,1.7330523386299042,0.6430798219464512,30,1
F0,0,2,0.5645111377696578,67.85281450922196,241.2194156434894,nan,2.484988287844311,-0.4391159156673627,30,1
F0,0,0,0.6753651460005615,29.128030653391363,287.8984045771027,nan,2.090360845728965,-0.7661398910195218,30,1
F0,0,0,0.6379653757182333,28.246021869133983,351.59192298404986,0.17407480522106833,5.159727380969383,0.12115006275689638,30,1
F0,0,2,0.603228099644874,68.39890304026397,15.96005910930382,0.1448481042369252,3.9856029386538183,-0.4416236918515922,30,1
F0,0,3,0.6980421638427318,90.44458911557916,17.783668203131725,0.16644761907619235,2.6656012539510114,-0.27989456398214146,30,1
F0,0,3,0.7399253152443664,102.33950031316289,20.24730464409608,0.18184142285045818,2.960700605800515,0.03965470510280544,30,1
F0,0,3,0.6981252321569814,103.3267344796518,35.17919008245186,0.16828528782844998,3.8629650820737544,0.3294978919663299,30,1
F0,0,3,0.6254265975006001,116.37177529263897,35.78263797267594,0.14966702937527177,3.4883817521851967,0.03163414431583428,30,1
F0,2,3,2.131237245231289,100.86751971015059,239.5948991793196,0.15440688576273903,2.7236799880761535,-0.06292545136652183,30,1
F0,2,3,2.1949226148930885,94.23184631167652,225.6655254484652,0.16536520460372645,3.296669231808527,0.03737565654619792,30,1
F0,2,2,2.2969806558088077,88.28911312112047,226.8171405832597,0.12443740701487266,3.6346551417780963,0.07075405331164564,30,1
F0,2,2,2.2347636429239484,89.62594764498061,179.9894287205072,0.037051303045519665,2.2786114336199,0.4491540015580269,30,1
F0,1,3,1.7837557795552321,105.55685658865315,154.5050144673307,0.04411563075837774,2.3242926712058734,0.39690821081240546,30,1
F0,1,4,1.238908116964136,122.27690282752309,134.06065545908675,0.0891250762538543,3.4267669222954185,0.4796887287968062,30,1
F0,1,4,1.0678841935191772,149.9341926709667,117.95623430614644,0.0947200758101709,2.659771902799432,0.44797626193334233,30,1
F0,1,5,1.0524236869410244,174.2449211008459,92.07496244139334,0.10894466014175959,5.1286153842925755,0.6878364030845266,30,1
F0,1,5,1.2118882511948537,162.6446202011964,81.86171792574102,0.05267599092345101,3.2307028684868593,0.975314773347573,30,1
F0,3,3,3.773186028417632,104.58772284903705,5.312391680906637,0.35365817604778355,3.3702165073217767,0.16816113310452055,30,1
F0,4,3,4.150216643675585,106.44787003362126,53.0059130850028,nan,2.4715053549639183,0.20888508880433368,30,1
F0,4,3,4.395827123093772,109.2298597644401,42.916222831352485,0.3198265273881961,3.369262533378569,0.67400166568711,30,1
F0,4,3,4.320357291570697,115.85052969361612,144.91497269515457,0.3198265273881961,4.444496349981991,-0.25468742156177515,30,1
F0,4,4,4.196507897614706,121.68752832521534,168.78892120940355,0.2594304495451473,3.413219895653628,-0.5536658140037041,30,1
F0,3,4,3.678058401550321,127.44924211387928,188.6114203936032,0.268481003831049,3.7990921385408227,0.5864792354590685,30,1
F0,3,4,3.1655478750629484,136.42684275676902,207.41756886145345,0.25552962179623717,3.8247376008934695,-0.0918953714964359,30,1
F0,2,4,2.6380348048046427,143.85949104062485,218.52097814838947,0.031949800938140004,3.985766768640522,-0.26173368359086446,30,1
F0,2,5,2.220431553492076,153.44654246491535,220.4218188293989,0.04952680235367587,3.7063037447534666,0.21967506716473495,30,1
F0,0,0,0.7984264091667321,10.560540634546953,3.3380789757800136,0.3525924593117199,3.1566705003231497,-0.3375027922621303,30,1
F0,0,1,0.8535928729349026,45.675890486263086,354.6207666021816,nan,2.70215129226271,-0.026175615330500362,30,1
F0,1,2,1.029716571698699,63.28929663904944,359.1371059884294,0.34141765673707586,2.981986669489359,0.46279086603478364,30,1
F0,1,2,1.0048308671051884,84.8772792870185,41.88741539537629,0.34141765673707586,1.6031499673236305,-0.26058962930609886,30,1
F0,1,3,1.254501035518858,108.10310664359162,47.280858584145186,0.14464518175101818,1.962690605147638,-0.3385733145154314,30,1
F0,1,4,1.1102177254282335,130.23159279489465,129.05841767762152,0.14629465299045621,1.2288072820549534,0.3480097120473628,30,1
F0,1,5,1.1096799209030819,165.82755185949748,132.2131921789278,0.23939078486405696,2.1342526426644537,0.40346184579864786,30,1
F0,1,5,1.269237275777222,169.00871787398785,180.94010038722422,0.18964248978973175,3.760688082749668,0.17029248926935564,30,1
F0,1,4,1.4306822278940845,148.44131833521675,177.39998343203146,nan,2.9225386273125675,0.3243801212084265,30,1
F0,3,3,3.8888427484751116,107.67866924487305,350.1616050419187,0.3430084088766304,4.149840186874563,0.1471171944550156,30,1
F0,4,3,4.292248902987746,108.25176034596171,350.167024191081,nan,3.3319020555365895,0.11332295835001367,30,1
F0,4,3,4.272050342936414,105.91610440547362,239.08034270677015,0.306019229722691,3.595532162650938,-0.9146811577807678,30,1
F0,3,3,3.7599525820634945,108.32191546271093,190.22311022024354,0.306019229722691,2.6293938303126496,-0.8185466231968981,30,1
F0,3,3,3.400234478607256,114.59161456835636,186.86024235026,0.2745892944173998,0.5532588089112774,-0.5505806395961563,30,1
F0,2,4,2.844856893251833,120.96873537581172,181.3450725717484,0.2594968971223939,3.5967065540810568,0.8559429271517258,30,1
F0,2,4,2.3724884027616526,131.35145175612132,183.4005506206787,0.24818938562717183,2.071389211212218,0.6100931147025421,30,1
F0,2,4,2.104334417993187,141.24992158825023,201.3253531727195,nan,3.0142308310591432,0.6541398673121116,30,1
F0,1,5,1.8652415886801341,150.95412764946576,213.63684939672714,nan,2.8255453855122346,0.7300130034247402,30,1
F0,0,1,0.48075709811411715,45.916624811617055,180.5753988635478,0.32712776183780634,1.7330523386299042,0.2634820928158088,30,1
F0,0,1,0.4907236278037909,41.16001727702218,240.49998387696678,nan,2.484988287844311,-0.9547623867926434,30,1
F0,0,0,0.6102564872734407,22.684851874140236,286.20029302276345,0.48814837669790895,2.090360845728965,-0.7045358373188865,30,1
F0,0,1,0.6922894494428155,54.12359628287737,351.3482727838081,0.48814837669790895,5.159727380969383,-0.6990302946695105,30,1
F0,1,2,1.0303654811570073,82.79122852237987,15.030240402536847,0.41404365820204353,3.9856029386538183,-1.2081463965481383,30,1
F0,1,3,1.266912649654603,94.25113376968511,18.288359037948023,0.325086956361285,2.6656012539510114,0.09259446360606285,30,1
F0,1,3,1.327964992119182,104.20445346157464,17.13381899347974,0.18487469017699562,2.960700605800515,-0.03358551178532693,30,1
F0,1,3,1.406269563608476,111.63550765251148,32.85777077059957,0.09166945164043094,3.8629650820737544,-0.16189921778907038,30,1
F0,1,3,1.5664599125090233,119.75914955568123,32.91250945001901,0.12067009354496147,3.4883817521851967,-0.47327617863777505,30,1
F0,3,3,3.170658691431577,90.7846299890968,238.82773202587003,0.3934243052270402,2.7236799880761535,-0.44252318049716416,30,1
F0,3,3,3.0347804838273764,90.10061140416644,224.94753058081236,nan,3.296669231808527,-0.47827081457908277,30,1
F0,2,2,2.860355679154108,89.16524671351516,225.0210750025353,0.4398984956385758,3.6346551417780963,0.13235810701228093,30,1
F0,2,3,2.4977665528117723,93.25219569404169,179.79029627353503,0.4398984956385758,2.2786114336199,-0.37102635586838,30,1
F0,2,3,2.2533562626506614,104.68330018850713,153.47808037221023,0.2537513352828992,2.3242926712058734,-0.3696144938841406,30,1
F0,1,3,1.7787627870025178,114.94141307449678,134.65025950538242,0.17975051854031476,3.4267669222954185,0.8521777563850105,30,1
F0,1,4,1.5496139650727916,134.80128711056204,114.81181439840623,0.16888500949659668,2.659771902799432,0.3747360450452099,30,1
F0,1,5,1.584625085494613,152.4305070827188,89.68818994923214,nan,5.1286153842925755,0.19643929332912635,30,1
F0,1,5,1.7133632680671587,165.18751622650035,79.1387021138304,nan,3.2307028684868593,0.4704044503939638,30,1
F0,3,2,3.9112104646120676,63.662737673034826,3.0457078797177797,0.22593885140430198,3.1566705003231497,-0.5056639253666507,30,1
F0,3,2,3.8070087991602306,62.26828097029329,355.86256882728753,0.19165298946923875,2.70215129226271,-0.23506070413483404,30,1
F0,3,1,3.7534223157379687,59.4000027928696,2.84923252888404,0.20811614666917386,2.981986669489359,-0.2112107996523264,30,1
F0,3,1,3.4972513882825265,55.64620179259924,44.28890104298167,nan,1.6031499673236305,-0.005902207744323689,30,1
F0,2,1,2.9916476295138352,52.66011020305774,49.57469554130298,nan,1.962690605147638,0.2150924994882727,30,1
F0,2,1,2.569714649370663,53.752458434430366,130.52151896713193,nan,1.2288072820549534,-0.23846952341170577,30,1
F0,2,1,2.265264176478169,57.488218866230795,134.54043742142403,nan,2.1342526426644537,0.4953572172950837,30,1
F0,2,2,2.0035989738621525,63.80475966614176,183.15498935277657,0.10471588105734486,3.760688082749668,0.43202617286022027,30,1
F0,1,2,1.9028654454055087,66.2252725443924,178.18260343818926,nan,2.9225386273125675,0.10470505404369153,30,1
F0,0,5,0.23679083070999501,166.9071492926729,349.8243643916261,0.20796881893396066,4.149840186874563,-0.02104393864950497,30,1
F0,0,5,0.19449746185805908,150.44983598065653,351.27839861997177,0.169883208159973,3.3319020555365895,-0.09556213045432001,30,1
F0,0,0,0.27949868925599036,8.701230278944422,242.70398856004192,0.1284209161269426,3.595532162650938,-1.5886828234678776,30,1
F0,0,0,0.7707920680334966,24.422725861641766,192.66626789230367,nan,2.6293938303126496,-0.5638592016351229,30,1
F0,0,1,0.9233811348815805,31.254857460238668,189.12391629436522,0.11161797477505489,0.5532588089112774,0.003085174407547812,30,1
F0,0,1,0.9099133932604954,31.887522319012646,182.82012919179286,nan,3.5967065540810568,0.26946369169265694,30,1
F0,0,0,0.8293589075149186,28.913914929379303,185.65050640127362,nan,2.071389211212218,0.701988486198978,30,1
F0,0,0,0.5443801458553295,26.003748966151704,203.35627493655062,nan,3.0142308310591432,0.9158735509029761,30,1
F0,0,0,0.3660546413001533,13.751027194643484,214.61915567395576,nan,2.8255453855122346,0.5103379362600053,30,1
F0,3,2,3.5470686423902262,68.76396173068184,180.1767743056438,0.17392054500455342,1.7330523386299042,0.09532095971128833,30,1
F0,3,2,3.9701712004519876,67.10518957631422,241.93536667260437,0.17992549192983387,2.484988287844311,-1.163647475596977,30,1
F0,4,2,4.401406640612774,62.81496534104639,289.84364710706814,0.19728954009645194,2.090360845728965,-1.3785375030059965,30,1
F0,4,1,4.038723970437388,55.46671070108607,353.7803637180947,nan,5.159727380969383,-0.4443428731077353,30,1
F0,3,1,3.4556956410966664,47.52180769918857,17.321729792440273,0.17086787054165672,3.9856029386538183,-0.6544805825444341,30,1
F0,2,1,2.7082724597502086,37.709986877110566,19.820159335198852,nan,2.6656012539510114,-0.49388477185300567,30,1
F0,2,0,2.1613858908629062,24.449704636173237,19.436534230204852,nan,2.960700605800515,0.05830985971110893,30,1
F0,1,0,1.6309759813035483,8.768562110055882,34.714353618349506,0.021148580710427887,3.8629650820737544,0.09983446580179403,30,1
F0,1,0,1.2632615852919291,16.90172008054435,33.84154744311886,nan,3.4883817521851967,-0.6929512458025101,30,1
F0,1,0,1.0266530750675233,27.949738518280128,238.64786077235058,0.2899297847054518,2.7236799880761535,-0.6106843136016847,30,1
F0,1,1,1.5041748315422896,38.950842491846004,226.18091511718725,0.20651364410600562,3.296669231808527,-0.6871559033834163,30,1
F0,1,1,1.9707744930690265,40.90625803765329,228.7311642562874,0.1585868422341296,3.6346551417780963,-0.541643558674829,30,1
F0,2,1,2.2313472163904025,38.67242036714248,182.23123470514295,nan,2.2786114336199,-0.11633893430660491,30,1
F0,2,1,2.1453742554255557,40.42421220174015,155.76725133658007,0.17196174815007545,2.3242926712058734,0.18405132011956357,30,1
F0,1,1,1.979361671123142,41.32797664338034,135.99630149732016,nan,3.4267669222954185,0.26569852092594193,30,1
F0,1,1,1.6171551022175106,42.01551068208022,117.10582861449369,nan,2.659771902799432,0.46663141654164575,30,1
F0,1,1,1.096833612240206,48.574522765312736,91.51554837155363,0.14191422730204406,5.1286153842925755,0.4581729769199908,30,1
F0,0,1,0.6452234443733353,59.261088168535764,79.8643530048906,nan,3.2307028684868593,0.2507293832292288,30,1
F0,4,3,4.065720892175644,118.91559368784823,348.90252649227926,nan,4.149840186874563,0.48461998671714585,30,1
F0,3,3,3.9720387097784764,119.24833155680915,348.48526246742745,0.13156404738108313,3.3319020555365895,0.139498573680514,30,1
F0,3,3,3.5829225063892727,117.13922686278244,238.54548174127882,0.18590077798991247,3.595532162650938,-1.3774720238155513,30,1
F0,2,3,2.866095051486462,116.34011337541125,192.95536850825545,0.23525841124781008,2.6293938303126496,-0.5579569938907992,30,1
F0,2,3,2.158429574394735,118.35745609483081,191.15846764391486,0.31987149683277744,0.5532588089112774,-0.21200732508072492,30,1
F0,1,3,1.7582214541076866,115.13513461280598,183.85156411968325,nan,3.5967065540810568,0.5079332151043628,30,1
F0,1,3,1.5872896817833413,108.03955044786346,187.0315574771843,nan,2.071389211212218,0.20663126890389438,30,1
F0,1,3,1.6084486979686246,104.22267118436952,203.93345081691746,0.10651644771937561,3.0142308310591432,0.4838473780427559,30,1
F0,1,3,1.7047953891354055,103.9700171275332,215.35854623266167,nan,2.8255453855122346,0.40563288221631383,30,1
F0,0,5,0.4924420728568631,156.1634220033065,179.08590478216163,nan,1.7330523386299042,0.6009848850779391,30,1
F0,0,4,0.3664353342235299,128.27154179652172,238.78221423018013,nan,2.484988287844311,-0.928586771462143,30,1
F0,0,2,0.691775834973037,81.67138113014715,286.09356196600754,0.30699940752976057,2.090360845728965,-1.16732670335367,30,1
F0,0,1,0.5416005654866045,54.30761431005965,353.9324741985568,0.2795416626739005,5.159727380969383,-0.43844066536341164,30,1
F0,0,0,0.5462880059272143,18.150993102214898,19.3950781795425,0.2324712429209976,3.9856029386538183,-0.8695730820327067,30,1
F0,0,1,0.7491617746406861,33.71601082486927,20.869677358559098,0.19284254413706542,2.6656012539510114,-0.25541524844129987,30,1
F0,1,1,1.2625968671459493,53.55509214245211,20.76344637934451,0.18447509270731619,2.960700605800515,-0.4370473575839747,30,1
F0,1,2,1.7114857168014468,64.84635340077295,35.32311880287341,0.21303764793361443,3.8629650820737544,-0.33219170705842604,30,1
F0,2,2,2.154391193280905,78.17266774973189,34.56881129186041,nan,3.4883817521851967,-0.7976562998462015,30,1
F0,3,3,3.1354226969676615,105.3183357934546,237.64770395247058,nan,2.7236799880761535,-0.10502038823503396,30,1
F0,2,3,2.4976873191845477,103.94097741400896,223.26188961770887,0.2014597827908227,3.296669231808527,-0.4520951992485824,30,1
F0,1,3,1.985405773481625,102.24742149799789,224.5474312472948,0.26612857086408165,3.6346551417780963,-0.33043275902250263,30,1
F0,1,3,1.510756669506227,98.81140418064967,182.44524223094797,0.29898013186126265,2.2786114336199,-0.11043672656228117,30,1
F0,1,3,1.0038821905801867,100.40831181115561,157.8086007629212,0.3552970935707157,2.3242926712058734,-0.031041179368709138,30,1
F0,0,3,0.7660019169876844,92.47081935031457,137.09662380103987,0.32073840373680534,3.4267669222954185,0.5041680443376478,30,1
F0,0,3,0.8279960546116923,91.10937754772698,118.43539673055521,0.2197990750377262,2.659771902799432,-0.028725800753437933,30,1
F0,0,3,0.9882270457680667,99.24332244596292,92.15312298521496,0.112748444341558,5.1286153842925755,0.02614680405977065,30,1
F0,1,3,1.2648241329809335,110.22857286734467,80.74067811003731,nan,3.2307028684868593,0.14602432918553726,30,1
F0,3,2,3.6857959116240697,65.72277949490064,178.81393644900194,nan,1.7330523386299042,0.11636489836079325,30,1
F0,4,2,4.126066088114745,65.45873289540918,238.5285142580841,nan,2.484988287844311,-1.068085345142657,30,1
