"","cond","distBin","angleBin","data_type","value"
"940","F0","2","0","coord",0.999373596571291
"941","F0","2","0","heading",170.706210034672
"942","F0","2","0","coord",0.707195836004607
"943","F0","2","0","heading",172.644458297253
"944","F0","2","0","coord",0.846739006863252
"945","F0","2","1","heading",175.036967707724
"946","F0","2","1","coord",0.83793158328111
"947","F0","2","3","heading",178.677808195804
"948","F0","2","3","coord",0.918525551681393
"949","F0","2","1","heading",162.236072339654
"950","F0","2","1","coord",0.989333927352518
"951","F0","2","0","heading",154.586298590013
"952","F0","2","0","coord",0.961974115228976
"953","F0","1","0","heading",159.28270386374
"954","F0","1","0","coord",0.727027033635389
"955","F0","1","1","heading",127.398513864819
"956","F0","1","1","coord",0.774856574528808
"957","F0","2","3","heading",44.0955067737382
"958","F0","2","3","coord",0.98545845530222
"959","F0","1","3","heading",76.3119246819591
"960","F0","1","3","coord",0.757845648581161
"961","F0","0","3","heading",16.042580907723
"962","F0","0","3","coord",0.808748824740549
"963","F0","1","3","heading",42.7091811367032
"964","F0","1","3","coord",0.998972210851582
"965","F0","1","3","heading",63.376816458868
"966","F0","1","3","coord",0.745055426978662
"967","F0","2","3","heading",35.6443961133972
"968","F0","2","3","coord",0.92171371011877
"969","F0","2","3","heading",2.62957435735436
"970","F0","2","3","coord",0.923506802424321
"971","F0","2","3","heading",1.52156267402441
"972","F0","2","3","coord",0.751512680854905
"973","F0","1","3","heading",12.3584591396498
"974","F0","1","3","coord",0.845399770501725
"975","F0","1","3","heading",26.1264799185757
"976","F0","1","3","coord",0.863437589066646
"977","F0","1","3","heading",47.8656405012039
"978","F0","1","3","coord",0.855244961514087
"979","F0","1","2","heading",14.3062836366603
"980","F0","1","2","coord",0.702462062131444
"981","F0","2","1","heading",4.14087561473491
"982","F0","2","1","coord",0.893890303282687
"983","F0","2","1","heading",46.8873541449404
"984","F0","2","1","coord",0.856879905595019
"985","F0","1","1","heading",93.1405458325211
"986","F0","1","1","coord",0.839958820360118
"987","F0","0","1","heading",126.713642495497
"988","F0","0","1","coord",0.78763804547958
"989","F0","0","0","heading",136.758708649551
"990","F0","0","0","coord",0.841261494160491
"991","F0","0","0","heading",34.145438271466
"992","F0","0","0","coord",0.965185356579006
"993","F0","0","0","heading",8.92978254131636
"994","F0","0","0","coord",0.815018793742895
"995","F0","0","0","heading",12.1712827833971
"996","F0","0","0","coord",0.941280183456017
"997","F0","0","1","heading",19.2381199141275
"998","F0","0","1","coord",0.817429000660539
"999","F0","0","1","heading",19.0635535137267
"1000","F0","0","1","coord",0.939635012124001
"1001","F0","0","1","heading",3.02288317527382
"1002","F0","0","1","coord",0.904009255570991
"1003","F0","0","1","heading",55.8567636390158
"1004","F0","0","1","coord",0.846221883506072
"1005","F0","0","1","heading",48.0414390260525
"1006","F0","0","1","coord",0.987396801476313
"1007","F0","0","0","heading",41.4521620774632
"1008","F0","0","0","coord",0.923983469163372
"1009","F0","2","0","heading",31.7159609699094
"1010","F0","2","0","coord",0.946682649652075
"1011","F0","1","0","heading",63.0821798801596
"1012","F0","1","0","coord",0.930491642561135
"1013","F0","1","0","heading",115.287073562199
"1014","F0","1","0","coord",0.949000967789148
"1015","F0","0","0","heading",144.213088090722
"1016","F0","0","0","coord",0.976538323548103
"1017","F0","0","5","heading",128.616298804958
"1018","F0","0","5","coord",0.831315024959461
"1019","F0","0","5","heading",52.4950243286173
"1020","F0","0","5","coord",0.8483517877312
"1021","F0","0","4","heading",7.600482952035
"1022","F0","0","4","coord",0.928020141132409
"1023","F0","0","4","heading",8.36017804885112
"1024","F0","0","4","coord",0.948158820077415
"1025","F0","1","4","heading",12.5940512889849
"1026","F0","1","4","coord",0.918115713247446
"1027","F0","1","3","heading",9.17358366719988
"1028","F0","1","3","coord",0.968537546155703
"1029","F0","1","3","heading",54.3647874476246
"1030","F0","1","3","coord",0.831562917610259
"1031","F0","1","2","heading",87.4131261418404
"1032","F0","1","2","coord",0.868744476909182
"1033","F0","0","2","heading",78.4773276206582
"1034","F0","0","2","coord",0.847798627179968
"1035","F0","0","1","heading",83.2049530663805
"1036","F0","0","1","coord",0.999197731157473
"1037","F0","1","0","heading",82.4915026842686
"1038","F0","1","0","coord",0.954833612474253
"1039","F0","1","1","heading",111.403514274027
"1040","F0","1","1","coord",0.973926703298576
"1041","F0","1","2","heading",136.065473874506
"1042","F0","1","2","coord",0.957742774333506
"1043","F0","1","2","heading",96.3308723028255
"1044","F0","1","2","coord",0.683318837300512
"1045","F0","1","3","heading",104.683125636342
"1046","F0","1","3","coord",0.899961960090829
"1047","F0","1","4","heading",78.9448195944969
"1048","F0","1","4","coord",0.808329676656899
"1049","F0","1","4","heading",106.193815361454
"1050","F0","1","4","coord",0.969139922504536
"1051","F0","1","5","heading",102.064346371418
"1052","F0","1","5","coord",0.845403189509621
"1053","F0","1","5","heading",89.7248275469084
"1054","F0","1","5","coord",0.938208273563825
"1055","F0","1","5","heading",91.6237884850421
"1056","F0","1","5","coord",0.699135757242299
"1057","F0","1","4","heading",154.468840820889
"1058","F0","1","4","coord",0.763770488861114
"1059","F0","1","4","heading",92.1197827503035
"1060","F0","1","4","coord",0.967886631433491
"1061","F0","1","3","heading",169.85947437197
"1062","F0","1","3","coord",0.733412614112677
"1063","F0","1","3","heading",136.680011546102
"1064","F0","1","3","coord",0.543870666374197
"1065","F0","0","2","heading",26.7314073304859
"1066","F0","0","2","coord",0.961415080856374
"1067","F0","0","3","heading",9.50332176622945
"1068","F0","0","3","coord",0.92088941630523
"1069","F0","0","3","heading",23.0480981507495
"1070","F0","0","3","coord",0.797121733424783
"1071","F0","0","4","heading",91.0875424101138
"1072","F0","0","4","coord",0.760061535297238
"1073","F0","0","5","heading",105.013417275771
"1074","F0","0","5","coord",0.976489091538907
"1075","F0","1","5","heading",101.258064226902
"1076","F0","1","5","coord",0.878952194983656
"1077","F0","1","5","heading",1.41009426359927
"1078","F0","1","5","coord",0.756353855994847
"1079","F0","1","4","heading",4.03578260974429
"1080","F0","1","4","coord",0.89248310810791
"1081","F0","1","4","heading",31.9109011284633
"1082","F0","1","4","coord",0.745283067342244
"1083","F0","1","4","heading",28.8662422410273
"1084","F0","1","4","coord",0.904434663141496
"1085","F0","0","4","heading",57.7420768997881
"1086","F0","0","4","coord",0.919861066118208
"1087","F0","0","3","heading",33.762072616923
"1088","F0","0","3","coord",0.735150587535586
"1089","F0","0","3","heading",27.3553291599969
"1090","F0","0","3","coord",0.858619985311251
"1091","F0","0","3","heading",41.98242514275
"1092","F0","0","3","coord",0.924725347497564
"1093","F0","1","4","heading",86.2872250632038
"1094","F0","1","4","coord",0.945626177500604
"1095","F0","0","5","heading",173.499031108586
"1096","F0","0","5","coord",0.798924206153234
"1097","F0","0","4","heading",132.031682704481
"1098","F0","0","4","coord",0.810577936764424
"1099","F0","1","4","heading",134.957836101259
"1100","F0","1","4","coord",0.680658750486689
"1101","F0","2","3","heading",113.787192114059
"1102","F0","2","3","coord",0.934774503219654
"1103","F0","2","4","heading",115.732304452236
"1104","F0","2","4","coord",0.837486469461094
"1105","F0","2","4","heading",97.631092002793
"1106","F0","2","4","coord",0.78986725060773
"1107","F0","2","5","heading",89.5234860686678
"1108","F0","2","5","coord",0.795761269315918
"1109","F0","1","5","heading",70.6600166521885
"1110","F0","1","5","coord",0.766918651470727
"1111","F0","1","5","heading",71.5275978901575
"1112","F0","1","5","coord",0.744050347444946
"1113","F0","1","5","heading",151.11690398406
"1114","F0","1","5","coord",0.844870209186853
"1115","F0","1","4","heading",145.498872563907
"1116","F0","1","4","coord",0.819046848271996
"1117","F0","1","4","heading",138.556207985827
"1118","F0","1","4","coord",0.836672381795062
"1119","F0","1","3","heading",178.095875576391
"1120","F0","1","3","coord",0.791547963900407
"1121","F0","0","5","heading",137.242136756858
"1122","F0","0","5","coord",0.959902751300266
"1123","F0","0","4","heading",179.073869080273
"1124","F0","0","4","coord",0.867561122485508
"1125","F0","1","3","heading",109.287208022645
"1126","F0","1","3","coord",0.984239875469637
"1127","F0","1","3","heading",39.5902069602668
"1128","F0","1","3","coord",0.759472075835653
"1129","F0","1","3","heading",11.4108997263586
"1130","F0","1","3","coord",0.912797105442693
"1131","F0","1","3","heading",23.5580448083003
"1132","F0","1","3","coord",0.952823685111415
"1133","F0","1","3","heading",98.6883682399329
"1134","F0","1","3","coord",0.957570851827194
"1135","F0","1","4","heading",92.3554282220931
"1136","F0","1","4","coord",0.891626140692965
"1137","F0","1","4","heading",101.709771925257
"1138","F0","1","4","coord",0.971788945167793
"1139","F0","1","5","heading",100.678139949478
