scorer,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8
bodyparts,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,midline1,midline1,midline1,midline3,midline3,midline3,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,midline1,midline1,midline1,midline3,midline3,midline3,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,midline1,midline1,midline1,midline3,midline3,midline3,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,midline1,midline1,midline1,midline3,midline3,midline3,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,midline1,midline1,midline1,midline3,midline3,midline3,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,midline1,midline1,midline1,midline3,midline3,midline3,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,midline1,midline1,midline1,midline3,midline3,midline3,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,midline1,midline1,midline1,midline3,midline3,midline3,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,711.4624719,212.2087645,1,879.9654926,194.3437631,1,798.3784407,202.5025562,0.999979973,750.8343753,209.8031082,1,845.926322,202.3428986,0.999989986,941.1346073,206.2001151,1,673.7757492,508.5107823,1,681.8011853,327.0281808,1,647.993754,422.4309185,1,656.765237,463.0301365,1,652.2477553,365.940288,1,715.444637,318.6139427,1,728.2424867,234.4481958,1,876.5507482,433.3087288,1,798.3743007,434.2522293,1,764.6318497,234.3449986,1,836.7394979,428.5644444,1,909.2518584,431.425881,1,824.6313783,508.8289687,1,972.2708853,555.8329678,1,894.7239624,524.6909444,1,862.7367838,513.761625,1,934.8369135,535.4882981,1,1003.370014,573.4990255,1,781.3445863,338.4626171,1,927.8551052,382.8047675,1,856.7388138,364.8818806,1,820.3007234,348.4628142,1,894.9375696,372.1906079,1,963.994801,403.1730492,1,1025.146553,310.0157176,1,1205.90223,320.8426161,1,1113.853223,324.3562805,1,1068.470448,312.8413784,1,1165.289266,330.4933148,1,1234.598319,303.5014232,1,845.3223168,117.4330728,1,1005.739811,104.8277825,0.999769986,929.4316669,118.0862627,0.999949992,888.9699089,118.7525536,1,965.9226018,109.6722039,0.997020006,1037.148776,115.0526383,0.999890029,728.2223973,437.9979186,1,876.426862,433.2271408,1,798.4508735,434.4018692,1,763.7454631,435.0739461,1,836.5506184,428.7576256,1,909.2559923,431.468189,1
1,712.8534098,218.080564,1,880.2186334,198.0358481,1,798.3784407,202.6449295,0.999960005,752.1991435,211.9150215,1,845.926322,202.3428986,0.999989986,941.1346073,206.5100185,1,680.3147362,509.1993631,1,681.8011853,334.2904052,1,649.9273982,423.4080134,1,660.663136,463.9527911,1,654.9059368,368.2627098,1,715.444637,318.6139427,0.999989986,728.2424867,438.7912164,1,876.6834756,433.3087288,1,798.9916301,434.637091,1,765.3958162,432.958312,1,836.7394979,428.5644444,1,913.1453803,439.3330524,1,824.6313783,508.8289687,1,972.3921518,555.8329678,1,894.7239624,524.6909444,1,862.7367838,513.761625,1,934.8369135,535.4882981,1,1003.60274,573.4990255,1,781.7864245,338.4626171,1,929.0929451,382.8047675,1,857.5262006,364.9499,1,820.4009789,350.0292271,1,894.9375696,372.1906079,1,963.994801,407.5686775,1,1025.146553,310.0157176,1,1205.90223,323.6139275,1,1114.306766,324.3562805,1,1068.986181,313.3563098,1,1165.289266,332.3245077,1,1234.598319,303.5014232,1,845.3223168,117.4330728,1,1005.739811,105.2321864,0.994009972,929.4316669,118.0862627,0.999849975,888.9699089,118.7525536,1,965.9226018,111.2025362,0.978030026,1037.148776,115.6294157,0.990230024,728.2223973,440.4853943,1,876.426862,433.2271408,1,799.0076474,434.614282,1,765.0809959,435.0739461,1,836.5506184,428.7576256,1,913.1725333,438.9567224,1
2,712.8534098,221.2284349,1,881.0895034,200.4418012,1,798.3784407,202.9060928,0.999970019,752.1991435,211.988341,1,845.926322,202.3428986,0.999979973,941.1346073,206.5740744,1,683.7481623,513.8002143,1,681.8011853,334.3393769,0.999930024,650.2934125,424.8383237,1,664.1565648,465.4275153,1,655.4119821,370.5381558,0.999979973,715.444637,318.6139427,1,728.2424867,439.8040548,1,876.7200279,433.3087288,1,799.0180989,434.637091,1,765.3958162,435.3267259,1,836.7394979,428.5644444,1,913.2650411,444.5263539,1,824.6313783,508.8289687,1,972.5870001,555.8329678,1,894.7239624,524.6909444,1,862.7367838,513.761625,1,934.8369135,535.4882981,1,1004.243915,573.4990255,1,782.2317079,338.4626171,1,930.3087048,382.8047675,1,858.118435,364.9947613,1,820.4243264,351.1808999,1,894.9375696,372.1906079,1,963.994801,407.5686775,1,1025.146553,310.0157176,1,1205.90223,323.994291,1,1114.353852,324.3562805,1,1069.416642,314.705799,1,1165.289266,333.6775491,1,1234.598319,303.5014232,1,845.3223168,117.4330728,1,1005.739811,105.2853899,0.961660028,929.4316669,118.0862627,0.999629974,888.9699089,118.7525536,1,965.9226018,112.5520572,0.974529982,1037.148776,115.6294157,0.77688998,728.2223973,441.9749263,1,876.426862,433.2271408,1,799.5722881,434.7959341,1,765.8743409,435.0739461,1,836.5506184,428.7576256,1,913.1725333,444.884303,1
3,711.4624719,218.080564,1,880.2186334,200.4418012,1,795.8556099,202.9060928,0.999979973,750.8343753,211.9150215,1,839.4229438,201.5765657,0.999949992,941.1346073,208.2187481,1,685.2804969,522.0665867,1,676.484791,334.3393769,1,654.2775546,429.451154,1,667.2942301,470.0566279,1,655.6154674,373.4836261,1,706.2529233,312.8330712,1,727.4480912,440.8970291,1,876.7200279,431.1964672,1,800.1804078,435.0076543,1,767.0002056,433.6109315,1,836.4177781,428.4126788,1,913.1453803,446.2785134,1,824.1428085,507.0692262,1,972.8128728,554.6805296,1,894.1249067,523.8313982,1,862.2841645,513.2015283,1,933.7300845,534.2061479,1,1005.151511,572.0178328,1,782.68121,338.4145115,1,931.4934143,382.0711201,1,858.5614333,364.9947613,1,820.6932318,351.9611595,1,894.128207,371.4556895,1,963.7489327,407.5686775,1,1025.099171,309.5735285,1,1205.705824,324.0439698,1,1114.353852,324.1779068,1,1069.769356,315.2831274,1,1164.59924,334.603997,1,1234.147003,304.2205086,1,843.2473086,116.8483244,1,1005.127535,105.2853899,0.957499981,926.5810115,118.0862627,0.999740005,886.1086884,118.6204273,1,963.2965031,113.7325205,0.995809972,1036.573884,115.0526383,0.609059989,727.5725884,442.101309,1,876.4088914,432.15302,1,800.0809577,434.9478916,1,765.8743409,434.9969521,1,836.333991,428.5925315,1,913.1582523,445.0452226,1
4,709.0112647,221.2284349,1,879.9654926,204.2809866,1,793.4906681,203.1975888,0.999989986,750.5846364,211.9150215,1,836.7922812,200.9351399,0.999970019,941.1346073,215.4744046,1,686.1162096,525.7574559,1,673.0874645,336.3404845,1,657.8438827,435.0903345,1,670.1248388,475.8291752,1,655.7376466,377.8161208,1,700.3497282,310.4795035,1,727.4480912,440.8970291,1,876.6834756,430.6061699,1,800.1804078,435.0076543,1,767.0002056,433.6109315,1,835.9364918,428.4126788,1,913.1453803,446.2785134,1,823.6227357,505.5268218,1,973.0272123,550.7160229,1,893.7503635,522.9832016,1,861.7982464,512.5385367,1,932.9895191,533.1490448,1,1006.183498,570.3957283,1,783.1357046,338.4145115,1,932.6381034,381.5877107,1,858.9011119,364.9947613,1,821.1456208,352.4133325,1,894.128207,370.8667755,1,963.7489327,406.8142637,1,1025.064997,309.5735285,1,1205.549837,324.2577147,1,1115.222965,323.9361848,1,1070.051848,317.6543655,1,1162.912097,335.1554093,1,1234.147003,304.2205086,1,841.1664217,116.3996536,1,1003.555821,106.2973724,0.979219973,924.0721133,118.0862627,0.999939978,883.4728871,118.5123708,1,960.7258329,114.7556796,0.99883002,1036.573884,113.5684729,0.529269993,726.9943679,442.101309,1,876.4088914,431.0771484,1,800.4698185,435.0712205,1,765.8743409,434.9969521,1,836.121063,428.5925315,1,913.1582523,445.0452226,1
5,703.9460504,222.0141332,1,880.2186334,204.8282481,1,791.2493337,204.0249101,1,744.2031283,211.988341,1,834.174765,200.6377051,0.999989986,940.7966249,216.19002,1,687.4597698,527.6927048,1,671.278352,344.1270113,1,660.6761849,440.5767904,1,672.6970973,481.6568578,1,655.9997733,384.2526399,1,695.2560594,310.4795035,1,727.4480912,440.8970291,1,876.6834756,430.5684205,1,800.293614,434.637091,1,767.1608926,433.6109315,1,835.5107748,428.4126788,1,912.7223871,445.5101455,1,823.0793347,504.181693,1,973.1754553,547.9153276,1,893.5394781,522.1467375,1,861.2857619,511.7876967,1,932.8253578,532.2792355,1,1007.197846,568.6393991,1,783.5959655,338.4145115,1,933.733802,381.2480332,1,859.1833873,364.9787661,1,821.7262848,352.4133325,1,894.128207,370.4026296,1,963.7489327,403.9281936,1,1025.043277,309.5735285,1,1205.549837,325.2939063,1,1116.110302,323.6553409,1,1070.271641,319.5025583,1,1161.577518,335.1554093,1,1234.147003,304.2205086,1,839.0858541,116.0778665,1,1000.530767,107.8221112,0.962310016,921.8473519,118.0870568,0.999920011,881.0391891,118.4276112,1,958.2588904,115.6332881,0.998820007,1034.87013,108.5880209,0.546739995,726.4827289,442.101309,1,876.4088914,430.0605277,1,800.4698185,435.1669866,1,765.7595663,434.9969521,1,835.922775,428.5925315,1,912.9953485,444.884303,1
6,702.7200873,221.2284349,1,881.0895034,204.9538131,1,789.0973253,204.9912693,1,743.1902595,211.988341,1,831.4626103,200.6377051,1,943.538904,222.6329645,1,690.1744632,532.5473827,1,670.2681427,347.0628741,1,662.9331565,444.9902682,1,675.0597126,486.6813404,1,657.9463609,391.6019886,1,688.0848534,310.4795035,1,747.7185952,238.6475521,1,876.2610803,429.8389114,1,800.3056672,435.311071,1,785.665909,233.6284368,1,835.5107748,428.561474,1,912.7202397,444.5263539,1,822.5207809,503.0137775,1,973.1754553,546.2394927,1,893.4313954,521.3223885,1,860.7534436,510.9640552,1,932.8253578,531.5589667,1,1008.052526,566.7555323,1,784.0627663,338.4313226,1,934.77154,380.9455814,1,859.454176,364.9193648,1,822.4033625,352.4133325,1,894.8040852,370.0420152,1,965.9880622,398.4211779,1,1025.043277,309.6554582,1,1205.549837,327.2986228,1,1116.566904,323.3596017,1,1070.436261,319.5025583,1,1161.577518,335.1554093,1,1235.146435,307.5586687,1,837.0118037,115.8737691,1,996.7485593,109.6051735,0.987609982,919.8491071,118.107608,0.999790013,878.7842787,118.365376,1,955.943975,116.3770996,0.999350011,1034.668401,106.7452598,0.906560004,726.0326647,441.2445149,1,876.4088914,429.2000776,1,800.4698185,435.2362561,1,765.1424773,435.4519794,1,835.7500676,429.0199051,1,912.9101941,444.7911195,1
