,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Fish1_Speed,Fish2_Speed,Speed_Diff,Spatial_Auto,Sync
6,2021,03,25,22,N,N,0,individual3xindividual8,6,1.6559296427597492,-0.10094791382601583,1.659003756197151,-3.5643838615519052,158.78761434987302,1.0155761075920402,1.5921556941030364,-0.576579586510996,-0.6478382696392965,0.7344362395297505
7,2021,03,25,22,N,N,0,individual3xindividual8,7,,,,,,1.173794408451052,,,,0.5643042431069889
8,2021,03,25,22,N,N,0,individual3xindividual8,8,0.08127624761385327,0.430069539132806,0.43768211857019307,85.24213495926635,134.41263722282167,1.0349641036196813,2.2791044760612933,-1.2441403724416116,-0.7820155443129859,0.5767046653585652
9,2021,03,25,22,N,N,0,individual3xindividual8,9,-0.765019361876193,0.31269757294791384,0.8264589500834106,155.76308558189996,144.30304023665073,0.9048342556619206,1.730886987463725,-0.8260527318018042,,0.6581475437086656
0,2021,03,25,22,N,N,0,individual4xindividual5,0,3.530827379329152,-0.429072266157622,3.5568026361053553,-6.933164480255176,166.11835556588153,0.8582412296870243,0.9953918760389084,-0.1371506463518841,,0.4199090402332885
1,2021,03,25,22,N,N,0,individual4xindividual5,1,4.007837863891535,-0.5995509808808995,4.0524345425827555,-8.471802242994325,,1.238566244938929,2.0642566592644944,-0.8256904143255653,,0.4922398704715074
2,2021,03,25,22,N,N,0,individual4xindividual5,2,4.177074720479957,-0.9314333242432505,4.279663685149049,-12.558149696232887,,1.5174273963923608,1.5872054482386861,-0.06977805184632589,,0.6581434822573272
3,2021,03,25,22,N,N,0,individual4xindividual5,3,,,,,,1.6335268903188358,,,,0.6687587792465055
4,2021,03,25,22,N,N,0,individual4xindividual5,4,,,,,,,,,,0.6104969747918854
5,2021,03,25,22,N,N,0,individual4xindividual5,5,,,,,,,1.5206485084228392,,,0.6104969747918854
6,2021,03,25,22,N,N,0,individual4xindividual5,6,1.2170766293973276,0.14630079083719666,1.2258382614459173,6.491667211304532,157.5434461435374,2.6107767702432434,1.346402090489266,1.2643746797539774,-0.8846294398305816,0.4934848953199021
7,2021,03,25,22,N,N,0,individual4xindividual5,7,,,,,,,,,,0.5831552060118184
8,2021,03,25,22,N,N,0,individual4xindividual5,8,,,,,,,1.4188686980327334,,,0.5831552060118184
9,2021,03,25,22,N,N,0,individual4xindividual5,9,-1.9097163894191436,0.08960676302154348,1.9118174755962687,63.46556741431002,40.91336246954704,2.139408992947849,1.6290675153500709,0.5103414775977781,0.6536437318220453,0.9136132278201727
10,2021,03,25,22,N,N,0,individual4xindividual5,10,-1.368913553313335,0.5673727842923371,1.4818354135330212,156.65948442101777,92.69294354734708,2.1466240390989797,2.1848149207563576,-0.03819088165737766,-0.4664375449635349,0.9747299374442361
0,2021,03,25,22,N,N,0,individual6xindividual4,0,-0.3849869102808836,1.1193037905644942,1.1836620702969518,108.96942145642822,3.3738410025412895,1.1089903184578216,0.8582412296870243,0.2507490887707974,0.9385434700400701,0.9287994301959154
1,2021,03,25,22,N,N,0,individual6xindividual4,1,-0.3296438836996225,1.062906632672447,1.112850214467181,107.21475483060108,,1.8918157254156087,1.238566244938929,0.6532494804766799,0.5882427411551666,0.8336225382896332
2,2021,03,25,22,N,N,0,individual6xindividual4,2,-0.15718734660485428,1.0090741750749934,1.0212436304506154,98.58344111499936,12.307497344753646,1.5411297198888845,1.5174273963923608,0.023702323496523892,0.6175118752853456,0.4617741756388308
3,2021,03,25,22,N,N,0,individual6xindividual4,3,0.27603245159530954,0.5770777202072539,0.6396972795731732,62.85870772006561,80.20251605941235,1.323725697951893,1.6335268903188358,-0.3098011923669429,0.10146137931803317,0.44609418286016134
4,2021,03,25,22,N,N,0,individual6xindividual4,4,,,,,,1.309139820395021,,,,0.3426757888727845
5,2021,03,25,22,N,N,0,individual6xindividual4,5,,,,,,1.0515914362966583,,,,0.09608570921515601
6,2021,03,25,22,N,N,0,individual6xindividual4,6,2.339084799837975,0.00822237881503372,2.339099251495421,-0.11318899360571917,165.50493339842848,1.1598496663670177,2.6107767702432434,-1.4509271038762257,,0.09608570921515601
7,2021,03,25,22,N,N,0,individual6xindividual4,7,,,,,,,,,,0.09608570921515601
8,2021,03,25,22,N,N,0,individual6xindividual4,8,,,,,,1.0400938828087491,,,,0.28470916345495256
0,2021,03,25,22,N,N,0,individual7xindividual4,0,-2.659276793018816,1.4784905917643851,3.0426448185459045,150.89269411171207,172.53733090882378,0.5259962439620135,0.8582412296870243,-0.3322449857250107,-0.7506492813140994,0.2535844402150459
1,2021,03,25,22,N,N,0,individual7xindividual4,1,-3.141124625034087,1.4158382874284159,3.4454697743767486,155.68363056685163,171.43860345188588,0.555253105160831,1.238566244938929,-0.6833131397780976,-0.855646237011319,0.2535844402150459
2,2021,03,25,22,N,N,0,individual7xindividual4,2,-3.6437024815925825,1.2940458140169073,3.866668119083745,160.41626751512757,165.22384355768173,0.5558690483824461,1.5174273963923608,-0.9615583480099142,-0.6053778608741867,0.6271708802388871
3,2021,03,25,22,N,N,0,individual7xindividual4,3,-3.8323774202345233,,,,,,1.6335268903188358,,,0.5123702733949017
4,2021,03,25,22,N,N,0,individual7xindividual4,4,,,,,,1.6993774816783371,,,,0.42010859733251776
5,2021,03,25,22,N,N,0,individual7xindividual4,5,,,,,,,,,,0.15411274551657478
6,2021,03,25,22,N,N,0,individual7xindividual4,6,-3.3090962639760018,-1.2511418052904284,3.5377215692031676,-159.18312591148927,64.97040395594288,1.5210227733169204,2.6107767702432434,-1.0897539969263232,0.3064087904491864,0.15411274551657478
7,2021,03,25,22,N,N,0,individual7xindividual4,7,,,,,,10.040753786398257,,,,0.2923963968769795
8,2021,03,25,22,N,N,0,individual7xindividual4,8,,,,,,2.095460784633373,,,,0.3929663251390919
9,2021,03,25,22,N,N,0,individual7xindividual4,9,0.3088243796018543,-0.4869604581401691,0.5766307182491699,-62.690583578708676,161.5760546950039,1.924195368217389,2.139408992947849,-0.21521362473045977,-0.7861667422550538,0.3929663251390919
10,2021,03,25,22,N,N,0,individual7xindividual4,10,-0.7764175074993184,-0.7164262339787292,1.0564519367602099,-135.7097835692106,169.70951401683445,1.4530145681112743,2.1466240390989797,-0.6936094709877058,,0.3929663251390919
0,2021,03,25,22,N,N,0,individual4xindividual8,0,2.9043711480774475,-0.20886719389146444,2.9118717812549377,-4.0272432413365475,141.53356260986317,0.8582412296870243,1.403696400522478,-0.5454551708354538,,0.5613000150326501
1,2021,03,25,22,N,N,0,individual4xindividual8,1,3.6856549321959404,-0.3845060629979724,3.7056574574159526,-5.965202902938101,143.37055923294398,1.238566244938929,2.8910654831652196,-1.6524992382262913,,0.5508339125022076
2,2021,03,25,22,N,N,0,individual4xindividual8,2,,,,,,1.5174273963923608,,,,0.4790401252993571
3,2021,03,25,22,N,N,0,individual4xindividual8,3,,,,,,1.6335268903188358,,,,0.44314420898536677
4,2021,03,25,22,N,N,0,individual4xindividual8,4,,,,,,,1.8153052574621718,,,0.44314420898536677
5,2021,03,25,22,N,N,0,individual4xindividual8,5,,,,,,,1.9222746533922237,,,0.44314420898536677
6,2021,03,25,22,N,N,0,individual4xindividual8,6,3.386955004090537,0.7572388873738751,3.470572709551718,12.685220208476075,153.85270603877802,2.6107767702432434,1.5921556941030364,1.0186210761402072,-0.7618829856525291,0.6792462282764794
7,2021,03,25,22,N,N,0,individual4xindividual8,7,,,,,,,,,,0.22423696594754558
8,2021,03,25,22,N,N,0,individual4xindividual8,8,,,,,,,2.2791044760612933,,,0.22423696594754558
9,2021,03,25,22,N,N,0,individual4xindividual8,9,-0.2343883283337878,1.293352604308699,1.3144195857986907,100.28237168956464,6.141636572528031,2.139408992947849,1.730886987463725,0.40852200548412404,0.9611699721988604,0.7434338295266564
10,2021,03,25,22,N,N,0,individual4xindividual8,10,-0.11994355058631019,1.380671393509681,1.3858715496694545,94.97794287622933,11.857324022294986,2.1466240390989797,1.452754917756165,0.6938691213428151,0.8244022311508581,0.6458338322965878
0,2021,03,25,22,N,N,0,individual6xindividual5,0,3.145840469048268,0.6902315244068722,3.220672571682328,12.43121526613364,167.66390388764023,1.1089903184578216,0.9953918760389084,0.11359844241891326,,0.31647297455833007
1,2021,03,25,22,N,N,0,individual6xindividual5,1,3.678193980191912,0.46335565179154736,3.7072644113911255,7.23408292809442,,1.8918157254156087,2.0642566592644944,-0.17244093384888545,,0.5488530542436669
2,2021,03,25,22,N,N,0,individual6xindividual5,2,4.019887373875102,0.07764085083174259,4.02063708886519,1.120572164337613,,1.5411297198888845,1.5872054482386861,-0.046075728349802024,,0.6345306251911506
3,2021,03,25,22,N,N,0,individual6xindividual5,3,,,,,,1.323725697951893,,,,0.36067767998286726
4,2021,03,25,22,N,N,0,individual6xindividual5,4,,,,,,1.309139820395021,,,,0.11218846945962034
5,2021,03,25,22,N,N,0,individual6xindividual5,5,3.7719389146441236,-0.023807472047995635,3.7720140471016284,-0.3600474941000425,,1.0515914362966583,1.5206485084228392,-0.4690570721261809,,0.3233199380400206
6,2021,03,25,22,N,N,0,individual6xindividual5,6,3.5561614292353028,0.15452316965223034,3.559517034759104,2.5145823691122104,36.492937319268556,1.1598496663670177,1.346402090489266,-0.18655242412224846,,0.3233199380400206
7,2021,03,25,22,N,N,0,individual6xindividual5,7,,,,,,,,,,0.3233199380400206
8,2021,03,25,22,N,N,0,individual6xindividual5,8,2.381053449686392,0.6183553313335152,2.4600363505550176,14.766511213079005,124.48908078681306,1.0400938828087491,1.4188686980327334,-0.3787748152239843,-0.6757475055940833,0.5339536636232527
0,2021,03,25,22,N,N,0,individual5xindividual7,0,-0.8715505863103353,-1.049418325606763,1.3641404790626188,-129.68800653411313,6.4186764611569185,0.9953918760389084,0.5259962439620135,0.46939563207689494,,0.7120120909961691
1,2021,03,25,22,N,N,0,individual5xindividual7,1,-0.8667132388574469,-0.816287306547516,1.1905951474961438,-137.23603993829605,,2.0642566592644944,0.555253105160831,1.5090035541036628,,0.697007866614971
2,2021,03,25,22,N,N,0,individual5xindividual7,2,-0.5333722388873738,-0.36261248977365695,0.644960280137917,-144.66756126813115,,1.5872054482386861,0.5558690483824461,1.0313363998562404,,0.6169853365819141
3,2021,03,25,22,N,N,0,individual5xindividual7,3,,,,,,,,,,0.6169853365819141
4,2021,03,25,22,N,N,0,individual5xindividual7,4,,,,,,,1.6993774816783371,,,0.5372976699422812
5,2021,03,25,22,N,N,0,individual5xindividual7,5,,,,,,1.5206485084228392,,,,0.4793430032952755
6,2021,03,25,22,N,N,0,individual5xindividual7,6,2.092019634578674,1.1048410144532312,2.3658444197961823,27.747048222541192,92.55438669912868,1.346402090489266,1.5210227733169204,-0.17462068282765425,0.006592782336663339,0.5016429192833477
7,2021,03,25,22,N,N,0,individual5xindividual7,7,,0.8674402393649059,,,,,10.040753786398257,,,0.5088844399855568
8,2021,03,25,22,N,N,0,individual5xindividual7,8,0.6777455685846739,0.45581892555222253,0.8167679894729871,37.209123088569655,,1.4188686980327334,2.095460784633373,-0.6765920866006393,-0.6500322844439946,0.4221211012089963
9,2021,03,25,22,N,N,0,individual5xindividual7,9,1.6008920098172894,0.39735369511862556,1.6494681525028805,14.44392181253803,120.62894948946031,1.6290675153500709,1.924195368217389,-0.29512785286731824,-0.3392416512032056,0.456818507384149
10,2021,03,25,22,N,N,0,individual5xindividual7,10,2.145331060812653,0.14905344968639217,2.150502799661269,4.003529415703445,76.92587626179159,2.1848149207563576,1.4530145681112743,0.7318003526450835,,0.5162997751129821
0,2021,03,25,22,N,N,0,individual5xindividual8,0,-0.6264562312517042,0.22020507226615757,0.6640313874553163,160.9025249894616,24.58860259452816,0.9953918760389084,1.403696400522478,-0.40830452448356963,,0.5106730149706907
1,2021,03,25,22,N,N,0,individual5xindividual8,1,-0.3221829316955936,0.2150449178829272,0.3873579199955029,137.79230741665828,,2.0642566592644944,2.8910654831652196,-0.8268088239007256,,0.4816818326462493
2,2021,03,25,22,N,N,0,individual5xindividual8,2,,,,,,1.5872054482386861,,,,0.3270621935825605
3,2021,03,25,22,N,N,0,individual5xindividual8,3,,,,,,,,,,0.3270621935825605
4,2021,03,25,22,N,N,0,individual5xindividual8,4,,,,,,,1.8153052574621718,,,0.40386287141355054
5,2021,03,25,22,N,N,0,individual5xindividual8,5,2.208432778838288,0.7026992091628035,2.3175334986155933,17.650799613121603,,1.5206485084228392,1.9222746533922237,-0.4016261449693844,,0.45971790983608873
6,2021,03,25,22,N,N,0,individual5xindividual8,6,2.16987837469321,0.6109380965366785,2.254244334308308,15.722249132049914,15.759668495999971,1.346402090489266,1.5921556941030364,-0.24575360361377024,0.7889886044676447,0.497429793790297
7,2021,03,25,22,N,N,0,individual5xindividual8,7,,,,,,,,,,0.5620787377117971
8,2021,03,25,22,N,N,0,individual5xindividual8,8,1.9280501772566128,1.4565511317152982,2.416385458762813,37.052557647327184,18.055948204047876,1.4188686980327334,2.2791044760612933,-0.8602357780285596,0.825265556009561,0.5620787377117971
9,2021,03,25,22,N,N,0,individual5xindividual8,9,1.6753280610853558,1.2037458412871558,2.062941628518883,35.65184259102817,37.38592339069079,1.6290675153500709,1.730886987463725,-0.10181947211365394,0.7066946596827836,0.49371439132847356
10,2021,03,25,22,N,N,0,individual5xindividual8,10,1.2489700027270245,0.8132986092173439,1.4904297016185666,32.90619818595207,82.35473262542423,2.1848149207563576,1.452754917756165,0.7320600030001928,-0.2717185887458839,0.38131524166779207
0,2021,03,25,22,N,N,0,individual6xindividual7,0,2.2742898827379334,-0.3591868011998909,2.3024790181194557,-8.980690428346714,174.083098835463,1.1089903184578216,0.5259962439620135,0.582994074495808,-0.7895139612180502,0.3275306516089439
1,2021,03,25,22,N,N,0,individual6xindividual7,1,2.811480741334465,-0.3529316547559686,2.8335463136895043,-7.191701758966498,,1.8918157254156087,0.555253105160831,1.3365626202547773,-0.5220867439512752,0.48307545588210105
2,2021,03,25,22,N,N,0,individual6xindividual7,2,3.486515134987728,-0.28497163894191435,3.498141881270646,-4.7048238954820185,176.74387718982845,1.5411297198888845,0.5558690483824461,0.9852606715064383,-0.8524010992681194,0.4951840231774785
3,2021,03,25,22,N,N,0,individual6xindividual7,3,4.108409871829833,,,,,1.323725697951893,,,,0.504652386239328
4,2021,03,25,22,N,N,0,individual6xindividual7,4,4.879622852467958,0.11353313335151351,4.880943449241769,1.3007983388901645,162.78804242475024,1.309139820395021,1.6993774816783371,-0.3902376612833159,-0.7593247587903756,0.3346290467704395
5,2021,03,25,22,N,N,0,individual6xindividual7,5,,,,,,1.0515914362966583,,,,0.3375457412999871
6,2021,03,25,22,N,N,0,individual6xindividual7,6,5.648181063813976,1.259364184105462,5.786877178395477,12.543572222952655,129.03860691770868,1.1598496663670177,1.5210227733169204,-0.36117310694990273,,0.3375457412999871
7,2021,03,25,22,N,N,0,individual6xindividual7,7,,,,,,,10.040753786398257,,,0.3375457412999871
8,2021,03,25,22,N,N,0,individual6xindividual7,8,3.0587990182710665,1.0741742568857378,3.2419287111736534,19.275840005507806,,1.0400938828087491,2.095460784633373,-1.0553669018246237,0.24110651797839022,0.8302047138405346
0,2021,03,25,22,N,N,0,individual8xindividual6,0,-2.519384237796564,-0.9104365966730297,2.6788414910590252,-159.95338746906327,143.1031112490448,1.403696400522478,1.1089903184578216,0.2947060820646564,,0.3546231729316416
1,2021,03,25,22,N,N,0,individual8xindividual6,1,-3.3560110484963186,-0.6784005696744747,3.423892155218095,-168.39104673064773,,2.8910654831652196,1.8918157254156087,0.9992497577496112,,0.4236204189200563
2,2021,03,25,22,N,N,0,individual8xindividual6,2,,,,,,,1.5411297198888845,,,0.3729556878295331
3,2021,03,25,22,N,N,0,individual8xindividual6,3,,,,,,,1.323725697951893,,,0.3835645933522769
4,2021,03,25,22,N,N,0,individual8xindividual6,4,-5.783836105808564,-1.0310586310335423,5.875018468012124,-169.87028595772875,147.0375374679849,1.8153052574621718,1.309139820395021,0.5061654370671506,,0.5745248927616654
5,2021,03,25,22,N,N,0,individual8xindividual6,5,-5.98037169348241,-0.6788917371148078,6.018782234217187,-173.52724392251238,66.67588029693034,1.9222746533922237,1.0515914362966583,0.8706832170955654,0.42283045475321773,0.5198450010848128
6,2021,03,25,22,N,N,0,individual8xindividual6,6,-5.726039803928512,-0.7654612661889089,5.776976959120505,-172.37068220660294,29.052174667542236,1.5921556941030364,1.1598496663670177,0.4323060277360186,,0.5087220753434508
7,2021,03,25,22,N,N,0,individual8xindividual6,7,,,,,,,,,,0.5254312317966242
8,2021,03,25,22,N,N,0,individual8xindividual6,8,-4.309103626943005,-2.0749064630488143,4.782636396187264,-154.22061674430526,128.90551231103686,2.2791044760612933,1.0400938828087491,1.239010593252544,-0.49894835187809966,0.6129263237101457
9,2021,03,25,22,N,N,0,individual8xindividual6,9,-3.396926370329969,-2.1105235887646576,3.999177238404818,-148.03329650207314,156.884273088544,1.730886987463725,1.2513604594159846,0.47952652804774026,-0.916257351507124,0.9410329183858511
10,2021,03,25,22,N,N,0,individual8xindividual6,10,-2.5845631306244887,-2.177130079083719,3.3793286252500714,-139.78743643651774,163.3819946870524,1.452754917756165,0.8915388751075037,0.5612160426486612,-0.8889094816438162,0.9410329183858511
0,2021,03,25,22,N,N,0,individual7xindividual8,0,0.24509435505863103,1.269623397872921,1.2930641187922538,78.94939897047597,30.975217840702488,0.5259962439620135,1.403696400522478,-0.8777001565604646,,0.8406416158313648
1,2021,03,25,22,N,N,0,individual7xindividual8,1,0.5445303071618535,1.0313322244304433,1.1662587245403262,62.36746244991608,28.121207062284075,0.555253105160831,2.8910654831652196,-2.335812378004389,,0.8406416158313648
2,2021,03,25,22,N,N,0,individual7xindividual8,2,,,,,,0.5558690483824461,,,,0.6300819547144413
3,2021,03,25,22,N,N,0,individual7xindividual8,3,,,,,,,,,,0.5681360822532785
4,2021,03,25,22,N,N,0,individual7xindividual8,4,0.9042132533406054,0.917525497682029,1.2881982170510315,45.098213872299,48.4001003312799,1.6993774816783371,1.8153052574621718,-0.11592777578383462,,0.3256503797383685
5,2021,03,25,22,N,N,0,individual7xindividual8,5,,,,,,,1.9222746533922237,,,0.23881008305321424
6,2021,03,25,22,N,N,0,individual7xindividual8,6,0.07785874011453511,-0.493902917916553,0.5000020757343993,-78.95830618236201,106.61717700749139,1.5210227733169204,1.5921556941030364,-0.07113292078611595,-0.09706395668575447,0.3501889867333541
7,2021,03,25,22,N,N,0,individual7xindividual8,7,,,,,,10.040753786398257,,,,0.5984576200676243
8,2021,03,25,22,N,N,0,individual7xindividual8,8,1.2503046086719392,1.0007322061630761,1.6014763697658199,39.784783185614124,,2.095460784633373,2.2791044760612933,-0.1836436914279204,-0.8067433848056049,0.7790166261289116
9,2021,03,25,22,N,N,0,individual7xindividual8,9,0.0744360512680665,0.80639214616853,0.8098203622598472,86.33762219607497,157.98549594284512,1.924195368217389,1.730886987463725,0.19330838075366433,-0.7736424632577219,0.7790166261289116
10,2021,03,25,22,N,N,0,individual7xindividual8,10,-0.8963610580856285,0.6642451595309516,1.115654417108043,142.00603611882715,159.26964319819288,1.4530145681112743,1.452754917756165,0.0002596503551093193,,0.7790166261289116
0,2021,03,25,10,N,N,0,individual1xindividual2,0,-1.3278851454528748,-0.08489775525092623,1.3305963281029483,-62.884244896288344,9.770568663313787,2.2665465681101353,0.9112353701173751,1.3553111979927603,0.9122867004409684,0.027368165892650488
1,2021,03,25,10,N,N,0,individual1xindividual2,1,-1.651543496045814,-0.432213526043087,1.7071626903801018,-165.47854978688062,3.7648142284002266,2.090024127344986,0.7595160797360612,1.3305080476089255,0.927984124258917,0.11317663969012237
2,2021,03,25,10,N,N,0,individual1xindividual2,2,-1.9862448868284701,-0.6398715571311699,2.0867688803692923,-162.03593398762575,18.390212175224033,1.8009979875600215,0.9141804702468748,0.8868175173131467,0.2629838233344849,0.8425486669686335
3,2021,03,25,10,N,N,0,individual1xindividual2,3,-2.8271317152986093,-0.5906730297245705,2.88817734283947,-168.00625288194541,121.2001326349419,1.9380468448846846,1.6513081390515993,0.28673870583308514,-0.8103298954890152,0.8425486669686335
4,2021,03,25,10,N,N,0,individual1xindividual2,4,-3.671229615489501,-0.4681442596127625,3.7009574352396397,-172.75651215569852,156.9803122931407,2.6095175280449396,1.001507432559528,1.6080100954854117,-0.40931857801659016,0.8425486669686335
5,2021,03,25,10,N,N,0,individual1xindividual2,5,,,,,,2.9247026851224973,,,,0.7542873535318858
6,2021,03,25,10,N,N,0,individual1xindividual2,6,,,,,,2.3539446885270396,,,,0.3006356193666551
7,2021,03,25,10,N,N,0,individual1xindividual2,7,,,,,,1.8715736139466455,,,,0.3006356193666551
8,2021,03,25,10,N,N,0,individual1xindividual2,8,,,,,,1.5903919408905292,,,,0.3006356193666551
9,2021,03,25,10,N,N,0,individual1xindividual2,9,-2.2557011180801747,-0.17544777747477494,2.2625139682947792,-118.90673398868667,44.70556927083822,1.548207387979217,1.6983924262685608,-0.15018503828934338,0.024786280184839388,0.7961390406913348
10,2021,03,25,10,N,N,0,individual1xindividual2,10,,,,,,,1.2303610460955001,,,0.9491337112148021
11,2021,03,25,10,N,N,0,individual1xindividual2,11,-0.6430873749774467,0.3530244507517719,0.7336127280002531,147.53661949997093,169.06148323063633,1.9261992367223972,1.3028304161077353,0.623368820614662,-0.7107051396510013,0.6174214784065233
12,2021,03,25,10,N,N,0,individual1xindividual2,12,0.2720383812234864,0.4955707973580385,0.5653276006465427,66.92472331099314,147.02135341337987,1.7165449998681204,1.407243210078734,0.30930178978938655,-0.7698014241679634,0.43118368467352913
0,2021,03,25,10,N,N,0,individual1xindividual3,0,1.2268535587673848,0.5669650940823562,1.3515247214046853,24.834936583451213,17.3584618062734,2.2665465681101353,1.6575910192708991,0.6089555488392362,0.8852708748150045,0.5254471201825991
1,2021,03,25,10,N,N,0,individual1xindividual3,1,0.8693954185983092,0.46290237251158983,0.9849502527318768,28.07706375040538,23.047036464468846,2.090024127344986,1.253574487713143,0.8364496396318438,0.852564975892746,0.32604148378027914
2,2021,03,25,10,N,N,0,individual1xindividual3,2,0.3926329424597764,0.5354106899372786,0.6639467105150343,53.831537011496415,54.489603000419024,1.8009979875600215,1.82719596836798,-0.026197980807958286,0.21616162281492524,0.4257399769495873
3,2021,03,25,10,N,N,0,individual1xindividual3,3,-0.4939566403054269,0.7386340332697028,0.888579426729031,119.62291697938618,134.49967659321052,1.9380468448846846,2.4063373608928136,-0.46829051600812904,-0.7494761355643691,0.589218585906702
4,2021,03,25,10,N,N,0,individual1xindividual3,4,-1.692449140987183,0.7376839378238342,1.846229045094766,155.53988629478525,159.09027340289836,2.6095175280449396,2.2114568099194907,0.3980607181254492,-0.6327842825760284,0.589218585906702
5,2021,03,25,10,N,N,0,individual1xindividual3,5,-1.9057240250886283,0.16595145895827648,1.9129359494061435,175.0729960422013,52.58648651767118,2.9247026851224973,1.8413864029649574,1.0833162821575397,0.8023420497474048,0.3061896687385733
6,2021,03,25,10,N,N,0,individual1xindividual3,6,-1.6417157986361766,0.048674118899795976,1.6424371931195088,26.906171903826895,12.18556425506974,2.3539446885270396,1.9241062502063457,0.42983843832069274,0.8272370030737981,0.3363372786988624
7,2021,03,25,10,N,N,0,individual1xindividual3,7,-1.5114723206981187,-0.1723646032178892,1.5212685932073327,-173.48669637719112,15.543884719892645,1.8715736139466455,1.8910506822684836,-0.01947706832183847,0.9243662533411062,0.3363372786988624
8,2021,03,25,10,N,N,0,individual1xindividual3,8,-1.4323721187437364,-0.3344041880293391,1.470889542938552,-166.84356822974559,20.6869920449458,1.5903919408905292,1.642663760771482,-0.052271819880952794,0.8293359267178244,0.28012508756804566
9,2021,03,25,10,N,N,0,individual1xindividual3,9,-1.4210771748022906,-0.47992800654485945,1.4999304077890356,-161.35494370353317,20.267067639368726,1.548207387979217,1.6666097189518154,-0.1184023309725986,0.7987267278085813,0.44530680711060383
10,2021,03,25,10,N,N,0,individual1xindividual3,10,,,,,,,1.3768982212628105,,,0.5354747767321321
11,2021,03,25,10,N,N,0,individual1xindividual3,11,-1.201922935381046,-0.41827334035812735,1.2726237974552166,-161.12731716249047,19.5014059182658,1.9261992367223972,1.275187450570568,0.6510117861518291,0.6582430712606405,0.526241226625633
12,2021,03,25,10,N,N,0,individual1xindividual3,12,-0.9987071175347695,-0.08220834469593673,1.0020848859015157,-118.68483726692854,30.920052914298044,1.7165449998681204,1.101105564176861,0.6154394356912597,0.7481007703374672,0.5298568597662691
0,2021,03,25,10,N,N,0,individual1xindividual4,0,-3.1421178074720477,0.03255385874011454,3.142286439800137,8.573707840302509,163.7018885779039,2.2665465681101353,1.451995344938077,0.8145512231720582,-0.756367412685607,0.6018589904736414
1,2021,03,25,10,N,N,0,individual1xindividual4,1,-3.9768759203708757,-0.6870709026452142,4.035790939987775,-170.32333374125662,165.01707950156225,2.090024127344986,1.138797577681304,0.9512265496636828,-0.8905157019340663,0.8010247298283933
2,2021,03,25,10,N,N,0,individual1xindividual4,2,-4.710644123261522,-1.0944805017725663,4.836119893548819,-166.88473766060116,154.99397200046533,1.8009979875600215,1.618790230687394,0.18220775687262733,-0.40643167040874556,0.7091009178904003
3,2021,03,25,10,N,N,0,individual1xindividual4,3,-5.304804199618216,-0.7839045541314426,5.362411206376762,-171.53983168250406,102.82076701045808,1.9380468448846846,1.4408333867297873,0.4972134581548972,-0.13736882192270716,0.4031345272338618
4,2021,03,25,10,N,N,0,individual1xindividual4,4,-5.441097082083448,-0.4126037632942459,5.456718732181601,-175.6648404822449,48.716930252544294,2.6095175280449396,2.4823916552995953,0.1271258727453445,0.6231513140792533,0.4031345272338618
5,2021,03,25,10,N,N,0,individual1xindividual4,5,-4.439320970820834,-0.6681611671666213,4.489321778095116,-171.28811150911392,128.3479536035436,2.9247026851224973,2.147603708731606,0.7770989763908908,-0.838153026185718,0.34840501397234414
6,2021,03,25,10,N,N,0,individual1xindividual4,6,-3.0778984537809024,-0.6971103652022516,3.155855154004899,-167.00750346240167,157.15624822703236,2.3539446885270396,1.8668532013423462,0.48709148718469225,-0.8967271862469037,0.31864994454099643
7,2021,03,25,10,N,N,0,individual1xindividual4,7,-1.9090324451878282,-0.7183269702754295,2.039705496635457,-158.96012923709736,162.8340700981974,1.8715736139466455,1.3991706915125135,0.47240292243413207,-0.9612685406406718,0.31864994454099643
8,2021,03,25,10,N,N,0,individual1xindividual4,8,-0.9594997648657925,-0.7624567499840144,1.2255529749356806,-140.27773227056983,164.57063339956846,1.5903919408905292,1.3311890980498857,0.2592028428406435,-0.8821669633382152,0.3652151214547578
9,2021,03,25,10,N,N,0,individual1xindividual4,9,-0.10194191437142082,-0.7609304608671938,0.7677286761488529,-97.0888547462763,166.2679422736367,1.548207387979217,1.2230006560209665,0.3252067319582505,-0.879957531251424,0.3658315967162368
10,2021,03,25,10,N,N,0,individual1xindividual4,10,,,,,,,1.3114482329761505,,,0.33093320546076305
11,2021,03,25,10,N,N,0,individual1xindividual4,11,1.6966922814174268,-0.647637670873535,1.8160945048526438,-21.419517307782936,155.66185383246412,1.9261992367223972,1.2146646801188687,0.7115345566035287,-0.7387248932217975,0.27575978824287717
12,2021,03,25,10,N,N,0,individual1xindividual4,12,2.542650122716117,-0.5865762203436052,2.6094331393658803,-12.94557619009519,128.65815548307836,1.7165449998681204,1.4999421142284284,0.21660288563969202,-0.21896290951518213,0.2089125080850712
0,2021,03,25,10,N,N,0,individual5xindividual1,0,3.0496629397327517,0.3633967821107172,3.0712377418929706,6.5557164235932275,163.09113788403994,0.9665454549436074,2.2665465681101353,-1.3000011131665279,-0.7553061131319088,0.3557259899232382
1,2021,03,25,10,N,N,0,individual5xindividual1,1,,,,,,,2.090024127344986,,,0.40417776146777645
