Year,Month,Day,Trial,Ablation,Darkness,Singles,Flow,Frame,Fish,Turn_Dir,Fish_Left,Fish_Right,Wall_Dist
2022,06,14,05,N,Y,N,2,129,individual4,1,3,4,974.6090066640201
2022,06,14,05,N,Y,N,2,230,individual4,1,5,2,275.62911011202874
2022,06,14,05,N,Y,N,2,128,individual5,0,7,0,228.1187716107419
2022,06,14,05,N,Y,N,2,195,individual5,0,0,7,857.4575539323155
2022,06,14,05,N,Y,N,2,105,individual6,1,5,2,822.0631116316345
2022,06,14,05,N,Y,N,2,171,individual6,1,7,0,469.892095233553
2022,06,14,05,N,Y,N,2,210,individual6,1,3,4,953.9614966733111
2022,06,14,05,N,Y,N,2,56,individual7,0,2,5,401.6618961872717
2022,06,14,05,N,Y,N,2,167,individual7,1,3,4,798.858225250745
2022,06,14,05,N,Y,N,2,227,individual7,0,2,5,1743.6985777276338
2022,06,10,04,N,N,N,0,79,individual1,0,0,7,1205.226512204338
2022,06,10,04,N,N,N,0,119,individual1,1,3,4,916.0425383328771
2022,06,10,04,N,N,N,0,164,individual1,1,4,3,486.093736276653
2022,06,10,04,N,N,N,0,210,individual1,1,2,5,398.5610268877654
2022,06,10,04,N,N,N,0,25,individual2,0,1,6,1692.3669654434373
2022,06,10,04,N,N,N,0,69,individual2,1,3,4,1542.9791298558205
2022,06,10,04,N,N,N,0,129,individual2,0,4,3,240.62794832017372
2022,06,10,04,N,N,N,0,156,individual2,1,1,6,1631.653131014169
2022,06,10,04,N,N,N,0,224,individual2,0,1,6,189.47439948675458
2022,06,10,04,N,N,N,0,45,individual3,0,5,2,131.74709384615272
2022,06,10,04,N,N,N,0,126,individual3,0,1,6,907.0354037018025
2022,06,10,04,N,N,N,0,185,individual3,0,5,2,231.30924693377466
2022,06,10,04,N,N,N,0,211,individual3,1,5,2,1178.2776759176909
2022,06,10,04,N,N,N,0,230,individual3,1,5,2,356.15609040440677
2022,06,10,04,N,N,N,0,37,individual4,1,6,1,1404.5257238322424
2022,06,10,04,N,N,N,0,147,individual4,1,4,3,1382.3039834567674
2022,06,10,04,N,N,N,0,175,individual4,1,3,4,1371.2036925055988
2022,06,10,04,N,N,N,0,230,individual4,0,3,4,275.0952463173385
2022,06,10,04,N,N,N,0,99,individual6,0,1,6,529.8091936561692
