-3597.9,-3145.4
200.3,116.23
34.873,-1219.5
1266.4,1123.4
-364.55,-33.478
-3375.1,-3201.8
-632.47,-684.14
562.98,644.67
-0.31969,0.0643
0.053762,0.032372
-0.91962,-0.91873
