,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP
,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8
,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,0.28683325867798426,0.10443037794722158,0.20704249183522436,0.3295478862039744,0.11663043692742305,0.20049733821380994,0.35451569539924427,0.12979049027325587,0.20141850353683088,0.3692903861505789,0.13111508008911352,0.20589612261223286,0.6795634948423014,0.0453591644265555,0.13379418641405927,0.6512271455249782,0.016810298160018177,0.11980858066888456,0.6247333920894187,0.006157843227069724,0.11726760210560794,0.6117837576018486,0.014812948444296032,0.11701133697312845,0.36522552555848664,0.20700142082974912,0.21036519767534098,0.3265295177916729,0.20083250266459238,0.19674591742539005,0.29554853139145076,0.1895653451608491,0.18889316626799352,0.2815223596659812,0.18468796630794057,0.18749970832682367,0.20219617580663665,0.02005659366330346,0.09264277793334796,0.16344136673535548,0.015638798906159226,0.07291663899743848,0.12873159764143277,0.015588623497656462,0.06507325414290153,0.11305958386217627,0.02434262678749294,0.06588536104324373,0.5194343091564987,0.026545970478656224,0.21953857418109418,0.5081391482995193,0.06283843979941679,0.21710547563108656,0.4937759874882185,0.0851411414586157,0.2224190210807594,0.47922732573840815,0.0949589942474284,0.219547320386463,0.6035861569203326,0.06767039880025229,0.13353327585996644,0.5673487982493725,0.08651101307254538,0.1331120368318257,,,,,,,0.6148938757394805,0.10733331502988941,0.1619120322785462,0.5718685602001469,0.10823817476095053,0.14636021190710302,0.5358541610392484,0.103334606286646,0.14705574939981286,,,,0.14617352447122456,0.007845672028553574,0.10384379679078662,0.12730469116475004,0.02522064642145809,0.09851770136134706,0.10555472825470705,0.05891565032252603,0.09614015470483411,0.10433253020807826,0.07373356095424827,0.07559471239714045
1,0.28645681414207136,0.1058324786237002,0.20681512408589625,0.3266701893510828,0.11516943352296619,0.20031318174846224,0.35118755045202066,0.12975158843896215,0.20077334118432158,0.36570646778582094,0.1341439907493161,0.2054729576897629,0.6798830575410523,0.04658215926419807,0.13382073917503584,0.6529032662527493,0.017717156207475875,0.11555142606554268,0.6268464459173648,0.005530092249815644,0.11245082495668376,0.6142650372666645,0.010689013760628351,0.11635852377157765,0.36556933279449944,0.20693194802063328,0.21037478877933397,0.32692279630286253,0.20095774606985337,0.19651585804793434,0.29554145267541587,0.18961379127355069,0.19408066004918562,0.28188273433016814,0.18490015973208176,0.1874881944338643,0.20249435846053254,0.01981603165572161,0.09247058938481541,0.1651783569185919,0.014811039533173294,0.07705093467576578,0.1285682768668171,0.015258942456710905,0.0656786969135731,0.11663433724847912,0.024686281176773933,0.06265428689720655,0.519509087916373,0.026337614729839684,0.2194743514170528,0.5082960240774342,0.06268640036262853,0.21684005795813702,0.49457866483124596,0.08339844311979666,0.22768121912165554,0.48013533283823545,0.09579421371180288,0.2245889133658859,0.6038218412084078,0.06756057517419621,0.13339843811350507,0.5676937394319578,0.08645564539276114,0.1327493835551137,,,,,,,0.6151645866478181,0.10737793471707208,0.16185523843589616,0.572834605961518,0.10796662608449958,0.15023281402124555,0.5360532912411101,0.10473931963985099,0.14730364375799965,,,,0.1465674981663376,0.0066623188136123645,0.104065987580738,0.13535346292034867,0.021417678218959676,0.09220694380653928,0.10941581064890006,0.058017597810661854,0.09182357547756011,0.10285804383639627,0.07166234291047126,0.08131409888267138
2,0.2865302878829425,0.10779126162267985,0.2014398493852942,0.3263293231263823,0.11478623883340465,0.20030256699132343,0.3481559989783345,0.12951051843278447,0.19944854410162108,0.3654817027668716,0.13649320074681034,0.19303395647236038,0.6823519331524714,0.04705247300072091,0.13298228779061394,0.6541526368696753,0.019708961945384844,0.11953638233218461,0.6296543418391186,0.004260925607829511,0.11167887666467954,0.6147858335839544,0.006325533889140374,0.11583027903079265,0.3684451700469522,0.2055679528685237,0.21048069067435243,0.3272057484923267,0.20110335940485818,0.1966659957846098,0.29898619115539943,0.18967787327014887,0.18889105592729186,0.2816972269911916,0.1846640205545424,0.19290603499575487,0.20522106074533267,0.02047978251968627,0.09215279921969585,0.16503152586900025,0.014861612338404865,0.07834124803437728,0.12850649770226708,0.014963327857753145,0.06600960541372138,0.11567143670579906,0.022522715314817192,0.06749195843350296,0.5199417741692233,0.024284127184770205,0.22441347376554358,0.5084581386989355,0.0624406127511746,0.21681912559669816,0.4971934756221679,0.0837305234822344,0.22173807212517105,0.4829915400646954,0.0963465522309263,0.2184669138447077,0.6040852185731466,0.06743172591851351,0.13324610626260433,0.5701899047643663,0.08403417667619006,0.13235515370604406,,,,,,,0.6176506921650579,0.10745011751357168,0.16129732314035033,0.5731722344967323,0.1079229507134168,0.15021123320677301,0.5389421218034881,0.10339917527810115,0.14613055437948658,,,,,,,0.13565925160057396,0.021360617819272298,0.09190944796262747,0.10972629720249212,0.05765751830875974,0.09190598126635156,0.10545407391538965,0.07136390617385834,0.08263396906823767
3,0.28286584712173346,0.10775852326706212,0.20699776871328585,0.3258980992476245,0.11303523304775936,0.20025497831723266,0.34765570599823653,0.12694870210724496,0.19455098544618757,0.35879948510214504,0.13656867063665937,0.19966422213998267,0.6826565634644491,0.04725937158322412,0.13304804702847542,0.6552928838290594,0.019471636278644018,0.12376605462837058,0.6306902164544449,0.0032730922775816066,0.11683152925683035,0.6158975657124252,0.002286569394116468,0.1204157795634094,0.36875542238244663,0.20548941042155258,0.21062024925001036,0.3271195635967282,0.20126677362389542,0.20215849005299183,0.2989001520722762,0.1897819024439268,0.19441337101008982,0.2854537664710996,0.18327486709579222,0.1876136135621161,0.2061267596839293,0.02070475205826126,0.08873391365289313,0.16508327296281422,0.015615679081703408,0.07844038757041469,0.12454702547205075,0.012848155482904173,0.0712708818910961,0.11598995108811684,0.02115733743357964,0.06703259538883542,0.5220567525495285,0.02475365967315111,0.219054827479332,0.5107030465961806,0.061400163234958,0.21111097867698347,0.4976266779947301,0.08362479797788114,0.22080901161267324,0.486125946856663,0.09531145508567328,0.2176288458273342,0.606618386007633,0.06643633402830318,0.132490395802489,0.5704233743021487,0.08391661815041367,0.13242148876494553,,,,,,,0.6179379287032082,0.10754953053851973,0.16131968382389905,0.5758307503362836,0.10662092841167514,0.14940792278046755,,,,,,,,,,,,,0.10990858110652006,0.05507944059271812,0.09182979451300263,0.10628024229437884,0.07143729929598996,0.08198919534889819
4,0.28301946776742626,0.10958927525685583,0.201378117025527,0.3228946014832816,0.11147226961057946,0.20058049130023514,0.34417995555117303,0.12609927611268676,0.20021983330517393,0.35526206570923047,0.1365723345492341,0.1995424630219665,0.6852136029844788,0.04984879303357575,0.13228489755486098,0.6555419785495478,0.020609102986587465,0.12423513579965507,0.6318348006944765,0.001588883102085782,0.1209617792007726,0.6186761710799698,-0.0015519590849062167,0.11956869021131458,0.3688205609803094,0.2053885325188648,0.2161170433410949,0.3303027602611784,0.20246208433170018,0.19673928292024984,0.30227138132861064,0.1899362664662925,0.18902095649947587,0.2887321895191489,0.18173007304062502,0.18727696763196988,0.20538463260922651,0.01948648122920859,0.09441421134773355,0.1647496163628949,0.015395955716760477,0.08082491909293141,0.12867588221169413,0.012334865605053001,0.06583173722148217,0.11610289755105391,0.019431770616324354,0.06677058986831305,0.5220967130820945,0.022203337011940973,0.21900633236946546,0.5107747108895901,0.06022572693673564,0.21111524939190926,0.49781028903960717,0.08359069559146864,0.22060646618043045,0.4865702107906698,0.09541888707661422,0.21720542964471626,0.6069316483863791,0.06638586170672323,0.13231253159995082,0.5706147204592875,0.0837843379661212,0.13262571344721286,,,,,,,0.6190023461709141,0.10741804543301381,0.1654432140224629,0.5761358245692806,0.10661149347195902,0.1492852075165114,,,,,,,,,,,,,0.10853198475206137,0.05399674232568813,0.09748923148826083,0.10833603893094748,0.06994926317001234,0.085022463814722
5,0.27962379682403626,0.11083324948477558,0.20637138895418608,0.3226178948074462,0.10985806220220573,0.2002847932491426,0.34386171225161405,0.12330603885790818,0.1998860794737958,0.3549180005980812,0.13675005668385964,0.1940303684920647,0.6856203696896234,0.0502296888139591,0.13222623999470748,0.6582016617478864,0.022411358010626502,0.12352222163941365,0.6348487216691743,0.002005171284920216,0.11961837570077354,0.6218822014384734,-0.002944659286264689,0.11818493064912271,0.3691005341956884,0.20527857628082558,0.21618164309193524,0.33048677570891827,0.20388533458834418,0.19682238957249032,0.30250644089669954,0.191207278971885,0.1889194434480615,0.28930872600308727,0.1815253893160636,0.18681731269642157,0.20899913205145587,0.020463956796395906,0.08945774848804237,0.1688250370174279,0.015824530947908685,0.07533232105151146,0.12884980681815378,0.012101314660431378,0.06563728600639107,0.11994902352913903,0.017298415732079454,0.06194093147462861,0.5221168071537531,0.02194102086290641,0.218944394159027,0.5112488046818291,0.05954362017971547,0.21599099726523593,0.5005293662571542,0.08363064647829842,0.22052596664381496,0.48734150342099963,0.09758765076548183,0.2231128539001533,0.6072049350323138,0.0663490386888182,0.132455477821045,0.5714526561632232,0.08226142280419699,0.13676622552782527,,,,,,,0.6208115721607221,0.10787988547622863,0.1605815829256122,0.5781739789782927,0.10825508701160184,0.14451001795297133,,,,,,,,,,0.14097569706717497,0.020783185173897763,0.08522279034118585,0.11215344657707167,0.05287003302004805,0.09318656451685983,0.10900418869019239,0.06882857241932924,0.09363600568376108
6,0.2797880257427452,0.11137998170414062,0.20085011688551413,0.3196314521255582,0.10848478941939993,0.2000189375148753,0.34106666895557036,0.12140702980742404,0.1997389633964211,0.35107291529960694,0.13622425012407696,0.20092650361737152,0.6868370739847798,0.05230499050978607,0.13622581717698673,0.6584429333059613,0.022611052433916805,0.1238609385153792,0.6368730963640375,0.003940770216877769,0.11450444981720082,0.6249006000875464,-0.0039302697125036005,0.11678479977170732,0.3721847408834202,0.2051130435376049,0.21076875702657283,0.33064266974251233,0.2039949431936944,0.1971160593090659,0.3026105845381091,0.1914029625318027,0.1889785685137363,0.2922220210579366,0.18127587584531268,0.1870845399569942,0.20874185130494105,0.01973655373038525,0.0926120408062122,0.16835523961205495,0.015795554539943756,0.07808678744027524,0.12915101796470027,0.010670605344031473,0.06567832403899453,0.12035283706582689,0.01545991724691453,0.061533037135702066,0.5222033942370835,0.021659820520844024,0.21879135176725714,0.5113558540431167,0.058033088750424844,0.2156765208670008,0.5006783046242509,0.08354857800208096,0.22046637869314895,0.48990850204995845,0.0969095923622501,0.21714859202023523,0.6097642319906388,0.06641546087669437,0.13175565182033516,0.5717386350801013,0.0820816883206168,0.13668240156764047,,,,,,,0.6210920977862775,0.10896372727668885,0.1602234188437745,0.5791013522693811,0.10798801112305963,0.1484892236404495,,,,,,,,,,0.13890757643692697,0.019691085432802107,0.09248933987473422,0.11214582856873993,0.050020398531366,0.09309654502803623,0.1079858873965941,0.06571040319566225,0.09944885692358235
