,id,x,y,frame,camera
136,19,643.8444,555.6066,5,0
137,20,691.4397,396.37555,5,0
138,21,666.57446,424.79462,5,0
139,22,640.84406,454.07077,5,0
140,23,614.48926,484.3084,5,0
141,24,587.013,515.5483,5,0
142,2,860.7936,610.2734,6,0
143,3,837.57007,642.61127,6,0
144,4,813.70087,676.20557,6,0
145,5,852.1288,509.95203,6,0
146,6,829.18896,540.0835,6,0
147,7,805.52814,571.24194,6,0
148,8,781.6768,603.1421,6,0
149,9,756.8644,636.2696,6,0
150,10,798.2582,472.10233,6,0
151,11,775.03436,501.462,6,0
152,12,750.58844,532.0502,6,0
153,13,725.91797,563.42126,6,0
154,14,700.2969,595.90894,6,0
155,15,745.3371,434.2133,6,0
156,16,720.589,463.20496,6,0
157,17,695.8218,493.36917,6,0
158,18,670.22156,523.808,6,0
159,19,643.90857,555.3647,6,0
160,20,691.9562,396.186,6,0
161,21,666.79584,424.77185,6,0
162,22,640.97705,453.94073,6,0
163,23,614.49384,484.12256,6,0
164,24,586.99207,515.2587,6,0
165,0,905.41754,547.9366,7,0
166,1,883.83984,578.7452,7,0
167,2,860.9121,610.2566,7,0
168,3,837.76245,642.69244,7,0
169,4,813.80804,676.1872,7,0
170,5,852.2271,509.93488,7,0
171,6,829.3819,540.19867,7,0
172,7,805.70166,571.153,7,0
173,8,781.9134,603.2598,7,0
174,9,756.9875,636.16754,7,0
175,10,798.7099,471.9635,7,0
176,11,775.1408,501.46527,7,0
177,12,750.7151,532.08545,7,0
178,13,726.04364,563.4652,7,0
179,14,700.4468,595.9479,7,0
180,15,745.5135,434.17337,7,0
181,16,720.80707,463.16022,7,0
182,17,695.95917,493.2,7,0
183,18,670.3205,523.8544,7,0
184,19,643.9852,555.41595,7,0
185,20,692.0161,396.6484,7,0
186,21,666.9451,424.73813,7,0
187,22,641.1507,454.02048,7,0
188,23,614.5376,484.0909,7,0
189,24,587.1493,515.247,7,0
190,0,905.51917,547.91766,8,0
191,1,883.99805,578.7219,8,0
192,2,861.018,610.2387,8,0
193,3,837.8695,642.6466,8,0
194,4,813.90466,676.1979,8,0
195,5,852.3842,509.81415,8,0
196,6,829.63586,540.1821,8,0
197,7,805.8116,571.0527,8,0
198,8,781.9203,603.1815,8,0
199,9,757.1174,636.0562,8,0
200,10,798.7149,472.09656,8,0
201,11,775.24084,501.44128,8,0
202,12,750.8705,532.12854,8,0
203,13,726.1188,563.41705,8,0
204,14,700.5834,595.95386,8,0
205,15,745.5866,434.1064,8,0
206,16,721.09625,463.08932,8,0
207,17,696.1149,493.061,8,0
208,18,670.46295,523.88275,8,0
209,19,644.09814,555.4686,8,0
210,20,692.16644,396.31256,8,0
211,21,667.0639,424.66522,8,0
212,22,641.271,454.05725,8,0
213,23,614.556,484.1048,8,0
214,24,587.33746,515.2301,8,0
215,2,861.0903,610.24365,9,0
216,3,837.9068,642.468,9,0
217,4,813.9783,676.1114,9,0
218,5,852.4187,509.86337,9,0
219,6,829.47784,540.13055,9,0
220,7,805.9763,571.0049,9,0
221,8,782.0203,603.1489,9,0
222,9,757.2636,636.0341,9,0
223,10,798.86743,471.93536,9,0
224,11,775.30725,501.4399,9,0
225,12,750.9575,531.91504,9,0
226,13,726.27234,563.426,9,0
227,14,700.6585,595.8988,9,0
228,15,745.68396,434.0769,9,0
229,16,721.19147,462.98468,9,0
230,17,696.20325,493.041,9,0
231,18,670.3716,523.8881,9,0
232,19,644.2499,555.4364,9,0
233,20,692.3574,396.26175,9,0
234,21,667.1839,424.71262,9,0
235,22,641.2704,454.05032,9,0
236,23,614.6461,484.0959,9,0
237,24,587.4845,515.0751,9,0
238,0,905.9391,547.605,10,0
239,1,884.1979,578.4965,10,0
240,2,861.17377,610.25885,10,0
241,3,837.9015,642.4579,10,0
242,4,814.00006,675.9982,10,0
243,5,852.529,509.8698,10,0
244,6,829.45874,540.1694,10,0
245,7,806.1577,570.99023,10,0
246,8,782.11957,603.0932,10,0
247,9,757.389,635.9935,10,0
248,10,799.01825,471.82,10,0
249,11,775.3852,501.30255,10,0
250,12,751.0507,531.7205,10,0
251,13,726.3651,563.3785,10,0
252,14,700.6543,595.89453,10,0
253,15,745.742,433.93457,10,0
254,16,721.30804,462.98282,10,0
255,17,696.3147,493.03195,10,0
256,18,670.43726,523.7498,10,0
257,19,644.35944,555.4157,10,0
258,20,692.50024,396.03784,10,0
259,21,667.3666,424.7161,10,0
260,22,641.30194,454.02228,10,0
261,23,614.7739,484.07718,10,0
262,24,587.6738,514.8989,10,0
263,0,906.0981,547.5749,11,0
264,1,884.339,578.4421,11,0
265,2,861.2627,610.25653,11,0
266,3,838.0423,642.4697,11,0
267,4,814.04865,675.952,11,0
268,5,852.7114,509.9855,11,0
269,6,829.57184,540.061,11,0
270,7,806.26953,570.9246,11,0
271,8,782.2094,603.0766,11,0
272,9,757.67737,635.9353,11,0
273,10,799.1769,471.83704,11,0
274,11,775.5619,501.33374,11,0
275,12,751.06134,531.75275,11,0
276,13,726.5266,563.41174,11,0
277,14,700.7304,595.82715,11,0
278,15,745.8336,433.9857,11,0
279,16,721.45905,462.84073,11,0
280,17,696.4705,492.97418,11,0
281,18,670.55536,523.7964,11,0
282,19,644.36597,555.3831,11,0
283,21,667.5388,424.59076,11,0
284,22,641.42035,453.98322,11,0
285,23,615.095,484.1623,11,0
286,24,587.77026,514.98444,11,0
287,0,906.27856,547.62317,12,0
288,1,884.48486,578.44,12,0
289,2,861.3619,610.21094,12,0
290,3,838.15594,642.52435,12,0
291,4,814.1564,675.8985,12,0
292,5,852.8014,509.72272,12,0
293,6,829.7872,539.9471,12,0
294,7,806.4123,570.8449,12,0
295,8,782.33185,603.0962,12,0
296,9,757.6999,635.9758,12,0
297,10,799.3014,471.80643,12,0
298,11,775.64166,501.3415,12,0
299,12,751.40344,531.7239,12,0
300,13,726.6514,563.39575,12,0
301,14,700.7967,595.73834,12,0
302,15,746.10657,434.01675,12,0
303,16,721.3822,463.06085,12,0
304,17,696.56335,493.00937,12,0
305,18,670.61084,523.83624,12,0
306,19,644.37,555.3422,12,0
307,21,667.69415,424.55115,12,0
308,22,641.5704,453.99445,12,0
309,23,615.10626,484.18054,12,0
310,24,587.82556,515.04565,12,0
311,0,906.0863,547.7327,13,0
312,1,884.51447,578.4102,13,0
313,2,861.53156,610.1658,13,0
314,3,838.2912,642.52,13,0
315,4,814.28595,675.91125,13,0
316,5,852.989,509.75165,13,0
317,6,829.9571,539.9334,13,0
318,7,806.5704,570.7819,13,0
319,8,782.3925,603.0871,13,0
320,9,757.8562,635.924,13,0
321,10,799.38135,471.77164,13,0
322,11,775.8261,501.4429,13,0
323,12,751.4385,531.61444,13,0
324,13,726.7682,563.30756,13,0
325,14,700.9264,595.7051,13,0
326,15,746.16205,434.05273,13,0
327,16,721.6035,462.92505,13,0
328,17,696.698,492.80933,13,0
329,18,670.8114,523.7779,13,0
330,19,644.547,555.3128,13,0
331,20,692.9321,396.2367,13,0
332,21,667.753,424.46622,13,0
333,22,641.65344,453.90894,13,0
334,23,615.1463,484.1565,13,0
335,24,587.92065,515.0397,13,0
336,2,861.6656,610.1283,14,0
337,3,838.4308,642.4827,14,0
338,4,814.39166,675.8886,14,0
339,5,853.1507,509.74142,14,0
340,6,830.22015,540.0037,14,0
341,7,806.7212,570.81885,14,0
342,8,782.4717,603.06586,14,0
343,9,757.8439,635.9532,14,0
344,10,799.445,471.72668,14,0
345,11,775.95197,501.7808,14,0
346,12,751.6311,531.6864,14,0
347,13,726.87274,563.2518,14,0
348,14,701.063,595.66376,14,0
349,15,746.2536,434.0741,14,0
350,16,721.8157,462.96472,14,0
351,17,696.7715,492.5403,14,0
352,18,671.03143,523.72546,14,0
353,19,644.7078,555.2732,14,0
354,20,693.0995,396.17038,14,0
355,21,667.82666,424.45993,14,0
356,22,641.79395,453.89145,14,0
357,23,615.2122,484.10648,14,0
358,24,588.0364,514.95465,14,0
359,2,861.7761,610.0359,15,0
360,3,838.60034,642.4438,15,0
361,4,814.50275,675.892,15,0
362,5,853.1744,509.6929,15,0
363,6,830.32416,539.9236,15,0
364,7,806.8706,570.69684,15,0
365,8,782.5501,603.0446,15,0
366,9,757.91583,635.9315,15,0
367,10,799.4552,471.71677,15,0
368,11,776.2679,501.4501,15,0
369,12,751.779,531.6509,15,0
370,13,726.9628,563.167,15,0
371,14,701.1812,595.64325,15,0
372,15,746.39044,434.07742,15,0
373,16,721.89374,462.91122,15,0
374,17,696.902,492.6224,15,0
375,18,671.0702,523.6335,15,0
376,19,644.8418,555.2429,15,0
377,21,667.88824,424.46072,15,0
378,22,641.9065,453.8636,15,0
379,23,615.3024,484.07455,15,0
380,24,588.15356,514.9504,15,0
381,2,861.9006,609.9668,16,0
382,3,838.7581,642.4372,16,0
383,4,814.5551,675.858,16,0
384,5,853.26074,509.7375,16,0
385,6,830.45386,539.8479,16,0
386,7,807.0119,570.73193,16,0
387,8,782.6484,603.0016,16,0
388,9,757.9817,635.93,16,0
389,10,799.6382,471.65134,16,0
390,11,776.2072,501.43115,16,0
391,12,751.90674,531.61505,16,0
392,13,727.0423,563.1245,16,0
393,14,701.2844,595.5806,16,0
394,15,746.51086,434.10455,16,0
395,16,721.96484,462.97635,16,0
396,17,697.00903,492.58533,16,0
397,18,671.1445,523.5346,16,0
398,19,644.9674,555.20844,16,0
399,21,667.9328,424.42804,16,0
400,22,641.99066,453.85754,16,0
401,23,615.40326,484.0526,16,0
402,24,588.18317,514.938,16,0
403,2,862.04565,609.9655,17,0
404,3,838.84546,642.4412,17,0
405,4,814.7701,675.77026,17,0
406,5,853.5601,509.76096,17,0
407,6,830.6136,539.8823,17,0
408,7,807.0834,570.67194,17,0
409,8,782.8125,602.9404,17,0
410,9,758.07275,635.8612,17,0
411,10,799.814,471.6353,17,0
412,11,776.3129,501.4291,17,0
413,12,751.9629,531.6442,17,0
414,13,727.1741,563.1269,17,0
415,14,701.3927,595.53467,17,0
416,15,746.6307,434.0147,17,0
417,16,722.10645,462.93762,17,0
418,17,697.123,492.56967,17,0
419,18,671.27594,523.7714,17,0
420,19,645.00793,555.1702,17,0
421,20,693.54144,396.06,17,0
422,21,668.0591,424.33417,17,0
423,22,642.069,453.76227,17,0
424,23,615.52594,483.96085,17,0
425,24,588.27277,514.96356,17,0
426,2,862.1704,609.9623,18,0
427,3,838.942,642.39154,18,0
428,4,814.7839,675.7514,18,0
429,5,853.7653,509.8407,18,0
430,6,830.743,539.90454,18,0
431,7,807.13055,570.7113,18,0
432,8,782.9683,602.8836,18,0
433,9,758.1654,635.78143,18,0
434,10,800.06445,471.55682,18,0
435,11,776.3937,501.30627,18,0
436,12,752.0652,531.6856,18,0
437,13,727.3127,563.10596,18,0
438,14,701.5013,595.4603,18,0
439,15,746.66284,434.00345,18,0
440,16,722.1569,462.90405,18,0
441,17,697.2587,492.64072,18,0
442,18,671.4043,523.60004,18,0
443,19,645.06,555.16425,18,0
444,20,693.63226,396.0366,18,0
445,21,668.0942,424.2181,18,0
446,22,642.3436,453.76486,18,0
447,23,615.67194,483.94418,18,0
448,24,588.42645,514.94666,18,0
449,0,907.05115,547.6395,19,0
450,1,885.18506,578.32654,19,0
451,2,862.2701,609.9436,19,0
452,3,839.0178,642.37103,19,0
453,4,814.88794,675.70026,19,0
454,5,853.86224,509.80682,19,0
455,6,830.78754,539.8958,19,0
456,7,807.2552,570.547,19,0
457,8,783.11487,602.85406,19,0
458,9,758.25995,635.6788,19,0
459,10,800.28925,471.50027,19,0
460,11,776.3296,501.44232,19,0
461,12,752.125,531.62866,19,0
462,13,727.47925,563.1121,19,0
463,14,701.66064,595.3711,19,0
464,15,746.86334,433.89926,19,0
465,16,722.3358,462.9792,19,0
466,17,697.4447,492.74286,19,0
467,18,671.63824,523.65063,19,0
468,19,645.11444,555.158,19,0
469,20,693.7214,396.0289,19,0
470,21,668.0981,424.2362,19,0
471,22,642.6094,453.66937,19,0
472,23,615.8176,483.78793,19,0
473,24,588.54395,514.9796,19,0
474,0,907.18854,547.5504,20,0
475,1,885.1664,578.14984,20,0
476,2,862.35376,609.9388,20,0
477,3,839.08746,642.3307,20,0
478,4,814.98486,675.6747,20,0
479,5,853.9394,509.82727,20,0
480,6,830.86487,539.74695,20,0
481,7,807.368,570.4728,20,0
482,8,783.2462,602.7899,20,0
483,9,758.37506,635.6297,20,0
484,10,800.4976,471.39017,20,0
485,11,776.5934,501.37378,20,0
486,12,752.1278,531.7467,20,0
487,13,727.60175,563.12714,20,0
488,14,701.6721,595.3699,20,0
489,15,747.051,433.83136,20,0
490,16,722.60156,462.89282,20,0
491,17,697.6531,492.72766,20,0
492,18,671.73627,523.6815,20,0
493,19,645.1739,555.1609,20,0
494,21,668.371,424.10077,20,0
495,22,642.8241,453.63126,20,0
496,23,615.93036,483.8298,20,0
497,24,588.6921,514.9531,20,0
498,0,907.34576,547.61285,21,0
499,1,885.31305,578.16724,21,0
500,2,862.4853,609.9324,21,0
501,3,839.2137,642.3112,21,0
502,4,815.0634,675.6924,21,0
503,5,854.0502,509.74725,21,0
504,6,831.06555,539.7771,21,0
505,7,807.497,570.5014,21,0
506,8,783.3283,602.7916,21,0
507,9,758.46967,635.5761,21,0
508,10,800.5906,471.50964,21,0
509,11,776.7626,501.34204,21,0
510,12,752.2372,531.68695,21,0
511,13,727.6622,563.12,21,0
512,14,701.75726,595.4203,21,0
513,15,747.1429,433.8025,21,0
514,16,722.66693,462.89444,21,0
515,17,697.6805,492.492,21,0
516,18,671.7836,523.6684,21,0
517,19,645.26105,555.1195,21,0
518,20,693.80133,396.08334,21,0
519,21,668.3956,424.23654,21,0
520,22,642.89,453.60144,21,0
521,23,615.95264,483.86823,21,0
522,24,588.7906,514.9289,21,0
523,0,907.4508,547.6514,22,0
524,1,885.50977,578.1777,22,0
525,2,862.65356,609.9235,22,0
526,3,839.343,642.33215,22,0
527,4,815.1399,675.7014,22,0
528,5,854.1042,509.58774,22,0
529,6,831.2127,539.762,22,0
530,7,807.6581,570.5496,22,0
531,8,783.46674,602.7876,22,0
532,9,758.57196,635.50757,22,0
533,10,800.6465,471.53186,22,0
534,11,776.93274,501.2589,22,0
535,12,752.38934,531.64935,22,0
536,13,727.7276,563.0643,22,0
537,14,701.83167,595.3949,22,0
538,15,747.24475,433.79932,22,0
539,16,722.7601,462.88422,22,0
540,17,697.7931,492.47275,22,0
541,18,671.79333,523.64404,22,0
542,19,645.3595,555.0848,22,0
543,21,668.5462,424.18607,22,0
544,22,642.90845,453.7325,22,0
545,23,615.99646,483.88925,22,0
546,24,588.8802,514.8726,22,0
547,0,907.5262,547.6228,23,0
548,1,885.7345,578.2739,23,0
549,2,862.82,609.92694,23,0
550,3,839.47375,642.3567,23,0
551,4,815.235,675.72516,23,0
552,5,854.20825,509.45944,23,0
553,6,831.4291,539.7803,23,0
554,7,807.8022,570.5865,23,0
555,8,783.5299,602.786,23,0
556,9,758.666,635.6174,23,0
557,10,800.67566,471.56586,23,0
558,11,777.0284,501.31024,23,0
559,12,752.55725,531.58044,23,0
560,13,727.81476,562.9622,23,0
561,14,701.93506,595.40967,23,0
562,15,747.3596,433.80002,23,0
563,16,722.777,462.85486,23,0
564,17,697.9104,492.59082,23,0
565,18,671.7542,523.609,23,0
566,19,645.44366,555.05444,23,0
567,21,668.7324,424.1789,23,0
568,22,642.94324,453.73322,23,0
569,23,616.21,483.72723,23,0
570,24,589.054,514.85626,23,0
571,0,907.66846,547.6445,24,0
572,1,885.948,578.339,24,0
573,2,862.9384,609.9326,24,0
574,3,839.6767,642.3933,24,0
575,4,815.30304,675.7556,24,0
576,5,854.287,509.3444,24,0
577,6,831.62335,539.7094,24,0
578,7,807.9351,570.6177,24,0
579,8,783.6605,602.78357,24,0
580,9,758.75146,635.6741,24,0
581,10,800.7853,471.5543,24,0
582,11,777.1754,501.3036,24,0
583,12,752.6844,531.49243,24,0
584,13,727.90076,562.9315,24,0
585,14,701.98596,595.39484,24,0
586,15,747.54376,433.74365,24,0
587,16,722.92645,462.8716,24,0
588,17,697.9888,492.5389,24,0
589,18,671.6982,523.60077,24,0
590,19,645.525,555.0125,24,0
591,21,668.9699,424.21503,24,0
592,22,643.0044,453.79984,24,0
593,23,616.3731,483.60022,24,0
594,24,589.10504,514.8409,24,0
595,0,907.9806,547.64923,25,0
596,1,885.978,578.3033,25,0
597,2,863.0381,609.8804,25,0
598,3,839.738,642.26697,25,0
599,4,815.397,675.75214,25,0
600,5,854.54944,509.44278,25,0
601,6,831.5417,539.847,25,0
602,7,808.0612,570.6761,25,0
603,8,783.7982,602.7733,25,0
604,9,758.90137,635.59357,25,0
605,10,800.9362,471.59058,25,0
606,11,777.2733,501.28232,25,0
607,12,752.81506,531.56085,25,0
608,13,728.0219,562.9749,25,0
609,14,702.12006,595.3562,25,0
610,15,747.6112,433.80545,25,0
611,16,723.0275,462.94498,25,0
612,17,698.04614,492.40457,25,0
613,18,672.00543,523.58307,25,0
614,19,645.8313,555.0054,25,0
615,20,694.4344,395.7632,25,0
616,21,669.04675,424.22382,25,0
617,22,642.97034,453.81625,25,0
618,23,616.3872,483.7216,25,0
619,24,589.23926,514.87067,25,0
620,0,908.3106,547.7188,26,0
621,1,886.0332,578.2238,26,0
622,2,863.11615,609.8259,26,0
623,3,839.7984,642.1869,26,0
624,4,815.5085,675.7208,26,0
625,5,854.6836,509.44315,26,0
626,6,831.7601,539.80914,26,0
627,7,808.15796,570.7499,26,0
628,8,783.9536,602.7956,26,0
629,9,759.0366,635.45703,26,0
630,10,801.16003,471.5897,26,0
631,11,777.39325,501.27554,26,0
632,12,752.8929,531.602,26,0
633,13,728.1159,563.0294,26,0
634,14,702.2399,595.362,26,0
635,15,747.8714,433.8533,26,0
636,16,723.17944,462.97827,26,0
637,17,698.1378,492.4091,26,0
638,18,672.08734,523.5252,26,0
639,19,645.8153,555.022,26,0
640,20,694.54724,395.79865,26,0
641,21,669.11707,424.21176,26,0
642,22,642.93,453.84293,26,0
643,23,616.45746,483.76437,26,0
644,24,589.33276,514.86786,26,0
645,0,908.45886,547.53357,27,0
646,1,886.08936,578.17926,27,0
647,2,863.18207,609.793,27,0
648,3,839.9089,642.19666,27,0
649,4,815.7001,675.66693,27,0
650,5,854.8399,509.46964,27,0
651,6,831.8519,539.858,27,0
652,7,808.26465,570.62885,27,0
653,8,784.00964,602.75604,27,0
654,9,759.1556,635.5052,27,0
655,10,801.27783,471.6528,27,0
656,11,777.5089,501.06198,27,0
657,12,752.95404,531.60803,27,0
658,13,728.21783,563.05676,27,0
659,14,702.3504,595.37085,27,0
660,15,747.8664,433.84314,27,0
661,16,723.1523,462.9007,27,0
662,17,698.24207,492.38864,27,0
663,18,672.218,523.47736,27,0
664,19,645.95264,555.02435,27,0
665,20,694.74603,395.68103,27,0
666,21,669.38086,424.19797,27,0
667,22,643.1485,453.6472,27,0
668,23,616.673,483.7807,27,0
669,24,589.30054,514.84424,27,0
670,0,908.3443,547.5486,28,0
671,1,886.2189,578.1089,28,0
672,2,863.2801,609.74084,28,0
673,3,840.03174,642.1793,28,0
674,4,815.8503,675.5951,28,0
675,5,855.02045,509.54822,28,0
676,6,831.96844,539.9041,28,0
677,7,808.32587,570.59717,28,0
678,8,784.16943,602.7987,28,0
679,9,759.27155,635.5585,28,0
680,10,801.2733,471.6447,28,0
681,11,777.64734,500.89203,28,0
682,12,753.0178,531.716,28,0
683,13,728.3358,563.10956,28,0
684,14,702.46155,595.4018,28,0
685,15,748.1744,433.79755,28,0
686,16,723.50287,463.13483,28,0
687,17,698.35486,492.38568,28,0
688,18,672.372,523.4537,28,0
689,19,646.08954,555.02966,28,0
690,21,669.5583,424.18976,28,0
691,22,643.2773,453.64682,28,0
692,23,616.8687,483.81836,28,0
693,24,589.2974,514.8213,28,0
694,0,908.63556,547.525,29,0
695,1,886.31067,578.16724,29,0
696,2,863.4269,609.77185,29,0
697,3,840.15314,642.1584,29,0
698,4,815.9054,675.57947,29,0
699,5,855.21234,509.515,29,0
700,6,832.0932,539.87463,29,0
701,7,808.5412,570.5837,29,0
702,8,784.2694,602.74567,29,0
703,9,759.37,635.5113,29,0
704,10,801.39136,471.6067,29,0
705,11,777.9636,501.35043,29,0
706,12,753.1313,531.65765,29,0
707,13,728.501,563.11255,29,0
708,14,702.6307,595.3423,29,0
709,15,748.3635,433.799,29,0
710,16,723.6113,462.9814,29,0
711,17,698.483,492.4178,29,0
712,18,672.56067,523.4057,29,0
713,19,646.17786,555.0455,29,0
714,20,695.1847,395.83685,29,0
715,21,669.7715,424.25146,29,0
716,22,643.8103,453.95605,29,0
717,23,616.93787,483.75186,29,0
718,24,589.4311,514.7629,29,0
719,0,908.75024,547.4973,30,0
720,1,886.40967,578.15875,30,0
721,2,863.5971,609.79663,30,0
722,3,840.29626,642.13763,30,0
723,4,815.9452,675.6046,30,0
724,5,855.1882,509.47205,30,0
725,6,832.24036,539.83777,30,0
726,7,808.75476,570.51373,30,0
727,8,784.36835,602.69653,30,0
728,9,759.4587,635.50525,30,0
729,10,801.5391,471.5737,30,0
730,11,777.9496,501.00394,30,0
731,12,753.2995,531.6783,30,0
732,13,728.62775,563.0335,30,0
733,14,702.7607,595.29047,30,0
734,15,748.4978,433.82773,30,0
735,16,723.71814,462.9648,30,0
736,17,698.63226,492.4791,30,0
737,18,672.76984,523.3787,30,0
738,19,646.2901,555.0285,30,0
739,20,695.3525,395.96402,30,0
740,21,669.93823,424.2309,30,0
741,22,643.73676,453.61386,30,0
742,23,616.97906,483.5399,30,0
743,24,589.59015,514.76843,30,0
744,0,908.9024,547.48883,31,0
745,1,886.6155,578.20605,31,0
746,2,863.7057,609.81604,31,0
747,3,840.4126,642.2217,31,0
748,4,816.1365,675.61664,31,0
749,5,855.4265,509.51245,31,0
750,6,832.35254,539.81903,31,0
751,7,808.9457,570.7265,31,0
752,8,784.44366,602.6318,31,0
753,9,759.55804,635.51056,31,0
754,10,801.6413,471.4106,31,0
755,11,778.10754,501.07602,31,0
756,12,753.423,531.66266,31,0
757,13,728.74744,563.0059,31,0
758,14,702.8801,595.2608,31,0
759,15,748.676,433.6374,31,0
760,16,723.9677,462.92426,31,0
761,17,698.74585,492.48514,31,0
762,18,672.9325,523.36505,31,0
763,19,646.38696,555.0034,31,0
764,20,695.4716,395.9662,31,0
765,21,669.99426,424.30286,31,0
766,22,643.9025,453.66235,31,0
767,23,617.1477,483.65482,31,0
768,24,589.7756,514.786,31,0
769,0,909.06665,547.5251,32,0
770,1,886.75195,578.2041,32,0
771,2,863.89465,609.7574,32,0
772,3,840.59863,642.1246,32,0
773,4,816.2807,675.6483,32,0
774,5,855.6429,509.38043,32,0
775,6,832.4605,539.78265,32,0
776,7,808.8393,570.72644,32,0
777,8,784.5716,602.53876,32,0
778,9,759.6579,635.50085,32,0
779,10,801.7744,471.35684,32,0
780,11,778.21234,501.1203,32,0
781,12,753.53107,531.7055,32,0
