pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
820.6275,675.4128,905.77484,783.84875,594.1295,514.7012,624.4819,594.67224
820.75244,675.4221,905.95276,783.882,594.2449,514.72845,624.70795,594.6596
820.964,675.42755,906.06866,783.7691,594.4069,514.72424,624.94025,594.6508
594.4069,514.72424,624.94025,594.6508,700.4736,396.18552,670.389,443.48737
821.15924,675.4318,906.19354,783.7229,594.61456,514.67993,625.1814,594.6963
594.61456,514.67993,625.1814,594.6963,700.58246,396.1956,670.5048,443.44156
821.3418,675.4383,906.4513,783.81104,594.8401,514.6923,625.3214,594.6873
594.8401,514.6923,625.3214,594.6873,700.65894,396.12704,670.67975,443.5071
821.51685,675.41516,906.6807,783.89655,595.05676,514.6684,625.4135,594.652
595.05676,514.6684,625.4135,594.652,700.9621,396.01596,670.87085,443.47897
821.6903,675.4431,906.89874,783.936,595.15515,514.7093,625.65546,594.6612
595.15515,514.7093,625.65546,594.6612,701.1499,396.02353,671.03485,443.55905
821.8182,675.4804,907.1009,783.9214,595.28656,514.7534,625.8605,594.66864
595.28656,514.7534,625.8605,594.66864,701.3124,396.0556,671.2316,443.65308
821.96893,675.52563,907.1819,783.9693,595.411,514.82263,626.0867,594.7069
595.411,514.82263,626.0867,594.7069,701.498,395.99402,671.51886,443.6658
822.1027,675.5645,907.37036,783.94666,595.5008,514.88245,626.34546,594.7109
595.5008,514.88245,626.34546,594.7109,701.6559,395.93185,671.72595,443.72968
822.28326,675.5727,907.6142,783.9161,595.7549,514.9555,626.5754,594.7879
595.7549,514.9555,626.5754,594.7879,701.8453,396.01398,671.86926,443.75943
822.46704,675.5669,907.80615,783.9152,596.0645,514.9452,626.8747,594.7867
596.0645,514.9452,626.8747,594.7867,702.0569,396.07996,672.0277,443.85782
822.6827,675.60803,907.98834,783.8826,596.2726,515.005,627.0533,594.8441
822.873,675.62396,908.163,783.8818,596.4884,515.0422,627.22205,594.8973
823.0389,675.6536,908.3594,783.9522,596.7525,515.0447,627.30133,594.87915
596.7525,515.0447,627.30133,594.87915,702.7363,396.3466,672.6305,444.03787
823.175,675.68787,908.57697,784.0133,596.8981,514.99805,627.5956,594.94
596.8981,514.99805,627.5956,594.94,702.8194,396.36926,672.90247,444.0403
823.32556,675.71216,908.87,784.02026,596.94165,514.9968,627.7368,594.8966
596.94165,514.9968,627.7368,594.8966,702.9853,396.286,673.1528,444.0794
823.49725,675.732,909.113,784.0216,596.98627,515.022,628.0237,594.92944
596.98627,515.022,628.0237,594.92944,703.1631,396.19873,673.36786,444.1121
823.6857,675.7534,909.3649,784.0102,597.27924,515.03546,628.2148,594.9699
597.27924,515.03546,628.2148,594.9699,703.318,396.2012,673.7403,444.14185
823.87976,675.775,909.5124,784.0456,597.5645,515.0229,628.4274,595.00275
597.5645,515.0229,628.4274,595.00275,703.50183,396.16406,674.0554,444.20712
824.062,675.80194,909.73883,784.05585,597.6372,515.0484,628.67255,595.0178
597.6372,515.0484,628.67255,595.0178,703.6338,396.1476,674.1029,444.29865
824.25,675.85944,909.92175,784.05853,597.64185,515.0988,628.9255,595.01794
597.64185,515.0988,628.9255,595.01794,703.7832,396.13187,674.26825,444.3202
824.4405,675.85895,910.1071,784.1081,597.8299,515.1642,629.1442,595.02167
597.8299,515.1642,629.1442,595.02167,704.0201,396.24268,674.4285,444.26398
824.63367,675.87976,910.2943,784.1468,598.0313,515.21265,629.36475,594.993
598.0313,515.21265,629.36475,594.993,704.0892,396.3194,674.7145,444.25186
824.80304,675.9581,910.50024,784.11566,598.46826,515.28174,629.52374,595.0028
824.9494,675.9598,910.8099,784.09485,598.38776,515.28906,629.7133,595.07184
598.38776,515.28906,629.7133,595.07184,704.2482,396.48416,675.2394,444.32156
825.15247,675.9254,911.01117,784.144,598.6049,515.30615,629.9517,595.0853
598.6049,515.30615,629.9517,595.0853,704.6198,396.4759,675.32837,444.3322
825.3481,675.94495,911.2326,784.18787,598.8251,515.24615,630.03394,595.0886
598.8251,515.24615,630.03394,595.0886,704.81476,396.501,675.5599,444.31903
825.47797,675.9482,911.49896,784.20795,599.0231,515.2816,630.36676,595.2134
599.0231,515.2816,630.36676,595.2134,704.9729,396.53445,675.87537,444.2936
825.5872,675.94055,911.7166,784.2578,599.201,515.3065,630.7062,595.3597
599.201,515.3065,630.7062,595.3597,705.1595,396.45648,676.1049,444.3459
825.8043,675.98895,911.9167,784.2653,599.3507,515.33704,630.92896,595.4007
599.3507,515.33704,630.92896,595.4007,705.2083,396.3827,676.2026,444.45822
826.0178,676.035,912.1174,784.25635,599.5495,515.3779,631.13025,595.42053
599.5495,515.3779,631.13025,595.42053,705.3793,396.3416,676.3699,444.36505
826.2303,676.07117,912.2931,784.2746,599.7385,515.5318,631.3724,595.3534
599.7385,515.5318,631.3724,595.3534,705.63245,396.33813,676.50995,444.43777
826.4308,676.0985,912.5433,784.2792,599.97424,515.50977,631.5829,595.372
826.61786,676.05115,912.77344,784.3535,600.17694,515.5896,631.85284,595.4341
600.17694,515.5896,631.85284,595.4341,705.8201,396.31033,677.02765,444.2748
826.79425,675.9913,913.0011,784.4056,600.3752,515.609,632.05505,595.4729
600.3752,515.609,632.05505,595.4729,706.1087,396.2911,677.2005,444.20743
827.00244,676.13776,913.12366,784.455,600.49066,515.62683,632.23846,595.50885
600.49066,515.62683,632.23846,595.50885,706.0338,396.34024,677.2838,444.09677
827.1905,676.2733,913.3953,784.4715,600.64166,515.6149,632.4848,595.5672
600.64166,515.6149,632.4848,595.5672,706.30444,396.37488,677.4635,444.18607
827.3663,676.28357,913.6109,784.51874,600.9229,515.7031,632.75446,595.58887
600.9229,515.7031,632.75446,595.58887,706.4522,396.2621,677.9524,444.14542
827.5521,676.2906,913.87634,784.5151,601.2115,515.78705,633.08844,595.646
601.2115,515.78705,633.08844,595.646,706.7423,396.20395,678.12775,444.19
827.7506,676.32635,914.0391,784.594,601.2881,515.8432,633.2757,595.7098
601.2881,515.8432,633.2757,595.7098,706.83276,396.167,678.42334,444.42914
827.9239,676.37463,914.2859,784.6005,601.37244,515.8697,633.43756,595.74097
828.12823,676.39795,914.5618,784.7115,601.68475,515.77704,633.7081,595.72675
601.68475,515.77704,633.7081,595.72675,707.4333,396.16867,679.02875,444.33295
828.3486,676.43665,914.84735,784.785,602.0483,515.69055,633.9432,595.71967
602.0483,515.69055,633.9432,595.71967,707.4177,396.3196,679.3295,444.29803
828.507,676.51044,915.0323,784.7825,601.99255,516.0429,634.1565,595.81104
601.99255,516.0429,634.1565,595.81104,707.4146,396.74976,679.4171,444.48093
828.7628,676.4974,915.2275,784.7569,602.2319,516.0283,634.40094,595.7468
602.2319,516.0283,634.40094,595.7468,707.9029,396.66675,679.4905,444.6581
828.9415,676.59216,915.44305,784.7818,602.376,516.0155,634.5797,595.8264
602.376,516.0155,634.5797,595.8264,708.3932,396.60126,680.0364,444.47278
829.087,676.61896,915.6683,784.7903,602.4767,515.9741,634.776,595.8701
602.4767,515.9741,634.776,595.8701,708.5234,396.54105,680.31793,444.39365
829.34576,676.6059,915.9046,784.76575,602.83997,516.0075,635.0353,595.93494
602.83997,516.0075,635.0353,595.93494,708.6881,396.54572,680.6755,444.42703
829.6092,676.5419,916.12067,784.73267,603.07324,516.02155,635.31433,595.9797
603.07324,516.02155,635.31433,595.9797,708.86676,396.51843,681.0857,444.371
829.8006,676.6758,916.3479,784.7632,603.1945,516.0859,635.61127,596.0383
603.1945,516.0859,635.61127,596.0383,709.0041,396.5183,681.2606,444.4266
829.98926,676.7494,916.66327,784.78125,603.33167,516.1479,635.80914,596.0449
830.1596,676.815,916.8759,784.8737,603.2492,516.3106,636.03015,596.09
603.2492,516.3106,636.03015,596.09,709.62823,397.00903,681.63617,444.5047
830.30365,676.8535,917.11066,784.95715,603.5452,516.34534,636.2544,596.1435
830.51514,676.84503,917.34076,784.99927,603.8328,516.43536,636.5619,596.2311
830.76984,676.8448,917.60095,785.0334,604.1286,516.468,636.8316,596.267
831.01465,676.84094,917.89166,785.12537,604.1781,516.31805,637.0645,596.321
604.1781,516.31805,637.0645,596.321,710.0145,396.90695,682.9253,444.65146
831.2165,676.81793,918.0904,785.1347,604.6616,516.4763,637.3308,596.38513
604.6616,516.4763,637.3308,596.38513,710.12115,396.9722,683.29083,444.68204
831.35986,676.8763,918.3519,785.1885,604.83997,516.4491,637.6027,596.41016
604.83997,516.4491,637.6027,596.41016,710.2248,397.0277,683.3977,444.82642
831.5461,676.9311,918.6422,785.2432,604.9926,516.44556,637.90314,596.5207
604.9926,516.44556,637.90314,596.5207,710.2572,397.0746,683.5734,444.92224
831.8304,677.07477,918.8982,785.28925,605.17303,516.53485,638.08826,596.6012
605.17303,516.53485,638.08826,596.6012,710.67865,397.16837,683.82947,444.9684
832.065,677.08185,919.1421,785.3027,605.42194,516.5733,638.32025,596.68304
832.28204,677.154,919.3316,785.3269,605.7077,516.63776,638.6632,596.64136
605.7077,516.63776,638.6632,596.64136,710.8706,397.09235,684.272,445.03888
925.824,548.3263,947.039,624.9781,832.53394,677.2216,919.61316,785.4209
832.53394,677.2216,919.61316,785.4209,605.8498,516.7081,638.9446,596.62714
605.8498,516.7081,638.9446,596.62714,710.8586,397.00598,684.48157,445.10864
710.8586,397.00598,684.48157,445.10864,925.824,548.3263,947.039,624.9781
832.8274,677.25244,919.8629,785.46967,605.9518,516.91626,639.16406,596.7709
605.9518,516.91626,639.16406,596.7709,711.2822,397.01334,684.8051,445.04694
832.93353,677.34247,920.0691,785.5402,606.21234,516.88416,639.42456,596.9049
606.21234,516.88416,639.42456,596.9049,711.76044,396.98447,684.99274,445.03317
833.0924,677.34576,920.3209,785.69867,606.5583,517.08453,639.6767,596.9407
606.5583,517.08453,639.6767,596.9407,711.90704,397.10342,685.211,445.09338
833.2641,677.4504,920.59064,785.747,606.7719,517.14545,639.8761,596.941
606.7719,517.14545,639.8761,596.941,712.0222,397.20248,685.4854,445.1963
833.4764,677.5591,920.86273,785.7672,607.0853,517.3681,640.1485,597.0583
607.0853,517.3681,640.1485,597.0583,712.0879,397.32068,685.6351,445.16
833.70636,677.5666,921.0848,785.75354,607.28033,517.3866,640.4845,597.1843
833.891,677.6077,921.3193,785.84424,607.4388,517.3646,640.77527,597.2106
607.4388,517.3646,640.77527,597.2106,712.34436,397.40793,685.9848,444.98856
