pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
183.895948,176.234494,115.561544,149.320623
361.162983,193.644723,163.304924,168.29377
2209.266114,182.76333,2388.146401,180.151987
2107.43186,217.583787,2168.526856,206.240064
2164.006446,850.880849,2374.778254,884.530075
2079.144567,818.23667,2164.707385,856.070354
185.781768,824.765506,167.124394,1017.342105
361.162983,789.945049,180.49254,953.307734
