,id,x,y,frame,camera
67,17,572.421,485.3599,2,0
68,18,555.5118,516.7428,2,0
69,19,537.939,549.1222,2,0
70,20,551.47656,387.5518,2,0
71,21,534.5965,416.47095,2,0
72,22,517.2397,446.52078,2,0
73,23,499.2497,477.39685,2,0
74,24,481.09152,509.2382,2,0
75,0,763.8241,537.3027,3,0
76,1,750.3173,568.7111,3,0
77,2,736.92285,600.4762,3,0
78,3,722.0987,633.4179,3,0
79,4,707.25757,667.32,3,0
80,5,711.3399,500.151,3,0
81,6,697.00134,530.8401,3,0
82,7,682.0471,562.43005,3,0
83,8,666.8523,594.7648,3,0
84,9,651.2362,628.0891,3,0
85,10,658.17334,462.70718,3,0
86,11,643.10126,492.84964,3,0
87,12,627.33203,523.98065,3,0
88,13,611.42017,555.93646,3,0
89,14,594.783,588.674,3,0
90,15,605.14136,425.09442,3,0
91,16,589.185,454.87225,3,0
92,17,572.51263,485.23053,3,0
93,18,555.5973,516.59863,3,0
94,19,538.05054,548.97107,3,0
95,20,551.5981,387.57806,3,0
96,21,534.68365,416.35916,3,0
97,22,517.2668,446.36456,3,0
98,23,499.38232,477.2853,3,0
99,24,481.18845,509.1207,3,0
100,0,763.8218,537.3451,4,0
101,1,750.36536,568.54364,4,0
102,2,736.8933,600.4392,4,0
103,3,722.1254,633.3229,4,0
104,4,707.29034,667.2118,4,0
105,5,711.33875,500.05936,4,0
106,6,697.0194,530.6969,4,0
107,7,682.06335,562.3564,4,0
108,8,666.87274,594.6439,4,0
109,9,651.21356,627.9579,4,0
110,10,658.296,462.7304,4,0
111,11,643.11285,492.82947,4,0
112,12,627.3954,523.89264,4,0
113,13,611.5919,555.8287,4,0
114,14,594.8784,588.4992,4,0
115,15,605.11926,425.03906,4,0
116,16,589.1572,454.72372,4,0
117,17,572.62537,485.1297,4,0
118,18,555.68756,516.4785,4,0
119,19,538.1708,548.8316,4,0
120,20,551.72833,387.53357,4,0
121,21,534.7762,416.2408,4,0
122,22,517.2948,446.2276,4,0
123,23,499.52063,477.17966,4,0
124,24,481.30078,509.01904,4,0
125,0,764.0145,537.1814,5,0
126,1,750.42206,568.58813,5,0
127,2,736.9025,600.2119,5,0
128,3,722.18427,633.31354,5,0
129,4,707.245,666.96674,5,0
130,5,711.46063,499.8919,5,0
131,6,697.0042,530.69617,5,0
132,7,682.0523,562.14215,5,0
133,8,666.97296,594.376,5,0
134,9,651.3081,627.87256,5,0
135,10,658.34186,462.73148,5,0
136,11,643.14087,492.72543,5,0
137,12,627.5237,523.7526,5,0
138,13,611.52405,555.5484,5,0
139,14,594.87463,588.2123,5,0
140,15,605.11285,424.78223,5,0
141,16,589.1426,454.7714,5,0
142,17,572.6174,484.88632,5,0
143,18,555.86615,516.23096,5,0
144,19,538.1741,548.5713,5,0
145,20,551.6949,387.3451,5,0
146,21,534.86273,416.1269,5,0
147,22,517.31775,446.02338,5,0
148,23,499.60898,476.9708,5,0
149,24,481.30917,508.7575,5,0
150,0,764.1451,537.1489,6,0
151,1,750.3763,568.494,6,0
152,2,736.92957,600.209,6,0
153,3,722.20306,633.1982,6,0
154,4,707.3031,667.0068,6,0
155,5,711.4831,499.93344,6,0
156,6,697.175,530.4548,6,0
157,7,682.0409,562.1701,6,0
158,8,667.0163,594.4263,6,0
159,9,651.3366,627.74097,6,0
160,10,658.3592,462.6857,6,0
161,11,643.19464,492.6555,6,0
162,12,627.4708,523.7908,6,0
163,13,611.4277,555.60205,6,0
164,14,594.91644,588.2661,6,0
165,15,605.1561,424.81863,6,0
166,16,589.13306,454.52432,6,0
167,17,572.5918,484.88107,6,0
168,18,555.88794,516.2385,6,0
169,19,538.1572,548.5999,6,0
170,20,551.7868,387.2744,6,0
171,21,534.84186,415.98004,6,0
172,22,517.26886,445.9769,6,0
173,23,499.58347,476.96466,6,0
174,24,481.29626,508.76602,6,0
175,0,764.1348,537.143,7,0
176,1,750.52155,568.41144,7,0
177,2,736.9686,600.1296,7,0
178,3,722.2324,633.11865,7,0
179,4,707.31903,666.87744,7,0
180,5,711.47943,499.87643,7,0
181,6,697.1791,530.3799,7,0
182,7,682.1458,562.0606,7,0
183,8,667.0641,594.3276,7,0
184,9,651.4007,627.62177,7,0
185,10,658.3369,462.5578,7,0
186,11,643.2236,492.48438,7,0
187,12,627.53815,523.4919,7,0
188,13,611.63763,555.4887,7,0
189,14,595.0012,588.1387,7,0
190,15,605.21246,424.80215,7,0
191,16,589.1221,454.5132,7,0
192,17,572.7226,484.78107,7,0
193,18,555.8961,516.13495,7,0
194,19,538.2829,548.44556,7,0
195,20,551.8671,387.21616,7,0
196,21,534.8942,415.9024,7,0
197,22,517.3801,445.85645,7,0
198,23,499.58206,476.80945,7,0
199,24,481.46304,508.58875,7,0
200,0,764.11804,537.1296,8,0
201,1,750.5177,568.3063,8,0
202,2,737.03064,600.069,8,0
203,3,722.2672,632.9942,8,0
204,4,707.30524,666.69086,8,0
205,5,711.46356,499.81793,8,0
206,6,697.1542,530.3138,8,0
207,7,682.25464,561.95905,8,0
208,8,667.1283,594.2416,8,0
209,9,651.4727,627.49316,8,0
210,10,658.31335,462.4105,8,0
211,11,643.25586,492.41635,8,0
212,12,627.5024,523.49475,8,0
213,13,611.79956,555.36505,8,0
214,14,595.12085,588.0139,8,0
215,15,605.25653,424.78104,8,0
216,16,589.21796,454.2498,8,0
217,17,572.8634,484.6903,8,0
218,18,555.9082,516.0426,8,0
219,19,538.411,548.33105,8,0
220,20,551.9275,387.163,8,0
221,21,534.97015,415.86945,8,0
222,22,517.4989,445.7214,8,0
223,23,499.5765,476.68616,8,0
224,24,481.63678,508.40558,8,0
225,0,764.14795,536.9926,9,0
226,1,750.5582,568.24005,9,0
227,2,736.952,599.9941,9,0
228,3,722.3308,632.9006,9,0
229,4,707.3712,666.569,9,0
230,5,711.4939,499.72415,9,0
231,6,697.1336,530.2339,9,0
232,7,682.2789,561.83685,9,0
233,8,667.1546,594.1246,9,0
234,9,651.582,627.35516,9,0
235,10,658.326,462.21017,9,0
236,11,643.3434,492.3843,9,0
237,12,627.68896,523.4167,9,0
238,13,611.6724,555.2062,9,0
239,14,595.1152,587.8713,9,0
240,15,605.2328,424.67468,9,0
241,16,589.43164,454.20633,9,0
242,17,572.8442,484.55972,9,0
243,18,555.98,515.9237,9,0
244,19,538.4892,548.1417,9,0
245,20,551.9333,387.03607,9,0
246,21,534.9992,415.80765,9,0
247,22,517.5967,445.69266,9,0
248,23,499.74286,476.54282,9,0
249,24,481.59573,508.1723,9,0
250,0,764.1902,536.85376,10,0
251,1,750.5524,568.19806,10,0
252,2,736.95264,599.8872,10,0
253,3,722.40314,632.8154,10,0
254,4,707.48303,666.4219,10,0
255,5,711.51196,499.61487,10,0
256,6,697.1114,530.17596,10,0
257,7,682.2856,561.6722,10,0
258,8,667.18195,594.0172,10,0
259,9,651.66785,627.1857,10,0
260,10,658.3175,462.19296,10,0
261,11,643.43365,492.36783,10,0
262,12,627.8291,523.278,10,0
263,13,611.5958,555.0405,10,0
264,14,595.1616,587.7383,10,0
265,15,605.2265,424.55167,10,0
266,16,589.44666,454.2004,10,0
267,17,572.82513,484.4568,10,0
268,18,556.05457,515.7843,10,0
269,19,538.60394,547.9693,10,0
270,20,551.96747,386.8888,10,0
271,21,535.01306,415.5599,10,0
272,22,517.70337,445.58856,10,0
273,23,499.8993,476.42188,10,0
274,24,481.56436,507.92645,10,0
275,0,764.1629,536.8904,11,0
276,1,750.59656,568.13776,11,0
277,2,737.0147,599.72955,11,0
278,3,722.3444,632.47644,11,0
279,4,707.4924,666.315,11,0
280,5,711.5215,499.45154,11,0
281,6,697.1104,530.0916,11,0
282,7,682.3317,561.5493,11,0
283,8,667.1898,593.92194,11,0
284,9,651.653,627.0661,11,0
285,10,658.55365,462.19223,11,0
286,11,643.4946,492.27402,11,0
287,12,627.79834,523.16205,11,0
288,13,611.7874,554.9366,11,0
289,14,595.1789,587.60675,11,0
290,15,605.3662,424.47244,11,0
291,16,589.4483,454.04675,11,0
292,17,572.913,484.35117,11,0
293,18,556.04675,515.66504,11,0
294,19,538.62024,547.92566,11,0
295,20,551.949,386.81152,11,0
296,21,535.0387,415.47046,11,0
297,22,517.68896,445.46518,11,0
298,23,499.84842,476.09128,11,0
299,24,481.65018,507.8409,11,0
300,0,764.1467,536.8958,12,0
301,1,750.6181,568.0691,12,0
302,2,737.0362,599.70013,12,0
303,3,722.355,632.464,12,0
304,4,707.44354,666.1753,12,0
305,5,711.52985,499.29974,12,0
306,6,697.1703,530.00574,12,0
307,7,682.3801,561.44244,12,0
308,8,667.1876,593.8111,12,0
309,9,651.6473,626.97437,12,0
310,10,658.54065,462.1694,12,0
311,11,643.5753,492.21295,12,0
312,12,627.7908,523.05865,12,0
313,13,611.9157,554.8323,12,0
314,14,595.18854,587.4488,12,0
315,15,605.4727,424.37766,12,0
316,16,589.48334,453.90677,12,0
317,17,572.9907,484.23312,12,0
318,18,556.0338,515.49,12,0
319,19,538.59283,547.86346,12,0
320,20,551.95435,386.72046,12,0
321,21,535.0518,415.3853,12,0
322,22,517.70593,445.33618,12,0
323,23,499.87164,476.1246,12,0
324,24,481.76968,507.74353,12,0
325,0,764.17346,536.80945,13,0
326,1,750.6921,567.9202,13,0
327,2,737.05634,599.58606,13,0
328,3,722.4247,632.3505,13,0
329,4,707.46277,666.10095,13,0
330,5,711.6142,499.30405,13,0
331,6,697.2283,529.9474,13,0
332,7,682.4195,561.37384,13,0
333,8,667.23376,593.7298,13,0
334,9,651.7029,626.88196,13,0
335,10,658.5565,462.03915,13,0
336,11,643.57117,492.09305,13,0
337,12,627.82904,522.9635,13,0
338,13,611.9312,554.76434,13,0
339,14,595.2521,587.35956,13,0
340,15,605.5041,424.3285,13,0
341,16,589.5193,453.82242,13,0
342,17,572.9973,484.1376,13,0
343,18,556.06665,515.385,13,0
344,19,538.6981,547.75116,13,0
345,20,552.0165,386.66092,13,0
346,21,535.0981,415.32562,13,0
347,22,517.8303,445.06012,13,0
348,23,499.9244,475.98767,13,0
349,24,481.79416,507.5883,13,0
350,0,764.2088,536.77325,14,0
351,1,750.7098,567.84235,14,0
352,2,736.99585,599.518,14,0
353,3,722.5218,632.2405,14,0
354,4,707.5041,665.99835,14,0
355,5,711.6213,499.3081,14,0
356,6,697.2869,529.8663,14,0
357,7,682.48035,561.32434,14,0
358,8,667.275,593.6231,14,0
359,9,651.7569,626.778,14,0
360,10,658.5845,462.02048,14,0
361,11,643.5667,491.9706,14,0
362,12,627.8643,522.86896,14,0
363,13,612.0044,554.73,14,0
364,14,595.2948,587.2537,14,0
365,15,605.5339,424.2597,14,0
366,16,589.5439,453.72446,14,0
367,17,573.0552,484.02066,14,0
368,18,556.11163,515.27606,14,0
369,19,538.7662,547.6013,14,0
370,20,552.0878,386.54892,14,0
371,21,535.14813,415.2385,14,0
372,22,517.8082,445.07968,14,0
373,23,499.98715,475.87845,14,0
374,24,481.83548,507.43625,14,0
375,0,764.2265,536.6773,15,0
376,1,750.78625,567.7537,15,0
377,2,737.139,599.3594,15,0
378,3,722.5722,632.1379,15,0
379,4,707.534,665.86646,15,0
380,5,711.65283,499.30814,15,0
381,6,697.2679,529.8776,15,0
382,7,682.52924,561.2602,15,0
383,8,667.3239,593.49884,15,0
384,9,651.81635,626.6591,15,0
385,10,658.58307,461.97305,15,0
386,11,643.5527,491.84973,15,0
387,12,627.90875,522.7698,15,0
388,13,611.9998,554.61285,15,0
389,14,595.4585,587.0534,15,0
390,15,605.5635,424.18024,15,0
391,16,589.5808,453.61334,15,0
392,17,573.13525,483.91846,15,0
393,18,556.1654,515.17285,15,0
394,19,538.83685,547.4369,15,0
395,20,552.1957,386.43304,15,0
396,21,535.23425,415.2296,15,0
397,22,517.8697,444.9643,15,0
398,23,500.03696,475.71832,15,0
399,24,481.93042,507.31293,15,0
400,0,764.2516,536.62756,16,0
401,1,750.8582,567.67004,16,0
402,2,737.16266,599.27606,16,0
403,3,722.6361,632.0482,16,0
404,4,707.5985,665.699,16,0
405,5,711.68097,499.31082,16,0
406,6,697.36835,529.7187,16,0
407,7,682.59235,561.2063,16,0
408,8,667.38446,593.3844,16,0
409,9,651.8554,626.52216,16,0
410,10,658.6242,461.89902,16,0
411,11,643.53406,491.61987,16,0
412,12,627.94543,522.65857,16,0
413,13,612.05396,554.61365,16,0
414,14,595.40314,587.06805,16,0
415,15,605.56305,424.10492,16,0
416,16,589.6198,453.513,16,0
417,17,573.16534,483.78098,16,0
418,18,556.21027,515.04016,16,0
419,19,538.8886,547.29626,16,0
420,20,552.23517,386.40866,16,0
421,21,535.2309,415.0839,16,0
422,22,517.9212,444.8491,16,0
423,23,500.066,475.55362,16,0
424,24,482.0244,507.21155,16,0
425,0,764.29614,536.6345,17,0
426,1,750.92053,567.627,17,0
427,2,737.25714,599.2186,17,0
428,3,722.69684,631.9906,17,0
429,4,707.61584,665.5713,17,0
430,5,711.7539,499.13525,17,0
431,6,697.4057,529.6233,17,0
432,7,682.6233,561.1019,17,0
433,8,667.4812,593.2858,17,0
434,9,651.8915,626.40845,17,0
435,10,658.6127,461.87912,17,0
436,11,643.60754,491.55472,17,0
437,12,628.00635,522.5529,17,0
438,13,612.0726,554.3589,17,0
439,14,595.5724,586.925,17,0
440,15,605.6074,424.09708,17,0
441,16,589.6591,453.42685,17,0
442,17,573.20325,483.66977,17,0
443,18,556.3135,514.8248,17,0
444,19,538.9544,547.1571,17,0
445,20,552.2918,386.27466,17,0
446,21,535.303,415.02036,17,0
447,22,517.9546,444.74246,17,0
448,23,500.1237,475.42233,17,0
449,24,482.06076,507.09116,17,0
450,0,764.3425,536.5502,18,0
451,1,750.9565,567.58636,18,0
452,2,737.13684,599.1939,18,0
453,3,722.7515,631.94336,18,0
454,4,707.6782,665.4309,18,0
455,5,711.7492,499.14032,18,0
456,6,697.4387,529.52936,18,0
457,7,682.6571,560.9903,18,0
458,8,667.5555,593.1617,18,0
459,9,651.9419,626.28754,18,0
460,10,658.67633,461.7364,18,0
461,11,643.6665,491.48004,18,0
462,12,628.03265,522.43365,18,0
463,13,612.16345,554.28265,18,0
464,14,595.7407,586.8601,18,0
465,15,605.6634,424.09558,18,0
466,16,589.704,453.34827,18,0
467,17,573.22473,483.5628,18,0
468,18,556.2981,514.8226,18,0
469,19,538.9926,547.04236,18,0
470,20,552.2721,386.20468,18,0
471,21,535.39215,414.98218,18,0
472,22,518.0031,444.6494,18,0
473,23,500.18958,475.2887,18,0
474,24,482.1032,506.95245,18,0
475,0,764.40765,536.502,19,0
476,1,751.0063,567.5905,19,0
477,2,737.19336,599.13293,19,0
478,3,722.8051,631.8759,19,0
479,4,707.70715,665.30084,19,0
480,5,711.7856,499.05182,19,0
481,6,697.4672,529.41144,19,0
482,7,682.69586,560.8788,19,0
483,8,667.5876,593.0662,19,0
484,9,651.9866,626.1757,19,0
485,10,658.6628,461.75253,19,0
486,11,643.73615,491.40256,19,0
487,12,628.0677,522.3472,19,0
488,13,612.1478,554.119,19,0
489,14,595.756,586.6767,19,0
490,15,605.6632,423.9317,19,0
491,16,589.74646,453.2421,19,0
492,17,573.2478,483.31018,19,0
493,18,556.45105,514.5788,19,0
494,19,538.98395,547.0714,19,0
495,20,552.2843,386.13083,19,0
496,21,535.3868,414.815,19,0
497,22,518.0514,444.51385,19,0
498,23,500.25073,475.14944,19,0
499,24,482.14902,506.80804,19,0
500,0,764.5243,536.48926,20,0
501,1,751.04083,567.49146,20,0
502,2,737.4035,599.0851,20,0
503,3,722.84985,631.8137,20,0
504,4,707.77386,665.1931,20,0
505,5,711.825,498.9688,20,0
506,6,697.4943,529.3322,20,0
507,7,682.733,560.76556,20,0
508,8,667.63025,592.9937,20,0
509,9,652.031,626.0848,20,0
510,10,658.7587,461.62418,20,0
511,11,643.7924,491.32913,20,0
512,12,628.0848,522.26447,20,0
513,13,612.09454,553.8899,20,0
514,14,595.8321,586.4548,20,0
515,15,605.70935,423.83102,20,0
516,16,589.80237,453.15027,20,0
517,17,573.32666,483.37485,20,0
518,18,556.4323,514.57477,20,0
519,19,539.0841,546.78064,20,0
520,20,552.30646,386.05225,20,0
521,21,535.4164,414.68225,20,0
522,22,518.08777,444.37762,20,0
523,23,500.31735,475.0281,20,0
524,24,482.2127,506.65378,20,0
525,0,764.42883,536.37775,21,0
526,1,751.0873,567.42096,21,0
527,2,737.5008,599.0474,21,0
528,3,722.9068,631.6935,21,0
529,4,707.8622,665.1327,21,0
530,5,711.864,498.93112,21,0
531,6,697.5417,529.2665,21,0
532,7,682.7902,560.7136,21,0
533,8,667.6891,592.93085,21,0
534,9,652.07245,625.98047,21,0
535,10,658.84796,461.66254,21,0
536,11,643.78937,491.25836,21,0
537,12,628.1382,522.1496,21,0
538,13,612.1847,553.8026,21,0
539,14,595.8591,586.3514,21,0
540,15,605.777,423.7753,21,0
541,16,589.852,453.08752,21,0
542,17,573.3849,483.2674,21,0
543,18,556.51416,514.45483,21,0
544,19,539.1215,546.64215,21,0
545,20,552.3759,385.98987,21,0
546,21,535.4806,414.62158,21,0
547,22,518.1738,444.29602,21,0
548,23,500.39923,474.92908,21,0
549,24,482.30063,506.43472,21,0
550,0,764.4517,536.31,22,0
551,1,751.1137,567.37946,22,0
552,2,737.623,598.94995,22,0
553,3,722.9546,631.545,22,0
554,4,707.9409,665.0597,22,0
555,5,711.9161,498.89258,22,0
556,6,697.5854,529.25604,22,0
557,7,682.85736,560.6732,22,0
558,8,667.7517,592.86115,22,0
559,9,652.12164,625.8739,22,0
560,10,658.9035,461.6156,22,0
561,11,643.8183,491.07895,22,0
562,12,628.2044,522.03674,22,0
563,13,612.3039,553.7303,22,0
564,14,595.91534,586.2522,22,0
565,15,605.8375,423.70517,22,0
566,16,589.89746,453.03574,22,0
567,17,573.46436,483.18277,22,0
568,18,556.5701,514.3411,22,0
569,19,539.1769,546.4859,22,0
570,20,552.5263,385.8986,22,0
571,21,535.55176,414.49985,22,0
572,22,518.2507,444.20218,22,0
573,23,500.49713,474.85406,22,0
574,24,482.3852,506.2081,22,0
575,0,764.453,536.3166,23,0
576,1,751.14465,567.28815,23,0
577,2,737.53796,598.9048,23,0
578,3,723.0116,631.42413,23,0
579,4,708.0195,664.9786,23,0
580,5,711.9215,498.89783,23,0
581,6,697.61896,529.2118,23,0
582,7,682.92505,560.6073,23,0
583,8,667.8079,592.78937,23,0
584,9,652.1809,625.76,23,0
585,10,658.96765,461.51865,23,0
586,11,643.86145,491.0271,23,0
587,12,628.2883,521.94336,23,0
588,13,612.4224,553.6452,23,0
589,14,595.9735,586.1503,23,0
590,15,605.8876,423.6386,23,0
591,16,589.9367,452.96,23,0
592,17,573.5726,483.10178,23,0
593,18,556.58014,514.317,23,0
594,19,539.2351,546.3334,23,0
595,20,552.5323,385.83914,23,0
596,21,535.61,414.42908,23,0
597,22,518.3122,444.1246,23,0
598,23,500.59744,474.69885,23,0
599,24,482.47638,506.11002,23,0
600,0,764.4483,536.2629,24,0
601,1,751.2077,567.19495,24,0
602,2,737.5848,598.8089,24,0
603,3,723.06934,631.3226,24,0
604,4,708.0867,664.90045,24,0
605,5,712.00073,498.8035,24,0
606,6,697.65955,529.16003,24,0
607,7,682.9762,560.5615,24,0
608,8,667.85425,592.7118,24,0
609,9,652.2377,625.6263,24,0
610,10,659.03723,461.40543,24,0
611,11,643.898,490.97192,24,0
612,12,628.3499,521.8154,24,0
613,13,612.54486,553.5844,24,0
614,14,596.0166,586.0547,24,0
615,15,605.9376,423.59775,24,0
616,16,589.984,452.89673,24,0
617,17,573.6626,483.05472,24,0
618,18,556.7005,514.13635,24,0
619,19,539.28265,546.21515,24,0
620,20,552.6521,385.73157,24,0
621,21,535.6567,414.35632,24,0
622,22,518.4003,444.08752,24,0
623,23,500.71533,474.5852,24,0
624,24,482.55875,506.0501,24,0
625,0,764.5484,536.23676,25,0
626,1,751.28143,567.159,25,0
627,2,737.45386,598.7436,25,0
628,3,723.12036,631.25415,25,0
629,4,708.0678,664.79553,25,0
630,5,712.1087,498.58777,25,0
631,6,697.76465,529.05646,25,0
632,7,682.9962,560.4534,25,0
633,8,667.936,592.5926,25,0
634,9,652.3431,625.50476,25,0
635,10,659.07166,461.31815,25,0
636,11,643.94257,490.91486,25,0
637,12,628.3959,521.8058,25,0
638,13,612.5601,553.3788,25,0
639,14,596.1488,585.9154,25,0
640,15,606.0072,423.53482,25,0
641,16,590.0234,452.809,25,0
642,17,573.72205,482.96228,25,0
643,18,556.7905,514.0622,25,0
644,19,539.39343,546.0784,25,0
645,20,552.7192,385.67645,25,0
646,21,535.7048,414.2261,25,0
647,22,518.4453,443.99884,25,0
648,23,500.78973,474.52307,25,0
649,24,482.6227,505.95953,25,0
650,0,764.6536,536.1307,26,0
651,1,751.3188,567.08124,26,0
652,2,737.7694,598.6396,26,0
653,3,723.18164,631.2044,26,0
654,4,708.1407,664.6595,26,0
655,5,712.0836,498.59137,26,0
656,6,697.79517,529.0471,26,0
657,7,683.0404,560.36847,26,0
658,8,667.9941,592.43585,26,0
659,9,652.3876,625.3936,26,0
660,10,659.1079,461.24097,26,0
661,11,643.9701,490.87515,26,0
662,12,628.44635,521.7475,26,0
663,13,612.61365,553.2691,26,0
664,14,596.2789,585.785,26,0
665,15,606.0842,423.4837,26,0
666,16,590.06476,452.70544,26,0
667,17,573.7537,482.83463,26,0
668,18,556.8429,513.964,26,0
669,19,539.5294,545.97675,26,0
670,20,552.76086,385.6805,26,0
671,21,535.73126,414.11288,26,0
672,22,518.485,443.91077,26,0
673,23,500.86017,474.40906,26,0
674,24,482.68604,505.87628,26,0
675,0,764.72974,536.05396,27,0
676,1,751.34296,567.09216,27,0
677,2,737.82416,598.5295,27,0
678,3,723.23425,631.1427,27,0
679,4,708.18207,664.5438,27,0
680,5,712.1413,498.50388,27,0
681,6,697.84015,528.98413,27,0
682,7,683.06085,560.27747,27,0
683,8,668.0506,592.2901,27,0
684,9,652.4621,625.2751,27,0
685,10,659.17395,461.11383,27,0
686,11,644.0094,490.8384,27,0
687,12,628.5669,521.57196,27,0
688,13,612.64404,553.1444,27,0
689,14,596.2275,585.6921,27,0
690,15,606.145,423.3967,27,0
691,16,590.1133,452.5903,27,0
692,17,573.8021,482.74112,27,0
693,18,556.9163,513.85803,27,0
694,19,539.5929,545.8862,27,0
695,20,552.76056,385.59308,27,0
696,21,535.789,414.00317,27,0
697,22,518.55646,443.8012,27,0
698,23,500.9214,474.28366,27,0
699,24,482.74576,505.77072,27,0
700,0,764.82825,535.958,28,0
701,1,751.5307,566.9838,28,0
702,2,737.86273,598.4534,28,0
703,3,723.2705,631.0907,28,0
704,4,708.2372,664.4344,28,0
705,5,712.19794,498.3996,28,0
706,6,697.9073,528.9362,28,0
707,7,683.0887,560.1809,28,0
708,8,668.08966,592.1624,28,0
709,9,652.5297,625.1619,28,0
710,10,659.2287,461.0256,28,0
711,11,644.0333,490.79294,28,0
712,12,628.5318,521.5912,28,0
713,13,612.65814,553.0057,28,0
714,14,596.1939,585.57837,28,0
715,15,606.2208,423.35098,28,0
716,16,590.1705,452.464,28,0
717,17,573.82227,482.61578,28,0
718,18,556.9818,513.7706,28,0
719,19,539.6453,545.809,28,0
720,20,552.77356,385.4564,28,0
721,21,535.8719,413.9379,28,0
722,22,518.57166,443.7274,28,0
723,23,500.9791,474.18884,28,0
724,24,482.80515,505.66788,28,0
725,0,764.80023,535.9205,29,0
726,1,751.5947,566.9485,29,0
727,2,737.79846,598.2959,29,0
728,3,723.32623,631.01495,29,0
729,4,708.3099,664.3608,29,0
730,5,712.26154,498.22562,29,0
731,6,697.9511,528.8689,29,0
732,7,683.13324,560.0885,29,0
733,8,668.19165,592.10016,29,0
734,9,652.6254,625.0885,29,0
735,10,659.3124,461.02502,29,0
736,11,644.06555,490.69916,29,0
737,12,628.8018,521.3752,29,0
738,13,612.72546,552.8899,29,0
739,14,596.3438,585.4384,29,0
740,15,606.19934,423.18872,29,0
741,16,590.2523,452.3824,29,0
742,17,573.9035,482.55698,29,0
743,18,557.0647,513.68524,29,0
744,19,539.7183,545.6912,29,0
745,20,552.85455,385.40662,29,0
746,21,535.9079,413.85968,29,0
747,22,518.6837,443.5997,29,0
748,23,500.9526,474.0439,29,0
749,24,482.88617,505.5651,29,0
750,0,764.8191,535.8726,30,0
751,1,751.6101,566.8192,30,0
752,2,737.93475,598.2238,30,0
753,3,723.37946,630.9192,30,0
754,4,708.3957,664.26416,30,0
755,5,712.26184,498.23123,30,0
756,6,698.00977,528.8048,30,0
757,7,683.1689,559.98157,30,0
758,8,668.3026,592.0338,30,0
759,9,652.6895,624.99115,30,0
760,10,659.3699,461.00494,30,0
761,11,644.11,490.58505,30,0
762,12,628.78815,521.3868,30,0
763,13,612.79956,552.78534,30,0
764,14,596.54865,585.3127,30,0
765,15,606.21423,423.04916,30,0
766,16,590.32764,452.31332,30,0
767,17,573.9936,482.5074,30,0
768,18,557.09705,513.5099,30,0
769,19,539.80426,545.5094,30,0
770,20,552.90704,385.2542,30,0
771,21,535.9617,413.7858,30,0
772,22,518.7821,443.4736,30,0
773,23,500.93118,473.89896,30,0
774,24,482.95932,505.41312,30,0
775,0,764.8495,535.8245,31,0
776,1,751.623,566.7842,31,0
777,2,737.9039,598.12317,31,0
778,3,723.44354,630.8011,31,0
779,4,708.4767,664.1656,31,0
