pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
707.2681,667.70807,758.3384,780.9025,481.09018,509.53638,486.35422,591.75635
707.2532,667.4258,758.406,780.7071,481.1095,509.32367,486.44568,591.2873
707.21466,667.4246,758.52234,780.58765,481.09152,509.2382,486.48407,591.0062
707.25757,667.32,758.40454,780.38525,481.18845,509.1207,486.60498,590.84705
707.29034,667.2118,758.6786,780.2352,481.30078,509.01904,486.79208,590.69305
707.245,666.96674,758.7939,780.18036,481.30917,508.7575,486.90228,590.69464
707.3031,667.0068,758.7522,779.8904,481.29626,508.76602,486.9221,590.2523
707.31903,666.87744,759.01324,779.9289,481.46304,508.58875,487.01825,590.2749
707.30524,666.69086,759.00323,779.6222,481.63678,508.40558,487.1611,590.006
707.3712,666.569,759.1534,779.52075,481.59573,508.1723,487.2899,589.8701
707.48303,666.4219,759.31885,779.3963,481.56436,507.92645,487.35684,589.61084
707.4924,666.315,759.26685,779.37256,481.65018,507.8409,487.54956,589.4531
707.44354,666.1753,759.3094,779.0576,481.76968,507.74353,487.63315,589.1273
707.46277,666.10095,759.4189,778.9574,481.79416,507.5883,487.74564,589.0212
707.5041,665.99835,759.47656,778.79254,481.83548,507.43625,487.85556,588.8635
707.534,665.86646,759.5523,778.5717,481.93042,507.31293,487.85837,588.54095
707.5985,665.699,759.5935,778.3277,482.0244,507.21155,487.99316,588.4367
707.61584,665.5713,759.7669,778.283,482.06076,507.09116,488.10703,588.23145
707.6782,665.4309,759.91174,778.2154,482.1032,506.95245,488.20853,588.0245
707.70715,665.30084,760.04285,778.11444,482.14902,506.80804,488.33,587.75995
707.77386,665.1931,760.1102,777.9989,482.2127,506.65378,488.40335,587.4338
707.8622,665.1327,760.25586,777.8974,482.30063,506.43472,488.55667,587.3969
707.9409,665.0597,760.4759,777.8692,482.3852,506.2081,488.7496,587.42725
708.0195,664.9786,760.5248,777.68134,482.47638,506.11002,489.05038,587.361
708.0867,664.90045,760.5184,777.35254,482.55875,506.0501,489.05298,587.1458
708.0678,664.79553,760.64484,777.28687,482.6227,505.95953,489.13004,586.9514
708.1407,664.6595,760.7833,777.1927,482.68604,505.87628,489.27634,586.75336
708.18207,664.5438,760.8942,777.0702,482.74576,505.77072,489.3325,586.5447
708.2372,664.4344,760.99146,776.9583,482.80515,505.66788,489.50235,586.28265
708.3099,664.3608,761.03766,776.86096,482.88617,505.5651,489.826,586.37335
708.3957,664.26416,761.05725,776.692,482.95932,505.41312,489.738,586.04694
708.4767,664.1656,761.22546,776.48224,483.04025,505.24973,489.84265,585.835
708.6089,664.0927,761.4544,776.39386,483.1009,505.11624,489.9279,585.6097
708.7308,664.0143,761.53015,776.1867,483.1726,504.9458,490.00452,585.4595
708.80145,663.91504,761.67773,776.04083,483.23114,504.76898,490.1425,585.4025
708.8648,663.7968,761.76904,775.9119,483.3345,504.6421,490.43173,585.26404
708.9054,663.65265,761.84424,775.76733,483.41992,504.53717,490.42096,584.8923
708.9649,663.5655,761.8706,775.7259,483.52908,504.4017,490.5932,584.835
709.03186,663.4495,761.9414,775.7176,483.62485,504.2757,490.79446,584.68933
709.11456,663.3597,762.1404,775.5411,483.76535,504.14325,490.94208,584.45215
709.17346,663.2554,762.3801,775.406,483.87936,504.02234,491.10605,584.26825
709.2544,663.16705,762.57367,775.30383,483.90796,503.89218,491.28757,584.1708
709.35657,663.0508,762.6895,775.0875,483.9671,503.7324,491.42184,584.0742
709.42944,662.97260000000006,762.83075,774.9655,484.10403,503.61343,491.47458,583.93964
709.51514,662.87213,762.88477,774.7806,484.2445,503.46594,491.589,583.86884
709.6318,662.8131,762.9908,774.6539,484.38345,503.33743,491.75134,583.6567
709.7046,662.7178,763.10114,774.51636,484.55124,503.1978,491.91293,583.407
709.7781,662.5531,763.19666,774.3514,484.5615,503.10257,492.10458,583.3113
709.8755,662.42664,763.2519,774.146,484.5736,503.0092,492.30038,583.1425
709.99164,662.3646,763.3883,773.9685,484.69894,502.92035,492.4618,583.041
710.1036,662.3412,763.6171,773.81274,484.82312,502.8285,492.6315,582.912
710.2283,662.2292,763.7566,773.8061,484.95248,502.71405,492.82617,582.8395
710.33844,662.1754,763.8798,773.7653,485.04147,502.5654,492.96127,582.68506
710.446,662.0941,763.9892,773.6415,485.16788,502.54938,493.1307,582.4908
710.5905,662.02655,764.11664,773.59564,485.3374,502.5575,493.24368,582.26886
710.7696,661.946,764.3796,773.30145,485.46933,502.3864,493.31525,581.94867
710.8764,661.8676,764.559,773.0841,485.59378,502.24014,493.62366,581.9434
710.9587,661.8342,764.76544,773.03644,485.70795,502.1614,493.8632,581.852
711.06824,661.80035,764.93933,773.0233,485.7952,502.08945,494.1514,581.7607
711.14404,661.69684,765.07074,772.9313,485.87784,501.96204,494.1371,581.5745
711.4497,661.5601,765.39954,772.74554,486.15152,501.84723,494.65518,581.3143
711.53735,661.41846,765.612,772.6775,486.34888,501.87827,494.8025,581.2391
711.82477,661.29675,765.8041,772.4857,486.39883,501.58115,494.91885,581.0321
711.8877,661.26385,765.977,772.37616,486.6337,501.558,495.05954,580.8682
712.10944,661.139,766.1418,772.3181,486.73392,501.43826,495.18552,580.7882
712.2053,661.1394,766.285,772.2424,486.7948,501.3659,495.2842,580.5817
712.36005,661.08875,766.4226,771.9955,486.9294,501.22903,495.68716,580.3671
712.5734,661.0182,766.6133,771.81793,487.07913,501.14447,495.9153,580.2896
712.67865,660.8238,766.82697,771.7553,487.18604,501.08682,496.0117,580.2448
712.8593,660.80817,767.00745,771.71954,487.3735,500.9558,496.06845,580.153
712.98987,660.72876,767.09644,771.51245,487.5481,500.83795,496.48087,580.0399
713.1273,660.6404,767.35815,771.4009,487.71722,500.76065,496.82144,580.0739
713.186,660.4452,767.5216,771.23584,487.85706,500.62247,496.95923,579.843
713.4008,660.4842,767.65643,771.1398,487.9971,500.48486,497.17975,579.639
713.50684,660.29834,767.9106,771.0758,488.00137,500.40796,497.3519,579.5648
713.6966,660.31287,768.1426,771.01483,488.2626,500.27985,497.48178,579.3306
713.8799,660.1954,768.3322,770.884,488.4438,500.15607,497.66956,579.2189
