pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
2181.124375,250.484694,2384.045243,270.6217
1631.367426,262.093012,1858.134177,284.722295
2181.124375,271.843999,2385.118531,296.002771
2080.085578,285.77398,2165.631157,303.758098
