,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP
,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8
,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,0.6097109242609712,0.09909692894560837,0.15976214424290885,0.64288137830379,0.1214686445629465,0.15573762363664484,0.6688715809606299,0.13980133995622515,0.16291340547083427,0.6869352788439402,0.14297971447973137,0.16692409815152948,0.5062942118229988,0.08081516493414109,0.1586478881752634,0.5477560044895711,0.07527959014635553,0.15960803678368993,0.5803472377721248,0.07477817737128907,0.15291838047640266,0.5957312206289896,0.06862514862757514,0.1587507439423325,0.08145125359315145,0.15937111062200013,0.09775815960594479,0.1104626190469111,0.14424477460974644,0.10669019591906767,0.13640225736537526,0.1337749051787133,0.10958023940786983,0.14648492109611083,0.12441077620387161,0.11037119746032868,0.4228697601197727,0.07361518333010521,0.1459143155484831,0.4576498348059392,0.06157893318501669,0.15034652176923125,0.48408222869809475,0.051379354403265576,0.14671300257020717,0.49402579992807905,0.039685957045981414,0.14530367571217856,0.18437200344095012,0.2565456152393508,0.11787115092277661,0.21766924725182157,0.2401035832670602,0.12464085589282589,0.2405400951787758,0.23115671985616243,0.12487534608964947,0.25384079946442356,0.231024451925494,0.12503729428941227,0.24142960264611116,0.021692981114399944,0.12271512466348806,0.2749136882585622,0.013206045206606473,0.12100082931960252,0.3008412159364507,0.016936801209387103,0.12208352945431429,0.31118967330169234,0.02614013795963511,0.12173954662777468,0.33891846316503094,0.045601735025604655,0.01955580788574579,0.38568784049562377,0.04525783192393796,0.017697584507393185,0.4183439914101797,0.042592020744576936,0.02583017945617408,0.4350011954293542,0.038552077491230775,0.028677429679855815,0.10872602699683427,0.033880716329089934,-0.021088058154781698,0.13197127027779415,0.024177751184442105,0.00935350195043724,0.15606215500130158,0.01219904643597728,0.01901988061666636,0.16864013471932435,0.009389572746187272,0.025324703581539418
1,0.6095877917490921,0.09659214242294972,0.15979797577128965,0.6430659797298701,0.11989443137294477,0.15569215115285534,0.6686612704378108,0.13961900954787243,0.1629876389737578,0.6856408374012414,0.14473364360059077,0.16262121886482062,0.5062285964557739,0.08100771639952989,0.1586848525393119,0.5476471918599952,0.07410711903090891,0.15988375389499146,0.5784309655744522,0.07573461805959969,0.157659300376881,0.5956297588537435,0.07313162566889655,0.15828117831557384,0.08127936397813643,0.1611174101368053,0.10249892094050264,0.11053686807528919,0.14428668979464648,0.10677156503442282,0.13633909271239025,0.13667688326573166,0.10996054110284739,0.14928954484172724,0.1291606767463529,0.11098536106346542,0.4229430930926638,0.07496340439047668,0.14578467188671315,0.45770679982435575,0.06171407099524512,0.1504624771719579,0.4843562190741646,0.05186635230777174,0.146934207280046,0.4952672360422564,0.04266027090243167,0.1498959935291884,0.18437513529667823,0.2565481629685366,0.11787605371291336,0.22018558710416267,0.2402465983776095,0.1207882652242711,0.24075366184918065,0.23113210093178738,0.12476180256817784,0.2540233843065521,0.23057193544824708,0.12482437715455644,0.24140662862634513,0.0217951579226006,0.12276907789118177,0.2749794905072395,0.013288155542840761,0.12102675528135813,0.3012361482831227,0.015263502746740178,0.12164907296354334,0.3146598193676153,0.023031682319170903,0.12609596695780606,0.33895107439305955,0.045621464159900496,0.019502876099739976,0.3857938273971834,0.04524437849280708,0.017767651054358107,0.41881885925975504,0.043536584432362725,0.02979533172827314,0.43554607019133235,0.04099195521710737,0.0326257338920867,0.09856037700996036,0.022771709434567633,-0.0019488804003463768,0.13466424626433796,0.02699001801892949,0.00951960608789925,0.15933667499199014,0.011017705859873397,0.014302967435160066,0.1691333140534633,0.005935235690004937,0.024300394018363817
2,0.6094488622221138,0.09632419031608483,0.15983365379907644,0.6439937539772485,0.11838229844988082,0.15936495897566005,0.668553745490753,0.13819429451512952,0.16293521375433348,0.6841928843510366,0.14741168736039922,0.158395644657904,0.5061179287069201,0.08228744546546192,0.1587176891507244,0.5474904284984801,0.07401472584781826,0.16011284665771844,0.5783345897759169,0.07467040047918136,0.15805521380888068,0.5945354389788922,0.07636859489080224,0.1548170138951408,0.0815149583588463,0.16395049140865856,0.10265106776039566,0.11045183409655016,0.14440224708647992,0.10671800058206414,0.13596160226159554,0.1382004216779806,0.11020208447242211,0.14919317892611453,0.13507779094487457,0.11171208856977821,0.4234170982043932,0.07507379936003315,0.14999206503869875,0.4577205000825574,0.061819183097857625,0.15047281963374998,0.4848162991543203,0.054276912344720235,0.15124067820730838,0.49822227060716673,0.047237284528349494,0.1493805195624087,0.1844368598107375,0.2565769305400031,0.11772698850650655,0.22047805455930694,0.24172874655099516,0.12519437331914848,0.24323655101736602,0.23101614394626674,0.12075770809865066,0.25411468691368605,0.22782067505739967,0.12497580614409373,0.2413668334964207,0.02183479348460663,0.12278842444344602,0.27743334399435415,0.014826070638593659,0.11698351631432329,0.3041829127565282,0.013830678283116942,0.12221146996453261,0.31805995879743465,0.02140769138846989,0.12598510622703382,0.338963745655454,0.045604588101047054,0.019462672074528346,0.38617740020571245,0.04504137631659292,0.021766546774019884,0.4190277467984325,0.043552432038381196,0.02969163593375645,0.4357749648466963,0.04126431575541199,0.03257642446441417,0.10158821436789184,0.015423742120568445,-0.005772222978504887,0.13490251167873085,0.03180350738540459,0.004341760187499246,0.1595439066761803,0.008021293160770004,0.018469611347949617,0.17185198657117734,0.0036016486051442067,0.014918473678934374
3,0.6093255798587793,0.0960611129717249,0.15990841170352454,0.644141175497967,0.11680243118698774,0.1595368911883386,0.6684718881378316,0.13655942734310458,0.1628567660036407,0.6813418052934128,0.1476501587203598,0.1586544094459185,0.506045209465183,0.08247634153222265,0.15880215526355543,0.5474048276972082,0.07393737684289296,0.1601736219509984,0.5783468200614781,0.07461125226701246,0.15769740097786059,0.5944517017400958,0.07917979960362212,0.15414038174266204,0.08133378184473178,0.16565718367414503,0.10735470424605707,0.1104956639299334,0.14561156434268033,0.10668042072725459,0.13333104449955158,0.13824873377852098,0.1143742299465885,0.1491918124431511,0.1383622910826559,0.1160973222516558,0.42346150588073755,0.07542462138914602,0.15006717212648465,0.45752436864205254,0.061956948321438624,0.1504412097115209,0.4840803754381121,0.05481469259457364,0.1474017258411232,0.4989910613230861,0.05156586387250548,0.15406808090472027,0.184463313772401,0.2565848656183011,0.1176858815413897,0.22067117828757318,0.24310216553549926,0.12547590803620395,0.24333205265461819,0.23218062583407556,0.12112679559644861,0.2538369377625798,0.2262111131193791,0.12574566974187454,0.24132878103546496,0.0218467561457721,0.12281407155600674,0.27521287716502907,0.01462271223619379,0.12175685932189768,0.30447785137256334,0.01217036176448229,0.12242483085925755,0.32077667781244684,0.01595690423701261,0.12178828903838775,0.3389772381523034,0.04549573873720642,0.019537468309179472,0.38622530516916503,0.045007799857107685,0.022179901645789608,0.4191751692331423,0.04351410699001384,0.029799856077047476,0.43779647162518154,0.041648096694153924,0.028666710879635966,0.10181761905377046,0.010659497759626567,-0.0012909410874984617,0.1283173934904164,0.036846422698502454,0.014758866296935748,0.1532297916516213,0.011903041191967926,0.023951762781188886,0.16278834864933756,0.004430026999158193,0.024098350761675446
4,0.6085720141754516,0.09481971569231447,0.15600677133244228,0.64590870994473,0.11550801006398588,0.15486243473963465,0.6686242177843866,0.13389655928404418,0.16268867598312584,0.6800923717752464,0.14768693436633099,0.15478152956887326,0.5060068153780078,0.08383094204747558,0.1587655671206766,0.5466544551217654,0.07405009054273526,0.1560904703079582,0.5773899500571656,0.07447488431779355,0.15344455425188885,0.5916890503982709,0.07944359111093414,0.1545622918882903,0.08422050214945856,0.16735514850879382,0.10312598461412263,0.11065475390383471,0.14577856009186468,0.10644394589569856,0.1331910480896015,0.13828179455704048,0.1144632788294369,0.1490253635004819,0.1413618803692184,0.11626671313901628,0.42352789278158776,0.077887977281526,0.14992538803068003,0.4574015946432912,0.06316612603878471,0.15064190218796814,0.48191180033271835,0.05471218476472641,0.15230169937950663,0.49888788390051975,0.05465380611124721,0.1544718713323409,0.18449187336103318,0.2565852178526476,0.11767191365975103,0.2207673835342992,0.2433952703768111,0.1256585202162759,0.24346151721942805,0.23241473824019823,0.12097124105992992,0.25364715030065194,0.22489380383250607,0.12581763728555137,0.24127717512146346,0.021867366765960305,0.12284144281975089,0.27511168734413893,0.015873268304526622,0.12200071527929805,0.3044089884586199,0.010579713078190021,0.12248218292048173,0.31831192593854535,0.012252088729006108,0.12705969375362444,0.33926748632600723,0.04398912923209609,0.023516705573873208,0.3862377017577644,0.04506725182186592,0.022271818243642525,0.41922362515366995,0.04335797506689435,0.029899521898299294,0.43793979475956135,0.04283034998186655,0.02897053737964981,0.10437809613794144,0.008043934549847745,-0.0047457601519807395,0.1252676452064996,0.037374045989199384,0.014609020717084925,0.14992396133603886,0.017623188379705276,0.028183932385504498,0.15919284157208513,0.00788630588881534,0.019363526018253346
5,0.6084617007488679,0.09340938944340095,0.1560637912381393,0.6459882414359951,0.1151310304283192,0.15506639876192585,0.6703991039781149,0.133449266367741,0.1584675999432816,0.6782902288402832,0.1475921317257845,0.1595566578076342,0.5060427652701006,0.08401457243191691,0.15859269380892244,0.5465793629586363,0.07402907610760381,0.15626558845732055,0.5770637143793638,0.071825670129335,0.15376167665104098,0.5913050250209907,0.07935249835184786,0.15475489462829395,0.08445718697408898,0.1699976202451754,0.10309331475064709,0.11070490830947348,0.14712277574716623,0.1065597399167639,0.1328657552830803,0.1381344354047788,0.11455232199201158,0.1462400228213722,0.14151264836549768,0.11593012944494495,0.42354435428747006,0.07814399387030876,0.1499511223921353,0.45739216595483184,0.06330875137273995,0.15059799876547572,0.481812647778987,0.05590258934236947,0.15232543737968846,0.4988108535154453,0.057571562956559436,0.15458565675742408,0.18452797439366744,0.25657921723293486,0.11767117521343945,0.22084067191585663,0.24469126165118135,0.12541639157806878,0.24369867042125248,0.23380615513164996,0.12075739019936903,0.25356314149652076,0.22485341435344697,0.12562146312590108,0.24124329584852566,0.021886594390559667,0.12281876811988703,0.27504866279521994,0.016065051798975286,0.12198517546807995,0.3018589105425248,0.0087778532744674,0.1261079572554548,0.31809192528432784,0.00889030283288678,0.12707657617167678,0.3393538238345572,0.04239271435389588,0.023596491401238682,0.3861017336990961,0.045215195081671856,0.022553095586502807,0.41891735040325995,0.041056602674998846,0.029942580573575982,0.4356272091889402,0.04105840058660578,0.03287333055495499,0.10444313112981525,0.006501120616903757,-0.0048463713830032345,0.1252543307052022,0.03763804666494862,0.009497901885996387,0.14983578326924415,0.023523308751270657,0.027819738580897507,0.15632854876413635,0.011839106250330121,0.02448616393174747
6,0.6083928896745983,0.09207270258524386,0.1560357818055458,0.6459747307540821,0.1125636349181178,0.1546952129443355,0.6714133642433784,0.1304290242332348,0.16241380657092486,0.6780996812090931,0.14599013231345653,0.15991078476787746,0.5060454658443663,0.08522995635001382,0.15858874787639649,0.5465627671181187,0.07406119523960783,0.1564035949053495,0.5753474787325122,0.07127691150437197,0.1584478008518638,0.5912987949409563,0.07810528048359214,0.15483744409679073,0.08467006566915322,0.17037702709348518,0.10298370799928684,0.1132056172013229,0.14739425217724794,0.10705497297390813,0.13284612160071635,0.13672781392735728,0.11447544490683867,0.14619550685363242,0.1398853440207267,0.11575583995054779,0.4235964242858363,0.07837180471359094,0.14982072342973693,0.4574018014490452,0.06455982093075376,0.15060583743414963,0.481683080869099,0.05483118510893865,0.1521719350611672,0.4980833087265848,0.059146826610347654,0.15008048484667127,0.18461488690497665,0.25657093996949876,0.11758884059394802,0.22340453828872117,0.24476818629665584,0.12062328424655647,0.24398126551315566,0.23424535121375245,0.12008159355169172,0.2534869154659833,0.22603491466845577,0.12059359230104183,0.24121137827687578,0.021901095440939922,0.12277978223255559,0.2747517789352252,0.016307480148470884,0.12192037204597855,0.301309663215844,0.009313420957013149,0.12129592294129651,0.31512401294441655,0.005789276812527155,0.12670106908278467,0.34154339133334477,0.04113108174188744,0.019713803326833507,0.3838431468882491,0.046204672466414375,0.026878712548658708,0.4187014372265536,0.04090010265258088,0.030203960278122225,0.43538492117925737,0.039350506106572716,0.032781264135115104,0.10443278128748609,0.005041615585345391,-0.004763609355123281,0.12229012880505417,0.03725299721202805,0.014082205585885337,0.1496655065700296,0.028157685240292843,0.028849051167259887,0.15561355850205372,0.016012633388098215,0.030598705113260464
