pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
450.548860,423.870268,551.539897,458.478213,633.701296,635.147525,735.992961,688.680756
458.956606,427.234099,562.390000,460.780000,643.970000,636.050000,747.900000,690.390000
468.290000,429.270000,573.540088,463.230109,653.960000,637.380000,759.910000,691.970000
477.410000,431.760000,583.956825,466.486169,663.610000,638.600000,771.960000,693.920000
486.510000,433.900000,593.865428,469.579426,673.020000,639.820000,783.480000,695.570000
495.090000,436.170000,605.298431,471.858668,682.150000,640.920000,794.760000,696.930000
503.300000,438.650000,615.207034,474.137910,691.020000,641.940000,805.860000,698.100000
511.120000,441.390000,624.353437,476.742758,699.530000,643.130000,816.780000,699.490000
518.680000,444.240000,633.670000,479.800000,707.750000,644.530000,827.440000,701.270000
525.910000,447.180000,642.720000,483.150000,715.630000,646.120000,837.800000,703.100000
533.000000,450.170000,651.830000,486.140000,723.120000,647.880000,847.990000,705.090000
539.900000,453.280000,660.750000,489.630000,730.620000,649.710000,858.000000,707.230000
546.530000,456.720000,669.390000,493.280000,737.630000,651.650000,867.730000,709.260000
552.660000,460.430000,677.750000,497.130000,744.210000,653.870000,877.340000,711.630000
558.640000,464.180000,685.740000,501.140000,750.740000,656.060000,886.410000,714.500000
564.440000,467.940000,693.890000,505.230000,756.760000,658.460000,895.210000,717.360000
569.860000,471.750000,701.780000,509.400000,762.390000,661.080000,903.810000,720.490000
575.030000,475.530000,709.350000,513.810000,767.670000,663.760000,912.030000,723.720000
579.890000,479.340000,716.890000,518.000000,772.720000,666.170000,919.950000,726.760000
584.290000,483.320000,723.780000,522.050000,777.110000,669.080000,927.450000,730.100000
588.120000,487.080000,730.300000,526.280000,781.010000,671.690000,934.580000,732.860000
591.490000,490.720000,736.570000,530.310000,784.550000,674.010000,941.360000,736.040000
594.520000,493.760000,742.210000,534.070000,787.520000,676.130000,947.020000,738.950000
597.080000,496.710000,747.380000,537.590000,790.080000,677.970000,952.560000,741.500000
599.290000,499.210000,752.070000,540.660000,792.220000,679.730000,957.610000,743.610000
601.210000,501.610000,756.410000,543.500000,794.080000,681.300000,961.940000,745.530000
602.840000,503.730000,760.630000,545.850000,795.870000,682.560000,966.060000,747.340000
604.660000,505.570000,764.590000,548.050000,797.450000,683.620000,970.270000,748.670000
606.330000,507.190000,768.520000,550.000000,799.090000,684.550000,974.180000,749.820000
608.210000,508.680000,771.930000,551.960000,800.890000,685.300000,977.990000,750.880000
610.180000,510.020000,775.360000,553.820000,802.740000,685.940000,981.840000,751.800000
612.100000,511.290000,779.220000,555.400000,804.640000,686.820000,985.650000,752.780000
614.060000,512.610000,782.790000,556.810000,806.340000,687.610000,989.100000,753.760000
616.070000,513.610000,786.110000,557.980000,808.290000,688.150000,992.690000,754.640000
618.060000,514.700000,789.019380,558.293341,810.220000,688.680000,995.920000,755.490000
620.100000,515.790000,793.226672,560.146829,812.360000,689.180000,999.230000,755.930000
