pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
163.199315,146.668355,260.66788,170.689767
252.850464,206.397024,470.865216,224.007307
2072.193096,158.913075,2411.33861,124.490282
1921.174071,215.482154,2391.386485,194.356039
220.244782,821.660052,300.135769,880.317057
272.323508,779.126636,482.638899,842.104202
1968.857194,794.297359,2260.406593,935.462295
1864.799847,757.888373,2320.752639,887.07917
