scorer,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000
individuals,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind4,ind4,ind4,ind4,ind4,ind4,ind4,ind4,ind4,ind4,ind4,ind4,ind5,ind5,ind5,ind5,ind5,ind5,ind5,ind5,ind5,ind5,ind5,ind5,ind6,ind6,ind6,ind6,ind6,ind6,ind6,ind6,ind6,ind6,ind6,ind6,ind7,ind7,ind7,ind7,ind7,ind7,ind7,ind7,ind7,ind7,ind7,ind7,ind8,ind8,ind8,ind8,ind8,ind8,ind8,ind8,ind8,ind8,ind8,ind8,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,topbackleftP,topbackleftP,topbackleftP,topbackrightP,topbackrightP,topbackrightP,topfrontleftP,topfrontleftP,topfrontleftP,topfrontrightP,topfrontrightP,topfrontrightP,bottombackleftP,bottombackleftP,bottombackleftP,bottombackrightP,bottombackrightP,bottombackrightP,bottomfrontleftP,bottomfrontleftP,bottomfrontleftP,bottomfrontrightP,bottomfrontrightP,bottomfrontrightP
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,388.772,216.027,0.9998900294303894,418.22,193.234,0.9993399977684021,482.018,214.357,0.9984300136566162,519.098,175.742,0.999809980392456,1316.648,367.054,0.9961299896240234,1389.569,410.949,0.9624599814414978,1424.306,483.396,0.9995599985122681,1429.126,514.845,0.9996100068092346,716.59,558.645,0.9965400099754333,684.439,630.827,0.993120014667511,584.053,652.37,0.9990800023078918,550.712,644.803,0.9987099766731262,356.206,453.197,0.9999899864196777,401.102,384.539,0.9995200037956238,416.713,304.411,0.9991599917411804,400.542,280.375,0.9955599904060364,562.83,283.673,0.9961299896240234,617.181,253.017,0.9996899962425232,697.554,251.983,0.9999399781227112,726.992,257.4,0.9942899942398071,923.007,651.233,0.9999899864196777,901.848,580.079,0.9999799728393555,914.157,500.329,1.0,936.209,475.917,0.9998599886894226,675.425,725.895,0.01,756.5,742.887,0.01,842.813,752.797,0.01,857.972,750.626,0.01,373.617,278.702,0.01,428.719,247.956,0.01,492.695,230.782,0.01,561.426,229.678,0.01,185.741,790.866,0.9999899864196777,1621.193,769.085,0.9999899864196777,220.11,184.927,1.0,1647.129,180.663,1.0,116.952,834.336,0.9999899864196777,1730.717,809.71,0.9999600052833557,142.46,118.294,1.0,1753.907,128.69,1.0
1,388.815,217.816,0.9999799728393555,421.084,193.234,0.996429979801178,482.389,214.357,0.9991700053215027,519.102,219.145,0.9983500242233276,1316.648,367.054,0.9967100024223328,1389.658,411.861,0.8451499938964844,1426.203,483.396,0.9998199939727783,1430.286,514.845,0.9994000196456909,716.59,558.645,0.9966199994087219,695.699,630.827,0.9927999973297119,597.655,652.37,0.9994300007820129,566.234,644.803,0.9996200203895569,356.206,453.312,0.9999899864196777,403.838,389.581,0.9995499849319458,417.796,308.781,0.9996899962425232,401.583,285.781,0.9978100061416626,564.945,289.214,0.994189977645874,619.662,253.082,0.999459981918335,697.554,251.983,0.9998700022697449,726.992,263.538,0.9996700286865234,927.906,657.354,0.9999600052833557,903.286,580.21,0.9998400211334229,914.157,503.637,1.0,936.209,477.271,0.9998700022697449,675.425,725.895,0.01,756.5,742.887,0.01,842.813,752.797,0.01,857.972,750.626,0.01,373.617,278.702,0.01,428.719,247.956,0.01,492.695,230.782,0.01,561.426,229.678,0.01,185.948,791.041,0.9999899864196777,1621.36,769.192,1.0,220.52,185.37,1.0,1647.367,181.074,1.0,117.005,834.587,1.0,1731.455,809.731,0.9999799728393555,142.772,118.294,1.0,1753.932,128.69,1.0
2,388.815,218.148,0.9997299909591675,421.21,193.833,0.9973599910736084,483.499,214.357,0.9999300241470337,519.535,222.37,0.9998300075531006,1316.648,367.054,0.994189977645874,1390.146,411.861,0.9213700294494629,1429.275,483.396,0.9999399781227112,1435.612,514.845,0.999019980430603,716.59,558.645,0.9992899894714355,708.685,630.827,0.9983400106430054,611.933,654.334,0.9999099969863892,579.491,644.803,0.9997199773788452,356.52,453.659,0.9999899864196777,405.276,396.884,0.9992799758911133,425.806,310.674,0.9995700120925903,405.874,288.622,0.9996200203895569,568.991,294.013,0.9943699836730957,620.058,253.598,0.9996600151062012,697.554,251.983,0.999750018119812,726.992,263.538,0.998740017414093,934.589,660.865,1.0,907.338,583.914,0.9996500015258789,914.157,504.585,1.0,936.209,477.873,0.9998499751091003,675.425,725.895,0.01,756.5,742.887,0.01,842.813,752.797,0.01,857.972,750.626,0.01,373.617,278.702,0.01,428.719,247.956,0.01,492.695,230.782,0.01,561.426,229.678,0.01,185.948,791.312,0.9999899864196777,1621.458,769.192,0.9999899864196777,220.52,185.383,1.0,1648.155,181.445,1.0,117.283,834.841,1.0,1731.455,809.864,0.9999799728393555,142.912,118.294,1.0,1754.078,128.69,1.0
3,388.815,219.378,0.9989799857139587,421.577,193.234,0.9991000294685364,484.508,211.257,1.0,519.102,228.636,0.9998499751091003,1315.311,366.667,0.994189977645874,1395.351,410.949,0.9505000114440918,1436.237,477.666,0.9984999895095825,1435.612,508.996,0.985260009765625,705.144,553.167,0.9990800023078918,711.767,627.191,0.9996200203895569,627.01,654.334,0.9999600052833557,597.203,637.387,0.9996899962425232,356.611,454.852,0.9999799728393555,409.021,398.346,0.9990699887275696,432.966,311.426,0.9988700151443481,411.382,288.622,0.9998900294303894,572.517,297.301,0.9960100054740906,622.868,253.918,0.9983299970626831,694.544,243.189,0.998740017414093,722.592,263.538,0.9956700205802917,938.273,665.525,0.9999899864196777,911.65,588.676,0.9993500113487244,914.157,508.799,1.0,931.228,477.873,0.999970018863678,675.425,725.895,0.01,756.5,742.887,0.01,842.813,752.797,0.01,857.972,750.626,0.01,373.617,278.702,0.01,428.719,247.956,0.01,492.695,230.782,0.01,561.426,229.678,0.01,185.995,791.312,0.9999899864196777,1621.458,769.192,0.9999899864196777,220.383,185.541,1.0,1648.155,181.445,1.0,117.283,834.841,1.0,1731.455,809.949,0.999970018863678,143.032,118.174,1.0,1753.932,129.227,1.0
4,388.204,220.756,0.9993100166320801,422.729,193.512,0.9914900064468384,484.508,194.292,0.9999499917030334,519.098,228.636,0.9999899864196777,1314.585,366.003,0.9987800121307373,1395.351,405.212,0.9804700016975403,1441.853,473.907,0.9997400045394897,1435.612,505.044,0.9999499917030334,693.586,549.77,0.9998000264167786,716.627,625.558,0.9976500272750854,640.979,654.334,0.999970018863678,615.256,637.387,0.9998300075531006,357.467,455.45,0.9999799728393555,410.404,399.727,0.994700014591217,437.173,313.173,0.9988600015640259,421.953,290.5,0.9997100234031677,572.52,298.588,0.9971500039100647,624.253,257.256,0.9978100061416626,693.492,237.749,0.9999600052833557,722.592,254.565,0.9978700280189514,943.15,668.754,0.999970018863678,917.499,594.876,0.999809980392456,914.157,513.434,1.0,927.785,478.838,0.9995399713516235,675.425,725.895,0.01,756.5,742.887,0.01,842.813,752.797,0.01,857.972,750.626,0.01,373.617,278.702,0.01,428.719,247.956,0.01,492.695,230.782,0.01,561.426,229.678,0.01,185.995,791.392,0.9999899864196777,1621.458,769.229,0.9999899864196777,220.383,185.65,1.0,1648.165,181.074,1.0,117.3,834.874,1.0,1731.455,809.982,0.9999499917030334,143.032,118.174,1.0,1754.261,127.836,1.0
5,388.204,220.837,0.9931399822235107,423.971,193.512,0.9880899786949158,488.792,188.493,0.9997699856758118,516.929,228.636,0.9998400211334229,1313.45,363.799,0.9983199834823608,1395.351,404.066,0.9795200228691101,1451.796,467.493,0.9998199939727783,1447.039,496.842,0.9998999834060669,687.625,548.154,0.9974799752235413,722.713,620.685,0.9937899708747864,653.36,655.049,0.999530017375946,628.971,637.387,0.9998400211334229,358.707,456.657,0.9999600052833557,411.103,405.212,0.9979100227355957,447.592,317.069,0.9924899935722351,451.966,290.667,0.9999300241470337,572.52,299.683,0.9967300295829773,628.259,258.895,0.9966300129890442,692.385,234.664,0.999970018863678,722.592,245.614,0.9987800121307373,951.266,672.439,0.9999899864196777,925.41,602.275,0.9997000098228455,914.232,513.954,1.0,921.5,481.07,0.9999300241470337,675.425,725.895,0.01,756.5,742.887,0.01,842.813,752.797,0.01,857.972,750.626,0.01,373.617,278.702,0.01,428.719,247.956,0.01,492.695,230.782,0.01,561.426,229.678,0.01,185.995,791.444,0.9999799728393555,1621.477,769.229,0.9999899864196777,220.52,185.65,1.0,1648.165,180.947,1.0,117.477,835.403,1.0,1731.41,809.991,0.9999799728393555,143.032,118.174,1.0,1754.3,127.836,1.0
6,388.204,220.837,0.9875900149345398,428.032,194.054,0.994949996471405,492.639,184.895,0.999779999256134,516.929,224.659,0.9999399781227112,1313.211,357.522,0.9955000281333923,1387.552,397.364,0.9771400094032288,1452.687,452.06,0.9929599761962891,1453.831,486.214,0.9990500211715698,677.734,545.215,0.9993399977684021,726.029,618.765,0.9879199862480164,664.255,659.893,0.9999399781227112,638.539,642.383,0.9993100166320801,361.977,457.029,0.999809980392456,411.264,405.228,0.9985499978065491,452.007,321.111,0.9788600206375122,456.54,300.664,0.9620000123977661,572.517,300.123,0.9972400069236755,629.204,261.627,0.996940016746521,692.209,230.237,0.9999600052833557,725.544,234.68,0.9998000264167786,954.071,676.773,0.9999899864196777,926.988,605.73,0.9997699856758118,915.643,520.397,1.0,918.165,482.713,0.999970018863678,675.425,725.895,0.01,756.5,742.887,0.01,842.813,752.797,0.01,857.972,750.626,0.01,373.617,278.702,0.01,428.719,247.956,0.01,492.695,230.782,0.01,561.426,229.678,0.01,186.011,791.689,0.9999899864196777,1621.477,769.255,0.9999899864196777,221.856,185.659,1.0,1648.155,180.932,1.0,117.477,835.403,1.0,1731.342,810.024,0.999970018863678,143.022,118.335,1.0,1754.3,128.076,1.0
