pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
665.77704,602.5499,725.0483,621.7663,426.48438,643.4306,390.99747,679.4531
673.44977,600.6394,733.5763,619.255,431.06833,642.60895,400.10162,676.3558
683.06116,598.50494,745.5012,616.42896,441.90085,640.0124,412.55652,674.19464
848.933,441.40512,842.1125,423.13058,786.99365,570.5609,879.1598,580.5409
855.6245,440.58533,849.2995,422.1332,793.9752,569.3101,887.39355,578.9838
862.2009,438.88037,856.2344,421.02454,802.48114,567.80084,895.33704,577.2323
867.978,437.97055,863.1676,419.7821,808.76904,566.16345,903.08325,575.3592
873.8364,437.13135,869.94403,418.50323,814.08545,564.6451,910.6298,573.7211
901.83875,433.33636,901.25916,414.33185,843.26794,559.6897,945.2873,567.1099
905.962,433.23975,906.8492,414.0922,852.31866,559.14154,950.8525,566.3846
910.6367,433.16638,911.8605,414.64746,853.491,558.1311,955.8354,565.91595
932.2569,433.885,938.09973,415.41336,880.0259,560.9242,980.1677,568.43396
938.22253,434.86502,941.69183,416.27573,882.9221,562.1442,984.1446,569.46277
939.25,435.21796,945.685,417.17383,886.2827,563.23895,987.6218,571.09094
966.18634,438.04953,971.4529,421.0498,913.6486,570.18805,1016.7671,578.41675
990.538,438.8723,997.2452,421.1804,942.78986,570.87286,1047.2283,579.1612
757.91095,506.31665,702.8068,501.27838,990.538,438.8723,997.2452,421.1804
1065.986,558.8794,1180.9036,563.05194,816.1199,633.40674,882.9297,656.3212
816.1199,633.40674,882.9297,656.3212,856.12085,502.76385,825.1802,497.15402
1078.6328,557.38,1192.1453,561.813,825.9048,633.0958,894.8484,654.94275
1088.8956,556.17,1202.913,560.46875,834.3808,632.0814,906.2976,653.6633
834.3808,632.0814,906.2976,653.6633,872.8375,501.6381,845.2731,496.4557
1098.0349,555.3628,1213.2373,559.1764,846.5162,631.26434,917.4898,652.3688
846.5162,631.26434,917.4898,652.3688,880.85547,500.75824,854.7202,495.59598
1104.988,554.63495,1223.4175,558.181,852.9891,630.99664,928.2571,651.3706
852.9891,630.99664,928.2571,651.3706,888.0108,501.13184,864.5262,494.5459
1116.8851,553.8347,1233.4932,556.9351,863.47296,629.7069,939.1428,650.19165
863.47296,629.7069,939.1428,650.19165,896.3309,500.04822,874.0539,494.10068
1127.602,553.02704,1243.2809,555.85284,871.3691,628.98206,949.8383,648.9804
871.3691,628.98206,949.8383,648.9804,904.29443,499.54086,883.1348,493.30756
1134.0953,551.6246,1252.832,554.8403,880.3068,627.9088,959.96967,647.88464
880.3068,627.9088,959.96967,647.88464,911.8505,498.93713,892.1002,492.69534
1144.58,551.2712,1261.9512,553.96747,888.65155,627.1335,969.7418,646.3179
888.65155,627.1335,969.7418,646.3179,919.35223,498.2003,900.928,491.72052
1151.6852,550.3536,1270.717,553.1598,897.0562,626.1459,979.09576,645.07336
897.0562,626.1459,979.09576,645.07336,926.4834,497.64368,909.50397,490.83487
1161.3359,550.09265,1279.1641,552.46344,905.3801,625.00995,988.12146,643.6413
905.3801,625.00995,988.12146,643.6413,933.8716,496.76532,917.7297,489.84106
1169.5009,549.42474,1287.7787,552.1456,913.4955,624.09985,997.0936,642.32166
913.4955,624.09985,997.0936,642.32166,940.96234,495.96738,925.91974,488.97696
920.2218,623.42096,1005.7966,641.17633,948.3373,495.05258,934.04724,488.02176
928.0176,622.79517,1014.3206,640.1645,954.72894,494.48422,941.921,487.46173
1193.5902,548.4041,1312.1816,550.0336,936.72894,622.0916,1022.90076,639.2488
936.72894,622.0916,1022.90076,639.2488,961.71344,494.1791,949.8897,486.39243
1201.8055,548.1129,1320.0352,549.8032,944.1446,621.61755,1031.2988,638.521
944.1446,621.61755,1031.2988,638.521,968.68994,493.947,957.68567,486.29593
1210.9852,547.27515,1327.7167,548.983,950.89496,621.2986,1039.8828,637.91003
950.89496,621.2986,1039.8828,637.91003,975.818,493.64725,965.6033,485.93216
960.7429,620.9556,1048.2223,637.3685,982.6932,493.62006,973.24274,486.07016
982.6932,493.62006,973.24274,486.07016,1227.8783,422.24573,1249.932,404.82526
966.36694,620.82306,1056.8849,636.8419,989.7098,493.78757,981.3698,486.09857
975.6031,620.9223,1065.7772,636.81995,997.1736,493.9083,989.4494,486.17618
997.1736,493.9083,989.4494,486.17618,1240.5322,421.82526,1264.719,403.4356
985.0396,620.6726,1074.8003,636.51373,1005.7707,493.7439,997.75793,486.70685
1005.7707,493.7439,997.75793,486.70685,1244.9768,421.10376,1272.0674,402.9176
990.96436,620.8406,1084.0762,636.30347,1012.1022,494.3159,1005.99585,486.69025
998.8781,620.9237,1093.3711,636.305,1019.17346,494.76883,1014.181,487.06897
1007.2104,620.9333,1102.6248,636.2085,1026.4009,494.82657,1022.4167,487.36655
1038.2987,620.0816,1137.097,634.2892,1054.2001,494.8392,1053.6272,487.41254
1061.0934,494.52692,1061.6628,486.89093,1304.3959,415.58716,1331.3844,396.75684
1090.3989,492.92816,1094.6969,484.80292,1334.3289,412.4717,1354.3799,392.49786
1156.8511,484.12488,1166.3907,474.71732,1397.355,402.62146,1427.178,383.45856
1204.2778,478.99844,1213.8752,469.6666,1443.3674,397.87448,1473.0679,378.41364
1210.4668,479.23407,1221.1704,469.05447,1453.7045,396.7167,1479.726,378.02277
1217.7357,479.0093,1228.13,469.16705,1461.0343,396.25113,1487.0404,377.8343
1279.5148,481.3913,1289.3197,472.11334,1518.8848,399.62933,1544.2686,382.04413
