-2617,-2621.5
82.614,257.67
1032.6,-391.44
2309.1,2319.3
173.71,28.853
2483.3,2457
756.13,584.76
163.68,165.57
-0.052918,-0.34774
-0.10435,-0.040166
0.9039,0.62485
