,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Z_Distance,Distance,Angle,Yaw Heading_Diff,Pitch Heading_Diff,Speed_Diff,Sync
5,2021,08,03,11,Y,N,2,individual1xindividual6,5,-1.0703420370153056,1.6254942208003613,-4.650764879577805,1.946243442649826,123.39062189274287,94.9365804625601,76.30741715419171,1.023462943212359,0.30482797258498057
6,2021,08,03,11,Y,N,2,individual1xindividual6,6,-0.9128169063801412,1.7400410064414948,-5.035676158848721,1.964936998651952,117.68188980977004,109.16802684879251,67.91964437297416,0.5424266289425814,0.32477078053862235
7,2021,08,03,11,Y,N,2,individual1xindividual6,7,,,,,,,,,0.32477078053862235
8,2021,08,03,11,Y,N,2,individual1xindividual6,8,-0.3970956758474471,1.43999600000624,-6.593279895053078,1.4937447759944509,105.35310592961054,76.09959471611168,111.96681182787708,-1.0212905017847178,0.3360352824869385
9,2021,08,03,11,Y,N,2,individual1xindividual6,9,,,,,,,,,0.41656343428781833
10,2021,08,03,11,Y,N,2,individual1xindividual6,10,,,,,,,,,0.6264792020258229
11,2021,08,03,11,Y,N,2,individual1xindividual6,11,0.028575939909621918,0.5732190698066273,-6.983068835757223,0.5739309072803915,86.87633615182347,127.85123155020023,57.76837844468721,-0.16992724329734132,0.9638414244477467
12,2021,08,03,11,Y,N,2,individual1xindividual6,12,0.1115605427891573,0.3162864357633119,-6.555555153898748,0.33538465104305387,68.81963232917064,121.05275603419733,69.87050249494328,-0.6994216571946611,0.9638414244477467
13,2021,08,03,11,Y,N,2,individual1xindividual6,13,0.23041101779777393,0.09089479263400198,-5.975379389427046,0.24769154295329568,21.833015376590062,129.03308499442448,76.42399785160387,-0.7458668850134498,0.9638414244477467
14,2021,08,03,11,Y,N,2,individual1xindividual6,14,0.3770556143721823,-0.10866414520399385,-5.2978356444774795,0.3924013669477956,-15.082323338816996,136.315234160495,77.04257502289234,-1.4239468186740305,0.60153209227118
15,2021,08,03,11,Y,N,2,individual1xindividual6,15,0.6880837973489068,-0.18705080098050775,-4.068708902232585,0.7130549167641584,-15.178203434235071,172.17594261665232,72.60294852211693,-2.5380987949565545,0.478177816300353
16,2021,08,03,11,Y,N,2,individual1xindividual6,16,1.1122472267283006,-0.2400779384327669,-2.7946532086625107,1.13786260589182,-12.233926155742754,177.15888560272683,71.8604545005327,-2.8114534037466585,0.8792046929719138
0,2021,08,03,11,Y,N,2,individual1xindividual7,0,,,,,,,,,0.3096166966188267
1,2021,08,03,11,Y,N,2,individual1xindividual7,1,,,,,,,,,0.3096166966188267
2,2021,08,03,11,Y,N,2,individual1xindividual7,2,-0.7321846000496632,0.445359007831813,-2.29531028146221,0.8569941274050962,148.7924305677299,29.26343914424224,68.13078947338109,-1.9925386282254531,0.7010160957976904
3,2021,08,03,11,Y,N,2,individual1xindividual7,3,-0.8212537512386447,0.522706802605786,-3.2082893249668096,0.9734886365099029,147.89511909170574,19.075099108438565,72.50987476669107,0.10480426751853421,0.7227605068631829
4,2021,08,03,11,Y,N,2,individual1xindividual7,4,-1.0011911137248284,0.8806144422846288,-2.9427614206873067,1.3333662070720969,138.9223553648465,60.89051724108944,46.43272918483496,-0.2908182484903035,0.5025929290236808
5,2021,08,03,11,Y,N,2,individual1xindividual7,5,-1.0970935866190075,1.2845866531698313,-2.135630890352165,1.6893126434448498,130.54653650683278,121.7783233171621,90.19234286121429,1.5365034834248974,0.4037389341010743
6,2021,08,03,11,Y,N,2,individual1xindividual7,6,-0.9027471879048737,1.4826675260077262,-1.1005550736737044,1.7358731168919084,121.34737522580774,149.63084108814206,102.48571763772597,-2.9833792225976876,0.16808234091142946
7,2021,08,03,11,Y,N,2,individual1xindividual7,7,,,,,,,,,0.15931369838249926
8,2021,08,03,11,Y,N,2,individual1xindividual7,8,-0.08928883931901442,1.216919863077266,-1.3807991552831436,1.220191153048951,94.03448854550511,173.70426227721313,108.32902337034812,-3.5893547080238575,0.3092901854262383
9,2021,08,03,11,Y,N,2,individual1xindividual7,9,,,,,,,,,0.5214394204245764
10,2021,08,03,11,Y,N,2,individual1xindividual7,10,,,,,,,,,0.5457430749358655
11,2021,08,03,11,Y,N,2,individual1xindividual7,11,2.992072449844525,1.6673831515207977,53.51483094713677,3.425297668684292,29.306762407515418,107.26479326587543,64.71180864789626,-139.16280660962002,0.6781533830292084
12,2021,08,03,11,Y,N,2,individual1xindividual7,12,2.081140516910465,0.9946856709702495,28.661414319676247,2.306630753969931,25.283262891332768,51.18059700223131,97.83450331733944,-86.40145683220146,0.8086721873332496
13,2021,08,03,11,Y,N,2,individual1xindividual7,13,1.3685786714309642,0.4971063399097839,10.948226927439617,1.4560639728646008,19.783801967210415,44.57978991104623,90.5351520809075,-28.88280801161322,0.9998947673468688
14,2021,08,03,11,Y,N,2,individual1xindividual7,14,1.106020890363829,0.17664376115048208,4.236094022601787,1.1200380476906064,8.863504833209387,43.918168591648,88.16810316054459,-12.643072629649904,0.8389615542188972
15,2021,08,03,11,Y,N,2,individual1xindividual7,15,1.088320398982665,0.06244370268028513,0.8348265952553551,1.0901103186587178,3.3168685024302165,26.53107496202362,94.46819882597583,-5.420784961907119,0.8116238311640984
16,2021,08,03,11,Y,N,2,individual1xindividual7,16,1.2625903977114423,0.029771765654096123,-1.0213601813619089,1.2629413566841892,1.3968389967960433,7.416601850693381,94.13899733065718,-3.8761224718932636,0.810601776220091
0,2021,08,03,11,Y,N,2,individual1xindividual8,0,1.9661889958067642,0.45255821412024966,0.10047075138010833,2.0175995897103376,12.936283825348694,37.15439329163329,32.77608287684107,-0.20808300429596907,0.30331446588908406
1,2021,08,03,11,Y,N,2,individual1xindividual8,1,,,,,,,,,0.30331446588908406
2,2021,08,03,11,Y,N,2,individual1xindividual8,2,,,,,,,,,0.39983707968222904
3,2021,08,03,11,Y,N,2,individual1xindividual8,3,2.176502872829617,0.9103142001671373,0.1080190480675985,2.359202555623724,22.581934441639575,73.71298595263362,19.087492388726965,0.05819321750026638,0.4051994471151815
4,2021,08,03,11,Y,N,2,individual1xindividual8,4,1.7819405461621383,1.5682609785137194,-0.13397296073130333,2.3737638060231325,41.26405953847068,143.27516258878472,15.905146075805183,-0.3755738855526623,0.7465852842076484
5,2021,08,03,11,Y,N,2,individual1xindividual8,5,1.4799383053568216,2.312214060506951,0.18976158898141882,2.7452779912548864,57.26792576474286,163.10976486644032,24.84707223458869,2.035332575942167,0.5559631451182881
6,2021,08,03,11,Y,N,2,individual1xindividual8,6,1.4322448828607568,2.674163803258383,0.16973789521026714,3.0335585458563616,61.818400165068084,95.74848323873258,33.139973678302596,1.1299782013946442,0.3085743382774336
7,2021,08,03,11,Y,N,2,individual1xindividual8,7,,,,,,,,,0.24768742922959
8,2021,08,03,11,Y,N,2,individual1xindividual8,8,,,,,,,,,0.33564755578225647
9,2021,08,03,11,Y,N,2,individual1xindividual8,9,,,,,,,,,0.46118429596697635
10,2021,08,03,11,Y,N,2,individual1xindividual8,10,,,,,,,,,0.5142709691507749
11,2021,08,03,11,Y,N,2,individual1xindividual8,11,1.0620403066993058,2.2416341909074813,-0.44043618736067447,2.480494599651326,64.66214074727327,18.659789545094206,17.863010073814245,0.6479256835430093,0.6452361242924171
12,2021,08,03,11,Y,N,2,individual1xindividual8,12,0.9071341353586325,2.109163299285208,-0.49990964496226126,2.2959664985762567,66.74078101559077,23.543200977927178,14.094840890234494,0.3053785225555828,0.6472794531865981
13,2021,08,03,11,Y,N,2,individual1xindividual8,13,0.7712766173816691,1.969689436585727,-0.45634684175752255,2.1153118203038312,68.63020866660604,22.163030418713053,13.458628050941947,0.4372108429300607,0.6840593732818562
14,2021,08,03,11,Y,N,2,individual1xindividual8,14,0.6660817879319394,1.8734143233992537,-0.3387675342394422,1.9883023349913596,70.43763205617665,18.062544774018242,19.730678427885593,0.3467808820845642,0.9833715459622029
15,2021,08,03,11,Y,N,2,individual1xindividual8,15,,,,,,,,,0.8291350162152556
16,2021,08,03,11,Y,N,2,individual1xindividual8,16,,,,,,,,,0.981015001801695
0,2021,08,03,11,Y,N,2,individual2xindividual3,0,,,,,,,,,0.3841593526785417
1,2021,08,03,11,Y,N,2,individual2xindividual3,1,,,,,,,,,0.5904253298842438
2,2021,08,03,11,Y,N,2,individual2xindividual3,2,,,,,,,,,0.7404369496702089
3,2021,08,03,11,Y,N,2,individual2xindividual3,3,,,,,,,,,0.766141492214924
4,2021,08,03,11,Y,N,2,individual2xindividual3,4,-2.474432306881485,-1.2402916959164259,0.993733179304048,2.7678762133263963,-153.4799644198758,74.30983858150289,33.7676094675238,-3.8060854835424016,0.7811358086993413
5,2021,08,03,11,Y,N,2,individual2xindividual3,5,-1.8472131053707856,-0.8712816625416406,1.3873100945789363,2.0423829200556165,-154.61908475927024,142.21866548413627,24.044737919692622,-3.808118502576485,0.7579399588026119
6,2021,08,03,11,Y,N,2,individual2xindividual3,6,-0.9952698740896292,-0.68537822705163,1.2597710426741946,1.2084309812259955,-144.55387737531692,160.85878705670507,15.213457689925502,-3.915767515772735,0.7899416067470002
7,2021,08,03,11,Y,N,2,individual2xindividual3,7,-0.20968098216971956,-0.5291612164613902,1.0174309311451661,0.5691903963442783,-108.09059846677596,154.734716099148,17.871222614855878,-2.4869263421534478,0.8511947153602293
8,2021,08,03,11,Y,N,2,individual2xindividual3,8,0.3222819933878601,-0.24441492011981053,0.5980928498957402,0.40448032886560265,-36.54152586409481,114.80751383188408,44.19430626831664,-2.8650122012364636,0.057566530614786574
9,2021,08,03,11,Y,N,2,individual2xindividual3,9,,,,,,,,,0.30259088854741967
10,2021,08,03,11,Y,N,2,individual2xindividual3,10,,,,,,,,,0.34009020443944754
11,2021,08,03,11,Y,N,2,individual2xindividual3,11,,,,,,,,,0.33783880411402334
12,2021,08,03,11,Y,N,2,individual2xindividual3,12,0.30203026122924603,0.4890374047496832,0.6201666010877894,0.5747867969451909,58.29982107711106,21.450854377735787,24.49233532787025,-0.5902503807631332,0.4528046637140218
0,2021,08,03,11,Y,N,2,individual2xindividual4,0,-1.788502886115109,0.2944814678126691,1.1456415639040813,1.8125843176324734,170.83400669596818,118.77839423392257,34.97712992796869,0.24562785356480793,0.35134605222943965
1,2021,08,03,11,Y,N,2,individual2xindividual4,1,,,,,,,,,0.29755197172959624
2,2021,08,03,11,Y,N,2,individual2xindividual4,2,,,,,,,,,0.25842900409334646
3,2021,08,03,11,Y,N,2,individual2xindividual4,3,-1.506818979829417,-0.4915425346614135,0.879700717811497,1.584966088392913,-161.96051593796594,11.983277182722523,13.59114431883921,0.13692477913730774,0.47144389074661225
4,2021,08,03,11,Y,N,2,individual2xindividual4,4,-1.5011021723920854,-0.3521550644121269,0.9892930103880261,1.5418563231868745,-166.80622622206937,10.322615559508309,18.40551240857674,-0.15400972231324392,0.4492200821727672
5,2021,08,03,11,Y,N,2,individual2xindividual4,5,-1.4172940902588629,-0.21462999107598324,1.0022245014047648,1.4334533725768601,-171.43817403169743,17.918936252779773,7.424421801853093,-0.1785402146582972,0.3444800621701757
6,2021,08,03,11,Y,N,2,individual2xindividual4,6,-1.3123286815826796,-0.09836862169016264,0.8135654349004271,1.3160102409319452,-156.79987841243,21.735218503297297,11.049421534824322,-0.530627828108293,0.3939931729461555
7,2021,08,03,11,Y,N,2,individual2xindividual4,7,-1.3898794599955147,0.17149011853519971,0.4380759646467676,1.4004191422829952,173.03615289350083,28.09723134559886,18.023203071960015,-1.3276196714415776,0.5557231113570965
8,2021,08,03,11,Y,N,2,individual2xindividual4,8,-1.571016233852806,-0.048676611727016705,0.8281257185807293,1.5717701548121712,-7.672458099675754,29.441633569842168,23.218514206660018,-2.3089859644539548,0.22193115764714927
9,2021,08,03,11,Y,N,2,individual2xindividual4,9,,,,,,,,,0.3247769667073807
10,2021,08,03,11,Y,N,2,individual2xindividual4,10,-0.16878494921639495,-0.7903544383612783,1.4742575260900963,0.8081760311462798,-102.21086956236496,168.34837076765436,23.15450920098284,0.13914445058383276,0.3407940879743321
11,2021,08,03,11,Y,N,2,individual2xindividual4,11,,,,,,,,,0.3399230298591742
12,2021,08,03,11,Y,N,2,individual2xindividual4,12,1.4009825595278749,-0.4226173897824139,0.6278455799095244,1.4633378250587854,-17.077242810187595,126.77561596206718,34.80696296756032,-3.6820858002363237,0.3399230298591742
0,2021,08,03,11,Y,N,2,individual2xindividual5,0,-1.104878494623986,0.7655201882391527,1.071953339703855,1.3441642929658089,145.53517707511796,71.13137991332961,32.668445857460895,0.12779847346839032,0.7378603523472872
1,2021,08,03,11,Y,N,2,individual2xindividual5,1,,,,,,,,,0.671933318308227
2,2021,08,03,11,Y,N,2,individual2xindividual5,2,,,,,,,,,0.6239863844616377
3,2021,08,03,11,Y,N,2,individual2xindividual5,3,-0.017159653802251543,-0.982220291118207,1.0646770306693687,0.9823701715763505,-92.54404923397206,114.31908503921059,30.533867170918377,-4.774888659822223,0.6786847314256427
4,2021,08,03,11,Y,N,2,individual2xindividual5,4,0.9540062990418822,-1.1003537478599463,1.1150780832065454,1.4563331998691162,-50.008972727579504,173.10554290992837,12.419862348390561,-3.2537102006402883,0.6800037698023197
5,2021,08,03,11,Y,N,2,individual2xindividual5,5,1.7306822729238789,-0.907716369276517,0.7274572807742468,1.954279953554635,-27.965309470093445,157.48952222616742,28.381079344323723,-2.866964310899179,0.5444680683109839
6,2021,08,03,11,Y,N,2,individual2xindividual5,6,2.4399724832120455,-0.5126426680127603,0.6574197064106532,2.4932445174709996,-12.076554399785254,133.19138289086808,17.9322849356784,-2.9104859983448566,0.21269333551438926
7,2021,08,03,11,Y,N,2,individual2xindividual5,7,,,,,,,,,0.21720825820277567
8,2021,08,03,11,Y,N,2,individual2xindividual5,8,2.753425673690735,0.35281233948233487,-0.06071855249610652,2.775937587092022,7.267931563537882,61.697455328690396,11.126021577460191,-0.7822716291942907,0.2671227024341183
9,2021,08,03,11,Y,N,2,individual2xindividual5,9,,,,,,,,,0.44019692485425116
10,2021,08,03,11,Y,N,2,individual2xindividual5,10,2.4871098472649726,0.9621023034818661,-0.4544151714638308,2.6667126269486756,21.171809027450315,23.881152678041804,15.676068331086602,3.89770091456383,0.5408142084398943
11,2021,08,03,11,Y,N,2,individual2xindividual5,11,,,,,,,,,0.5589917729417256
12,2021,08,03,11,Y,N,2,individual2xindividual5,12,2.088070082340053,0.894439080843064,-0.20978618097671445,2.2715760911981318,23.197067678454278,3.44750369535211,21.277764177349574,-0.03722114939982195,0.5688750888219676
0,2021,08,03,11,Y,N,2,individual2xindividual6,0,,,,,,,,,0.9518794949733306
1,2021,08,03,11,Y,N,2,individual2xindividual6,1,,,,,,,,,0.97708658205627
2,2021,08,03,11,Y,N,2,individual2xindividual6,2,,,,,,,,,0.9954190090256803
3,2021,08,03,11,Y,N,2,individual2xindividual6,3,-1.3357511836869798,-0.7269515530502556,-2.426528809916993,1.5207530322847778,-151.28015501109135,148.54103599532516,87.68815003513737,-2.6253312235090926,0.9441717845371007
4,2021,08,03,11,Y,N,2,individual2xindividual6,4,,,,,,,,,0.7659704700341922
5,2021,08,03,11,Y,N,2,individual2xindividual6,5,-0.6690121434584421,-0.5876986666686174,-4.232715226816084,0.8904869291005509,-138.4295346996753,151.94927077192446,90.41301602156764,-1.5591434396134556,0.5548418238507705
6,2021,08,03,11,Y,N,2,individual2xindividual6,6,-0.3880274862425911,-0.5845866335479737,-4.780601422046037,0.7016458239045517,-123.40912466790147,141.19872004718982,88.34904641799015,-0.8695251325802628,0.20591654489309955
7,2021,08,03,11,Y,N,2,individual2xindividual6,7,-0.1710288983920164,-0.5878231083353703,-5.389028018526351,0.6121984080167501,-106.06153777821346,61.5314960606822,94.20087287483827,-1.3285804742490839,0.22807650969508367
8,2021,08,03,11,Y,N,2,individual2xindividual6,8,0.02867111147457811,-0.632932855752298,-6.122366080747423,0.6335819067207861,-87.5127062958315,70.02048750918343,97.4175889717416,-1.4148700992891954,0.3462629886389991
9,2021,08,03,11,Y,N,2,individual2xindividual6,9,,,,,,,,,0.37332288024530663
10,2021,08,03,11,Y,N,2,individual2xindividual6,10,0.3539516085772181,-0.8374713921961726,-6.643509354297939,0.9091974889766226,-67.3574026973422,119.00034905142643,36.12071130056776,3.1747363754197218,0.24757712728500414
11,2021,08,03,11,Y,N,2,individual2xindividual6,11,,,,,,,,,0.21269193191527472
12,2021,08,03,11,Y,N,2,individual2xindividual6,12,0.6451871040996142,-0.9483815897980237,-5.862238016613901,1.147037069655673,-55.792438070790105,86.79713642099502,83.88453707663915,-1.0459658129631932,0.24797236878182397
0,2021,08,03,11,Y,N,2,individual2xindividual7,0,,,,,,,,,0.3022224056608051
1,2021,08,03,11,Y,N,2,individual2xindividual7,1,,,,,,,,,0.2859780816648344
2,2021,08,03,11,Y,N,2,individual2xindividual7,2,,,,,,,,,0.2741640278495829
3,2021,08,03,11,Y,N,2,individual2xindividual7,3,-1.372007116951626,-1.112249922347823,-2.4260388318874346,1.7662116007796604,-140.83577684002455,163.89771176002105,82.28067194539756,-1.8954977948866094,0.2741640278495829
4,2021,08,03,11,Y,N,2,individual2xindividual7,4,-0.9851955389885024,-1.021324599505266,-2.4013739701221404,1.4190539762804788,-133.87772692403252,136.8850755120963,64.08012534028506,-2.3078010272233342,0.6146058684640368
5,2021,08,03,11,Y,N,2,individual2xindividual7,5,-0.6957636930621437,-0.9286062342991478,-1.7175812375904438,1.1603433349499261,-126.60067037185213,125.19816651369021,76.00536459414371,-1.0461028994009172,0.8123491347375309
6,2021,08,03,11,Y,N,2,individual2xindividual7,6,-0.37795776776732354,-0.8419601139817424,-0.8454803368710202,0.9229024367460554,-114.01211898799961,100.36586436841576,82.01286091086195,-4.395330984120531,0.8099752739663725
7,2021,08,03,11,Y,N,2,individual2xindividual7,7,-0.05566076991759765,-0.8274618120537471,0.16090399772781347,0.8293317621525722,-93.79498977627651,125.22481041108925,76.7787946461975,-2.842132363165958,0.8399791780769452
8,2021,08,03,11,Y,N,2,individual2xindividual7,8,0.33647794800301084,-0.8560089926812724,-0.9098853409774886,0.9197656250608214,-68.7796291894998,175.24846113819177,93.76421836982175,-3.9829343055283353,1.0
9,2021,08,03,11,Y,N,2,individual2xindividual7,9,,,,,,,,,0.6611645361003924
10,2021,08,03,11,Y,N,2,individual2xindividual7,10,1.3911289205100745,-0.5629972256226902,12.126182958675333,1.5007350031029367,-25.327083551027307,129.1436164302573,85.50088430374537,-112.5502146670751,0.5976328866192159
11,2021,08,03,11,Y,N,2,individual2xindividual7,11,,,,,,,,,0.5976328866192159
12,2021,08,03,11,Y,N,2,individual2xindividual7,12,2.6147670782209227,-0.2699823545910861,29.354731456961094,2.62866835967159,-6.299213177345571,17.14491789526637,83.8219200732606,-86.74800098797,0.7035189690878433
0,2021,08,03,11,Y,N,2,individual2xindividual8,0,-0.5883648597842432,-1.1407931161643499,1.4332808685486271,1.2835817629262656,-117.81177311580024,176.78052795587843,33.60638526310399,-1.9016094339835683,0.39782888599788657
1,2021,08,03,11,Y,N,2,individual2xindividual8,1,,,,,,,,,0.4450394575955599
2,2021,08,03,11,Y,N,2,individual2xindividual8,2,,,,,,,,,0.47937441875750436
3,2021,08,03,11,Y,N,2,individual2xindividual8,3,1.6257495071166361,-0.7246425247864714,0.8902695411469738,1.7799349001069946,-24.28004302935051,88.05814470299448,26.767968111945088,-1.9421088449048773,0.7876889549577071
4,2021,08,03,11,Y,N,2,individual2xindividual8,4,1.7979361208984643,-0.3336780632761757,0.40741448983386297,1.828637565167892,-10.463911404459358,53.61420141745196,40.82951127572729,-2.392556664285693,0.9123362874341879
5,2021,08,03,11,Y,N,2,individual2xindividual8,5,1.8812681989136855,0.09902117303797212,0.6078112417431404,1.8838724025139701,2.9264978054139053,49.94333284117673,9.714421393990463,-0.5472738068836474,0.8993590657529061
6,2021,08,03,11,Y,N,2,individual2xindividual8,6,1.957034302998307,0.34953616326891396,0.42481263201295133,1.988003720455478,10.127902806227766,34.70704431588801,11.80279035215797,-0.2819735601281998,0.9531874406578142
7,2021,08,03,11,Y,N,2,individual2xindividual8,7,1.9213184134990233,0.445290328874716,0.3771615303754312,1.9722443872501594,13.046179322777315,18.53089081015016,8.464685930682219,-0.030225953177644982,0.9344522497773603
8,2021,08,03,11,Y,N,2,individual2xindividual8,8,,,,,,,,,0.8345312317482719
9,2021,08,03,11,Y,N,2,individual2xindividual8,9,,,,,,,,,0.838114602294453
10,2021,08,03,11,Y,N,2,individual2xindividual8,10,1.6624112870633807,0.6849595467615613,0.09689119764502573,1.7979935673009315,22.40474024480887,8.485316959542814,18.758649713301615,4.182847106787611,0.8091562804511644
11,2021,08,03,11,Y,N,2,individual2xindividual8,11,,,,,,,,,0.801254892765645
12,2021,08,03,11,Y,N,2,individual2xindividual8,12,1.4407606966690896,0.844495273723872,0.1934074923225851,1.6700190574985538,30.38717928478962,10.492287705166621,5.593414585399876,-0.04116563321294935,0.7824640494543498
0,2021,08,03,11,Y,N,2,individual3xindividual4,0,,,,,,,,,0.5519547608303089
1,2021,08,03,11,Y,N,2,individual3xindividual4,1,,,,,,,,,0.6290124522618787
2,2021,08,03,11,Y,N,2,individual3xindividual4,2,,,,,,,,,0.5842863145323229
3,2021,08,03,11,Y,N,2,individual3xindividual4,3,,,,,,,,,0.5401799060041445
4,2021,08,03,11,Y,N,2,individual3xindividual4,4,0.9733301344893995,0.8881366315042989,-0.00444016891602202,1.317633570809789,42.250551807270966,63.96427849013233,42.868455411816186,3.6520757612291574,0.5401799060041445
5,2021,08,03,11,Y,N,2,individual3xindividual4,5,0.4299190151119227,0.6566516714656576,-0.3850855931741716,0.7848705480481781,59.00877408838166,124.01341606303686,27.48283611772745,3.6295782879181884,0.5328862971957069
6,2021,08,03,11,Y,N,2,individual3xindividual4,6,-0.31705880749305027,0.5870096053614673,-0.4462056077737675,0.6671630716665459,115.82553711198743,139.1289491457273,17.04021789453217,3.385139687664442,0.6995447289883413
7,2021,08,03,11,Y,N,2,individual3xindividual4,7,-1.1801984778257952,0.7006513349965899,-0.5793549664983985,1.3725089217541822,148.21266940861196,126.71849078575798,23.40478375036656,1.15930667071187,0.6995447289883413
8,2021,08,03,11,Y,N,2,individual3xindividual4,8,-1.893298227240666,0.19573830839279385,0.23003286868498907,1.9033895194218973,79.1776532360167,144.50348143945712,67.80663073203719,0.556026236782509,0.6995447289883413
9,2021,08,03,11,Y,N,2,individual3xindividual4,9,,,,,,,,,0.6995447289883413
10,2021,08,03,11,Y,N,2,individual3xindividual4,10,,,,,,,,,0.6995447289883413
11,2021,08,03,11,Y,N,2,individual3xindividual4,11,,,,,,,,,0.6840299011456125
12,2021,08,03,11,Y,N,2,individual3xindividual4,12,1.098952298298629,-0.9116547945320971,0.007678978821734937,1.4278692581357717,-39.55428362879045,105.19200277656266,57.61479327859375,-3.09183541947319,0.7014584663609053
13,2021,08,03,11,Y,N,2,individual3xindividual4,13,1.2153390323373177,-0.42155371851323215,-0.5241350310767015,1.2863733910163646,-18.75865010679513,60.3467398585804,54.86150239247826,-1.5560600776171147,0.8296092446647387
14,2021,08,03,11,Y,N,2,individual3xindividual4,14,1.1897205194649636,0.19968825268187543,-0.5071367215135429,1.2063624300744462,9.301413441085007,71.74607474636572,16.234377248658237,-0.8596585977995194,0.869495821560523
15,2021,08,03,11,Y,N,2,individual3xindividual4,15,,,,,,,,,0.8689006917998321
16,2021,08,03,11,Y,N,2,individual3xindividual4,16,,,,,,,,,0.8689006917998321
0,2021,08,03,11,Y,N,2,individual3xindividual5,0,,,,,,,,,0.3939762243084732
1,2021,08,03,11,Y,N,2,individual3xindividual5,1,,,,,,,,,0.09259283622655
2,2021,08,03,11,Y,N,2,individual3xindividual5,2,,,,,,,,,0.20269546049380968
3,2021,08,03,11,Y,N,2,individual3xindividual5,3,,,,,,,,,0.31685699173843956
4,2021,08,03,11,Y,N,2,individual3xindividual5,4,3.428438605923367,0.13993794805647972,0.12134490390249741,3.4312933281624316,2.45156911478071,103.05077066504857,23.492626878581028,0.5523752829021131,0.31685699173843956
5,2021,08,03,11,Y,N,2,individual3xindividual5,5,3.5778953782946648,-0.03643470673487627,-0.6598528138046897,3.5780808858768385,-0.567751505498347,27.921424333291895,46.95082945029109,0.9411541916773061,0.16010959907999867
6,2021,08,03,11,Y,N,2,individual3xindividual5,6,3.435242357301674,0.17273555903886967,-0.6023513362635415,3.439582478551144,2.8926312281058664,27.676106792879555,23.83979645853549,1.0052815174278777,0.3504724824966542
7,2021,08,03,11,Y,N,2,individual3xindividual5,7,,,,,,,,,0.3504724824966542
8,2021,08,03,11,Y,N,2,individual3xindividual5,8,2.4311436803028754,0.5972272596021453,-0.6588114023918467,2.503425651759704,13.815316997969248,53.11910435642058,36.9495581572594,2.082740572042173,0.3504724824966542
9,2021,08,03,11,Y,N,2,individual3xindividual5,9,,,,,,,,,0.3504724824966542
10,2021,08,03,11,Y,N,2,individual3xindividual5,10,,,,,,,,,0.3504724824966542
11,2021,08,03,11,Y,N,2,individual3xindividual5,11,,,,,,,,,0.2748777944071308
12,2021,08,03,11,Y,N,2,individual3xindividual5,12,1.7860398211108075,0.4054016760933809,-0.829952782064504,1.8314717474132238,12.758372192467215,23.829130827177025,11.253399748593159,0.5530292313633114,0.5350321858249307
13,2021,08,03,11,Y,N,2,individual3xindividual5,13,1.6315891974958225,0.35851542276482484,-0.6913709192833438,1.6705138783456135,12.396318705805987,13.32135546236238,7.2403719447554,0.41143043648920835,0.6480836210991797
14,2021,08,03,11,Y,N,2,individual3xindividual5,14,1.6700154632985809,0.49292134553786676,-0.5050031810142,1.741241827128913,16.430805165511895,17.81727123410183,13.678615408613265,0.03624016474381906,0.33819332139190705
15,2021,08,03,11,Y,N,2,individual3xindividual5,15,,,,,,,,,0.15742397989599788
16,2021,08,03,11,Y,N,2,individual3xindividual5,16,1.9975181133013602,0.5025278197924841,-0.6527241537328793,2.059760379906462,14.136324999847238,13.952332447257719,19.934257157315656,-1.235917905333843,0.47573714570982917
0,2021,08,03,11,Y,N,2,individual3xindividual6,0,,,,,,,,,0.6387225427213903
1,2021,08,03,11,Y,N,2,individual3xindividual6,1,,,,,,,,,0.9739019966570129
2,2021,08,03,11,Y,N,2,individual3xindividual6,2,,,,,,,,,0.9925230774312142
3,2021,08,03,11,Y,N,2,individual3xindividual6,3,,,,,,,,,0.9925230774312142
4,2021,08,03,11,Y,N,2,individual3xindividual6,4,,,,,,,,,0.9925230774312142
5,2021,08,03,11,Y,N,2,individual3xindividual6,5,1.178200961912344,0.2835829958730233,-5.62002532139502,1.211848514542759,13.449904642017547,10.57406887642778,107.92995289772473,2.24897506296303,0.7072163540882144
6,2021,08,03,11,Y,N,2,individual3xindividual6,6,0.6072423878470382,0.10079159350365618,-6.040372464720232,0.6155503739899595,8.855336414891132,40.44760108291061,97.46527996162068,3.046242383192472,0.5500988577662316
7,2021,08,03,11,Y,N,2,individual3xindividual6,7,0.03865208377770311,-0.0586618918739801,-6.406458949671518,0.07025098674462239,-66.77145861751255,116.91457341282029,76.45918104715048,1.1583458679043637,0.5500988577662316
8,2021,08,03,11,Y,N,2,individual3xindividual6,8,-0.293610881913282,-0.38851793563248743,-6.720458930643163,0.48698412323814505,-129.2052361093936,160.58726625294324,53.29107167939297,1.4501421019472682,0.5500988577662316
9,2021,08,03,11,Y,N,2,individual3xindividual6,9,,,,,,,,,0.5500988577662316
10,2021,08,03,11,Y,N,2,individual3xindividual6,10,,,,,,,,,0.5500988577662316
11,2021,08,03,11,Y,N,2,individual3xindividual6,11,,,,,,,,,0.6795992373217677
12,2021,08,03,11,Y,N,2,individual3xindividual6,12,0.3431568428703683,-1.4374189945477067,-6.482404617701691,1.477812567511624,-76.55088800759646,108.45476620145958,59.403560742401105,-0.45571543220006,0.9601833930254293
