,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Heading,Speed,TB_Frequency,Fish_Length
10,2021,03,25,10,N,N,0,individual6,10,861.7657894736842,683.0148421052631,-9.858929638754232,2.1161885836639356,2.1428571428571432,2.1428571428571432
11,2021,03,25,10,N,N,0,individual6,11,992.1873684210527,664.0776842105264,-5.339406806339181,2.1095245614686666,1.3488721804511274,1.3488721804511274
12,2021,03,25,10,N,N,0,individual6,12,,,,,1.2,1.2
13,2021,03,25,10,N,N,0,individual6,13,,,,,1.4331983805668014,1.4331983805668014
14,2021,03,25,10,N,N,0,individual6,14,1239.8918328604939,598.3041276958633,-81.24608569201241,2.259991869982309,2.3076923076923075,2.3076923076923075
15,2021,03,25,10,N,N,0,individual6,15,1218.7426842105262,477.9606842105263,-93.42517814372808,1.6203850619395224,1.9942536241347788,1.9942536241347788
16,2021,03,25,10,N,N,0,individual6,16,1179.41944419583,403.15009180035855,-131.83896307733283,1.5025565483378354,1.7911714770797962,1.7911714770797962
17,2021,03,25,10,N,N,0,individual6,17,1135.6577894736845,342.07873684210534,-121.84916828615947,1.13359412523028,1.25,1.25
18,2021,03,25,10,N,N,0,individual6,18,1104.4572105263157,290.2148072945141,-115.28949360443336,0.9693920019829091,1.25,1.25
0,2021,03,25,10,N,N,0,individual7,0,1102.3098421052632,287.8932631578947,22.582444603779564,0.9639779417191396,6.842105263157895,6.842105263157895
1,2021,03,25,10,N,N,0,individual7,1,1152.177789473684,309.98373684210526,33.072070084847816,1.0296334405758294,2.5,2.5
2,2021,03,25,10,N,N,0,individual7,2,1201.0205263157895,342.7582631578947,24.834822659337014,0.9487251940588975,2.6127819548872173,2.6127819548872173
3,2021,03,25,10,N,N,0,individual7,3,1246.044210526316,368.02510526315785,31.929967010802724,0.8251873137600195,2.7414690572585307,2.7414690572585307
4,2021,03,25,10,N,N,0,individual7,4,1207.9955789473686,412.9178947368421,153.22122609632493,2.429019780788776,2.3076923076923075,2.3076923076923075
5,2021,03,25,10,N,N,0,individual7,5,1104.2609829066887,441.0580670927229,-179.8845091928017,1.4309254617962996,3.5957066189624327,3.5957066189624327
6,2021,03,25,10,N,N,0,individual7,6,1030.991,418.1627368421052,-165.60844199356325,1.336152506638961,1.3953488372093021,1.3953488372093021
7,2021,03,25,10,N,N,0,individual7,7,958.5174736842105,403.30347368421053,-169.2967075628748,1.095719160487794,1.3953488372093021,1.3953488372093021
8,2021,03,25,10,N,N,0,individual7,8,897.5447368421052,387.2405789473684,-160.44785747649954,1.1155182191738249,2.7868324421825674,2.7868324421825674
9,2021,03,25,10,N,N,0,individual7,9,838.5995263157896,362.57805263157894,-128.5153381467284,1.4576014262522945,1.36141437184292,1.36141437184292
10,2021,03,25,10,N,N,0,individual7,10,835.9705263157895,285.0926842105262,-74.90637074720703,1.4443796456316398,0.8823529411764707,0.8823529411764707
11,2021,03,25,10,N,N,0,individual7,11,906.3872105263158,241.53294736842108,-24.366539407491423,1.4301383433698767,0.8823529411764707,0.8823529411764707
12,2021,03,25,10,N,N,0,individual7,12,974.5528421052632,215.31621052631579,-0.6422827365195174,1.4369125954674504,1.004681718643812,1.004681718643812
13,2021,03,25,10,N,N,0,individual7,13,1053.0603684210528,241.036,13.035640083981084,1.4577018864904634,1.4634146341463417,1.4634146341463417
14,2021,03,25,10,N,N,0,individual7,14,1130.3231578947366,259.1406315789474,20.217394039355394,1.2170101530197688,1.5127086007702182,1.5127086007702182
15,2021,03,25,10,N,N,0,individual7,15,1178.2786315789474,313.92289473684207,51.565083569691915,1.4694685801788114,2.4,2.4
16,2021,03,25,10,N,N,0,individual7,16,1223.9278421052632,378.301,57.103649310165295,1.4817470795490297,1.7950138504155126,1.7950138504155126
17,2021,03,25,10,N,N,0,individual7,17,1278.1807715899727,435.0004100982107,38.384606438128635,1.1831597631588686,1.5789473684210524,1.5789473684210524
18,2021,03,25,10,N,N,0,individual7,18,1291.1645719021274,483.44942105263164,125.21093196629518,2.4233794755121734,1.5789473684210524,1.5789473684210524
0,2021,03,25,10,N,N,0,individual8,0,1305.1107894736845,227.57589473684212,23.12774511422976,1.304432627607598,4.586466165413534,4.586466165413534
1,2021,03,25,10,N,N,0,individual8,1,1309.8698947368423,303.3712631578947,92.6153965678342,1.5667422708392489,1.4285714285714284,1.4285714285714284
2,2021,03,25,10,N,N,0,individual8,2,,,,,2.0902255639097747,2.0902255639097747
3,2021,03,25,10,N,N,0,individual8,3,,,,,5.842105263157895,5.842105263157895
4,2021,03,25,10,N,N,0,individual8,4,1153.412052631579,478.78231578947367,,,3.187134502923976,3.187134502923976
5,2021,03,25,10,N,N,0,individual8,5,,,,,2.2222222222222223,2.2222222222222223
6,2021,03,25,10,N,N,0,individual8,6,938.2750146357057,453.99870022612834,-169.73564879110268,2.223580349415652,2.9590643274853803,2.9590643274853803
7,2021,03,25,10,N,N,0,individual8,7,821.7446315789474,434.28778947368414,-170.9326893717202,1.6806562695142606,3.141274238227146,3.141274238227146
8,2021,03,25,10,N,N,0,individual8,8,731.6020526315791,419.88294736842107,-171.2661718858034,1.3753463786705085,6.769656935861923,6.769656935861923
9,2021,03,25,10,N,N,0,individual8,9,659.9983684210526,404.9777368421053,-171.44424444947768,1.124640480981992,2.3076923076923075,2.3076923076923075
10,2021,03,25,10,N,N,0,individual8,10,594.4997894736841,397.05873684210525,-171.38029937051937,1.0351913924073548,3.00944669365722,3.00944669365722
11,2021,03,25,10,N,N,0,individual8,11,551.5993157894736,355.9463157894737,-113.80654496807323,1.7082702142811312,3.204062788550323,3.204062788550323
12,2021,03,25,10,N,N,0,individual8,12,576.001947368421,278.3844210526316,-34.572609879407935,2.1226143363903267,1.9944598337950141,1.9944598337950141
13,2021,03,25,10,N,N,0,individual8,13,681.0273684210528,241.17310526315788,-18.2223496293545,1.6185949022482162,1.5789473684210524,1.5789473684210524
14,2021,03,25,10,N,N,0,individual8,14,758.6283684210526,224.81642105263163,-4.6146980946139955,1.296413355922598,3.7237831420656904,3.7237831420656904
15,2021,03,25,10,N,N,0,individual8,15,841.6780526315789,223.18347368421055,2.855623756860487,1.4451947042477638,2.8571428571428568,2.8571428571428568
16,2021,03,25,10,N,N,0,individual8,16,917.9844736842105,226.81726315789476,11.228779196208484,1.082351657266794,4.037015615962984,4.037015615962984
17,2021,03,25,10,N,N,0,individual8,17,967.4042631578948,247.51015789473686,30.21082204070055,1.0879449170095026,3.924994672917111,3.924994672917111
18,2021,03,25,10,N,N,0,individual8,18,1018.7425439384334,292.0682100123145,33.23418651534697,1.1893650503867892,3.157894736842105,3.157894736842105
0,2020,07,28,29,N,N,2,individual1,0,887.1205055157894,513.1958369421052,-176.38225745497863,2.3808070125391048,3.0,3.0
1,2020,07,28,29,N,N,2,individual1,1,864.643506536842,505.0834377421053,-168.64636305199662,2.3191610603952593,3.0,3.0
2,2020,07,28,29,N,N,2,individual1,2,848.8785982947368,506.8659968578948,-157.81227917124133,2.2049903605408674,3.210526315789474,3.210526315789474
3,2020,07,28,29,N,N,2,individual1,3,843.0991668315789,503.75700321578944,143.7162151960503,2.123498948025535,2.9186602870813396,2.9186602870813396
4,2020,07,28,29,N,N,2,individual1,4,844.523505,507.95979430526313,5.489325237743249,1.896603847826859,2.953915890203979,2.953915890203979
5,2020,07,28,29,N,N,2,individual1,5,862.9852036631579,506.0728433052632,-13.78805275080022,1.577364143113516,2.9312515739108536,2.9312515739108536
6,2020,07,28,29,N,N,2,individual1,6,884.5154538947369,505.95869195263157,20.088866585412507,1.749000616918889,2.8859229413246026,2.8859229413246026
0,2020,07,28,29,N,N,2,individual2,0,861.2569290736842,697.6422705473684,159.71581804774195,2.7639127668796633,2.8571428571428568,2.8571428571428568
1,2020,07,28,29,N,N,2,individual2,1,816.5207772473685,708.2091587210526,166.10968656810752,2.6158661395144307,3.281733746130031,3.281733746130031
2,2020,07,28,29,N,N,2,individual2,2,797.1587549368421,692.5428015263158,-103.35038415548564,2.269898326836522,3.034055727554179,3.034055727554179
3,2020,07,28,29,N,N,2,individual2,3,789.6777616473685,669.877451231579,-127.196560684511,2.2690787520833244,2.77511961722488,2.77511961722488
4,2020,07,28,29,N,N,2,individual2,4,775.4174744578949,652.4512510421052,-131.2375420095688,2.1918487617383025,3.1072333239515904,3.1072333239515904
5,2020,07,28,29,N,N,2,individual2,5,771.2797966947368,640.1824160421053,-75.1980507661737,1.9649057677843516,3.5294117647058827,3.5294117647058827
6,2020,07,28,29,N,N,2,individual2,6,786.738276031579,631.1050754315789,-29.88735851528246,1.6300252679094145,5.325077399380805,5.325077399380805
0,2020,07,28,29,N,N,2,individual3,0,907.3265037,370.1413792736842,80.78425156822615,1.9440507675006213,3.0,3.0
1,2020,07,28,29,N,N,2,individual3,1,911.1812620105263,371.39363917894735,-0.4696268686688534,1.8346014923610319,3.60287081339713,3.60287081339713
2,2020,07,28,29,N,N,2,individual3,2,922.4997767631579,378.82979766315793,57.923717187326666,2.0271910441028083,2.727272727272727,2.727272727272727
3,2020,07,28,29,N,N,2,individual3,3,916.3073748000002,388.66671479999997,-122.77603249780343,2.1280553563263633,1.2160332219915138,1.2160332219915138
4,2020,07,28,29,N,N,2,individual3,4,921.5427483052632,382.5616237894737,0.12843328390420325,1.808230056419302,1.132075471698113,1.132075471698113
5,2020,07,28,29,N,N,2,individual3,5,934.6661208842105,384.33441463684215,6.687596153516823,1.7874647837119604,1.5849056603773584,1.5849056603773584
