,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Z,Yaw Heading,Pitch Heading,Speed,TB_Frequency,Fish_Length
8,2021,08,03,21,Y,N,0,individual6,8,0.0347388470710138,0.03860787695427117,0.25833091780972905,10.07385337986756,92.31437240078306,2.7163898382420526,1.4717413176976724,1.4717413176976724
9,2021,08,03,21,Y,N,0,individual6,9,0.04565808135459613,0.04554443897685705,0.2282883679372418,22.98606337869449,106.1780331202697,1.5003469777238976,1.4634146341463417,1.4634146341463417
10,2021,08,03,21,Y,N,0,individual6,10,0.051512407613133526,0.05440244692638325,0.18852797447114766,38.96425096465137,141.84874017604324,2.419049472892882,2.56372638914359,2.56372638914359
11,2021,08,03,21,Y,N,0,individual6,11,0.0572574624684918,0.06656966136950587,0.1423502855536771,46.31016963709314,146.302702337713,3.171140842624292,2.8571428571428568,2.8571428571428568
12,2021,08,03,21,Y,N,0,individual6,12,0.06182957384346739,0.08434371249428317,0.06394406468002412,47.64950328854378,151.6765644605189,3.8501473003262867,3.518796992481203,3.518796992481203
13,2021,08,03,21,Y,N,0,individual6,13,0.0735551416488221,0.09892204936301949,-0.0057621692176259565,35.224869644842606,155.7100798978777,3.077357045077921,7.4105263157894745,7.4105263157894745
14,2021,08,03,21,Y,N,0,individual6,14,0.09400896700237811,0.09952770012938872,-0.019659815108850027,4.986051891714699,134.2852720201566,3.1352953879980245,2.4,2.4
15,2021,08,03,21,Y,N,0,individual6,15,0.11763168701834327,0.09000215188743865,0.012379822688336536,-17.255272012326202,99.37646711123689,2.520400540742328,3.1368421052631583,3.1368421052631583
16,2021,08,03,21,Y,N,0,individual6,16,0.13611381520304827,0.0850037893031074,0.01571697819738109,-21.91368740993563,64.38136579828505,1.5525887284949418,1.9298245614035086,1.9298245614035086
17,2021,08,03,21,Y,N,0,individual6,17,0.15241714418781857,0.0775019214199448,0.055727079074356735,-32.72987942299809,32.1172182666382,4.857887647092305,1.666666666666667,1.666666666666667
0,2021,08,03,21,Y,N,0,individual7,0,-0.011169771202782074,0.058905461556878376,0.0736367781996489,86.93284423881951,94.90670136240767,1.430582277718949,2.0,2.0
1,2021,08,03,21,Y,N,0,individual7,1,-0.014118098401279451,0.08110880742784704,0.07588765290262246,90.03158459574676,79.9070231339391,1.2278896479232473,2.0,2.0
2,2021,08,03,21,Y,N,0,individual7,2,,,,,,,0.5940594059405941,0.5940594059405941
3,2021,08,03,21,Y,N,0,individual7,3,,,,,,,0.5940594059405941,0.5940594059405941
4,2021,08,03,21,Y,N,0,individual7,4,,,,,,,0.5940594059405941,0.5940594059405941
5,2021,08,03,21,Y,N,0,individual7,5,0.04133396775999911,0.10231148243326661,0.09154898284297573,4.288277558003195,99.17741294836064,3.239338162616479,0.5940594059405941,0.5940594059405941
6,2021,08,03,21,Y,N,0,individual7,6,0.05947083176212789,0.1036170683956845,0.08575630417412924,12.672891057737791,105.41989913096137,1.8550506504878754,0.5940594059405941,0.5940594059405941
