,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Speed_Diff,Sync
7,2021,07,07,14,N,Y,0,individual7xindividual1,7,0.8853010635396782,-2.0108489228251982,2.197105223591202,-66.27709094400248,26.490722754464905,0.95021457628828,0.24543703928494148
8,2021,07,07,14,N,Y,0,individual7xindividual1,8,,,,,,,0.7016024606126254
0,2021,07,07,14,N,Y,0,individual8xindividual1,0,,-2.817361603490592,,,,,0.40123225373585325
1,2021,07,07,14,N,Y,0,individual8xindividual1,1,2.5675748568311976,-2.999669757294791,3.948475566375045,-49.4649221151069,65.75693717361366,1.4228068232387183,0.40123225373585325
2,2021,07,07,14,N,Y,0,individual8xindividual1,2,1.8258764657758386,,,,,,0.40123225373585325
3,2021,07,07,14,N,Y,0,individual8xindividual1,3,1.429666757567494,-2.506515680392692,2.8855792995078113,-60.26512209663268,40.938234684655264,0.9817392744649384,0.5735944013701701
4,2021,07,07,14,N,Y,0,individual8xindividual1,4,1.4000114535042267,-2.095665939460049,2.520287245485321,-56.140310892614984,20.6718675271424,0.9356744566238934,0.821092032807852
5,2021,07,07,14,N,Y,0,individual8xindividual1,5,1.8137084810471775,-1.5245794927733844,2.36936301228993,-40.070816725965955,70.41655970719977,1.1320730628550435,0.9778476081932641
6,2021,07,07,14,N,Y,0,individual8xindividual1,6,2.3169721843468776,-1.2148770111808016,2.6161586831331043,-27.744637447307515,97.50814170325623,0.6895543753007467,0.9787032659910531
7,2021,07,07,14,N,Y,0,individual8xindividual1,7,,,,,,,0.9859763572722606
0,2021,07,07,14,N,Y,0,individual3xindividual2,0,-7.389664848650121,0.2205494955004091,7.392955339736653,178.2849311520411,177.39690733254776,0.2093043910918639,0.5514011004480927
1,2021,07,07,14,N,Y,0,individual3xindividual2,1,-7.68179438232888,-0.14657267521134437,7.68319259692858,-84.18078575743529,141.64267066485542,1.30508896054461,0.31082893609379636
2,2021,07,07,14,N,Y,0,individual3xindividual2,2,-8.007338423779656,-0.6615661303517862,8.034621234244131,-175.29119676236698,145.4307809285262,0.0023900536860176637,0.22491030596726197
3,2021,07,07,14,N,Y,0,individual3xindividual2,3,-8.180878920098174,-1.436368966457595,8.306018041944595,-170.05131717522713,162.8105450181048,-0.11540228301291026,0.33125307867198917
4,2021,07,07,14,N,Y,0,individual3xindividual2,4,,,,,,,0.4085932770026999
5,2021,07,07,14,N,Y,0,individual3xindividual2,5,,,,,,,0.4085932770026999
6,2021,07,07,14,N,Y,0,individual3xindividual2,6,,,,,,,0.4085932770026999
0,2021,07,07,14,N,Y,0,individual2xindividual4,0,1.3661576220343605,-0.47687292064357784,1.4469949656739358,-19.564705332518482,160.51302115984097,-0.7540783115229864,0.461725552713784
0,2021,07,07,14,N,Y,0,individual2xindividual5,0,2.1965734933187893,-0.9021966184892282,2.3746355193932622,-22.347426580550017,144.23292182555494,-0.7970631704887846,0.6414313028242937
0,2021,07,07,14,N,Y,0,individual2xindividual6,0,5.611292337060267,-0.45499809108262884,5.629709135900372,-4.6365854765533,73.29611128795727,-0.23873468657553182,0.23333634433039813
0,2021,07,07,14,N,Y,0,individual7xindividual2,0,,,,,,,0.48712537852912147
1,2021,07,07,14,N,Y,0,individual7xindividual2,1,,,,,,,0.6447448210105116
2,2021,07,07,14,N,Y,0,individual7xindividual2,2,-4.027645759476411,0.9020406326697574,4.127421430725916,167.41272822520645,28.08829452663052,0.5593769075330826,1.0
