-2797.7,-3198.1
-49.237,46.939
1429.7,202.92
2256.5,2457.8
-20.499,-82.887
2836.8,3011.6
547.27,494.79
229,232.86
0.033092,-0.23441
-0.0089566,-0.0083617
1.0472,0.81169
