pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
223.048596,175.198795,178.048387,156.048321
398.138589,192.723439,220.256272,180.756358
2243.034197,179.579956,2426.077061,178.510173
2152.724622,214.629244,2213.202509,205.464395
2198.800936,838.944688,2409.560932,883.812309
2101.11915,806.08598,2196.68638,868.089013
153.012599,827.991785,111.983871,1027.568159
359.434485,781.989595,178.048387,957.936419
