,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Fish1_Speed,Fish2_Speed,Speed_Diff,Spatial_Auto,Sync
1,2021,10,06,34,Y,N,2,individual1xindividual5,1,-1.1993804851754744,1.8207415919308632,2.180278306273465,123.3732595876394,22.837229138733885,2.3472677918629294,2.0171849118341485,0.33008288002877995,0.047550318234726094,0.2588229951374119
2,2021,10,06,34,Y,N,2,individual1xindividual5,2,-1.0238193779884126,1.807175445985318,2.0770385676045624,118.70675539535166,75.52131450497983,3.2816376628537767,1.8368192065096693,1.444818456344108,0.36578883382212135,0.3285858718164194
3,2021,10,06,34,Y,N,2,individual1xindividual5,3,,,,,,,1.8563480228269824,,,0.3285858718164194
4,2021,10,06,34,Y,N,2,individual1xindividual5,4,,,,,,,1.5929508290222116,,,0.3285858718164194
5,2021,10,06,34,Y,N,2,individual1xindividual5,5,1.0656363055938254,1.3655374793058777,1.73212971315335,52.13025866717461,128.58474194169372,0.933682924532469,1.8726158217332027,-0.9389328972007336,0.3345794568213141,0.18334091418281542
6,2021,10,06,34,Y,N,2,individual1xindividual5,6,1.1756879943515892,1.185409172112091,1.6695619681191636,45.220070299201836,69.66994737987771,1.9206491825274477,1.9586701419172177,-0.03802095938976993,0.5056085645090244,0.6059619018054081
7,2021,10,06,34,Y,N,2,individual1xindividual5,7,1.2106191103409079,1.1451234841597688,1.6664052401192273,43.41456742398409,26.41263987840407,2.260240912610564,1.9446499973737061,0.31559091523685734,0.47854361438279414,0.6059619018054081
8,2021,10,06,34,Y,N,2,individual1xindividual5,8,1.0429442063038612,1.0369015550478888,1.4706792486206912,44.88847872844033,14.391030281434585,2.6881034322279342,1.9802109226218216,0.707892509606113,0.43752571205204555,0.6059619018054081
0,2021,10,06,34,Y,N,2,individual1xindividual6,0,-2.535247329804727,-0.2717966584943321,2.5497749796502993,-173.87846499668285,13.782334433063683,2.2184631957145755,1.8053716300249614,0.4130915656896144,-0.17010067295899556,0.5760654464599347
1,2021,10,06,34,Y,N,2,individual1xindividual6,1,-2.5626555069557826,-0.15954703089198236,2.567617281137757,-176.43475769163751,16.945674807524632,2.3472677918629294,1.7644775457561617,0.582790246106767,-0.387114631065545,0.5192262980874357
2,2021,10,06,34,Y,N,2,individual1xindividual6,2,,,,,,3.2816376628537767,,,,0.3918541481243142
3,2021,10,06,34,Y,N,2,individual1xindividual6,3,,,,,,,,,,0.3918541481243142
4,2021,10,06,34,Y,N,2,individual1xindividual6,4,,,,,,,,,,0.3918541481243142
5,2021,10,06,34,Y,N,2,individual1xindividual6,5,-0.3627080396604098,-0.2768296717050708,0.45628038438073876,-141.03978680427454,130.77077039351187,0.933682924532469,1.7295159100144177,-0.7958329854819487,0.5084505318544824,0.4026602670980673
6,2021,10,06,34,Y,N,2,individual1xindividual6,6,-0.30112394890529226,-0.5410475228898687,0.6191995273169869,-119.43728913360756,75.68084783678111,1.9206491825274477,1.6253224285157548,0.29532675401169267,0.20551978278873495,0.44193182939294845
7,2021,10,06,34,Y,N,2,individual1xindividual6,7,-0.3548540165589392,-0.6849756426808276,0.7714356772499082,-117.22471637619918,33.28608481818157,2.260240912610564,1.6162448339882636,0.6439960786222998,-0.24449476128916037,0.44193182939294845
8,2021,10,06,34,Y,N,2,individual1xindividual6,8,-0.6124425358085644,-0.8869100988153332,1.077819735878059,-124.42556438095957,20.743871245427783,2.6881034322279342,1.6172425382486482,1.0708608939792865,-0.443474722015313,0.44193182939294845
0,2021,10,06,34,Y,N,2,individual7xindividual1,0,,,,,,,2.2184631957145755,,,0.39531053817079753
1,2021,10,06,34,Y,N,2,individual7xindividual1,1,,,,,,,2.3472677918629294,,,0.5292615687100369
2,2021,10,06,34,Y,N,2,individual7xindividual1,2,,,,,,,3.2816376628537767,,,0.5292615687100369
3,2021,10,06,34,Y,N,2,individual7xindividual1,3,,,,,,1.7185564149843857,,,,0.9035384806015638
4,2021,10,06,34,Y,N,2,individual7xindividual1,4,,,,,,1.7211924795738751,,,,0.9475710584711552
5,2021,10,06,34,Y,N,2,individual7xindividual1,5,-1.1975885760295442,-0.026974892302892173,1.1978923333301803,-45.72519936469572,136.80329398846092,2.00710062586415,0.933682924532469,1.0734177013316812,-0.1607439540141699,0.961368148347167
6,2021,10,06,34,Y,N,2,individual7xindividual1,6,-1.4005181362989159,0.22170626722969017,1.4179579397962097,171.08238702321745,79.68553190398674,2.132684482004099,1.9206491825274477,0.212035299476652,,0.8369533590827629
7,2021,10,06,34,Y,N,2,individual7xindividual1,7,-1.5262151476703136,0.3408888497135512,1.5638215642576827,167.41327213281465,37.04142332745361,2.1223328428185027,2.260240912610564,-0.13790806979206152,0.10277368415968302,0.6902113822572494
8,2021,10,06,34,Y,N,2,individual7xindividual1,8,-1.4091310127688879,0.5353678916591396,1.5074047202283214,159.132899950774,24.86628035728966,2.0109761797460486,2.6881034322279342,-0.6771272524818861,-0.10349174616417049,0.6902113822572494
9,2021,10,06,34,Y,N,2,individual7xindividual1,9,-1.1648907468578626,0.6931475419180027,1.3555161256812986,149.09306577999618,12.745939462966573,1.9187170279558945,3.029312960817671,-1.110595932861777,,0.8695626872662103
10,2021,10,06,34,Y,N,2,individual7xindividual1,10,,,,,,1.9441848915962006,,,,1.0
0,2021,10,06,34,Y,N,2,individual8xindividual1,0,,,,,,,2.2184631957145755,,,0.279394694520001
1,2021,10,06,34,Y,N,2,individual8xindividual1,1,,,,,,,2.3472677918629294,,,0.21517344131510438
2,2021,10,06,34,Y,N,2,individual8xindividual1,2,,,,,,,3.2816376628537767,,,0.46472522306073766
3,2021,10,06,34,Y,N,2,individual8xindividual1,3,,,,,,,,,,0.46472522306073766
4,2021,10,06,34,Y,N,2,individual8xindividual1,4,,,,,,,,,,0.46472522306073766
5,2021,10,06,34,Y,N,2,individual8xindividual1,5,-2.4381424140147123,-2.0909230818506153,3.2119305355553944,-139.45621577905007,,4.040363353296849,0.933682924532469,3.106680428764379,0.45844014431132013,0.9138047805169557
6,2021,10,06,34,Y,N,2,individual8xindividual1,6,-2.0009698948946535,-2.0296245695236452,2.8501327010314386,-134.48535397091905,62.23348562214867,3.9398548739488635,1.9206491825274477,2.0192056914214156,0.2573392978619762,0.9989511565999982
7,2021,10,06,34,Y,N,2,individual8xindividual1,7,-1.4548265614240008,-1.614116914129113,2.172991885926515,-131.999921687677,150.75151474509082,2.319159487670963,2.260240912610564,0.05891857506039968,-0.18152778860807933,1.0
8,2021,10,06,34,Y,N,2,individual8xindividual1,8,-0.6340234503509389,-1.1133971008172245,1.2812645471186308,-118.0787153951765,135.39537041297007,2.4010168831675074,2.6881034322279342,-0.2870865490604272,-0.46139252067322833,1.0
9,2021,10,06,34,Y,N,2,individual8xindividual1,9,-0.12248706062480016,-0.8403999188663656,0.8492791670888302,-97.30410317776453,65.03956575958216,2.8678499861903806,3.029312960817671,-0.161462974627291,0.15908334479544176,
0,2021,10,06,34,Y,N,2,individual2xindividual3,0,,,,,,,1.7688388418732162,,,0.9209400231575475
1,2021,10,06,34,Y,N,2,individual2xindividual3,1,,,,,,,1.9796578248498122,,,0.9209400231575475
2,2021,10,06,34,Y,N,2,individual2xindividual3,2,,,,,,,1.9473017846674583,,,0.9209400231575475
3,2021,10,06,34,Y,N,2,individual2xindividual3,3,,,,,,,2.106202783971464,,,0.9209400231575475
4,2021,10,06,34,Y,N,2,individual2xindividual3,4,,,,,,,,,,0.8671139666249532
5,2021,10,06,34,Y,N,2,individual2xindividual3,5,,,,,,,,,,0.7034035615169981
0,2021,10,06,34,Y,N,2,individual4xindividual2,0,,,,,,2.1878129054615463,,,,0.8952364319750542
1,2021,10,06,34,Y,N,2,individual4xindividual2,1,,,,,,,,,,0.8952364319750542
2,2021,10,06,34,Y,N,2,individual4xindividual2,2,,,,,,2.5154221584005927,,,,0.8219378277111528
3,2021,10,06,34,Y,N,2,individual4xindividual2,3,,,,,,2.139001804605196,,,,0.768629751882861
4,2021,10,06,34,Y,N,2,individual4xindividual2,4,,,,,,1.838714608365966,,,,0.768629751882861
5,2021,10,06,34,Y,N,2,individual4xindividual2,5,,,,,,1.6026581023282411,,,,0.8317652962811973
6,2021,10,06,34,Y,N,2,individual4xindividual2,6,-1.163359670819527,-1.0946926138852167,1.597422186707123,-136.7312876889076,,1.6421404534756392,1.9670161102995436,-0.3248756568239046,-0.11721299492274112,0.9366607080128944
7,2021,10,06,34,Y,N,2,individual4xindividual2,7,-1.011186878836112,-1.1668511592695048,1.544033850606555,-130.89960308110201,,1.5952960959338212,2.043063565121893,-0.4477674691880722,-0.28202071537887907,0.949672775493941
8,2021,10,06,34,Y,N,2,individual4xindividual2,8,-0.8393041479955041,-1.2393788096012504,1.4968270730218207,-124.08533458217066,19.3676086142248,1.502387376610906,1.9746130085868026,-0.47222563197589673,0.2340266470420954,0.949672775493941
9,2021,10,06,34,Y,N,2,individual4xindividual2,9,-0.6530354571610077,-1.2287276140821248,1.3914836894183984,-117.94535657427944,14.65196923433613,1.5330547123188603,2.114353444573023,-0.5812987322541625,-0.5706333431232147,0.4699409995983272
0,2021,10,06,34,Y,N,2,individual2xindividual5,0,,,,,,,2.3737538133906164,,,0.15749645244377594
1,2021,10,06,34,Y,N,2,individual2xindividual5,1,,,,,,,2.0171849118341485,,,0.15749645244377594
2,2021,10,06,34,Y,N,2,individual2xindividual5,2,,,,,,,1.8368192065096693,,,0.15749645244377594
3,2021,10,06,34,Y,N,2,individual2xindividual5,3,,,,,,,1.8563480228269824,,,0.15749645244377594
4,2021,10,06,34,Y,N,2,individual2xindividual5,4,,,,,,,1.5929508290222116,,,0.20266522408200413
5,2021,10,06,34,Y,N,2,individual2xindividual5,5,,,,,,,1.8726158217332027,,,0.29996614605539146
0,2021,10,06,34,Y,N,2,individual6xindividual2,0,,,,,,1.8053716300249614,,,,0.43872431174619547
1,2021,10,06,34,Y,N,2,individual6xindividual2,1,,,,,,1.7644775457561617,,,,0.3172836108287327
2,2021,10,06,34,Y,N,2,individual6xindividual2,2,,,,,,,,,,0.20759618691606813
3,2021,10,06,34,Y,N,2,individual6xindividual2,3,,,,,,,,,,0.20759618691606813
4,2021,10,06,34,Y,N,2,individual6xindividual2,4,,,,,,,,,,0.20759618691606813
5,2021,10,06,34,Y,N,2,individual6xindividual2,5,,,,,,1.7295159100144177,,,,0.41959264613863445
6,2021,10,06,34,Y,N,2,individual6xindividual2,6,-0.7640609919427274,0.2255890243043087,0.7966678148984522,163.48097068871144,73.86883278899855,1.6253224285157548,1.9670161102995436,-0.3416936817837886,-0.17370434135430565,0.12863542705537612
7,2021,10,06,34,Y,N,2,individual6xindividual2,7,-0.6252961589076369,0.25285243499172533,0.6744847220107283,157.88629400123952,18.380486499121293,1.6162448339882636,2.043063565121893,-0.4268187311336298,-0.06348280314186272,0.2914066212076751
8,2021,10,06,34,Y,N,2,individual6xindividual2,8,-0.4899940622558511,0.26128910039550673,0.5553072798293609,151.81821107717732,14.031699410946695,1.6172425382486482,1.9746130085868026,-0.35737047033815467,0.03742551872387756,0.39761772176626115
9,2021,10,06,34,Y,N,2,individual6xindividual2,9,-0.3990530726576034,0.2842876240191991,0.48996204747710415,144.48879864581804,12.989538856738912,1.908908411655427,2.114353444573023,-0.20544503291759636,0.09374038552619947,0.7637358401225843
10,2021,10,06,34,Y,N,2,individual6xindividual2,10,,,,,,2.1820719567591933,,,,0.5908803411118777
11,2021,10,06,34,Y,N,2,individual6xindividual2,11,,,,,,2.3032036244256595,,,,0.8131851754176234
0,2021,10,06,34,Y,N,2,individual7xindividual2,0,,,,,,,,,,0.9983725904108188
1,2021,10,06,34,Y,N,2,individual7xindividual2,1,,,,,,,,,,0.9971890198005052
2,2021,10,06,34,Y,N,2,individual7xindividual2,2,,,,,,,,,,0.9971890198005052
3,2021,10,06,34,Y,N,2,individual7xindividual2,3,,,,,,1.7185564149843857,,,,0.7034579576078716
4,2021,10,06,34,Y,N,2,individual7xindividual2,4,,,,,,1.7211924795738751,,,,0.6854883335915041
5,2021,10,06,34,Y,N,2,individual7xindividual2,5,,,,,,2.00710062586415,,,,0.7963788546832534
6,2021,10,06,34,Y,N,2,individual7xindividual2,6,-2.4657030771469355,-0.0937522313558698,2.4674847812167093,-177.82351062715787,71.13219332607638,2.132684482004099,1.9670161102995436,0.1656683717045561,,0.797836486360728
7,2021,10,06,34,Y,N,2,individual7xindividual2,7,-2.5063653231368894,-0.091234357975551,2.508025287172818,-177.91556419570605,22.118607302395223,2.1223328428185027,2.043063565121893,0.0792692776966086,0.1054819260724212,0.7946143728125454
8,2021,10,06,34,Y,N,2,individual7xindividual2,8,-2.511567610833304,-0.09025310676068687,2.513188709004333,-177.9416785276233,18.154867496077173,2.0109761797460486,1.9746130085868026,0.03636317115924579,0.028058241374988125,0.8119165471472694
9,2021,10,06,34,Y,N,2,individual7xindividual2,9,-2.503620334386483,-0.08889350121799748,2.5051979628987966,-177.96702526710055,13.390406719362185,1.9187170279558945,2.114353444573023,-0.1956364166171285,,0.9208069672199028
10,2021,10,06,34,Y,N,2,individual7xindividual2,10,,,,,,1.9441848915962006,,,,1.0
0,2021,10,06,34,Y,N,2,individual2xindividual8,0,,,,,,,,,,0.9049395216606436
1,2021,10,06,34,Y,N,2,individual2xindividual8,1,,,,,,,,,,0.9049395216606436
2,2021,10,06,34,Y,N,2,individual2xindividual8,2,,,,,,,,,,0.9049395216606436
3,2021,10,06,34,Y,N,2,individual2xindividual8,3,,,,,,,,,,0.9049395216606436
4,2021,10,06,34,Y,N,2,individual2xindividual8,4,,,,,,,,,,0.9011649564630866
5,2021,10,06,34,Y,N,2,individual2xindividual8,5,,,,,,,4.040363353296849,,,0.8801670722271352
0,2021,10,06,34,Y,N,2,individual4xindividual3,0,-0.18233881032966437,-0.45378336797505103,0.4890468145313063,-111.69621063549948,51.08296508837298,2.1878129054615463,1.7688388418732162,0.41897406358833006,0.04703476356002594,0.7235919411349145
1,2021,10,06,34,Y,N,2,individual4xindividual3,1,,,,,,,1.9796578248498122,,,0.7235919411349145
2,2021,10,06,34,Y,N,2,individual4xindividual3,2,-0.535299831702678,-0.649889167710651,0.8419630871532066,-129.36802921748136,8.438055845903866,2.5154221584005927,1.9473017846674583,0.5681203737331342,0.2678434117272368,0.7478130292216683
3,2021,10,06,34,Y,N,2,individual4xindividual3,3,-0.5983212233175741,-0.7190048183128082,0.9353909423493861,-129.76520573796188,3.021905324524148,2.139001804605196,2.106202783971464,0.0327990206337325,0.3707620574710046,0.7521404181442554
4,2021,10,06,34,Y,N,2,individual4xindividual3,4,,,,,,1.838714608365966,,,,0.5660326960828982
5,2021,10,06,34,Y,N,2,individual4xindividual3,5,,,,,,1.6026581023282411,,,,0.2299883705646101
6,2021,10,06,34,Y,N,2,individual4xindividual3,6,0.21656427002108253,-0.6551115715182527,0.6899791693862062,-72.00527287324685,,1.6421404534756392,2.775024936711366,-1.1328844832357263,-0.5186038626473619,0.24506271425865445
7,2021,10,06,34,Y,N,2,individual4xindividual3,7,0.5737519278921988,-0.6401708883335849,0.8596569321710994,-48.49343686744888,,1.5952960959338212,2.620899414653773,-1.0256033187199516,-0.3987600432635265,0.665836998248494
8,2021,10,06,34,Y,N,2,individual4xindividual3,8,0.9246740381045009,-0.6079250849902809,1.1066141991249363,-33.629561980242215,5.690617235353856,1.502387376610906,2.7067810839382305,-1.204393707327325,-0.5712022801961394,0.9735389180884535
9,2021,10,06,34,Y,N,2,individual4xindividual3,9,,,,,,1.5330547123188603,,,,0.8383698957127498
0,2021,10,06,34,Y,N,2,individual5xindividual3,0,-1.771723306377432,-1.7112510885678534,2.463205992702527,-135.97615331976135,47.58185031135199,2.3737538133906164,1.7688388418732162,0.6049149715173998,-0.2611269767666329,0.6505805828159378
1,2021,10,06,34,Y,N,2,individual5xindividual3,1,-1.890142988955375,-1.619293843537983,2.48892608777705,-139.41530469256847,11.949608411996996,2.0171849118341485,1.9796578248498122,0.037527086984335975,0.14917600631382483,0.11239362868420326
2,2021,10,06,34,Y,N,2,individual5xindividual3,2,-1.875975263688315,-1.4851006575448067,2.392656923382552,-141.6396538854311,2.0825391184513653,1.8368192065096693,1.9473017846674583,-0.11048257815778906,-0.38934723729335546,0.3049926769925171
3,2021,10,06,34,Y,N,2,individual5xindividual3,3,-1.7599362097986004,-1.3600173654583236,2.224190346375162,-142.30388853683036,2.6891049817432444,1.8563480228269824,2.106202783971464,-0.2498547611444812,0.009628954492934093,0.2167460455985115
4,2021,10,06,34,Y,N,2,individual5xindividual3,4,,,,,,1.5929508290222116,,,,0.2781378806157985
5,2021,10,06,34,Y,N,2,individual5xindividual3,5,,,,,,1.8726158217332027,,,,0.42486537338406494
6,2021,10,06,34,Y,N,2,individual5xindividual3,6,-0.8609489943589995,-1.061286628330687,1.366587896317427,-128.94297726828097,8.92434825370033,1.9586701419172177,2.775024936711366,-0.8163547947941479,-0.07234443961829133,0.54553706372392
7,2021,10,06,34,Y,N,2,individual5xindividual3,7,-0.6058304790791734,-1.0505664209129515,1.2127326061960852,-119.88131008312817,10.347290683173355,1.9446499973737061,2.620899414653773,-0.6762494172800669,0.18342396312264067,0.43870873715829894
8,2021,10,06,34,Y,N,2,individual5xindividual3,8,-0.38140261826827176,-1.0310688288567458,1.0993502112893392,-110.21438250849273,7.121539092131823,1.9802109226218216,2.7067810839382305,-0.7265701613164095,0.32300514581357676,0.410781709579813
0,2021,10,06,34,Y,N,2,individual3xindividual6,0,0.5066046774579512,-0.3849877765962833,0.6362891538843205,-37.255069932360506,54.763391663198455,1.7688388418732162,1.8053716300249614,-0.03653278815174497,0.3740192145241154,0.7902370466618927
1,2021,10,06,34,Y,N,2,individual3xindividual6,1,0.5268679671750666,-0.3609947792848625,0.6386760411242257,-34.41999330544518,17.53133527542266,1.9796578248498122,1.7644775457561617,0.2151802790936511,0.11013915578806081,0.7267016051932277
2,2021,10,06,34,Y,N,2,individual3xindividual6,2,,,,,,1.9473017846674583,,,,0.6144973461523304
3,2021,10,06,34,Y,N,2,individual3xindividual6,3,,,,,,2.106202783971464,,,,0.5273545322604634
4,2021,10,06,34,Y,N,2,individual3xindividual6,4,,,,,,,,,,0.35013647635190653
5,2021,10,06,34,Y,N,2,individual3xindividual6,5,,,,,,,1.7295159100144177,,,0.5691367109121138
6,2021,10,06,34,Y,N,2,individual3xindividual6,6,-0.6158629488978818,-0.6651700666712724,0.906497870610108,-132.42992579404128,3.0910973433262434,2.775024936711366,1.6253224285157548,1.1497025081956103,-0.7707397438800622,0.46850456552752434
7,2021,10,06,34,Y,N,2,individual3xindividual6,7,-0.9596426478206737,-0.7795327059276451,1.2363596770871936,-140.78665876865296,3.4956836501599615,2.620899414653773,1.6162448339882636,1.0046545806655094,-0.6743631832458682,0.26632770630898117
8,2021,10,06,34,Y,N,2,individual3xindividual6,8,-1.273984123844154,-0.8927428250064763,1.5556430501266996,-144.90877564317495,1.4758919832029649,2.7067810839382305,1.6172425382486482,1.0895385456895832,-0.602465171143216,0.27365435298774426
9,2021,10,06,34,Y,N,2,individual3xindividual6,9,,,,,,,1.908908411655427,,,0.34477779817415266
10,2021,10,06,34,Y,N,2,individual3xindividual6,10,,,,,,,2.1820719567591933,,,0.37563144492359724
0,2021,10,06,34,Y,N,2,individual7xindividual3,0,,,,,,,1.7688388418732162,,,0.5079313955641584
1,2021,10,06,34,Y,N,2,individual7xindividual3,1,,,,,,,1.9796578248498122,,,0.627909267864138
2,2021,10,06,34,Y,N,2,individual7xindividual3,2,,,,,,,1.9473017846674583,,,0.627909267864138
3,2021,10,06,34,Y,N,2,individual7xindividual3,3,-1.783659836039207,-0.014273273351995042,1.7837169442015153,-65.87071401567758,7.7722558494568,1.7185564149843857,2.106202783971464,-0.3876463689870779,0.3211909077191062,0.7968697335582697
4,2021,10,06,34,Y,N,2,individual7xindividual3,4,,,,,,1.7211924795738751,,,,0.8096556910957047
5,2021,10,06,34,Y,N,2,individual7xindividual3,5,,,,,,2.00710062586415,,,,0.7938151362936211
6,2021,10,06,34,Y,N,2,individual7xindividual3,6,-1.0857791363063263,0.34582881101109403,1.1395235405043016,162.24343849257195,1.255876283901278,2.132684482004099,2.775024936711366,-0.642340454707266,,0.8651966308478536
7,2021,10,06,34,Y,N,2,individual7xindividual3,7,-0.9214265164085791,0.43544591296036883,1.0191368741512292,154.6486446008067,2.3191001203383452,2.1223328428185027,2.620899414653773,-0.49856657183527114,0.2831474266135628,0.7900754598289127
8,2021,10,06,34,Y,N,2,individual7xindividual3,8,-0.7475894247332986,0.5412006178502827,0.9229236462105584,143.96003486361403,3.703872204621377,2.0109761797460486,2.7067810839382305,-0.6958049041921823,-0.09090053762019405,0.5633086757604348
9,2021,10,06,34,Y,N,2,individual7xindividual3,9,,,,,,1.9187170279558945,,,,0.9096296317024609
10,2021,10,06,34,Y,N,2,individual7xindividual3,10,,,,,,1.9441848915962006,,,,0.5877004154236788
0,2021,10,06,34,Y,N,2,individual8xindividual3,0,,,,,,,1.7688388418732162,,,0.2766346511469443
1,2021,10,06,34,Y,N,2,individual8xindividual3,1,,,,,,,1.9796578248498122,,,0.3069909195533713
2,2021,10,06,34,Y,N,2,individual8xindividual3,2,,,,,,,1.9473017846674583,,,0.5893871159051222
3,2021,10,06,34,Y,N,2,individual8xindividual3,3,,,,,,,2.106202783971464,,,0.8033128385471394
4,2021,10,06,34,Y,N,2,individual8xindividual3,4,,,,,,,,,,0.8033128385471394
5,2021,10,06,34,Y,N,2,individual8xindividual3,5,,,,,,4.040363353296849,,,,0.9639916856290565
6,2021,10,06,34,Y,N,2,individual8xindividual3,6,-1.686230894902064,-1.9055020257422413,2.544467056385286,-130.9815757995469,106.01779764101603,3.9398548739488635,2.775024936711366,1.164829937237498,-0.49737928289228867,0.8108422146169121
7,2021,10,06,34,Y,N,2,individual8xindividual3,7,-0.8500379301622661,-1.5195598508822952,1.741156691147575,-119.0252520726578,120.76681550789132,2.319159487670963,2.620899414653773,-0.30173992698280994,-0.21748976320375177,0.6072013759057968
8,2021,10,06,34,Y,N,2,individual8xindividual3,8,0.02751813768465057,-1.1075643746260813,1.1079061746567231,-87.16112656295732,113.8634753372097,2.4010168831675074,2.7067810839382305,-0.30576420077072347,-0.5483530706466341,0.6072013759057968
