,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Z_Distance,Distance,Angle,Yaw_Heading_Diff,Pitch_Heading_Diff,Fish1_Speed,Fish2_Speed,Fish1_Accel,Fish2_Accel,Fish1_X,Fish1_Y,Fish1_Z,Fish2_X,Fish2_Y,Fish2_Z,Relative_X,Fish1_Yaw_Heading,Fish2_Yaw_Heading,Fish1_Yaw_Heading_PS,Fish2_Yaw_Heading_PS,Speed_Diff
0,2022,06,10,02,S,S,0,individual2xindividual1,1,2.0797910060911597,-1.1602368044175178,0.0,2.38152893565093,0.3838650673119804,1.5121825080445905,0.0,0.46822202502028015,0.6757984398725491,-0.11121799051486035,0.06962851410051725,3.730239758136501,1.4499521781289781,0.0,1.6504487520453417,0.28971537371146033,0.0,2.207954728295312,-3.0165436601037867,-1.504037611483607,0.13336920056379817,-2.211946357464779,-0.20757641485226871
1,2022,06,10,02,S,S,0,individual2xindividual1,2,2.1203647658836147,-1.0798272648477298,0.0,2.37949021059327,0.33290230205022503,0.5692429122307334,0.0,1.0086552881406934,0.651936148810698,-0.21409726511255497,-0.15698599839022093,3.5378705816673106,1.3910784397224316,0.0,1.4175058157836962,0.31125117487470183,0.0,2.2480117218715527,-3.0034172728366872,-2.4342295876996136,0.017203317952991872,-0.7604311862971237,0.3567191393299955
2,2022,06,10,02,S,S,0,individual2xindividual1,3,1.7614133198450197,-0.9903668179074291,0.0,2.0207432586401324,0.3767413345153417,1.01980037563428,0.0,0.7679288190144404,0.9253268356260861,0.13809166062554892,0.025094357730613387,3.2395416237355916,1.310455423663221,0.0,1.4781283038905713,0.3200886057557922,0.0,1.878971664347537,-3.0056482254002286,-1.9856440294717854,0.02298376957225313,0.8491634435721757,-0.15739801661164562
3,2022,06,10,02,S,S,0,individual2xindividual1,4,1.5760339385252604,-0.9084613142096166,0.0,1.8191165258990167,0.37192578746868443,1.092581869191563,0.0,0.7748056914112341,0.6163510476068008,0.15966922253663568,-0.05308877533810021,3.029953696347409,1.2375062371343328,0.0,1.4539197578221492,0.32904492292471604,0.0,1.695074458909798,-2.988860885440931,-1.8964260734372356,0.053640005795954925,1.082087996214648,0.15845464380443336
4,2022,06,10,02,S,S,0,individual2xindividual1,5,1.1556840507662642,-0.8054405397098272,0.0,1.4086660669596536,0.4420465975627597,1.67117862382025,0.0,0.5387149473647773,1.0205209471485108,-0.1353766247901799,-0.16313922392421498,2.824161402785232,1.1598217376346458,0.0,1.668477352018968,0.3543811979248185,0.0,1.2749331476407855,-2.9716762217294574,-1.3003216318691753,-0.3154269976886729,1.35081183175289,-0.4818059997837337
5,2022,06,10,02,S,S,0,individual2xindividual1,6,0.934453787126055,-0.8637477433217926,0.0,1.2725030626162421,0.7915057896286124,2.1443982778472868,0.0,1.0036725535331679,0.8651292541281859,-0.2641552031926341,-0.0734198110065195,2.717867092064397,1.1895971259041158,0.0,1.783413304938342,0.32584938258232343,0.0,0.8449476673992651,3.0945539898691625,-1.040911913327072,-1.0063545085893848,-0.15853337073191848,0.13854329940498206
6,2022,06,10,02,S,S,0,individual2xindividual1,7,0.6840732546291381,-1.1537257849346023,0.0,1.3412827459271464,1.5055755545728702,2.208677928077082,0.0,0.9404079702541467,1.1634646762772745,0.24156029052445652,-0.09884100014113942,2.5079998576370146,1.4621567546262713,0.0,1.8239266030078762,0.30843096969166905,0.0,0.0909306806693021,2.6741512300101853,-1.4007260999993898,-0.7436215349260891,1.0662698626272993,-0.22305670602312766
7,2022,06,10,02,S,S,0,individual2xindividual1,8,0.2739267704554033,-1.3623491749846657,0.0,1.3896154684492852,1.8891017699990287,2.9316735537679923,0.0,0.6176824831918474,1.0397910391926948,0.09249889487026138,0.23537151179210217,2.4127719526065183,1.6696011769313097,0.0,2.1388451821511145,0.30725200194664426,0.0,-0.43623726061744167,2.623593684415973,-0.3656076669964489,-0.18655945496523402,1.5705021091223519,-0.4221085560008478
8,2022,06,10,02,S,S,0,individual2xindividual1,9,0.029518053343046195,-1.5715356874936137,0.0,1.571812880892375,2.1366740300835065,2.9620176967328167,0.0,0.7867009045455385,0.7478078500483628,-0.5916314187839099,0.3415919704448412,2.4509981329956454,1.841810181915471,0.0,2.421480079652599,0.27027449442185764,0.0,-0.843899183763911,2.5559969085322036,-0.40607476422190025,1.0400221913164154,-0.0952808145944075,0.03889305449717576
9,2022,06,10,02,S,S,0,individual2xindividual1,10,-0.4300582273766565,-1.4130915222948695,0.0,1.4770841984517955,1.7246098781509627,2.575080814149917,0.0,1.8519530907017812,0.5089381020829155,-0.04076664893014346,-0.29727192913869305,2.185707775478374,1.6971145592380754,0.0,2.6157660028550307,0.28402303694320613,0.0,-0.2294389552507143,-3.0009109015965505,-0.4259521829062425,1.2664686085230799,-0.8778192017608436,1.3430149886188658
10,2022,06,10,02,S,S,0,individual2xindividual1,11,-0.7247144723930111,-1.3250479142680731,0.0,1.5102857483277963,1.8541453936337666,1.9648761160975923,0.0,0.8524347178925312,1.2960647204534683,-0.246172120706663,0.08177980830564752,1.7776337788316596,1.5675359345325084,0.0,2.502348251224671,0.24248802026443528,0.0,-0.4238967519370369,-2.9250916132494322,-0.9620269253371013,-2.2535373206248037,-1.740316940182348,-0.4436300025609374
