,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Heading,Speed,TB_Frequency,Fish_Length
12,2021,7,7,18,N,Y,2,individual2,12,572.5201053,613.5937368,160.6968819,2.989579329,3.209159262,3.209159262
13,2021,7,7,18,N,Y,2,individual2,13,525.7098421,654.5360526,159.5782765,2.832142616,2.030075188,2.030075188
14,2021,7,7,18,N,Y,2,individual2,14,488.6511053,681.1783158,165.8428687,2.592370162,1.776315789,1.776315789
15,2021,7,7,18,N,Y,2,individual2,15,461.1814737,639.7275263,-157.2910194,2.696930837,1.875,1.875
0,2021,7,7,18,N,Y,2,individual3,0,1074.941316,284.0535263,107.6535271,4.132230617,3.539019964,3.539019964
1,2021,7,7,18,N,Y,2,individual3,1,1011.592368,350.4357895,139.6873993,2.657170892,1.034482759,1.034482759
2,2021,7,7,18,N,Y,2,individual3,2,989.5417368,396.4523158,143.1690209,2.585116807,1.034482759,1.034482759
3,2021,7,7,18,N,Y,2,individual3,3,931.8971053,399.0786316,169.9441665,3.56350001,1.70503391,1.70503391
4,2021,7,7,18,N,Y,2,individual3,4,839.9136842,391.9227895,179.4604156,3.325415369,3.344875346,3.344875346
5,2021,7,7,18,N,Y,2,individual3,5,775.7766842,357.7121053,-170.0977227,3.022209005,3.469529086,3.469529086
6,2021,7,7,18,N,Y,2,individual3,6,723.2167368,311.0440526,-165.8579428,2.901452605,3.692125049,3.692125049
7,2021,7,7,18,N,Y,2,individual3,7,678.2244211,272.9088421,-167.3405264,2.730857629,3.5839599,3.5839599
8,2021,7,7,18,N,Y,2,individual3,8,639.0346842,241.116,-169.0240674,2.902899585,3.859649123,3.859649123
9,2021,7,7,18,N,Y,2,individual3,9,576.0491053,212.4438947,-171.6558584,3.191192379,4.421052632,4.421052632
10,2021,7,7,18,N,Y,2,individual3,10,514.8519474,188.5963158,-174.6702341,2.887380446,8.210526316,8.210526316
11,2021,7,7,18,N,Y,2,individual3,11,465.3900526,173.9000526,-177.1228363,2.941131211,4.912280702,4.912280702
12,2021,7,7,18,N,Y,2,individual3,12,,,,,3.333333333,3.333333333
13,2021,7,7,18,N,Y,2,individual3,13,,,,,3.122807018,3.122807018
14,2021,7,7,18,N,Y,2,individual3,14,,,,,5.309210526,5.309210526
15,2021,7,7,18,N,Y,2,individual3,15,,,,,1.875,1.875
0,2021,7,7,18,N,Y,2,individual4,0,185.7498421,518.2084737,-148.1581457,2.496522307,9.691470054,9.691470054
1,2021,7,7,18,N,Y,2,individual4,1,156.4573684,482.1055789,,2.525267572,1.034482759,1.034482759
2,2021,7,7,18,N,Y,2,individual4,2,,,,,1.034482759,1.034482759
3,2021,7,7,18,N,Y,2,individual4,3,272.8465789,295.5683684,-104.162125,2.179891235,1.923774955,1.923774955
4,2021,7,7,18,N,Y,2,individual4,4,290.0658947,201.54,-121.1426447,2.631450567,4.265927978,4.265927978
5,2021,7,7,18,N,Y,2,individual4,5,,,,,1.308234702,1.308234702
6,2021,7,7,18,N,Y,2,individual4,6,,,,,0.454545455,0.454545455
7,2021,7,7,18,N,Y,2,individual4,7,,,,,0.454545455,0.454545455
8,2021,7,7,18,N,Y,2,individual4,8,,,,,0.454545455,0.454545455
9,2021,7,7,18,N,Y,2,individual4,9,,,,,0.454545455,0.454545455
10,2021,7,7,18,N,Y,2,individual4,10,,,,,0.454545455,0.454545455
11,2021,7,7,18,N,Y,2,individual4,11,,,,,0.454545455,0.454545455
12,2021,7,7,18,N,Y,2,individual4,12,99.70173684,314.1583684,,2.297309946,4.38277512,4.38277512
13,2021,7,7,18,N,Y,2,individual4,13,,,,,3.315789474,3.315789474
14,2021,7,7,18,N,Y,2,individual4,14,,,,,4.15037594,4.15037594
15,2021,7,7,18,N,Y,2,individual4,15,83.78421053,364.1191579,,1.557083934,4.285714286,4.285714286
0,2021,7,7,18,N,Y,2,individual5,0,1371.011684,783.9972632,147.6341217,2.84081188,1.111111111,1.111111111
1,2021,7,7,18,N,Y,2,individual5,1,1306.619895,744.4314737,-171.7567309,3.233997504,1.111111111,1.111111111
2,2021,7,7,18,N,Y,2,individual5,2,1244.915,721.6744211,-169.6524345,2.922893063,1.612364244,1.612364244
3,2021,7,7,18,N,Y,2,individual5,3,1193.401053,688.2901579,-163.3676417,2.865709897,7.744360902,7.744360902
4,2021,7,7,18,N,Y,2,individual5,4,1150.989368,619.1274211,-148.4348804,3.488974542,4.939271255,4.939271255
5,2021,7,7,18,N,Y,2,individual5,5,1088.914737,512.7914211,-141.0396339,3.291405276,3.721015826,3.721015826
6,2021,7,7,18,N,Y,2,individual5,6,1044.814789,429.2845789,-142.0785184,2.851911382,2.918660287,2.918660287
7,2021,7,7,18,N,Y,2,individual5,7,1018.980158,367.4111053,-149.0593071,2.720377904,4.315789474,4.315789474
8,2021,7,7,18,N,Y,2,individual5,8,948.7192105,358.6874211,-175.8761205,3.686303121,4.966507177,4.966507177
9,2021,7,7,18,N,Y,2,individual5,9,857.0685263,385.6022632,162.6273454,3.508037893,3.157894737,3.157894737
10,2021,7,7,18,N,Y,2,individual5,10,799.3186842,467.7823684,149.1570756,3.006581757,6.547662863,6.547662863
11,2021,7,7,18,N,Y,2,individual5,11,762.8651053,531.1854211,,2.781305879,2.327935223,2.327935223
12,2021,7,7,18,N,Y,2,individual5,12,746.0931053,575.1352632,154.4614092,2.364012309,2.5,2.5
13,2021,7,7,18,N,Y,2,individual5,13,746.9155789,625.151,139.588848,2.448336792,3.839712919,3.839712919
14,2021,7,7,18,N,Y,2,individual5,14,752.6820526,720.0489474,121.9339882,2.464857992,5.454545455,5.454545455
15,2021,7,7,18,N,Y,2,individual5,15,746.1442105,774.5802632,144.5145701,2.820196067,5.454545455,5.454545455
0,2021,7,7,18,N,Y,2,individual6,0,1209.795053,624.4693158,48.2513426,1.350294703,7.488721805,7.488721805
1,2021,7,7,18,N,Y,2,individual6,1,1310.383421,675.5146842,53.44538852,0.987748905,1.714285714,1.714285714
2,2021,7,7,18,N,Y,2,individual6,2,1401.600737,714.308,55.19318591,0.919989806,4.330827068,4.330827068
3,2021,7,7,18,N,Y,2,individual6,3,1503.249737,727.8679474,35.10866875,1.449329493,1.428571429,1.428571429
4,2021,7,7,18,N,Y,2,individual6,4,1573.946579,624.9626842,-61.78133776,1.857629161,1.879699248,1.879699248
