Year,Month,Day,Trial,Ablation,Darkness,Singles,Flow,Frame,Fish,Turn_Dir,Fish_Left,Fish_Right,Wall_Dist
2023,12,05,27,Y,Y,N,0,453,individual8,0,1,6,0.3430464174839278
2023,12,05,27,Y,Y,N,0,481,individual8,1,7,0,0.038711985338769996
2023,12,05,27,Y,Y,N,0,498,individual8,1,6,1,0.050951036361906794
2024,01,19,17,Y,Y,N,2,316,individual3,0,1,6,0.09381513954938145
2024,01,19,17,Y,Y,N,2,341,individual3,1,5,2,0.06634169018985529
2024,01,19,17,Y,Y,N,2,292,individual4,1,7,0,0.08828688009191976
2024,01,19,17,Y,Y,N,2,350,individual4,1,5,2,0.23742425222359284
2024,01,19,17,Y,Y,N,2,163,individual5,1,5,2,0.15829405561898535
2024,01,19,17,Y,Y,N,2,190,individual5,1,3,3,0.20446107172262365
2024,01,19,17,Y,Y,N,2,207,individual5,1,4,3,0.23589802559667303
2024,01,19,17,Y,Y,N,2,103,individual6,0,6,1,0.16383603474380698
2024,01,19,17,Y,Y,N,2,210,individual6,1,1,6,0.14597631972672476
2024,01,19,17,Y,Y,N,2,299,individual6,1,0,7,0.3718604096026009
2024,01,19,17,Y,Y,N,2,77,individual7,0,7,0,0.14934545508380292
2021,08,03,07,Y,N,N,0,80,individual1,0,1,6,0.24936149145381145
2021,08,03,07,Y,N,N,0,128,individual1,0,4,3,0.3607310870124963
2021,08,03,07,Y,N,N,0,247,individual1,0,2,5,0.15869176593295978
2021,08,03,07,Y,N,N,0,23,individual2,0,0,4,0.3354426632693866
2021,08,03,07,Y,N,N,0,73,individual2,0,0,7,0.2736712172136666
2021,08,03,07,Y,N,N,0,166,individual2,0,5,2,0.27558690220089155
2021,08,03,07,Y,N,N,0,226,individual2,0,1,5,0.19194761242162492
2021,08,03,07,Y,N,N,0,238,individual2,0,1,6,0.19043928212081127
2021,08,03,07,Y,N,N,0,183,individual3,1,1,3,0.24099704696296478
2021,08,03,07,Y,N,N,0,215,individual3,1,2,5,0.24219960160494577
2021,08,03,07,Y,N,N,0,234,individual3,1,2,5,0.26304642719493526
2021,08,03,07,Y,N,N,0,65,individual4,1,5,2,0.17424766555518445
2021,08,03,07,Y,N,N,0,93,individual4,1,4,3,0.20069651260671062
2021,08,03,07,Y,N,N,0,144,individual5,1,0,7,0.2846043184706804
2021,08,03,07,Y,N,N,0,15,individual6,0,2,4,0.3228929392882964
2021,08,03,07,Y,N,N,0,58,individual6,0,3,3,0.2825852617491163
2021,08,03,07,Y,N,N,0,154,individual6,0,0,7,0.16327955513680195
2021,08,03,07,Y,N,N,0,202,individual6,0,0,6,0.683606286274571
2021,08,03,07,Y,N,N,0,41,individual7,1,2,4,0.16409953493104645
2021,08,03,07,Y,N,N,0,247,individual7,1,6,1,0.22754899062278566
2021,08,03,07,Y,N,N,0,32,individual8,1,5,1,0.19364253803068515
2021,08,03,07,Y,N,N,0,155,individual8,1,6,1,0.09817849240828556
2021,08,03,07,Y,N,N,0,247,individual8,1,5,2,0.3432202286760979
2021,03,25,10,N,N,N,0,8,individual1,0,5,2,0.25012303778802486
2021,03,25,10,N,N,N,0,58,individual1,1,4,2,0.22452851156676112
2021,03,25,10,N,N,N,0,283,individual1,1,7,0,0.1673235215059592
2021,03,25,10,N,N,N,0,171,individual2,0,1,6,0.15641951470512352
2021,03,25,10,N,N,N,0,210,individual2,0,2,3,0.18481925004266167
2021,03,25,10,N,N,N,0,48,individual3,1,5,1,0.14686688232879164
2021,03,25,10,N,N,N,0,114,individual3,1,4,2,0.13313968592271122
2021,03,25,10,N,N,N,0,129,individual3,1,4,2,0.12401788465633456
2021,03,25,10,N,N,N,0,244,individual3,1,6,0,0.12155436347760026
2021,03,25,10,N,N,N,0,40,individual4,0,5,1,0.26212423592411016
2021,03,25,10,N,N,N,0,65,individual4,0,0,7,0.4520197337506488
2021,03,25,10,N,N,N,0,200,individual4,0,1,5,0.17848327532621658
2021,03,25,10,N,N,N,0,227,individual4,0,1,6,0.17272178218924433
2021,03,25,10,N,N,N,0,55,individual5,0,1,5,0.4478216403717459
2021,03,25,10,N,N,N,0,71,individual5,0,1,6,0.45251886362731664
2021,03,25,10,N,N,N,0,113,individual5,0,1,5,0.19540587784855523
2021,03,25,10,N,N,N,0,298,individual5,0,1,6,0.12346478879821737
2021,03,25,10,N,N,N,0,47,individual6,1,5,1,1.0239799603948283
2021,03,25,10,N,N,N,0,133,individual6,1,5,1,0.18384280750874887
2021,03,25,10,N,N,N,0,222,individual6,0,2,5,0.1786441125408094
2021,03,25,10,N,N,N,0,249,individual6,1,1,6,0.1741593788251123
2021,03,25,10,N,N,N,0,288,individual6,1,5,2,0.38862991099820865
2021,03,25,10,N,N,N,0,28,individual7,1,3,4,0.36967701097685207
2021,03,25,10,N,N,N,0,151,individual7,1,7,0,0.15747679223049232
2021,03,25,10,N,N,N,0,171,individual7,0,7,0,0.14089106300671997
2021,03,25,10,N,N,N,0,227,individual7,0,3,4,0.2967525518971671
2021,03,25,10,N,N,N,0,273,individual7,0,4,3,0.181362891498193
2021,03,25,10,N,N,N,0,298,individual7,0,3,4,0.34998495397870716
2021,03,25,10,N,N,N,0,44,individual8,0,3,3,0.3402166860062191
2021,03,25,10,N,N,N,0,187,individual8,0,1,6,0.1228173976014463
2021,03,25,10,N,N,N,0,270,individual8,0,2,5,0.5385686600852743
2021,10,06,38,Y,N,N,0,55,individual2,0,4,3,0.2272361015907129
2021,10,06,38,Y,N,N,0,119,individual2,0,1,6,0.2510382548961072
2021,10,06,38,Y,N,N,0,231,individual6,0,0,7,0.19295112859330749
2021,10,06,38,Y,N,N,0,161,individual8,1,7,0,0.13454893536797657
2021,03,25,22,N,N,N,0,35,individual1,0,2,3,0.21379528789607952
2021,03,25,22,N,N,N,0,83,individual1,0,4,2,0.2433857458705932
2021,03,25,22,N,N,N,0,155,individual1,1,4,3,0.18819420198916337
2021,03,25,22,N,N,N,0,174,individual1,1,5,2,0.18483528914332828
2021,03,25,22,N,N,N,0,187,individual1,1,6,1,0.19571432816930892
2021,03,25,22,N,N,N,0,229,individual1,0,6,0,0.26896997360560837
2021,03,25,22,N,N,N,0,126,individual2,1,5,2,0.4237573367254606
2021,03,25,22,N,N,N,0,252,individual2,1,2,5,0.12057979057938822
2021,03,25,22,N,N,N,0,71,individual3,1,5,1,0.06739899002934432
2021,03,25,22,N,N,N,0,234,individual3,0,3,4,0.14541677986195772
2021,03,25,22,N,N,N,0,69,individual4,1,6,0,0.25703347017893374
2021,03,25,22,N,N,N,0,109,individual4,1,6,1,0.0828402420412884
2021,03,25,22,N,N,N,0,252,individual4,1,3,4,0.4101652366024802
2021,03,25,22,N,N,N,0,154,individual5,0,4,2,0.2740825054458013
2021,03,25,22,N,N,N,0,186,individual5,0,4,3,0.3619219251925411
2021,03,25,22,N,N,N,0,67,individual6,0,1,5,0.25883581777761844
2021,03,25,22,N,N,N,0,126,individual6,1,0,7,0.3345959133835066
2021,03,25,22,N,N,N,0,145,individual6,1,1,4,0.2825593208787227
2021,03,25,22,N,N,N,0,44,individual7,1,4,1,0.0625045161331436
2021,03,25,22,N,N,N,0,117,individual7,1,6,1,0.1787111343420017
2021,03,25,22,N,N,N,0,241,individual7,0,1,6,0.14521451795610776
2021,03,25,22,N,N,N,0,28,individual8,0,1,5,0.011067456604922529
2021,03,25,22,N,N,N,0,99,individual8,1,5,1,0.01543287680440401
2021,03,25,22,N,N,N,0,111,individual8,0,1,6,0.2934834795535104
2021,03,25,22,N,N,N,0,159,individual8,0,1,6,0.26956249947045957
2021,03,25,22,N,N,N,0,229,individual8,1,2,4,0.3403436220371301
2021,03,25,22,N,N,N,0,252,individual8,0,2,5,0.2334346898899073
2021,08,03,17,Y,N,N,2,48,individual1,1,0,6,0.23585679470911683
2021,08,03,17,Y,N,N,2,103,individual1,1,5,1,0.013344170899197857
2021,08,03,17,Y,N,N,2,129,individual1,1,5,2,0.03811519395236707
2021,08,03,17,Y,N,N,2,146,individual1,1,4,3,0.024172204546642127
2021,08,03,17,Y,N,N,2,288,individual1,1,7,0,0.0915219014011569
2021,08,03,17,Y,N,N,2,304,individual1,1,7,0,0.121623240335352
2021,08,03,17,Y,N,N,2,13,individual2,0,3,4,0.1689231508116321
2021,08,03,17,Y,N,N,2,43,individual2,1,2,4,0.1101255379143948
2021,08,03,17,Y,N,N,2,165,individual2,1,4,3,0.15125309583446095
2021,08,03,17,Y,N,N,2,235,individual2,1,1,4,0.14278194589995274
2021,08,03,17,Y,N,N,2,8,individual4,1,3,4,0.16663473774221602
2021,08,03,17,Y,N,N,2,204,individual4,1,4,3,0.08084654659058679
2021,08,03,17,Y,N,N,2,255,individual4,1,6,0,0.1291088822067311
2021,08,03,17,Y,N,N,2,301,individual4,0,6,0,0.13976867319582117
2021,08,03,17,Y,N,N,2,160,individual5,0,4,2,0.10325163233372911
2021,08,03,17,Y,N,N,2,176,individual5,0,3,4,0.11911066057821944
2021,08,03,17,Y,N,N,2,209,individual5,0,3,4,0.12918060343244953
2021,08,03,17,Y,N,N,2,253,individual5,0,2,4,0.26911152981176656
2021,08,03,17,Y,N,N,2,242,individual6,1,3,2,0.022499036482371334
2021,08,03,17,Y,N,N,2,304,individual6,1,6,1,0.13027431974039683
2021,08,03,17,Y,N,N,2,128,individual7,1,3,4,0.08460227628877817
2021,08,03,17,Y,N,N,2,122,individual8,0,3,3,0.09662387270450111
2021,08,03,17,Y,N,N,2,145,individual8,0,4,3,0.07983440461379379
2021,08,03,17,Y,N,N,2,190,individual8,0,5,2,0.5017370225439919
2021,08,03,17,Y,N,N,2,251,individual8,0,1,5,0.3087273244396611
2021,07,07,06,N,Y,N,2,6,individual1,0,0,7,0.34322148724004753
2021,07,07,06,N,Y,N,2,28,individual1,0,0,7,0.3943963222191932
2021,07,07,06,N,Y,N,2,66,individual1,0,4,2,0.2733416270151706
2021,07,07,06,N,Y,N,2,88,individual2,0,1,5,0.08225439154897343
2021,07,07,06,N,Y,N,2,214,individual2,0,4,1,0.05252825402621127
2021,07,07,06,N,Y,N,2,174,individual3,1,0,5,0.10374681989627887
2021,07,07,06,N,Y,N,2,214,individual3,1,0,5,0.20566333358855154
2021,07,07,06,N,Y,N,2,52,individual5,1,3,3,0.2465320208613234
2021,07,07,06,N,Y,N,2,214,individual5,0,0,5,0.10405345508791722
2021,07,07,06,N,Y,N,2,40,individual8,1,3,3,0.03161242448980021
2021,07,07,06,N,Y,N,2,160,individual8,0,4,1,0.05103937869480274
2020,07,28,29,N,N,N,2,30,individual1,0,3,3,0.1331222547269611
2020,07,28,29,N,N,N,2,71,individual6,1,4,2,0.13353436152474163
2020,07,28,29,N,N,N,2,80,individual6,1,4,2,0.133764581331712
2020,07,28,29,N,N,N,2,17,individual8,1,5,1,0.13531508369629852
2020,07,28,29,N,N,N,2,47,individual8,1,5,1,0.13895261044148416
2021,10,06,57,Y,N,N,0,17,individual1,0,2,5,0.36327868812667397
2021,10,06,57,Y,N,N,0,244,individual1,0,1,6,0.2441146122507351
2021,10,06,57,Y,N,N,0,235,individual2,0,3,4,0.15193442923244518
2021,10,06,57,Y,N,N,0,244,individual2,0,0,7,0.15612140899982888
2021,10,06,57,Y,N,N,0,129,individual3,1,0,7,0.28300954490018965
2021,10,06,57,Y,N,N,0,189,individual3,0,2,5,0.5081747867176166
2021,10,06,57,Y,N,N,0,208,individual5,1,3,4,0.22845377987190088
2021,10,06,57,Y,N,N,0,243,individual5,1,4,3,0.4287442091222647
2021,10,06,57,Y,N,N,0,244,individual6,0,3,4,0.19862191648567656
2021,10,06,57,Y,N,N,0,38,individual8,0,2,4,0.23001168341778083
2021,10,06,57,Y,N,N,0,214,individual8,0,0,7,0.15948950629703898
2021,08,03,21,Y,N,N,0,231,individual1,1,6,0,0.6386097316601012
2021,08,03,21,Y,N,N,0,256,individual1,1,7,0,0.7515180026272924
2021,08,03,21,Y,N,N,0,77,individual2,1,3,2,0.40175950803546373
2021,08,03,21,Y,N,N,0,132,individual2,0,3,4,0.20950621535971345
2021,08,03,21,Y,N,N,0,174,individual2,0,2,5,0.3271147473742675
2021,08,03,21,Y,N,N,0,205,individual2,1,5,2,0.2467881327442056
2021,08,03,21,Y,N,N,0,258,individual2,1,4,3,0.1837576285720094
2021,08,03,21,Y,N,N,0,278,individual2,1,3,4,0.1910256838511787
2021,08,03,21,Y,N,N,0,28,individual3,0,1,5,0.27691205025951005
2021,08,03,21,Y,N,N,0,39,individual3,0,2,5,0.27092635383154406
2021,08,03,21,Y,N,N,0,48,individual3,0,1,4,0.253135263911393
2021,08,03,21,Y,N,N,0,288,individual3,1,3,4,0.14677306502600573
2021,08,03,21,Y,N,N,0,75,individual4,0,5,0,0.3865223455198749
2021,08,03,21,Y,N,N,0,199,individual4,1,4,3,0.11187726360077753
2021,08,03,21,Y,N,N,0,288,individual4,0,0,7,0.14596103074455027
2021,08,03,21,Y,N,N,0,86,individual5,0,0,4,0.21497250664604883
2021,08,03,21,Y,N,N,0,97,individual5,0,0,6,0.21873643702999981
2021,08,03,21,Y,N,N,0,53,individual6,1,2,3,0.11764276363759248
2021,08,03,21,Y,N,N,0,113,individual6,0,1,4,0.45502157782836683
2021,08,03,21,Y,N,N,0,276,individual6,1,5,1,0.07926239001103491
2021,08,03,21,Y,N,N,0,14,individual7,1,5,2,0.3895418494281142
2021,08,03,21,Y,N,N,0,38,individual7,1,4,2,0.3875504253612181
2021,08,03,21,Y,N,N,0,287,individual7,0,3,4,0.0740367656811761
2021,08,03,21,Y,N,N,0,102,individual8,1,5,1,0.06138443165679718
2021,08,03,21,Y,N,N,0,124,individual8,0,3,2,0.0773754566324675
2021,10,08,15,N,Y,N,0,32,individual1,1,2,5,0.20622674678786657
2021,10,08,15,N,Y,N,0,104,individual1,0,6,0,0.2607025170827002
2021,10,08,15,N,Y,N,0,136,individual1,0,1,6,0.200523482395962
2021,10,08,15,N,Y,N,0,174,individual1,0,1,5,0.6088432258321288
2021,10,08,15,N,Y,N,0,195,individual1,0,0,5,0.3822452567526461
2021,10,08,15,N,Y,N,0,256,individual1,0,5,0,0.2800474310989959
2021,10,08,15,N,Y,N,0,267,individual1,1,5,0,0.26170091014055913
2021,10,08,15,N,Y,N,0,168,individual2,1,6,1,0.2404415429018544
2021,10,08,15,N,Y,N,0,17,individual3,1,5,1,0.17762181731047377
2021,10,08,15,N,Y,N,0,48,individual3,1,3,4,0.25280868353101904
2021,10,08,15,N,Y,N,0,75,individual3,1,3,1,0.4047782138815774
2021,10,08,15,N,Y,N,0,93,individual3,1,4,3,0.40086301010587866
2021,10,08,15,N,Y,N,0,235,individual3,0,2,4,0.41497846133558985
2021,10,08,15,N,Y,N,0,259,individual3,0,1,4,0.4082229986967532
2021,10,08,15,N,Y,N,0,44,individual4,0,3,2,0.3195356948630039
2021,10,08,15,N,Y,N,0,104,individual4,0,5,1,0.1554733252272114
2021,10,08,15,N,Y,N,0,105,individual5,1,3,3,0.25192995878017205
2021,10,08,15,N,Y,N,0,148,individual5,1,7,0,0.0929504610597577
2021,10,08,15,N,Y,N,0,178,individual5,0,3,3,0.2660505599453237
2021,10,08,15,N,Y,N,0,224,individual5,0,4,2,0.279968013983166
2021,10,08,15,N,Y,N,0,252,individual5,0,0,5,0.3411152050606768
2021,10,08,15,N,Y,N,0,265,individual5,0,0,5,0.3972301584096155
2021,10,08,15,N,Y,N,0,28,individual6,1,1,5,0.2794930116139728
2021,10,08,15,N,Y,N,0,151,individual6,1,7,0,0.1688859198841885
2021,10,08,15,N,Y,N,0,45,individual7,1,4,2,0.12041406520722027
2021,10,08,15,N,Y,N,0,65,individual7,1,6,0,0.13796294434998357
2021,10,08,15,N,Y,N,0,105,individual7,1,6,0,0.06122947403759012
2021,10,08,15,N,Y,N,0,131,individual7,1,7,0,0.11087216564833208
2021,10,08,15,N,Y,N,0,182,individual7,1,4,2,0.0995809900379274
2021,10,08,15,N,Y,N,0,271,individual7,0,1,4,0.2266028107216281
2021,10,08,15,N,Y,N,0,39,individual8,1,0,6,0.28841964710593676
2021,10,08,15,N,Y,N,0,82,individual8,0,6,1,0.3474813778003433
2021,10,08,15,N,Y,N,0,194,individual8,0,2,3,0.23302567768307825
2021,10,08,15,N,Y,N,0,249,individual8,1,2,2,0.13057721942446718
2023,12,05,37,Y,Y,N,0,199,individual1,0,6,1,0.11414432298796644
2023,12,05,37,Y,Y,N,0,296,individual1,0,5,1,0.3290666404836637
2023,12,05,37,Y,Y,N,0,319,individual1,0,6,1,0.3298095785160335
2023,12,05,37,Y,Y,N,0,346,individual1,0,4,3,0.3900264333365938
2023,12,05,37,Y,Y,N,0,242,individual2,1,3,3,0.14506911024598307
2023,12,05,37,Y,Y,N,0,344,individual2,1,4,3,0.1856211777718521
2023,12,05,37,Y,Y,N,0,232,individual3,0,2,4,0.1396290200951815
2023,12,05,37,Y,Y,N,0,275,individual3,1,4,2,0.19130898940935406
2023,12,05,37,Y,Y,N,0,320,individual3,1,6,1,0.15145933569442285
2023,12,05,37,Y,Y,N,0,525,individual3,1,4,3,0.15286334302614968
2023,12,05,37,Y,Y,N,0,92,individual4,0,1,6,0.6486149980224478
2023,12,05,37,Y,Y,N,0,334,individual4,0,1,6,0.3163625274315614
2023,12,05,37,Y,Y,N,0,375,individual4,0,1,6,0.36072249333734546
2023,12,05,37,Y,Y,N,0,108,individual5,1,5,2,0.18040791012377982
2023,12,05,37,Y,Y,N,0,416,individual5,1,6,1,0.2274513196142653
2023,12,05,37,Y,Y,N,0,516,individual5,1,6,1,0.039469472167684205
2023,12,05,37,Y,Y,N,0,278,individual6,0,1,5,0.04357247519111121
2023,12,05,37,Y,Y,N,0,525,individual6,0,2,5,0.25667481954711396
2023,12,05,37,Y,Y,N,0,236,individual7,0,6,0,0.13408558882524024
2023,12,05,37,Y,Y,N,0,292,individual7,1,3,4,0.09823095113087536
2023,12,05,37,Y,Y,N,0,320,individual7,0,0,7,0.3045992079141943
2023,12,05,37,Y,Y,N,0,509,individual7,0,0,7,0.2596676375198974
2023,12,05,37,Y,Y,N,0,73,individual8,1,0,7,0.3788109471602528
2023,12,05,37,Y,Y,N,0,93,individual8,1,0,7,0.5611165017227349
2023,12,05,37,Y,Y,N,0,137,individual8,0,5,1,0.017361413950187175
2023,12,05,37,Y,Y,N,0,379,individual8,0,5,2,0.27395610483122534
2023,12,05,37,Y,Y,N,0,422,individual8,0,6,1,0.2497270889417332
2023,12,05,37,Y,Y,N,0,525,individual8,0,7,0,0.15690945439805573
2021,03,25,07,N,N,N,2,113,individual1,0,1,4,0.20057125059928443
2021,03,25,07,N,N,N,2,196,individual1,0,4,2,0.20108941181492967
2021,03,25,07,N,N,N,2,43,individual2,1,1,6,0.11837645293028207
2021,03,25,07,N,N,N,2,92,individual2,1,5,1,0.12130172908044011
2021,03,25,07,N,N,N,2,130,individual2,1,6,0,0.1003994921848165
2021,03,25,07,N,N,N,2,65,individual3,1,6,0,0.011564041252794612
2021,03,25,07,N,N,N,2,108,individual3,1,3,4,0.12615268760912618
2021,03,25,07,N,N,N,2,184,individual3,1,5,2,0.18061339238836657
2021,03,25,07,N,N,N,2,28,individual4,1,3,4,0.10207315958626934
2021,03,25,07,N,N,N,2,88,individual4,1,6,1,0.4082493131767335
2021,03,25,07,N,N,N,2,55,individual5,1,5,0,0.3839330018805825
2021,03,25,07,N,N,N,2,31,individual6,1,2,5,0.2522475423887109
2021,03,25,07,N,N,N,2,35,individual7,1,2,5,0.13140916539058642
2021,03,25,07,N,N,N,2,86,individual7,1,4,2,0.2111389060218145
2021,03,25,07,N,N,N,2,102,individual7,1,7,0,0.14964653953428275
2021,03,25,07,N,N,N,2,178,individual7,0,6,1,0.3223672658791744
2021,03,25,07,N,N,N,2,12,individual8,0,1,6,0.033130975263567036
2021,03,25,07,N,N,N,2,50,individual8,1,5,2,1.4564067171805306
2021,03,25,07,N,N,N,2,171,individual8,1,7,0,0.15983018921876602
2021,03,25,30,N,N,N,2,212,individual1,1,2,3,0.0993167262977387
2021,03,25,30,N,N,N,2,93,individual3,0,4,1,0.17791546080050846
2021,03,25,30,N,N,N,2,204,individual4,1,4,0,15.594478752176604
2021,03,25,30,N,N,N,2,202,individual7,0,1,3,0.17028073218623518
