,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Z,Yaw Heading,Pitch Heading,Speed,TB_Frequency,Fish_Length
6,2021,03,25,01,N,N,0,individual5,6,0.37970625087434023,0.1390618454182274,0.13525257251526754,59.448801084852185,115.85681305277969,1.7907441071115002,1.132075471698113,1.132075471698113
7,2021,03,25,01,N,N,0,individual5,7,,,,,,,1.0644408062481545,1.0644408062481545
8,2021,03,25,01,N,N,0,individual5,8,,,,,,,0.8108108108108109,0.8108108108108109
9,2021,03,25,01,N,N,0,individual5,9,0.3742403039360168,0.1939132740436953,0.08099242646227388,133.61990321897213,126.98905815048158,3.197598576729676,0.8108108108108109,0.8108108108108109
10,2021,03,25,01,N,N,0,individual5,10,0.34994517980165574,0.20162391547666267,0.08781722149473963,159.03625818619366,84.0497485951745,2.2463837966250964,0.8108108108108109,0.8108108108108109
11,2021,03,25,01,N,N,0,individual5,11,0.3305351650319981,0.20869978007863674,0.08794624726768377,165.04914231942684,87.4828114676878,1.9114399861940157,1.3442389758179232,1.3442389758179232
12,2021,03,25,01,N,N,0,individual5,12,0.31053664497402844,0.20706511006995418,0.07840684806801745,-179.5075631631065,81.02328027649308,2.4643864890678087,2.5657894736842106,2.5657894736842106
13,2021,03,25,01,N,N,0,individual5,13,0.2868746712052183,0.20598086794147444,0.07262836368179734,-174.72110884369934,81.43502019497006,2.8025853214393366,3.75,3.75
0,2021,03,25,01,N,N,0,individual6,0,0.1362217001998797,0.09150756333509276,0.09780256586053637,5.861305299826325,74.33931362399439,2.366268794212787,1.875,1.875
1,2021,03,25,01,N,N,0,individual6,1,0.16568397630967577,0.09805357467555158,0.10937964924498504,7.893848886048023,84.38565571773967,2.447132933633517,1.875,1.875
2,2021,03,25,01,N,N,0,individual6,2,0.2029988029280601,0.1025913547835857,0.1160992243553021,4.132588157953754,80.97788678853648,2.1313538748318273,2.7434210526315788,2.7434210526315788
3,2021,03,25,01,N,N,0,individual6,3,0.2355069086991693,0.1037937376128684,0.11724712045081556,2.2728415859472237,81.63771027051777,1.7406461912204634,3.6052631578947367,3.6052631578947367
4,2021,03,25,01,N,N,0,individual6,4,0.2634656972146791,0.10440748081788258,0.12300180228017278,1.940598577016794,76.4343427393368,1.875882470504617,2.93343653250774,2.93343653250774
5,2021,03,25,01,N,N,0,individual6,5,0.2878213565420029,0.1052590480059538,0.12798225140074362,2.48601407702049,75.42184250640685,1.9521430899487888,3.5294117647058827,3.5294117647058827
6,2021,03,25,01,N,N,0,individual6,6,0.3110501694123317,0.10726384186587913,0.13203915974447258,4.441953143034446,83.12928264373075,1.4429039448559149,3.1048208757187084,3.1048208757187084
7,2021,03,25,01,N,N,0,individual6,7,,,,,,,1.720580521070117,1.720580521070117
8,2021,03,25,01,N,N,0,individual6,8,,,,,,,0.6976744186046511,0.6976744186046511
9,2021,03,25,01,N,N,0,individual6,9,,,,,,,0.6976744186046511,0.6976744186046511
10,2021,03,25,01,N,N,0,individual6,10,,,,,,,0.6976744186046511,0.6976744186046511
11,2021,03,25,01,N,N,0,individual6,11,,,,,,,0.6976744186046511,0.6976744186046511
12,2021,03,25,01,N,N,0,individual6,12,0.33650625071729473,0.15225931868547146,0.2604320487530756,109.12000381719992,23.770513803090985,3.542485816200611,4.0,4.0
13,2021,03,25,01,N,N,0,individual6,13,,,,,,,4.0,4.0
0,2021,03,25,01,N,N,0,individual7,0,0.07603475727906552,0.16226476439260096,-0.015213511415647507,162.76958218830566,81.56835158758177,2.3612730178161363,3.5789473684210527,3.5789473684210527
1,2021,03,25,01,N,N,0,individual7,1,0.049270924200007025,0.17102158393529285,0.0009270193271318631,160.1079357588276,73.11478684964185,2.331134742318088,6.092105263157895,6.092105263157895
2,2021,03,25,01,N,N,0,individual7,2,,,,,,,1.875,1.875
3,2021,03,25,01,N,N,0,individual7,3,0.040109818574566226,0.2123714461215594,0.06802474858927474,54.442819328989366,81.92744284741087,,5.9978070175438605,5.9978070175438605
4,2021,03,25,01,N,N,0,individual7,4,,,,,,,5.3508771929824555,5.3508771929824555
5,2021,03,25,01,N,N,0,individual7,5,0.10962874652681674,0.20616365904436648,0.10701413079785697,-8.309609897312189,55.886895994528814,2.3004757811891103,1.875,1.875
6,2021,03,25,01,N,N,0,individual7,6,0.14676424673734936,0.20063353763239783,0.10532810466304977,-8.287556187963714,71.20121667371144,1.999188487968982,4.6381578947368425,4.6381578947368425
7,2021,03,25,01,N,N,0,individual7,7,0.17664116944368502,0.19353820254333098,0.10071620217706523,-15.51666393977136,78.75987416381966,1.7193634016682002,4.114372469635627,4.114372469635627
8,2021,03,25,01,N,N,0,individual7,8,0.2042419412732218,0.18529003462436341,0.0939479123917243,-20.221590724873206,79.78334800172581,1.9872839157352993,5.530364372469635,5.530364372469635
9,2021,03,25,01,N,N,0,individual7,9,0.22955196672278624,0.17751720336040225,0.08216917003213949,-20.367030786144685,85.90856374002874,1.77546304367796,2.0,2.0
10,2021,03,25,01,N,N,0,individual7,10,0.2504512601546672,0.16320491436766496,0.073625961209013,-35.69064581858252,100.2271106406895,2.7735256070816954,0.8695652173913043,0.8695652173913043
11,2021,03,25,01,N,N,0,individual7,11,0.27354227425397803,0.13704586971210972,0.06929583988134656,,,2.0785763987265384,0.8695652173913043,0.8695652173913043
12,2021,03,25,01,N,N,0,individual7,12,,,,,,,0.8695652173913043,0.8695652173913043
13,2021,03,25,01,N,N,0,individual7,13,,,,,,,0.8695652173913043,0.8695652173913043
0,2021,03,25,01,N,N,0,individual8,0,0.2686239215622505,0.1501742790300048,0.06997079519897659,179.60277679679353,80.49487333779945,1.8340234191705995,2.1428571428571432,2.1428571428571432
1,2021,03,25,01,N,N,0,individual8,1,0.24772684665411937,0.14821654628437955,0.067182358307806,-175.88109572213708,78.71354922372757,2.0694103995778774,2.7694235588972433,2.7694235588972433
2,2021,03,25,01,N,N,0,individual8,2,0.22940314493096098,0.14726679662943679,0.06796575868411747,-174.75812982127775,84.03860906628266,1.672633606287365,2.250748823277706,2.250748823277706
3,2021,03,25,01,N,N,0,individual8,3,0.21375715981542864,0.1433763216174706,0.06415819607282176,-169.6246252533481,74.27620873661226,1.492417829548249,1.4634146341463417,1.4634146341463417
4,2021,03,25,01,N,N,0,individual8,4,0.20202161773988866,0.12763771803617135,0.06845747357382999,-138.70354446500542,74.90992870245074,3.124836816156741,3.654257595207531,3.654257595207531
5,2021,03,25,01,N,N,0,individual8,5,0.21029468242573146,0.1077305371910458,0.0750884140711429,-84.70818867422471,75.95715291139592,2.7797741929987265,2.624561403508772,2.624561403508772
6,2021,03,25,01,N,N,0,individual8,6,0.22720432037997712,0.09521690978156018,0.07672438046216605,-48.608251238067126,72.05938599205643,2.4159071178730036,2.606698564593301,2.606698564593301
7,2021,03,25,01,N,N,0,individual8,7,0.24957082796807115,0.08592493382460853,0.06614601904067742,-26.201577051967515,82.56789716407457,1.4588327057198276,2.0963614109268947,2.0963614109268947
8,2021,03,25,01,N,N,0,individual8,8,0.2701026681293858,0.08511723555843376,0.05731599114438614,-5.747032783009279,99.46378236112285,1.2558839800271933,1.3953488372093021,1.3953488372093021
9,2021,03,25,01,N,N,0,individual8,9,0.2872406883697231,0.08603247102474229,0.04358369370495877,4.0513514435021385,124.09859885741903,1.6398728007081995,1.3020924404033338,1.3020924404033338
10,2021,03,25,01,N,N,0,individual8,10,0.29898765193567933,0.09985794019145622,0.03989024925126297,30.08500601390434,104.14905331564965,1.4673515891260245,0.9523809523809523,0.9523809523809523
11,2021,03,25,01,N,N,0,individual8,11,0.3153422295245455,0.1088169286806208,0.03826178652237121,27.179650603120045,101.73936620402816,1.2332855686414559,0.9523809523809523,0.9523809523809523
12,2021,03,25,01,N,N,0,individual8,12,0.3335042762652785,0.10910333681862792,0.03669186995790126,9.111357289637557,99.33190840568601,1.6211236366047017,0.9523809523809523,0.9523809523809523
13,2021,03,25,01,N,N,0,individual8,13,,,,,,,0.9523809523809523,0.9523809523809523
0,2020,07,28,11,N,N,0,individual1,0,0.17963015816743919,0.10314445201375845,0.07573324599593781,-177.4927563283369,74.73610754765627,1.536910750961598,4.039167686658506,4.039167686658506
1,2020,07,28,11,N,N,0,individual1,1,0.1648602662956573,0.07962574602063906,0.06880895512119033,-131.71322272686515,86.15587438465427,2.994714882266599,1.3953488372093021,1.3953488372093021
2,2020,07,28,11,N,N,0,individual1,2,0.15103885489172486,0.04889702633714019,0.11883179063735663,-102.39768202562632,40.46643239462066,6.564007019947331,2.3549571603427175,2.3549571603427175
3,2020,07,28,11,N,N,0,individual1,3,0.1915383714070789,0.039372854427658054,0.1336579844463151,-6.990284663143906,90.15628371627164,2.5612400030915112,9.700404858299594,9.700404858299594
4,2020,07,28,11,N,N,0,individual1,4,0.23549419912356995,0.04689017707478854,0.1401426464830243,14.156535368433744,93.24981748021993,2.92480896573338,2.923655292076345,2.923655292076345
5,2020,07,28,11,N,N,0,individual1,5,0.28356441907138796,0.062204717656469864,0.13078799219669193,17.60854933076325,93.79775686062422,2.86251754746386,2.481203007518797,2.481203007518797
6,2020,07,28,11,N,N,0,individual1,6,0.3202388579815475,0.07438412245457847,0.11695210240980582,17.690212216308595,98.19925014543271,2.2229051709762544,6.740890688259109,6.740890688259109
7,2020,07,28,11,N,N,0,individual1,7,0.34878657932381535,0.08541533065168454,0.10707852981345188,23.07768973747476,112.0299154677672,2.3679282671436486,3.5222672064777325,3.5222672064777325
8,2020,07,28,11,N,N,0,individual1,8,0.3804455161972461,0.10676160589999661,0.11102494835010739,33.62495880502571,105.71379262073823,2.7855175991149235,4.947368421052632,4.947368421052632
9,2020,07,28,11,N,N,0,individual1,9,0.42281046745111545,0.12834677238573491,0.11062834916293098,19.41410695951702,96.811211725152,2.592589697173444,2.0,2.0
10,2020,07,28,11,N,N,0,individual1,10,0.46037506165530806,0.12468111137669272,0.09122244050293085,-18.5991544762611,97.14327696174227,2.5353378682055503,1.699248120300752,1.699248120300752
11,2020,07,28,11,N,N,0,individual1,11,0.48592871985468294,0.11412800309259377,0.0779188310296884,-27.138914607346543,85.95269738976187,1.8504457751075543,1.4285714285714284,1.4285714285714284
12,2020,07,28,11,N,N,0,individual1,12,0.4956964520457502,0.09604977098224797,0.05870102613524092,-62.08834889432807,108.48024459915793,2.475674022044937,2.091994692613888,2.091994692613888
13,2020,07,28,11,N,N,0,individual1,13,0.49816002293502915,0.07090137570409774,0.043287348699084294,-88.40469703580321,110.91219962345043,2.755865242842937,2.979016167870657,2.979016167870657
14,2020,07,28,11,N,N,0,individual1,14,0.49392601724269874,0.041738482782287006,0.03900978037162638,-98.28703599581755,93.64849784509359,1.3489014106597934,2.2222222222222223,2.2222222222222223
0,2020,07,28,11,N,N,0,individual2,0,0.4031534579140577,0.139245984822408,0.01734410833321035,-119.6207729295531,109.15535607685463,2.534926515199857,3.0,3.0
1,2020,07,28,11,N,N,0,individual2,1,0.37879913459949693,0.11926660980912439,0.017983098830029198,-140.9636291494784,81.09783967925193,1.803000537836443,1.7285318559556788,1.7285318559556788
2,2020,07,28,11,N,N,0,individual2,2,0.3589621662988809,0.10174719700001837,0.02176885993519541,-142.12947668997145,88.97502642963757,1.55925267314524,1.5789473684210524,1.5789473684210524
3,2020,07,28,11,N,N,0,individual2,3,0.3405412085547493,0.09610088125367973,0.023319533034528998,-161.0901140479815,89.81516438561923,1.6264600805989784,2.313573407202216,2.313573407202216
4,2020,07,28,11,N,N,0,individual2,4,0.3175435175773972,0.11004584686526027,0.02465794172827013,159.8303994596438,74.59993042104684,1.965130396641773,1.8789473684210527,1.8789473684210527
5,2020,07,28,11,N,N,0,individual2,5,0.2982607434355413,0.11991677874925986,0.03440434447339234,152.71131833646467,68.7698209414639,1.6272781629956103,1.5,1.5
6,2020,07,28,11,N,N,0,individual2,6,0.28927065986136996,0.13816784316245273,0.033340683591759,127.05096828862925,76.93344549461396,1.5456159967224266,2.025171624713959,2.025171624713959
7,2020,07,28,11,N,N,0,individual2,7,0.2856318206836467,0.15641026400789992,0.03545311999247904,107.47861496583158,72.23303830885652,1.482076152324403,2.466661406139036,2.466661406139036
8,2020,07,28,11,N,N,0,individual2,8,0.28560505062677505,0.17287081137072616,0.03609558405013631,91.9614332479999,72.17710917801925,1.650474951870968,2.0689655172413794,2.0689655172413794
9,2020,07,28,11,N,N,0,individual2,9,0.2936027911246871,0.18709494481003897,0.043152265756744766,68.90352686350435,68.73391989426003,2.578849628913059,9.66727162734422,9.66727162734422
10,2020,07,28,11,N,N,0,individual2,10,0.3088174643285726,0.1998593746494294,0.04739929275635331,49.661293974059795,74.41623490754218,2.668808956132351,2.624561403508772,2.624561403508772
11,2020,07,28,11,N,N,0,individual2,11,0.33061189163470367,0.21000198713470378,0.06444861283205562,31.78809943718706,66.84366709018495,1.8710210137529155,1.9083926031294451,1.9083926031294451
12,2020,07,28,11,N,N,0,individual2,12,,,,,,,1.6216216216216217,1.6216216216216217
13,2020,07,28,11,N,N,0,individual2,13,0.3802667351274891,0.21568689883551728,0.08165319650423998,4.7365747616357865,69.96660796552692,1.9045497039338108,1.6216216216216217,1.6216216216216217
14,2020,07,28,11,N,N,0,individual2,14,0.4053557094420743,0.21740244014347448,0.0784725375075787,6.697745309505607,81.76100793678971,1.4303204893170856,1.6216216216216217,1.6216216216216217
0,2020,07,28,11,N,N,0,individual3,0,0.15069401365799684,0.12783483959364833,0.05476475491374987,-172.9795078154412,77.87769865835537,1.5264810219972753,1.25,1.25
1,2020,07,28,11,N,N,0,individual3,1,0.13761509409922326,0.11174204130777964,0.05435386502981419,-138.4402172909704,93.34399839954814,1.4300755660639763,1.25,1.25
2,2020,07,28,11,N,N,0,individual3,2,0.13036772098819346,0.09610437242777461,0.07723051685984013,-117.66180689604013,54.7648028348042,3.875338342875869,1.2625979843225081,1.2625979843225081
3,2020,07,28,11,N,N,0,individual3,3,0.14288077030630275,0.07317507755130223,0.0601201616080341,-76.05445895109919,94.88635769712087,1.1326446097824092,1.2765957446808511,1.2765957446808511
4,2020,07,28,11,N,N,0,individual3,4,0.1463681314344425,0.05488158359645621,0.06382353043611919,-77.47644839475377,82.73485700054472,2.843878699894898,1.2765957446808511,1.2765957446808511
5,2020,07,28,11,N,N,0,individual3,5,0.17174263686874636,0.05000934897831547,0.07887377185775378,-27.034362397236794,80.55624316837822,2.965549403091346,1.333333333333333,1.333333333333333
6,2020,07,28,11,N,N,0,individual3,6,0.20562236815826415,0.042651559425228754,0.063088244478715,-16.05599356008132,98.3048682628671,1.8881231876792532,1.333333333333333,1.333333333333333
7,2020,07,28,11,N,N,0,individual3,7,0.23146134484422665,0.03718265327553268,0.05186936760857409,-17.229463398986784,89.42365188809816,1.6190384575194532,3.6491228070175437,3.6491228070175437
8,2020,07,28,11,N,N,0,individual3,8,0.25630456451689426,0.03431719758442694,0.05440131702878069,-12.283019126835436,87.92022116818383,2.4629782838526455,2.5,2.5
9,2020,07,28,11,N,N,0,individual3,9,0.2874891696373796,0.03198550642532239,0.056312524890052756,-10.831152584239806,82.67310503982611,2.774451990732962,4.639588100686498,4.639588100686498
10,2020,07,28,11,N,N,0,individual3,10,0.3277459455486711,0.041256339304541104,0.06978054318235963,10.940822531894753,80.48877802559076,2.2926895962455918,2.860411899313501,2.860411899313501
11,2020,07,28,11,N,N,0,individual3,11,0.36591734171928797,0.0510470162602861,0.06151130176938554,14.26903145506367,89.26493363274518,2.1592755542631457,4.407894736842105,4.407894736842105
12,2020,07,28,11,N,N,0,individual3,12,0.3938326046536859,0.06483828011292092,0.04884967100775991,28.271731867829605,105.02535436366077,2.5566390630275526,2.096573982125124,2.096573982125124
13,2020,07,28,11,N,N,0,individual3,13,0.41395325709419944,0.0886966254719455,0.03930369393649571,50.05371476954263,95.8688960144268,1.641825874535342,1.132075471698113,1.132075471698113
14,2020,07,28,11,N,N,0,individual3,14,0.4308993344882688,0.10579904867401807,0.022211576168931692,50.155339262936664,104.45595883867702,1.5569447719404532,1.132075471698113,1.132075471698113
0,2020,07,28,11,N,N,0,individual4,0,0.2916404797716192,0.12922076096473958,0.08420694955108306,179.1032939735561,85.52866493984793,1.512589121981008,1.2765957446808511,1.2765957446808511
1,2020,07,28,11,N,N,0,individual4,1,0.2720573343246779,0.1327196206301889,0.08491006764003375,174.33055833320705,81.9634007100206,1.7546453285074275,1.2765957446808511,1.2765957446808511
2,2020,07,28,11,N,N,0,individual4,2,0.25522868850495495,0.1457593584075986,0.07603056601811145,157.94685918437648,80.09272724262024,2.12611705337061,0.9994400895856663,0.9994400895856663
3,2020,07,28,11,N,N,0,individual4,3,0.23702769226420914,0.15348741429215393,0.06990101583642282,161.09669317099136,83.63324790960702,1.6783934036963726,0.75,0.75
4,2020,07,28,11,N,N,0,individual4,4,0.22104239640637877,0.1526568790649994,0.059794497386497426,177.580196692534,84.26822743160102,1.9470196929410886,0.75,0.75
5,2020,07,28,11,N,N,0,individual4,5,0.2038455125358365,0.1302791088317771,0.04426331148800825,-141.78132345727983,86.28028128065104,2.149855158350593,0.75,0.75
6,2020,07,28,11,N,N,0,individual4,6,0.18899102120830913,0.1104395093028428,0.06041923081122449,-124.81333541622098,53.48501466906619,3.303514192780044,1.3026315789473684,1.3026315789473684
7,2020,07,28,11,N,N,0,individual4,7,0.20023497367126208,0.08123408267884644,0.06750584743153183,-75.01312984017642,68.29016770616911,3.37225291681239,2.5657894736842106,2.5657894736842106
8,2020,07,28,11,N,N,0,individual4,8,0.23098917808392186,0.0692521600187,0.08556651631600332,-22.944044718450318,78.1607347533395,2.6410658118193364,3.332043343653251,3.332043343653251
