,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,Z_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area,Groups,Mean_Groups,School_Height
5,2021,10,08,26,5,N,Y,0,3.5691844711958995,1.0082169988952259,1.7032742979810895,0.6058203202702244,1.8831622763000302,0.6387520317986292,0.7949880907477096,2.6298485198922905,1.0439760562073674,239.7102873731299,3.0,2.8421052631578947,7.497992150450662
6,2021,10,08,26,6,N,Y,0,3.335165973401193,0.937561551545388,1.79654827538945,0.5563556323838481,1.2725354219311047,0.6918983368885575,0.8466828361761511,2.5451238370427567,1.0376855514478385,112.08474732465223,3.0,2.473684210526316,5.006293556887074
7,2021,10,08,26,7,N,Y,0,3.06788320559345,0.9780925056809863,1.9226268983440544,0.5375559672586824,0.6076004168451753,0.5601995329360311,0.7990489713072924,1.9696805268663427,1.1255109688239706,27.83959631033476,1.0,1.368421052631579,2.193910483634524
8,2021,10,08,26,8,N,Y,0,2.8982566571999135,0.9141467844206165,1.8987465210585288,0.5308515172404871,0.4468338357295937,0.5625568227562686,0.5698167694536546,2.492515649650892,1.0440438746830463,11.622926064852585,1.0,1.0,1.386482657255333
9,2021,10,08,26,9,N,Y,0,2.8459898709088223,0.8653332549131515,1.7526493514520687,0.5263158807442492,0.4768723148153157,0.5265864073718831,0.5654355679752512,2.483579494729364,0.7730094507020733,10.231004382119178,1.0,1.0,1.3547112674915176
10,2021,10,08,26,10,N,Y,0,2.888267082888253,0.9510943457453997,1.6510543420520765,0.48081389909925987,0.8389455562787875,0.43177240872671385,0.7075782835699735,2.3061969713887644,0.6841197589867318,10.244841539827638,1.0,1.4736842105263157,2.789180578835123
11,2021,10,08,26,11,N,Y,0,2.9005743443832928,1.0500260032627058,1.428716483108279,0.4810946691992272,1.3572878822584415,0.188808133885885,0.5158449898215968,1.757383290360392,0.7129399740099522,26.70937426840806,1.0,1.0,4.951150159535067
12,2021,10,08,26,12,N,Y,0,2.848973713087252,1.1651717347680772,1.3452765168405119,0.6011963118657765,1.878431081736664,0.2881604599152067,0.5040870333475741,2.0868690341798426,0.8229655237190486,146.3265975544545,2.0,1.5789473684210527,7.244429623544223
0,2021,08,03,07,0,Y,N,0,3.0455279407670868,0.3321700838661491,1.3877247655302039,0.61865294132775,0.4082047264903493,0.27635012858664093,0.34975604553217887,4.168922467692489,1.0967301596165637,3.4862049679856986,1.0,1.0,1.2756315645499638
1,2021,08,03,07,1,Y,N,0,3.1086696391242,0.3421212727956955,1.4253004214436682,0.6003217799868397,0.41744849010476476,0.2551988728513268,0.3466270632915872,3.082958954443659,1.1495917273186713,2.925185149789516,1.0,1.0,1.2975273888862235
2,2021,08,03,07,2,Y,N,0,3.1781634562180368,0.4192656199740266,1.2504016447538933,0.6931425687326996,0.41340771453497455,0.3868243554094051,0.5623850049390727,3.10344607094404,1.0625856863238,3.828691849194749,1.0,1.0,1.2676864455318533
3,2021,08,03,07,3,Y,N,0,3.280117865065778,0.46829824203683235,1.1092721480154122,0.6944712725064598,0.49150090487569165,0.3102747002055741,0.47255788779245667,2.1120511181542283,0.9573377936515057,5.578425543914469,1.0,1.0,1.6841164729033202
4,2021,08,03,07,4,Y,N,0,3.390229706028304,0.45408360880987747,1.0566256126063285,0.6891790152638236,0.4826168962827924,0.38622816146313205,0.4721330469747396,1.473740201594921,0.7922794934459543,4.598620741472456,1.0,1.0,1.724905178499614
5,2021,08,03,07,5,Y,N,0,3.4647666238610535,0.3560693883093654,1.0565674252072326,0.6209880938959208,0.415298744468637,0.4131718120236475,0.4189881824171242,1.9266748345695712,0.6551111628805536,2.752862077891932,1.0,1.0,1.4321364539637151
6,2021,08,03,07,6,Y,N,0,3.4730260287472188,0.25559739068392984,1.0588006263949132,0.6531200514001092,0.3785394976207447,0.18312678274378894,0.28878013785773565,1.963746638261874,0.6613192580844817,1.771162240132415,1.0,1.0,1.2076000703884855
7,2021,08,03,07,7,Y,N,0,3.420870717196835,0.23627830452597043,1.1296320891600418,0.7059146636089524,0.3700438362954762,0.11333804896383616,0.2747375805356146,2.485026279516438,0.7030105911409906,2.0536085469821215,1.0,1.0,1.2992405999948275
8,2021,08,03,07,8,Y,N,0,3.3453301632582693,0.28410131832393026,1.2417552558442,0.7695973462144103,0.3504391528674056,0.10147822242289145,0.7643192563517583,2.20375763213029,0.76326797730427,2.5403427795342055,1.0,1.0,1.2028263241793482
9,2021,08,03,07,9,Y,N,0,3.1840871913901037,0.26341600061069614,1.3805321184492152,0.7793399988527517,0.23708818556756367,0.09260560816515279,0.7581047279558669,1.8767929903636797,1.2789950760762587,0.6959766273447132,1.0,1.0,0.6525496069379807
10,2021,08,03,07,10,Y,N,0,3.132800435308635,0.26267764988834186,1.2008139067178298,0.82321236596305,0.30223766112462697,0.177596877644945,0.6083922853435031,2.675131417683848,0.749046663300748,2.108633821525605,1.0,1.0,0.9469586861924996
11,2021,08,03,07,11,Y,N,0,3.184533743226939,0.2886453230725059,1.4705547647808903,0.8323723720344406,0.29058977126845437,0.24418871663963462,0.5849886045721199,2.227849229500088,0.782224737774311,3.4029466928496195,1.0,1.105263157894737,0.912904617972306
12,2021,08,03,07,12,Y,N,0,3.25887786585852,0.235264399302196,1.6203046788057514,0.825072920560482,0.31932780303258373,0.3911181193522936,0.5138203243716175,1.5131595550570005,0.8808884479011045,7.002831479296071,1.0,1.0,0.9879280645832537
13,2021,08,03,07,13,Y,N,0,3.2851866214209746,0.18321091901886125,1.8000008937676093,0.8099794269152244,0.30363447529613646,0.4788295414195635,0.44329824817969776,2.281528544976779,0.8879787105849052,7.538755166780558,1.0,1.0,0.9016803029436777
14,2021,08,03,07,14,Y,N,0,3.223764196483631,0.17366522790569947,1.870848130384801,0.7501553660554329,0.2910400307995646,0.5025222534898346,0.45351528498165766,3.125519835474069,0.8708749563712382,7.180497299519466,1.0,1.0,0.8546568233467224
15,2021,08,03,07,15,Y,N,0,3.292802328281875,0.13201254224270398,1.9891137013355678,0.6860813029612088,0.2937720620938812,0.4220495857013153,0.4512633922030121,2.082381833640415,0.9629841525254509,2.007251029487267,1.0,1.0526315789473684,0.8281232639785403
0,2021,03,25,10,0,N,N,0,2.819246902674104,3.486945109687629,1.6607715968519257,0.7299209357151987,7.215664053500089,0.24920414840988148,4.082589200374842,4.675533646593008,0.7960121606159177,299.3848919737278,4.0,3.6842105263157894,25.041079666945077
1,2021,03,25,10,1,N,N,0,2.5328651783288563,5.185051658682002,2.144084324368239,0.9925786667190591,10.639256937837633,0.33983470981344294,7.4556437438746785,3.710960657560532,1.0156904243338536,848.3476795746201,4.0,4.2631578947368425,35.06687422722711
2,2021,03,25,10,2,N,N,0,2.163499077951946,7.658289758722016,2.867521280750204,1.324736621941119,16.050601282947902,0.37460189090171236,6.195443423920821,2.1823409318458262,1.537687488439681,2840.891670130707,4.0,4.157894736842105,49.048378974662214
3,2021,03,25,10,3,N,N,0,2.216160615708085,8.051613641646789,3.2630689332322267,1.140968134209011,18.3107773943192,0.5647164270760825,4.7538502345761104,2.2912704361483716,1.424934150379217,2610.7344130583415,4.0,4.473684210526316,56.23780468895673
4,2021,03,25,10,4,N,N,0,2.375356007754693,6.008218904139396,2.496214694775889,0.5272848065996839,11.113039645830717,0.5412446659137343,7.767889797898204,1.5487204179430012,1.1776851218120135,394.3261233184572,5.0,4.684210526315789,33.568853060774074
5,2021,03,25,10,5,N,N,0,2.513180360039002,3.657336831024991,1.9923794646134807,0.3593543789990908,7.299408453376349,0.41853941740577777,6.579314411483882,1.805917778720479,1.0450949701736334,94.15952147062687,4.0,4.315789473684211,21.897873077946667
6,2021,03,25,10,6,N,N,0,2.6207697854177296,2.1167134717142666,1.5233977845432225,0.2804397024606792,5.5011148342345475,0.15820530761592674,2.4557025221824857,1.8144502888348073,0.7151731334544656,60.779055217254765,4.0,3.789473684210526,16.330410247000188
7,2021,03,25,10,7,N,N,0,2.6819294894917873,1.8169757059703293,1.1377021119540351,0.24899496546026387,4.391968714620973,0.07058109478736328,1.2429316241327193,3.0884173479165433,0.6033783451067688,23.36827833025192,3.0,3.1578947368421053,12.442179754669935
8,2021,03,25,10,8,N,N,0,2.7877024563490416,2.124403380358395,0.7490890829203131,0.30226570847396406,4.455530134191211,0.10160245023551014,0.9301538895450875,4.13682259893698,0.4494414750072417,21.31583890308563,2.0,1.894736842105263,12.594286054163495
9,2021,03,25,10,9,N,N,0,2.8334959105510116,2.187008670001859,0.7573819595698457,0.32479812971568467,5.415250855649165,0.09028655567423233,0.8747069422429617,2.2650883679457947,0.5130016013426811,16.881175116076335,1.0,1.0,15.700066171248762
10,2021,03,25,10,10,N,N,0,2.805370008984633,2.54702105475344,1.0420035666712735,0.42218368001700324,7.318034475010603,0.1136880365515754,1.7667639004178628,2.2470690864870417,0.556417713353628,14.94230649990214,1.0,1.4736842105263157,23.18162213809167
11,2021,03,25,10,11,N,N,0,2.905188684613036,2.4728714511537695,1.2546106739779772,0.514408010633195,8.58937958797865,0.3232656318311256,2.7098910950068507,2.4411340947382136,0.6660464204420653,22.231392920067158,2.0,2.0526315789473686,25.98867803948066
12,2021,03,25,10,12,N,N,0,3.099716406551583,1.39558927381689,0.9253521533766736,0.4216034403821049,5.300782860151602,0.3282216748697619,2.7505561250478534,2.15900703358,0.4841855515486162,33.965759313800696,2.0,2.263157894736842,17.338455134969156
13,2021,03,25,10,13,N,N,0,3.284916405943387,1.4166924991931005,1.0069575877111572,0.43759195392184086,4.47743500891762,0.3717195228668168,1.7333084221224508,2.244565333815424,0.4832494801787593,26.28898716329415,3.0,2.5789473684210527,13.956830037089507
14,2021,03,25,10,14,N,N,0,3.377466628327573,1.8412971586079905,1.0623148801417739,0.702194507495125,6.379370801270138,0.5305575521728375,1.492348316311303,1.6728755170375873,0.5723871508051803,32.72063174756115,2.0,2.3684210526315788,19.953967242938315
15,2021,03,25,10,15,N,N,0,3.401165262406172,1.7088803365159666,1.0433890971435706,0.6838200684657818,5.333020559523805,0.2880207843469621,0.6274450057807018,1.71129772878549,0.6731258427208754,15.291101637756256,2.0,2.0,17.576605983957794
16,2021,03,25,10,16,N,N,0,3.353482315354732,1.6392808323531307,1.0726518979992152,0.5469838077930507,3.773456409755293,0.31830864912717965,0.6970727416697733,3.642051072742373,0.6146476060449463,29.42472143548289,2.0,2.0,12.665020523281301
17,2021,03,25,10,17,N,N,0,3.218264903435621,1.899131657350405,1.1728530012789884,0.47635414067191806,3.6839332399458047,0.2720386819988475,1.5082739403699066,4.367453721459139,0.6848370157746589,63.19820452903545,2.0,1.736842105263158,11.397738144259076
18,2021,03,25,10,18,N,N,0,3.0742135302303155,2.2806927908615666,1.3011403692373462,0.5421556126009713,4.472261965006755,0.32423952370823317,1.0473424847006845,4.368166147577912,0.8830228515399735,39.25216953706882,2.0,2.1052631578947367,14.547689606586355
0,2021,10,06,38,0,Y,N,0,2.511276791368647,0.32798319562991957,0.833649903912244,0.4930225081822238,0.17645721010803492,0.14716803632866018,0.18028120137971027,5.70711262928005,0.6571580005601984,0.1459870592254474,1.0,1.0,0.5749850736206651
1,2021,10,06,38,1,Y,N,0,2.564243454093821,0.33797217160986,0.8887801929652727,0.4858493440305263,0.16788704194957405,0.21086299560315772,0.22931360085191263,2.2302268976209927,0.6348318287944033,0.15962863514533635,1.0,1.0,0.5199941391992745
2,2021,10,06,38,2,Y,N,0,2.6295464695563253,0.34694846168542637,0.8938715079248165,0.48453731945690504,0.15120987778523526,0.33910306525951134,0.27010919393611904,2.4448166035817467,0.7009887744917283,0.1402913886566938,1.0,1.0,0.43484114764092413
3,2021,10,06,38,3,Y,N,0,2.713126763374738,0.3409965682027847,0.8734247012305832,0.49275208258896247,0.14503380367993746,0.3070343712439295,0.2928938524192473,2.4556529497390485,0.7312699032571183,0.11426791946152609,1.0,1.0,0.41086200268561657
4,2021,10,06,38,4,Y,N,0,2.8015583874597287,0.3373504522290181,0.8981039054236181,0.5092804665776486,0.13948108854118724,0.2995536995602062,0.2783665093598579,2.01551362447073,0.6831736512245461,0.11956666184253958,1.0,1.0,0.3941868020238804
5,2021,10,06,38,5,Y,N,0,2.884452333885284,0.32820699918251534,0.9460164505643336,0.5121768136168359,0.139641080807167,0.2870774827580247,0.27836680865165375,1.5495161951722873,0.6521996682816871,0.1638766166368805,1.0,1.0,0.3948827601736863
6,2021,10,06,38,6,Y,N,0,2.975965209227687,0.3078152207266928,1.002495554401656,0.5086382738393384,0.14665949172702158,0.2664821016905143,0.3220586379743906,1.6737165371643914,0.653600075453803,0.233858944380535,1.0,1.0,0.4070364215191244
7,2021,10,06,38,7,Y,N,0,3.0416661868484662,0.29884567699218884,1.0254134048740873,0.5246796026829394,0.14695425479334676,0.2452145536769998,0.21621790226751417,1.8052384718411922,0.7829050368453472,0.17923394502589454,1.0,1.0,0.4195062718953966
8,2021,10,06,38,8,Y,N,0,3.0594435365934225,0.2994392969527532,1.0305129858375224,0.5259026040096335,0.15829547734577035,0.19478065299634562,0.28127317065518354,1.7125729942178012,0.6884779018864569,0.29673950617561684,1.0,1.0,0.4241804781630943
9,2021,10,06,38,9,Y,N,0,3.1114240053350772,0.2973739482215811,1.036770864978171,0.5120339848869595,0.164063442306749,0.2163826918917712,0.16430607238963976,2.0249576702710885,0.7198106591153777,0.15585592507831886,1.0,1.0,0.4266373410567939
10,2021,10,06,38,10,Y,N,0,3.1274622187464307,0.30925482805205023,1.0409193843626507,0.4771245036355996,0.16110139416597483,0.17618163121268454,0.2488351079961907,2.071617936535507,0.617931495793415,0.12023533020738555,1.0,1.0,0.4135682235979477
11,2021,10,06,38,11,Y,N,0,3.2027564656909004,0.3134861664399777,1.0320316304830783,0.4941946949824463,0.16385628871071853,0.19536310779939522,0.3529427875267122,2.2973816291093114,0.6280680355381724,0.09870879015092796,1.0,1.0,0.42517775679866526
12,2021,10,06,38,12,Y,N,0,3.3216486392203493,0.3066923962666429,1.0275779343776985,0.5029753323982389,0.16312241389486687,0.2338365460058454,0.4162675010741131,1.8769480568307078,0.5502202816746863,0.11950152370884547,1.0,1.0,0.42840831740493196
13,2021,10,06,38,13,Y,N,0,3.4497086002723134,0.300904896015489,1.04159373823049,0.4933029780461751,0.15368272212347384,0.2660652170899554,0.4179801619902868,2.092038200005321,0.508084590351515,0.10365658305655145,1.0,1.0,0.42084521849722095
14,2021,10,06,38,14,Y,N,0,3.586928128761963,0.29483827971607196,1.0796014609078124,0.4625065406456197,0.1485717427741193,0.34661533087550866,0.45843442285811625,2.2848975666130125,0.5141519618782024,0.08626206751356628,1.0,1.0,0.4432921991471827
0,2021,03,25,22,0,N,N,0,3.0020686148902014,3.287797397376007,1.261406278223024,0.7248481822648516,7.791029260874198,0.1952967480846854,1.3333835376854144,3.745603649181219,0.7673004682636078,217.1471260378749,2.0,2.789473684210526,24.259967622129803
1,2021,03,25,22,1,N,N,0,2.9815221781504877,3.017632443502084,1.3007476802977904,0.7396160775135187,7.585515312232999,0.21981589694466566,1.7362394460686357,2.2010036203472,1.0021897421598567,253.81635920937688,3.0,3.3157894736842106,22.69570110389798
2,2021,03,25,22,2,N,N,0,3.0508684804878796,3.369833738546905,1.8278566012619804,1.0043264181232092,11.7854815215131,0.2522536549457079,2.775534644317007,2.3229401949429183,1.357858748144799,458.6983480239286,3.0,2.6842105263157894,34.04363971239406
3,2021,03,25,22,3,N,N,0,3.3600512927599313,2.688951989140465,1.5092910610364552,0.6676892198537304,8.602820324813939,0.3134949754291929,6.7459963561148655,3.397039028464944,0.9245030577836932,260.71226533114134,5.0,5.315789473684211,27.67102679375217
4,2021,03,25,22,4,N,N,0,3.89551277372751,-1.1891682133577675,1.2038339880437212,0.5165707230795002,5.682308502780638,0.35541011616068674,16.940407273969953,2.309005255395201,0.8058360311309439,39.91563285421661,5.0,4.842105263157895,19.469686571118732
5,2021,03,25,22,5,N,N,0,4.068554037179842,-2.7922417347830586,1.7534424223771012,1.1861228279572067,13.046378398135557,0.4191248130041662,9.198785396543311,1.5205504726214822,1.2466171002947235,12.936409070492088,4.0,3.789473684210526,39.89380753252899
