,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area,Groups
5,2021,08,03,11,5,Y,N,2,0.19082910610714182,0.11118738068883485,1.072448263353501,0.5876748754817352,0.2556335296803688,1.3319396327788215,1.8597985776944128,0.7433100399891078,3.8946313609084164,1.0
6,2021,08,03,11,6,Y,N,2,0.20321012351586182,0.11862176630992807,1.0499101246033447,0.6504741008759595,0.2665296987534344,1.6709547266644187,2.0728449677112137,0.7358448728163625,4.050706534738056,1.0
7,2021,08,03,11,7,Y,N,2,0.20795094313217605,0.130944724995768,1.0145372589024801,0.6178009940752421,0.3978438446157244,4.122779730425988,2.4996376510750404,0.7476364643412788,3.626315430958124,1.0
8,2021,08,03,11,8,Y,N,2,0.21405614440202003,0.13255009886361233,1.0546494570081837,0.6803990717290738,0.24182488458977303,2.6484358097779563,2.1957226418007294,0.7421885050557475,3.9259646897617526,1.0
9,2021,08,03,11,9,Y,N,2,0.22789196716801827,0.14030488539287464,1.0939206857792367,0.7222839252675098,0.3169481722900786,3.152248388340511,2.230694488244697,0.8431381646958593,3.373712859339194,1.0
10,2021,08,03,11,10,Y,N,2,0.22451109635011812,0.14770895882293206,1.0072157792367158,0.7606141290319072,0.247613436139208,4.718064298960805,3.133392510794076,0.8210006538871023,3.5571041886066403,1.0
11,2021,08,03,11,11,Y,N,2,0.14807972512637632,0.17901706582134194,2.9831684044979108,1.1580558383848203,0.5944195696707488,4.7097534061244675,4.128181167720391,1.7853943055063315,11.940262808452967,2.0
12,2021,08,03,11,12,Y,N,2,0.19691487126417465,0.1694857974041717,1.466506541760092,0.7311518494373592,0.5604201394516573,1.0149366969158469,2.493087908167548,0.9926919131533457,5.630632978885913,2.0
13,2021,08,03,11,13,Y,N,2,0.22627589611945298,0.16474209030569612,0.7247166124560034,0.6508193921593483,0.6228986602925514,1.3788345316545436,2.6475666003759546,0.6612960834131184,2.658580873490575,1.0
14,2021,08,03,11,14,Y,N,2,0.23611126533012367,0.1629960585160533,0.5987786453963991,0.6884006126339223,0.6753423241080512,1.779564236798267,2.0857540223512343,0.5332875505393552,2.311180943815906,1.0
15,2021,08,03,11,15,Y,N,2,0.23717942253585864,0.15296548300391613,0.66266110787623,0.6781724429012977,0.5960992818069605,4.22033560269717,2.0485745204990273,0.6395307160407707,2.30797173000646,1.0
16,2021,08,03,11,16,Y,N,2,0.2431119087334648,0.14009993643831356,0.7987820935730577,0.5858124845128087,0.483654160227065,1.7735535243654676,1.7472313900567946,0.5944031866501444,2.1561789531548707,1.0
17,2021,08,03,11,17,Y,N,2,0.24625996627350774,0.14101325351984634,0.8581019460104801,0.5521914420745775,0.5538261495967456,2.2841378045870697,2.499974075104388,0.4866903139186282,2.156149007213763,1.0
18,2021,08,03,11,18,Y,N,2,0.24225452552644886,0.15314195855414892,0.8467292257984381,0.580933131657352,0.7073741430399588,2.502770601551557,4.773262195014185,0.40841547032023734,2.2663092474124316,1.0
19,2021,08,03,11,19,Y,N,2,0.239735383155188,0.1543523558406123,0.8863425823867347,0.5606995783101124,0.6758049714730506,3.017640490862462,5.789438845860471,0.3959957194081647,2.1613396338689914,1.0
0,2021,07,07,19,0,N,Y,0,0.19128724802346753,0.13297250728777352,1.247036923110967,1.0733767113647532,0.2371650002762519,1.705474085662101,5.865145251649047,1.0027078882391414,5.45220795203197,1.0
1,2021,07,07,19,1,N,Y,0,0.20135918143442227,0.12425559284661476,1.2159141703183471,1.147825433742611,0.23355726848067124,1.213605701119053,2.305697830915048,1.2077549128346845,5.7489442332526535,2.0
2,2021,07,07,19,2,N,Y,0,0.21404427295750775,0.12879011141018806,1.062520830706174,1.0815524662479525,0.2614109615068266,3.7778365608773994,3.4497741057742943,1.1108439794543035,5.143289079709001,2.0
3,2021,07,07,19,3,N,Y,0,0.22472156133302273,0.14199557048921485,0.9668166719113696,1.0928001199676505,0.38545910254736226,0.6757669588257913,2.6407927199816226,0.9692561519186915,4.719226675238975,2.0
4,2021,07,07,19,4,N,Y,0,0.23593690732347294,0.15514454711165304,0.9078551817307933,1.1263562873094883,0.4504378782537381,0.8711791329374525,3.948854764034732,0.9599032083908896,4.829624117497741,2.0
5,2021,07,07,19,5,N,Y,0,0.25300742276617144,0.16953241527351937,0.8729903152441925,1.0579336998724171,0.6316271623528684,0.8435436702147506,3.168084396783798,0.8926676141498046,4.48636269616942,2.0
6,2021,07,07,19,6,N,Y,0,0.26946214194645784,0.177112608076722,0.8552085455980548,0.9949669313152841,0.6685637782718417,2.9139551438503934,2.9618157306489947,0.8180928746414545,4.139527446909982,2.0
7,2021,07,07,19,7,N,Y,0,0.2876490431849319,0.1805537192295447,0.8228874279923697,0.9907484221930899,0.6100149650773546,1.5407455777137156,2.676460425394663,0.8743619542283879,3.9028381842986932,2.0
8,2021,07,07,19,8,N,Y,0,0.30441266155374985,0.1807705116597447,0.9176462179569659,0.857039458874868,0.6032189669004889,2.466871674875751,2.4832411598325606,0.9052890081963855,4.125692402448036,1.0
9,2021,07,07,19,9,N,Y,0,0.3087384556363138,0.185829959995882,0.9622473957348886,0.8646843765982242,0.39486685819787226,1.167226110115699,2.2868452452462913,0.8266758466356072,4.878388336323054,2.0
10,2021,07,07,19,10,N,Y,0,0.31225920175038985,0.19067283641869265,1.0421137181059166,0.8622642884033859,0.36816204103741257,3.7555784622766266,2.497150266973944,0.7602062076244868,4.756008989719575,2.0
11,2021,07,07,19,11,N,Y,0,0.3212955382474312,0.19788933244637832,1.140043608382252,0.8078636781654942,0.3476778141053487,0.7024931491930083,2.7114735071357665,0.6979833103901666,4.734049141834411,2.0
12,2021,07,07,19,12,N,Y,0,0.33210642607247476,0.20315615713476942,1.2632121809339465,0.7002208717458887,0.3488177887336384,1.188949870696948,3.4965522094005066,0.7175106964863867,4.401864057566483,1.0
13,2021,07,07,19,13,N,Y,0,0.3382653987845289,0.2094212693618914,1.2749006673904024,0.6219821144281864,0.39817094759709964,1.055257163001279,4.545039724773884,0.6489815632732794,4.247222317438561,1.0
14,2021,07,07,19,14,N,Y,0,0.35349993408485236,0.20735083437937737,1.3141208812824956,0.5696629259270541,0.3869700353214678,0.7530681241264275,2.927633234122431,0.6975699131508276,4.155319604385378,1.0
15,2021,07,07,19,15,N,Y,0,0.36620577826046335,0.20238832520302374,1.2209335108762474,0.5513330246617736,0.23531288819806265,6.586984708527081,2.847533118807045,0.7379135429695995,3.715413718655993,1.0
16,2021,07,07,19,16,N,Y,0,0.3733888403145278,0.20211886070243712,1.0941506602930324,0.532547549365454,0.08266170957034329,2.793397046629214,1.9082352894407946,0.7872365863595907,3.0253891770913786,1.0
17,2021,07,07,19,17,N,Y,0,0.36366470210988955,0.19997571595767785,1.3783499501951626,0.4645766894944135,0.2540211285834686,0.605164044748407,2.46904265094378,0.5986291939707519,3.627621673121831,2.0
18,2021,07,07,19,18,N,Y,0,0.34234242231694084,0.18930082636813336,1.4517645829265755,0.4264142449937441,0.524179173949888,2.3935284794113647,5.256631886498504,0.6816344934480568,3.249372978381875,2.0
0,2021,08,03,08,0,Y,N,0,0.172811746907143,0.1867799880248583,2.976626150026591,1.7580658866056016,0.1157218807276847,5.407096776236093,4.618698812627545,1.9331511955762395,9.172993980536035,4.0
1,2021,08,03,08,1,Y,N,0,0.18517514208857777,0.18422127332005583,4.437208358104042,2.2836321680144978,0.17203970380460176,2.999329321991555,3.299654962549353,2.819364023786372,13.023244425775754,3.0
2,2021,08,03,08,2,Y,N,0,0.1884283997344248,0.1846950870429425,5.800820632380279,2.5143222014408937,0.3453272538299665,24.050630034302838,2.285113413387233,3.4381496483530007,14.634054080433597,3.0
3,2021,08,03,08,3,Y,N,0,0.11165221165806427,0.18275951220126116,3.488365531981799,1.5324673205900428,0.42935153610190663,8.699294240640329,2.5913276711824618,1.8546865022476993,9.253716704109966,2.0
4,2021,08,03,08,4,Y,N,0,0.10198233473055555,0.18009131273257337,1.8881662737743046,0.7121933539362391,0.4403234219803813,0.8510848347690153,1.9428970364107085,1.0155978329895825,3.705929881806662,2.0
5,2021,08,03,08,5,Y,N,0,0.12535269857855752,0.16727029402563603,1.2068512384790144,0.3539282903341111,0.0949619279593012,1.156228111014695,2.2444950478072525,0.6780557661719303,1.9618052540575475,2.0
6,2021,08,03,08,6,Y,N,0,0.1385325308905014,0.15713649219179876,0.8325900668876857,0.22762307360667886,0.1288209330087742,0.44933408110444806,2.131183160550831,0.5006861619199168,1.2056187552139253,1.0
7,2021,08,03,08,7,Y,N,0,0.13909849345453942,0.1548481877364773,0.7706082905138151,0.2146865382413327,0.12096159592423991,1.0487566075095651,1.9897718324556577,0.33214689897981237,0.897180342511842,1.0
8,2021,08,03,08,8,Y,N,0,0.13659401824969486,0.14623677339897934,0.86448057822798,0.2827041873973302,0.30253134326342135,1.4064003017052558,2.5279973959724544,0.4853968629639935,1.2217600471110304,1.0
9,2021,08,03,08,9,Y,N,0,0.1341736069137183,0.14605976303253623,1.0373635478018808,0.29573213439671886,0.21424457631949592,1.4419293590557019,3.501910583247237,0.6114043421584087,1.883584506498427,1.0
10,2021,08,03,08,10,Y,N,0,0.1193549561519963,0.13628128089543826,1.287871932344666,0.44827700616108074,0.2446229221282533,0.3826677614375347,3.6542179520801703,0.6129950515370105,3.452277337401236,2.0
11,2021,08,03,08,11,Y,N,0,0.1152970086598617,0.1316168279195271,1.4116996538781987,0.6333630510033322,0.25356438523079683,0.9652678962253691,2.899343836431814,0.6406545829646378,4.438615139632929,2.0
12,2021,08,03,08,12,Y,N,0,0.1067929576648384,0.12477968229569712,1.6694853135997128,0.7927068750804113,0.314807434640925,1.060181540666287,2.7335815023261976,0.9161013172696533,6.1098847111818175,2.0
13,2021,08,03,08,13,Y,N,0,0.1109406255624676,0.11786490135290971,1.631684922325407,0.9138630560732477,0.41689584441343486,1.816941973166112,2.3360606798753376,0.994701789154201,5.2294522056043045,1.0
14,2021,08,03,08,14,Y,N,0,0.1371923936166557,0.10986147057319824,1.264477317454584,0.9362518207533475,0.5999827481134273,1.8673378702890862,3.1345776354820303,0.8308911197467846,3.7831416223719287,1.0
0,2021,07,07,27,0,N,Y,2,0.3064918431748998,0.1773329979682572,1.4928448790257869,0.8673193636420283,0.15380184747966436,4.534385150974352,7.236194245238664,1.2248884468884953,6.300217859109544,2.0
1,2021,07,07,27,1,N,Y,2,0.3294487812070996,0.17054836757509703,1.4121127017121653,0.8597576821552128,0.26575730955180904,4.463935250167886,2.5390532730777227,1.1528164458534411,5.104232555754813,2.0
2,2021,07,07,27,2,N,Y,2,0.34659864703917753,0.17614209851493584,1.3788119742946048,0.7766744227461085,0.3251080729636584,4.105628112052836,2.1307912568427994,1.0358678437784519,4.661531335350796,2.0
3,2021,07,07,27,3,N,Y,2,0.3626075099891504,0.17710493167101418,1.3031474290541358,0.7445604918706484,0.4445909858618974,6.932333443885804,2.223752506202384,1.0843093692740624,5.022834942265397,2.0
4,2021,07,07,27,4,N,Y,2,0.3573060205527586,0.17016179287466784,1.3560619354823635,0.7108669462222528,0.6407070501379536,3.4519989948150513,2.4893459238410878,1.224087037029689,5.3640324104113715,2.0
5,2021,07,07,27,5,N,Y,2,0.3469437212491554,0.17210410883352892,1.3412914004960916,0.7543661888844602,0.7349525141987464,2.602777624594256,2.9263938518775556,1.1386802330505745,5.608153935620165,2.0
6,2021,07,07,27,6,N,Y,2,0.339032240401681,0.16981600936700944,1.4563898871133165,0.7983756292804273,0.6864910624649834,3.802907369053127,2.638403150328565,1.231607227784689,5.382759360404015,3.0
7,2021,07,07,27,7,N,Y,2,0.3244142161942643,0.16769403038132824,1.427734840756884,0.8039480435836869,0.8348344819203471,7.6506979536416795,2.6405219046162274,1.0996969355902906,5.850560584328184,3.0
8,2021,07,07,27,8,N,Y,2,0.316157109676952,0.158486099327362,1.4466513089020634,0.7486563831835553,0.8019935396956881,9.92533216482172,1.7118350081790974,1.138351066611961,5.153269570096815,3.0
9,2021,07,07,27,9,N,Y,2,0.30750614638739515,0.15725355217591935,1.4079300716077967,0.6400888489131455,0.7917533090641478,4.370848827430158,2.607310810992609,1.001609263180132,3.4952844453954808,2.0
10,2021,07,07,27,10,N,Y,2,0.2966439573222321,0.1497489576619397,1.3736726683537075,0.5339423488615975,0.8234661156591336,3.720764754525077,3.4000495216156694,0.8358498325002387,2.5039340906360663,1.0
11,2021,07,07,27,11,N,Y,2,0.28571762507140863,0.14181615734202357,1.357185794607582,0.42657116804369555,0.8829079752832387,4.006337703867973,3.628626941942443,0.6146957037964078,2.1085576687540604,1.0
12,2021,07,07,27,12,N,Y,2,0.2657512574023117,0.1286033822159821,1.4022541625610219,0.47506490376297117,0.8094584217205781,5.91227280887174,2.47033010986586,0.7007840697784292,3.040102282853901,1.0
13,2021,07,07,27,13,N,Y,2,0.263700263802578,0.12467191575622567,1.4564482015389526,0.6581702441124243,0.867438124345557,6.759788099634337,2.9317010974559454,0.8105087755921352,4.762961566842738,1.0
14,2021,07,07,27,14,N,Y,2,0.25783333780526874,0.12661744940035483,1.4896259070411155,0.726452452777934,0.8561620818933146,6.499689997478799,3.455825821924893,0.8204688038293158,5.72674133326111,1.0
15,2021,07,07,27,15,N,Y,2,0.2338704804216511,0.12080950497376805,1.5804481251284241,0.777377840753953,0.9058569434595639,6.173599039276755,6.5533683722538205,0.8660077471556078,6.395047538617296,2.0
0,2021,10,08,27,0,N,Y,0,0.2168462002966305,0.12427296783549309,1.0710298151288105,0.7140687113720063,0.3117062474189468,3.7080937895109862,3.658266214031858,0.7627550431116923,3.405667827209188,1.0
1,2021,10,08,27,1,N,Y,0,0.23238470062586702,0.12020370212790907,1.4057510045371395,0.7386164115253814,0.27169977261426936,10.799702782900042,2.9755111805150527,1.0263418357497092,4.9301578433489475,2.0
2,2021,10,08,27,2,N,Y,0,0.23164029159616523,0.11476402266156283,1.4070253066155964,0.6976688423972919,0.22652310385824723,8.748927490140483,2.6515920070478023,0.9942424925785109,5.378952404543694,2.0
3,2021,10,08,27,3,N,Y,0,0.20979110739563678,0.10962200383176293,1.1273141210406101,0.6778384980799388,0.1820578660017981,8.701587988513245,2.7606975320356124,1.0079637825742618,3.2953363222866123,2.0
4,2021,10,08,27,4,N,Y,0,0.20784215883983786,0.10590926037244254,0.944219603779324,0.6196414861554324,0.207219655023052,4.7509855575459214,2.6471410871904677,0.9578683404076219,2.3898040327053365,1.0
5,2021,10,08,27,5,N,Y,0,0.21797813751410408,0.09169284677640933,0.8184444880898489,0.5590297552539089,0.2621752592915132,2.705961623887319,2.9656492044601954,0.7214315613842696,1.7338304725692222,1.0
6,2021,10,08,27,6,N,Y,0,0.24385705762628201,0.0881056193211041,1.1317687159599528,0.6674911250234875,0.2562132886434528,5.806067414091674,3.1218904660358087,0.7712323676909332,2.649711250767459,1.0
7,2021,10,08,27,7,N,Y,0,0.23826353873289738,0.07567796825134158,0.8396318230331218,0.42174411398214245,0.2914160147514794,0.9928842058542408,4.224470940462393,0.40607951331088404,1.770680545805466,1.0
8,2021,10,08,27,8,N,Y,0,0.25009159924553,0.07174819422405596,0.958184123376506,0.39830644572023016,0.3738612991771917,1.920573436846115,3.7538557427593666,0.5445292108635258,1.9405806139604012,1.0
9,2021,10,08,27,9,N,Y,0,0.26709660483983033,0.0681219770437262,1.0560075845314414,0.429067884769074,0.4317401220911754,2.343952680647803,3.2102976957681575,0.5905003588713211,1.9803184771379534,1.0
10,2021,10,08,27,10,N,Y,0,0.2854431054000609,0.06650084998345003,1.1378538366965354,0.454457579970808,0.555087540018317,1.7057496487517882,3.983829166382611,0.5280765445946694,1.9890170578442836,1.0
11,2021,10,08,27,11,N,Y,0,0.32329929703863497,0.0750646928650859,1.198881264219993,0.45627299722282244,0.6327540958718411,5.28912725932026,2.7923633901901934,0.5761550727096387,2.3207998949983017,1.0
12,2021,10,08,27,12,N,Y,0,0.35521587040728003,0.08349760484032971,1.2885622621768444,0.4707093545525885,0.5979904765388158,4.84843132224134,2.871083636211112,0.65263070240018,2.6761293029533677,2.0
13,2021,10,08,27,13,N,Y,0,0.35867911718639656,0.0893977335204369,1.2998448394698936,0.5043613518651375,0.6672492481686957,4.117405959281149,2.675302839459808,0.5966365535282322,2.9709845185418025,2.0
14,2021,10,08,27,14,N,Y,0,0.38135302879648547,0.1152077481556838,1.2773671625821243,0.7029227643602187,0.4989208963232655,9.046189382321979,2.6848777783342506,0.7368576280498947,3.987769180886326,2.0
15,2021,10,08,27,15,N,Y,0,0.3848349773697032,0.11925388484195665,1.3535142299607394,0.6157887565997747,0.48393367198447745,3.1061040646407356,2.9466258986350025,0.6781257318431326,4.4676256532082625,1.0
0,2020,07,28,03,0,N,N,2,0.28215415532159865,0.15758533203447112,1.1810476225198823,0.6518265027981991,0.7773363157683306,2.023268083090587,3.7554485276484235,0.6787849949702224,4.481236073490831,1.0
1,2020,07,28,03,1,N,N,2,0.28204520050104315,0.1437690858294548,1.2444593816286025,0.5951102917112128,0.8082068350958919,2.373594470556378,2.0907912405810296,0.68717491667044,4.182027210025953,1.0
2,2020,07,28,03,2,N,N,2,0.28350831606029303,0.13650762413758039,1.351498745475914,0.37954262682159107,0.6301127547036792,2.9064074199609338,1.9691259486944355,0.6475973397148942,2.421450211606067,1.0
3,2020,07,28,03,3,N,N,2,0.2829977952766984,0.12839627216920774,1.28729002687004,0.3746316204824866,0.6766930113464982,2.2811584006352428,2.164288124156545,0.6180927982484509,2.4507095540163295,1.0
4,2020,07,28,03,4,N,N,2,0.27922952253502153,0.13216612327166785,1.0202978551401838,0.3822595702816582,0.6542089982997416,2.3744083842074026,2.4369013991753343,0.42526934903507135,1.631321341989091,1.0
5,2020,07,28,03,5,N,N,2,0.27386101669933416,0.1394425479827645,0.812329751072815,0.4473146400571809,0.5978235808965714,2.1682232477838603,2.4327104606075225,0.3879084689287322,1.3287478565226956,1.0
6,2020,07,28,03,6,N,N,2,0.267504723586496,0.14920546420665529,0.6682233921932014,0.5194385411426843,0.725315364659111,2.381547811817979,2.1575357314111385,0.38132775939109836,1.2641750015542725,1.0
7,2020,07,28,03,7,N,N,2,0.2598314443945833,0.15964726846500013,0.560710820198828,0.5805105971523465,0.8112334528048902,2.3350780891156298,2.6666191342559444,0.3085573026900768,1.3105302754056949,1.0
8,2020,07,28,03,8,N,N,2,0.2531393946906571,0.17280361838192623,0.4977061762956082,0.6106195339762767,0.8745900751296185,2.32315426918006,2.2384822364932835,0.3682112575532351,1.3996098013209772,1.0
9,2020,07,28,03,9,N,N,2,0.2475946872103755,0.1865454363778161,0.48013903427633875,0.5968084314983119,0.8915528299441221,2.2999180390031637,2.190012226365185,0.45314091745985724,1.463355306213068,1.0
10,2020,07,28,03,10,N,N,2,0.24615290003145418,0.19897593020068544,0.4911579209335897,0.5422952054900547,0.8837959501240314,2.4653768105221348,1.9629559676024821,0.4406679551110806,1.2666838330715005,1.0
11,2020,07,28,03,11,N,N,2,0.245276955575371,0.2068302043799337,0.5295560661693574,0.5193307299825763,0.8085447927657823,3.010179085861835,1.650781424137124,0.47576777243627627,1.267316915955597,1.0
12,2020,07,28,03,12,N,N,2,0.23989858482842133,0.21324860242925436,0.5336630848875697,0.5109614044957936,0.8241692717103506,2.8830320829015097,1.543406368851852,0.48845417463774743,1.1977415965087683,1.0
13,2020,07,28,03,13,N,N,2,0.23479396195722194,0.2119704150397351,0.5218193676704376,0.5307421124595976,0.769903180517713,2.1075898808320215,2.031540081946481,0.4210235056988025,1.2296678430377996,1.0
14,2020,07,28,03,14,N,N,2,0.23356565256338582,0.20512458077089524,0.5143759889494417,0.5451648556085771,0.5324207040996563,2.8172326370774115,2.950603849839531,0.5011574652137362,1.1291305076685025,1.0
0,2020,07,28,29,0,N,N,2,0.18831958271459037,0.1358501287350905,0.40512695791579934,0.29102764561303895,0.8501955574481388,2.362629722877205,5.370182729842508,0.3347552314154662,0.692114858055695,1.0
1,2020,07,28,29,1,N,N,2,0.18921142896200252,0.12555141353350557,0.4122763209225268,0.2151572728694092,0.8520491879333304,2.2621542643843258,4.83097961342647,0.3071355198099929,0.4624346481222838,1.0
2,2020,07,28,29,2,N,N,2,0.1884599725897066,0.12520719739461617,0.4189054471569731,0.2680304280458041,0.8014962593882649,3.7899161324226043,3.8976295088272943,0.36454994122514434,0.6522603807227284,1.0
3,2020,07,28,29,3,N,N,2,0.1928290184168429,0.1324893826959797,0.4733510623117645,0.2943981445610948,0.6735843744546698,3.3477962160534296,3.749393978563051,0.3795440014133701,0.7111502998089316,1.0
4,2020,07,28,29,4,N,N,2,0.2014130285708548,0.14060888179320605,0.5669623008064075,0.5012660320295923,0.6008994621790953,2.4269645230001764,3.961582875257794,0.5116851452503882,1.3508917555923543,1.0
5,2020,07,28,29,5,N,N,2,0.2056368789948797,0.14539843887663745,0.6029798368784882,0.6343962196313621,0.7215486552748352,2.2906888696625662,4.919906818486213,0.543816617287857,1.6711504515030997,1.0
6,2020,07,28,29,6,N,N,2,0.2090471538499503,0.14030730071787822,0.5413828224492359,0.5860311077781325,0.8383212148909053,1.812001491909171,4.7884339630621096,0.5110498745650104,1.4867281047151848,1.0
0,2021,07,07,16,0,N,Y,2,0.301066272656416,0.14687009459051908,1.1271395986202755,0.6251872908411212,0.15475687383826378,6.01781360609224,3.6988479084413894,0.7363657021732147,4.25347192430691,1.0
1,2021,07,07,16,1,N,Y,2,0.3201070109452325,0.1455719066632986,1.288009287218178,0.8234772876626651,0.24040953358353886,2.5772119374476947,3.612545319455607,0.930108517482213,5.617782082140419,2.0
2,2021,07,07,16,2,N,Y,2,0.3275638258688943,0.14555888467774383,1.351982570358392,0.9192950150911481,0.3928583413237323,10.69131197464803,2.015472190835515,1.0763629607133691,5.9548099909750905,1.0
3,2021,07,07,16,3,N,Y,2,0.3381405566213837,0.15402037240509284,1.6207476379880386,0.9481488874366137,0.23967380770537192,3.426006054113133,3.2434635938233582,1.2668581393971678,8.277314459644632,1.0
4,2021,07,07,16,4,N,Y,2,0.34466125018288635,0.15989491882115198,1.7022674960991964,0.8832392479265687,0.3649844926926197,3.0793650916074626,4.87645804355992,1.2795586393978093,8.713273472878479,3.0
5,2021,07,07,16,5,N,Y,2,0.3450909495263428,0.1634408776677207,1.7744930386830755,0.8320720968806635,0.5378781849833554,1.986877683122385,3.3925706966225104,1.3580075948922112,8.74984356012734,3.0
6,2021,07,07,16,6,N,Y,2,0.3288986766147476,0.15397290674979686,1.7403653895777815,0.9563558177802903,0.5567442497287757,7.646123914978454,2.0727171471311476,1.3693516675271726,8.770466789591193,3.0
7,2021,07,07,16,7,N,Y,2,0.3511511401197219,0.15289310208458995,1.6529596902745394,1.0567422450540291,0.6546352981081602,12.34362594556132,3.0458142894840865,1.3036893217513983,8.372205660235885,2.0
8,2021,07,07,16,8,N,Y,2,0.3578057671038826,0.14548143838254027,1.5515447975704084,1.138795666649137,0.686080248734834,8.100437615818787,2.995760924494501,1.2921234539206188,8.297625449845285,2.0
9,2021,07,07,16,9,N,Y,2,0.36270737059442665,0.14808517394064755,1.4758868770093714,0.9304592355681137,0.6492312229682722,4.057396991079076,2.0027744068770033,1.088012594511462,6.854673591287245,2.0
10,2021,07,07,16,10,N,Y,2,0.3524893781311401,0.1562874915286091,1.361302114517815,0.7672899339730912,0.7273276861842725,4.855612818753149,2.185116115593392,0.9540163653262466,5.553618840882613,2.0
