,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Speed_Diff,Sync
0,2022,06,10,08,N,N,0,individual1xindividual7,0,6.82404917645981,-4.668643166006571,8.268245048028128,-34.38754261476632,119.65723113004131,1.291172869296992,0.4443929342864894
1,2022,06,10,08,N,N,0,individual1xindividual7,1,6.421358989115337,-4.501571445137401,7.842065846622863,-35.01610962264463,170.54953426295472,0.7086250597551489,0.4443929342864894
2,2022,06,10,08,N,N,0,individual1xindividual7,2,5.838959880378417,-3.9563459027583967,7.053093320447553,-34.122431829321116,141.49802392436217,0.8179842746952081,0.4443929342864894
3,2022,06,10,08,N,N,0,individual1xindividual7,3,5.526626241541963,-3.894837403642016,6.761165285252914,-35.17811151256632,125.24466835275227,0.8294930126674057,0.47145057118089223
4,2022,06,10,08,N,N,0,individual1xindividual7,4,4.881612402689956,-4.041980228470885,6.337802759430586,-39.682545940071826,105.74667015567233,2.366741774327827,0.4445127382162683
5,2022,06,10,08,N,N,0,individual1xindividual7,5,4.1346832017401836,-4.176131163951583,5.876706277948563,-45.29276157542702,90.3759398823608,1.3777785755232628,0.05939067720769907
6,2022,06,10,08,N,N,0,individual1xindividual7,6,3.6819973402852937,-4.299915260666556,5.660951833639031,-49.43928909464497,60.34608744152957,1.1665280940416711,0.7524712308441314
7,2022,06,10,08,N,N,0,individual1xindividual7,7,3.1917963789957304,-4.16721228939459,5.249116343714583,-52.58880663656392,30.385727803173022,2.0502017361883644,1.0
8,2022,06,10,08,N,N,0,individual1xindividual7,8,2.339349277018851,-4.238141738396429,4.8409090504394445,-61.157439460449744,23.147474756397003,1.906691684046943,
9,2022,06,10,08,N,N,0,individual1xindividual7,9,1.4420104930535431,-4.43496640852696,4.663509548273601,-72.00138700534207,44.54344351158321,1.6440582827368473,
10,2022,06,10,08,N,N,0,individual1xindividual7,10,0.3531451197973479,-4.464865275420186,4.478809373403791,-85.48417184202098,91.86383849680217,0.8160825361277909,
0,2022,06,10,08,N,N,0,individual8xindividual1,0,-2.5080876325696244,2.8041799112012544,3.7621707227388526,131.7213286654036,148.95638569785112,-0.9921796414138235,0.5658774550752698
1,2022,06,10,08,N,N,0,individual8xindividual1,1,-1.9581371730765955,2.690836186301068,3.327897319643693,125.99694026080236,79.70906293704672,-1.1922413909317644,0.87666741735613
2,2022,06,10,08,N,N,0,individual8xindividual1,2,-1.4353958433643816,2.278304999616512,2.6927745725227985,122.167441923543,22.02238411875342,-0.6356058424630021,0.8237161419865905
3,2022,06,10,08,N,N,0,individual8xindividual1,3,-1.0444497388554168,2.10177046393776,2.3469798337600376,116.31122567041086,3.7854113768368607,-1.3979597008909588,0.7670131525145115
4,2022,06,10,08,N,N,0,individual8xindividual1,4,-0.2680089163591662,2.0280970190343135,2.0457287938199147,97.36531590720755,2.3651134325270364,-2.7270524038051445,0.8558074599361888
5,2022,06,10,08,N,N,0,individual8xindividual1,5,0.7885772147489432,2.1013814417971943,2.2444727638246933,69.92589113750292,5.421577094075929,-1.7986326791237652,0.896079581855453
6,2022,06,10,08,N,N,0,individual8xindividual1,6,1.7390875398933905,2.614535117168858,3.140098621113932,56.48573947191803,45.653165492481875,-1.1165920851422995,0.8761283699030374
7,2022,06,10,08,N,N,0,individual8xindividual1,7,2.231419030931492,2.9530729278739223,3.7013336257280427,52.936446876267006,27.30169104925361,-0.5638976409435693,0.7911871072582618
8,2022,06,10,08,N,N,0,individual8xindividual1,8,2.5497581995830636,3.0106049873928358,3.9452514832968104,49.76610923642294,3.909502095016299,-1.4705633104898264,0.8255002487102739
9,2022,06,10,08,N,N,0,individual8xindividual1,9,3.099744061796939,2.9611443404381568,4.286815724235684,43.73219713500716,2.5679430093894093,-1.9206684540416454,0.8458356731851616
10,2022,06,10,08,N,N,0,individual8xindividual1,10,3.7324560127435142,2.9690274711132436,4.769313578628513,38.54492040919678,8.932234549984504,-2.004920429924577,0.8346310894518558
0,2022,06,10,08,N,N,0,individual3xindividual2,0,-2.696414128811443,1.1218801497892947,2.920490408226883,157.42896565148172,104.30888188616997,-0.3259626759458099,0.3340966697709447
1,2022,06,10,08,N,N,0,individual3xindividual2,1,-3.0063733053298414,1.4359600731875937,3.3317055366266684,154.58338157759007,93.45442486669971,-1.291726721236712,0.45765091677043956
2,2022,06,10,08,N,N,0,individual3xindividual2,2,-3.753920089850674,1.795557609331325,4.161242983702359,154.52424920560108,157.47378547202504,-2.418324377786975,0.5037849615916138
3,2022,06,10,08,N,N,0,individual3xindividual2,3,-4.294628583347892,2.4072526193685877,4.923281410031896,150.77944296566858,141.05239504537494,1.2542818072500017,0.5597181652671099
4,2022,06,10,08,N,N,0,individual3xindividual2,4,-4.613203204227528,2.854194077282924,5.424764292970899,148.2477059889204,106.2384987630018,-0.6189875971812961,0.8498182598224343
5,2022,06,10,08,N,N,0,individual3xindividual2,5,-5.264309315386278,3.345089003472163,6.237192718620544,147.5862311929925,101.09216240226432,-0.6407686337564525,0.658887339066094
6,2022,06,10,08,N,N,0,individual3xindividual2,6,-5.929384912428949,3.8199647851948653,7.053349303690333,147.19928961987532,99.24039744671636,-1.1031731146684698,0.4681555601634647
7,2022,06,10,08,N,N,0,individual3xindividual2,7,-6.806463636362426,4.287549913758506,8.044316720274917,147.77856867117669,111.06900513107426,-1.3267293557505504,0.5530565716360499
8,2022,06,10,08,N,N,0,individual3xindividual2,8,-7.982483409489407,4.395464437093077,9.112636775408289,151.13848509795403,137.41306489795656,-2.9391166006481213,0.6465281735022476
9,2022,06,10,08,N,N,0,individual3xindividual2,9,-9.213543461491959,4.333305390095041,10.181695277340998,154.77844503800898,133.1864410035176,-2.0401358080999104,0.6453055241040857
0,2022,06,10,08,N,N,0,individual2xindividual4,0,-1.5605597411510175,-4.188177857244246,4.469472057146384,-110.42034852406289,161.79243557674647,0.9308835844113922,0.960392403159098
1,2022,06,10,08,N,N,0,individual2xindividual4,1,-1.7571441758579476,-4.264805456972395,4.612604604838032,-112.41552885747255,155.07167402519698,2.5761623139482546,0.8897314029849612
2,2022,06,10,08,N,N,0,individual2xindividual4,2,-1.3149398749616514,-4.1722914438531165,4.3745951546644966,-107.54848049071047,144.5355242700847,3.2557271801745022,0.8749827375173752
3,2022,06,10,08,N,N,0,individual2xindividual4,3,-0.7010188127428756,-4.219633507605043,4.27746821312826,-99.41573907130312,141.5294923750933,-0.5240378993449688,0.9580843743029737
4,2022,06,10,08,N,N,0,individual2xindividual4,4,-0.4136766819138601,-4.102844038547988,4.123646153807092,-95.76720493855271,119.03517913246198,0.550787864106471,0.9945120338565969
5,2022,06,10,08,N,N,0,individual2xindividual4,5,0.13090478102842926,-4.132668126139811,4.134740850707338,-88.24357077763794,88.29993703904229,1.3079217995399377,0.9560962708527735
6,2022,06,10,08,N,N,0,individual2xindividual4,6,0.948213758798916,-4.151488762640452,4.25839973214182,-77.13995738770619,117.9910951440406,1.7391395969149763,0.9580635401462168
7,2022,06,10,08,N,N,0,individual2xindividual4,7,1.737754886274543,-4.213210227348385,4.557513846891096,-67.66485216225469,114.99867325683792,2.4869281329707236,0.8319546812779247
0,2022,06,10,08,N,N,0,individual5xindividual2,0,-0.22907419571409715,1.4270856247177104,1.4453540629956378,99.39546191032132,22.851591624329476,0.15991137652599374,0.7401078778594653
1,2022,06,10,08,N,N,0,individual5xindividual2,1,0.42050840837090114,1.4908040641990647,1.5489751706670698,73.32534026113446,87.43376211172512,-1.928753384188836,0.8234110156537351
2,2022,06,10,08,N,N,0,individual5xindividual2,2,0.48972036144796505,1.3554765395972528,1.441229572904771,69.6239425983542,43.29399919370694,-2.9909505528323392,0.8680745279375807
3,2022,06,10,08,N,N,0,individual5xindividual2,3,0.420447606236791,1.3754496162191934,1.4382759944975005,73.00167571130812,20.676290667229523,0.13605415720844813,0.8910106881195922
4,2022,06,10,08,N,N,0,individual5xindividual2,4,0.3519359679127182,1.3856856629866035,1.4296795732321577,75.64934347450681,19.7594530683706,-0.5761925261303191,0.8888107507990887
5,2022,06,10,08,N,N,0,individual5xindividual2,5,0.05930626512646577,1.6489358511353374,1.6500020224965393,87.76499231651368,38.86819756070684,-0.9418061078601159,0.7461533230370199
6,2022,06,10,08,N,N,0,individual5xindividual2,6,-0.2839947344985683,1.8494565790538928,1.8711340537301544,98.63563635603987,37.43848774208187,-1.1632753530466637,0.5433278858182148
7,2022,06,10,08,N,N,0,individual5xindividual2,7,-0.7638218081026725,2.076886986658884,2.2128902616004833,110.04921357268431,39.408886545776916,-1.6601144583729814,0.48043408684125355
8,2022,06,10,08,N,N,0,individual5xindividual2,8,-1.3953772202349501,2.2612040124148876,2.6570888529576506,121.54194794517207,32.445386091262236,-1.9547913859261503,0.5587551287233989
9,2022,06,10,08,N,N,0,individual5xindividual2,9,-1.974338170517879,2.42742837531904,3.1289646416774866,129.07258336176034,26.459933380120784,-1.1343576503690105,0.3762447193080226
10,2022,06,10,08,N,N,0,individual5xindividual2,10,-1.9301404617513471,2.5078775381437266,3.164631407986646,127.50763450107468,20.15692623587249,1.5836946153642757,0.3839378225352715
0,2022,06,10,08,N,N,0,individual6xindividual2,0,3.0767486880187738,4.092789878044202,5.1202843158409,53.06222349377456,140.2304914180093,-0.6283374472143052,0.36184358162252933
1,2022,06,10,08,N,N,0,individual6xindividual2,1,2.8173079957486116,4.207827640613547,5.0638955159067445,56.206028750893594,142.0746787196181,-1.8692397845846473,0.6020179115593088
2,2022,06,10,08,N,N,0,individual6xindividual2,2,2.1758961299150363,4.14016357039053,4.677122871784329,62.23426318152352,140.80882343887527,-2.8114037508510803,0.4376533543760772
3,2022,06,10,08,N,N,0,individual6xindividual2,3,1.7426801420929063,4.188382367461001,4.536461278761583,67.4498852874412,122.37001414908062,0.45529538274913,0.4376533543760772
4,2022,06,10,08,N,N,0,individual6xindividual2,4,1.4538546921870739,4.084559665052645,4.335587748318484,70.44812815678311,90.26097471996327,-0.2860789804912052,0.5291588206103583
5,2022,06,10,08,N,N,0,individual6xindividual2,5,0.6481553101884203,4.1053115016665735,4.156162632987466,81.02355113844688,114.11357120489392,-0.8847516015935142,0.5605463333694173
6,2022,06,10,08,N,N,0,individual6xindividual2,6,0.36337272783440144,4.054308863989104,4.070560170781711,84.91113908883953,61.22224435277561,-0.886887980871877,0.6528994424118139
7,2022,06,10,08,N,N,0,individual6xindividual2,7,-0.16398410469431757,4.119243038230543,4.122505790730099,92.23682730674514,62.503447750263,-1.1713578154746065,0.7929951701291585
8,2022,06,10,08,N,N,0,individual6xindividual2,8,-1.331368202144975,4.191643595532952,4.398001514512604,107.56966462697895,103.71462605591397,-2.0571739442435137,0.9197185010447878
0,2022,06,10,08,N,N,0,individual7xindividual2,0,-2.2881442762572006,4.313602843855459,4.882906278384471,117.94921388048597,162.07260469375444,-1.5088727994754578,0.4598520924951754
1,2022,06,10,08,N,N,0,individual7xindividual2,1,-2.183332548825462,4.327962777059996,4.847494488741329,116.80890565336104,166.3845233435708,-2.4161423946174225,0.49341604686355167
2,2022,06,10,08,N,N,0,individual7xindividual2,2,-2.3261770847092738,4.083991636136327,4.700009309933121,119.63389880283977,94.30787324441046,-3.827637206618762,0.4005520281295897
3,2022,06,10,08,N,N,0,individual7xindividual2,3,-2.7611956818733807,4.225114629416236,5.047355270367175,123.13926986880568,84.71295147482876,-0.05364940855007737,0.4005520281295897
0,2022,06,10,08,N,N,0,individual8xindividual2,0,2.027817267632985,2.4491395890501426,3.17967413386391,50.42398491064119,106.2985127773618,-1.2098795715922899,0.4660623223664268
1,2022,06,10,08,N,N,0,individual8xindividual2,1,2.2798892672132793,2.517227518223663,3.39622282090807,47.71738062084121,82.02376303153176,-2.8997587257940376,0.4447066352065523
2,2022,06,10,08,N,N,0,individual8xindividual2,2,2.077386952304762,2.405950732994444,3.178700281436199,49.192810114482306,132.9546923200712,-3.6452587743865554,0.5461763116409294
3,2022,06,10,08,N,N,0,individual8xindividual2,3,1.7209808208131647,2.4320476897119794,2.979367542053201,54.73271714664303,153.54839801596052,-0.6221160967736304,0.5513369246489798
4,2022,06,10,08,N,N,0,individual8xindividual2,4,1.4130938269638837,2.293216594012583,2.693636298919753,58.46213318327736,167.2237904740095,-1.895004469049362,0.6494451300921934
5,2022,06,10,08,N,N,0,individual8xindividual2,5,0.8453863147561871,2.323826723538272,2.472822003745451,69.95736117067558,170.77636222480712,-1.1195882899684722,0.5632754022996737
6,2022,06,10,08,N,N,0,individual8xindividual2,6,0.2834823853903906,2.718575807628106,2.733316060145156,83.93406333201823,154.19342956488245,-1.1753503946862776,0.44925798814616347
7,2022,06,10,08,N,N,0,individual8xindividual2,7,-0.7891368007737933,3.049412802516,3.149865922620197,104.22554041207955,165.01091808621987,-0.7482524801105876,0.21780884157273667
8,2022,06,10,08,N,N,0,individual8xindividual2,8,-2.349967929495756,3.0643631784539473,3.8616927582503178,127.13729846486548,172.00246197631915,-2.090636020321991,0.4271860203842206
9,2022,06,10,08,N,N,0,individual8xindividual2,9,-3.7192920094977167,2.9913953079460813,4.773005231540752,141.04835627901267,175.76724558110902,-2.64076016216441,0.6068068639373191
10,2022,06,10,08,N,N,0,individual8xindividual2,10,-4.519337075979599,3.1123266165478207,5.4873476812022615,145.43635593845445,161.64203021366745,-1.2571574910439713,0.4105479741402613
0,2022,06,10,08,N,N,0,individual3xindividual4,0,-4.256973869962461,-3.0662977074549507,5.246332829728463,-144.21860226802727,57.84465738458366,0.6049209084655823,0.46816164504834934
1,2022,06,10,08,N,N,0,individual3xindividual4,1,-4.763517481187789,-2.828845383784801,5.540168318647209,-149.31723444367032,55.45962907077361,1.2844355927115425,0.32622367353514636
2,2022,06,10,08,N,N,0,individual3xindividual4,2,-5.068859964812325,-2.376733834521791,5.5984109408865175,-154.83434694409075,24.35696464853168,0.8374028023875275,0.37293167521075077
3,2022,06,10,08,N,N,0,individual3xindividual4,3,-4.995647396090767,-1.8123808882364565,5.314246643703435,-160.10630855840165,24.193334361109844,0.7302439079050331,0.4741323455078938
4,2022,06,10,08,N,N,0,individual3xindividual4,4,-5.026879886141389,-1.2486499612650626,5.17963783632216,-165.99876986080253,24.95694652207337,-0.06819973307482545,0.5566748821786329
5,2022,06,10,08,N,N,0,individual3xindividual4,5,-5.133404534357849,-0.7875791226676481,5.193469263202361,-171.30630848340365,17.50050926933798,0.6671531657834852,0.23559696801535204
6,2022,06,10,08,N,N,0,individual3xindividual4,6,-4.981171153630032,-0.33152397744558726,4.992191323394696,-176.18400165723128,18.737270277650858,0.6359664822465065,0.3755291357259529
7,2022,06,10,08,N,N,0,individual3xindividual4,7,-5.0687087500878825,0.07433968641012217,5.069253868390596,103.372340713822,4.251914547383514,1.1601987772201732,0.5441442029895007
8,2022,06,10,08,N,N,0,individual3xindividual4,8,-5.301627103723881,0.17298741856874875,5.304448566432023,178.13218915603528,30.373090450666645,-1.0630546483426846,0.6532049494684555
9,2022,06,10,08,N,N,0,individual3xindividual4,9,-5.221776000543806,0.14467492479376876,5.223779803333918,178.41152002276394,19.09724547079037,-0.16408290756345983,0.8060089435673928
0,2022,06,10,08,N,N,0,individual3xindividual5,0,-2.467339933097346,-0.3052054749284156,2.4861449530112067,-172.85748809739692,127.40569560660978,-0.4858740524718036,0.5710907103346567
1,2022,06,10,08,N,N,0,individual3xindividual5,1,-3.426881713700743,-0.05484399101147055,3.427320548627835,-8.338760530530848,161.30331191388078,0.6370266629521233,0.6641188634917273
2,2022,06,10,08,N,N,0,individual3xindividual5,2,-4.243640451298639,0.44008106973407246,4.266398437539139,174.14716633313782,140.17675874596878,0.5726261750453636,0.6332859866361839
3,2022,06,10,08,N,N,0,individual3xindividual5,3,-4.715076189584682,1.031803003149394,4.826651107227092,167.71576271024207,120.35794866353245,1.118227650041554,0.34295337738362974
4,2022,06,10,08,N,N,0,individual3xindividual5,4,-4.965139172140246,1.4685084142963212,5.17775279069797,163.52389856438558,86.49908817348917,-0.04279507105097724,0.058672232462732864
5,2022,06,10,08,N,N,0,individual3xindividual5,5,-5.323615580512744,1.696153152336826,5.587290789395178,162.3387298934452,62.2198380151758,0.3010374741036632,0.19879364536873567
6,2022,06,10,08,N,N,0,individual3xindividual5,6,-5.645390177930379,1.9705082061409724,5.979409072102502,160.76401601961408,61.80141924323882,0.06010223837819374,0.11148853210621228
7,2022,06,10,08,N,N,0,individual3xindividual5,7,-6.042641828259753,2.210662927099623,6.434325981941469,159.90560831583178,71.64600952611298,0.333385102622431,0.2811301609559877
8,2022,06,10,08,N,N,0,individual3xindividual5,8,-6.587106189254457,2.13426042467819,6.924235373589051,162.0379286475934,104.93200797734903,-0.9843252147219715,0.5806203659296156
9,2022,06,10,08,N,N,0,individual3xindividual5,9,-7.2392052909740805,1.9058770147760007,7.485884078739037,165.22044859099458,106.75964489371819,-0.9057781577309001,0.726462248216592
0,2022,06,10,08,N,N,0,individual6xindividual3,0,5.773162816830216,2.9709097282549064,6.492743143161497,27.23294895551368,112.98518426498896,-0.30237477126849527,0.41984349359271195
1,2022,06,10,08,N,N,0,individual6xindividual3,1,5.823681301078453,2.7718675674259545,6.44969097770418,25.4298275276474,44.07504559280118,-0.5775130633479358,0.34531532573796436
2,2022,06,10,08,N,N,0,individual6xindividual3,2,5.929816219765709,2.344605961059204,6.376511390472916,21.613591891456146,15.080545011777328,-0.3930793730641046,0.4199227525660811
3,2022,06,10,08,N,N,0,individual6xindividual3,3,6.037308725440798,1.781129748092414,6.294562719190536,16.403377050337916,24.47845917085749,-0.798986424500872,0.4199227525660811
4,2022,06,10,08,N,N,0,individual6xindividual3,4,6.0670578964146005,1.2303655877697197,6.190556598401689,11.46562206220903,22.20478182084691,0.3329086166900912,0.1524233373044086
5,2022,06,10,08,N,N,0,individual6xindividual3,5,5.912464625574699,0.7602224981944113,5.961138833766004,7.343598661931192,18.886271620699407,-0.24398296783706175,0.2360182108631312
6,2022,06,10,08,N,N,0,individual6xindividual3,6,6.29275764026335,0.2343440787942396,6.297119648407412,2.1656574936016444,38.05834928997635,0.216285133796593,0.2823260058369124
7,2022,06,10,08,N,N,0,individual6xindividual3,7,6.6424795316681085,-0.1683068755279616,6.644611465915803,-1.446120633356213,48.59523197518178,0.1553715402759441,0.2691199495777749
8,2022,06,10,08,N,N,0,individual6xindividual3,8,6.651115207344432,-0.20382084156012453,6.654237479743464,-1.7550111576670029,33.4607806899582,0.8819426564046083,0.33481120088432914
0,2022,06,10,08,N,N,0,individual7xindividual3,0,0.40826985255424225,3.1917226940661645,3.2177287064514366,82.72672647659084,93.57851353759749,-1.1829101235296478,0.3606037691307413
