,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Heading,Speed,TB_Frequency,Fish_Length
11,2021,10,08,27,N,Y,0,individual4,11,0.2011813351243768,0.026526310175635198,,1.0421104207875687,1.666666666666667,1.666666666666667
12,2021,10,08,27,N,Y,0,individual4,12,,,,,1.2252405206564803,1.2252405206564803
13,2021,10,08,27,N,Y,0,individual4,13,,,,,0.9677419354838711,0.9677419354838711
14,2021,10,08,27,N,Y,0,individual4,14,,,,,0.9677419354838711,0.9677419354838711
15,2021,10,08,27,N,Y,0,individual4,15,0.252318508874382,0.10440112969033344,62.96686714250411,1.003969757154507,0.9677419354838711,0.9677419354838711
0,2021,10,08,27,N,Y,0,individual5,0,,,,,3.3082706766917296,3.3082706766917296
1,2021,10,08,27,N,Y,0,individual5,1,0.18460622376102065,0.143430175415536,-141.24469893656732,1.8191374891413732,1.4285714285714284,1.4285714285714284
2,2021,10,08,27,N,Y,0,individual5,2,0.18205892465159734,0.1045924189222701,,,1.4285714285714284,1.4285714285714284
3,2021,10,08,27,N,Y,0,individual5,3,,,,,1.182764603817235,1.182764603817235
4,2021,10,08,27,N,Y,0,individual5,4,,,,,1.1538461538461537,1.1538461538461537
5,2021,10,08,27,N,Y,0,individual5,5,,,,,1.4453441295546559,1.4453441295546559
6,2021,10,08,27,N,Y,0,individual5,6,0.2955199522382769,0.0975736178577763,20.973651520083184,2.3641241686596484,3.0166204986149583,3.0166204986149583
7,2021,10,08,27,N,Y,0,individual5,7,0.3197698372655583,0.11129898577019876,24.948404105091026,1.1853014374091264,3.1763619575253927,3.1763619575253927
8,2021,10,08,27,N,Y,0,individual5,8,0.3442453878418293,0.12038123865736512,21.373174505325053,1.1482928654472537,3.305632502308402,3.305632502308402
9,2021,10,08,27,N,Y,0,individual5,9,0.370496138465543,0.12486381558636789,9.140259434286174,1.3283957886659716,2.9379175492911846,2.9379175492911846
10,2021,10,08,27,N,Y,0,individual5,10,0.3992744076244287,0.1245195384291468,0.3601187226135629,1.2203788617731448,1.7647058823529413,1.7647058823529413
11,2021,10,08,27,N,Y,0,individual5,11,0.42476212001179575,0.12494317628385285,-1.5894497553828955,1.0541580481619182,2.2779859866384222,2.2779859866384222
12,2021,10,08,27,N,Y,0,individual5,12,0.4483212040594399,0.12537312841219914,-1.4683872901347852,1.0089580862182375,3.157894736842105,3.157894736842105
13,2021,10,08,27,N,Y,0,individual5,13,0.4706378738569194,0.12456876952049664,-3.1911368014969286,1.0369987032480377,3.0997229916897506,3.0997229916897506
14,2021,10,08,27,N,Y,0,individual5,14,0.49537865524899405,0.11625769943786861,-16.210298974571987,1.4026219541206821,2.8421052631578947,2.8421052631578947
15,2021,10,08,27,N,Y,0,individual5,15,0.520605379879488,0.10166025051960755,-30.763347105247995,1.2519401224024052,2.5,2.5
0,2021,10,08,27,N,Y,0,individual6,0,0.24819025928677727,0.13563503155945922,178.7359254345184,0.9423252667040464,3.8157894736842097,3.8157894736842097
1,2021,10,08,27,N,Y,0,individual6,1,0.2268717687699711,0.13753478639726194,179.10880952291706,0.8647488182428069,0.8333333333333335,0.8333333333333335
2,2021,10,08,27,N,Y,0,individual6,2,0.2077128428129526,0.1367425070571009,-176.32519833122814,0.8545937112754508,0.8333333333333335,0.8333333333333335
3,2021,10,08,27,N,Y,0,individual6,3,,,,,0.8333333333333335,0.8333333333333335
4,2021,10,08,27,N,Y,0,individual6,4,0.1743165939351956,0.12252662507830729,-149.09323872819886,1.0889434464038896,1.25,1.25
5,2021,10,08,27,N,Y,0,individual6,5,0.16138060294907594,0.10498740853490648,-131.82312725489464,0.9317831837729249,1.25,1.25
6,2021,10,08,27,N,Y,0,individual6,6,0.15465486856553526,0.08801720055935179,,1.2807206829871667,0.8799342105263158,0.8799342105263158
7,2021,10,08,27,N,Y,0,individual6,7,0.17016848076237515,0.0674796863386248,-69.85089297742812,1.1755185589850607,0.46875,0.46875
8,2021,10,08,27,N,Y,0,individual6,8,,,,,0.46875,0.46875
9,2021,10,08,27,N,Y,0,individual6,9,,,,,0.46875,0.46875
10,2021,10,08,27,N,Y,0,individual6,10,0.21850015938297843,0.03774865678007742,-1.5912159357488638,1.7876690580402455,0.46875,0.46875
11,2021,10,08,27,N,Y,0,individual6,11,,,,,0.46875,0.46875
12,2021,10,08,27,N,Y,0,individual6,12,,,,,0.46875,0.46875
13,2021,10,08,27,N,Y,0,individual6,13,0.2853334682269879,0.07323184763531018,39.85988038861495,1.0933186328774207,1.0256109022556388,1.0256109022556388
14,2021,10,08,27,N,Y,0,individual6,14,0.29179445241060936,0.09847684743406152,62.82094692621948,1.149641341873888,1.2244897959183672,1.2244897959183672
15,2021,10,08,27,N,Y,0,individual6,15,0.3015055716538485,0.11901478034273466,63.646958634515954,0.8932343824108717,1.2244897959183672,1.2244897959183672
0,2021,10,08,27,N,Y,0,individual7,0,,,,,0.47244094488188965,0.47244094488188965
1,2021,10,08,27,N,Y,0,individual7,1,0.40929016076598795,0.04071556254955744,-90.2336715035505,1.130979928367285,0.47244094488188965,0.47244094488188965
