3479.6,3405.3
342.35,446.81
1091.6,1721.3
175.29,129.86
288.24,174.2
-3154,-3400.7
1178.7,1171.9
828.28,900.42
0.23223,-0.10172
0.23311,0.18139
1.6362,1.423
